Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,8466.81,8200
Loja 2,Acre,Norte,6555.39,8200
Loja 3,Santa Catarina,Sul,7264.09,7000
Loja 4,Santa Catarina,Sul,7883.52,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,8800.62,7000
Loja 6,Acre,Norte,7410.32,8500
Loja 7,Bahia,Nordeste,6451.47,7000
Loja 8,Roraima,Norte,8925.81,7200
Loja 9,Bahia,Nordeste,6753.8,7000
Loja 10,Maranhão,Nordeste,8309.62,7800
Loja 11,Espírito Santo,Sudeste,8830.37,7000
Loja 12,Santa Catarina,Sul,7520.73,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,7984.09,7500
Loja 14,Paraíba,Nordeste,7611.33,7200
Loja 15,Sergipe,Nordeste,7589.13,7200
Loja 16,Bahia,Nordeste,8179.44,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,7968.9,7000
Loja 18,Maranhão,Nordeste,7878.96,7200
Loja 19,Maranhão,Nordeste,9416.34,7200
Loja 20,Amazonas,Norte,7220.94,7500
Loja 21,Pará,Norte,8647.63,7500
Loja 22,Bahia,Nordeste,8558.14,7000
Loja 23,Roraima,Norte,6354.62,7800
Loja 24,Alagoas,Nordeste,9751.52,7800
Loja 25,Sergipe,Nordeste,9535.07,7800
Loja 26,Amapá,Norte,6409.79,8500
Loja 27,Ceará,Nordeste,7814.61,7200
Loja 28,São Paulo,Sudeste,7390.04,7500
Loja 29,Rio Grande do Norte,Nordeste,9697.29,7500
Loja 30,Paraná,Sul,8946.3,7800
Loja 31,Acre,Norte,9620.03,8500
Loja 32,Rio Grande do Sul,Sul,8140.53,7500
Loja 33,Alagoas,Nordeste,7700.99,8500
Loja 34,Ceará,Nordeste,9517.94,8000
Loja 35,Goiás,Centro-Oeste,7100.27,7800
Loja 36,Amazonas,Norte,7388.28,7000
Loja 37,Goiás,Centro-Oeste,8320.73,7800
Loja 38,Amazonas,Norte,6696.31,8500
Loja 39,Maranhão,Nordeste,7992.15,8500
Loja 40,Roraima,Norte,8503.46,8000
Loja 41,Tocantins,Norte,7682.42,7800
Loja 42,Espírito Santo,Sudeste,7886.17,8200
Loja 43,Bahia,Nordeste,9522.67,8500
Loja 44,Santa Catarina,Sul,7427.35,8000
Loja 45,Tocantins,Norte,7334.76,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,7851.15,7500
Loja 47,Bahia,Nordeste,6887.35,8200
Loja 48,Pará,Norte,6733.07,7800
Loja 49,Paraíba,Nordeste,7089.47,7800
Loja 50,Paraná,Sul,7573.4,7500
Loja 51,Rio Grande do Sul,Sul,9700.04,7500
Loja 52,Piauí,Nordeste,9396.17,7000
Loja 53,Paraná,Sul,6114.38,7000
Loja 54,Santa Catarina,Sul,6882.33,8200
Loja 55,Pernambuco,Nordeste,6250.93,7500
Loja 56,Minas Gerais,Sudeste,7872.07,8000
Loja 57,Pará,Norte,9255.3,7200
Loja 58,Minas Gerais,Sudeste,6415.63,7800
Loja 59,Rio Grande do Sul,Sul,9091.3,7000
Loja 60,Tocantins,Norte,8206.78,7200
Loja 61,Rio Grande do Sul,Sul,9976.43,8500
Loja 62,Pernambuco,Nordeste,7670.08,8500
Loja 63,Rio Grande do Norte,Nordeste,9601.47,8500
Loja 64,Paraná,Sul,6071.01,7500
Loja 65,Paraíba,Nordeste,7155.85,7500
Loja 66,Maranhão,Nordeste,8043.21,7500
