Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8471.7,7000
Loja 2,Amapá,Norte,8537.4,8000
Loja 3,Acre,Norte,6181.87,7000
Loja 4,Bahia,Nordeste,8210.37,8200
Loja 5,Alagoas,Nordeste,7595.5,8200
Loja 6,Roraima,Norte,7616.93,7200
Loja 7,Santa Catarina,Sul,9751.66,8500
Loja 8,Bahia,Nordeste,9747.92,7500
Loja 9,Tocantins,Norte,6901.85,8000
Loja 10,Rondônia,Norte,6315.49,7200
Loja 11,Espírito Santo,Sudeste,6276.25,7200
Loja 12,Amapá,Norte,8301.74,7500
Loja 13,Paraná,Sul,7706.56,7800
Loja 14,Bahia,Nordeste,9732.42,7000
Loja 15,Mato Grosso,Centro-Oeste,9806.1,8500
Loja 16,Pernambuco,Nordeste,7459.48,7500
Loja 17,Rio Grande do Sul,Sul,8965.59,8500
Loja 18,Santa Catarina,Sul,7699.57,8000
Loja 19,Amapá,Norte,8526.57,8500
Loja 20,Pará,Norte,6354.19,7000
Loja 21,Maranhão,Nordeste,7476.53,8200
Loja 22,Paraíba,Nordeste,9557.09,7800
Loja 23,Tocantins,Norte,7206.13,7500
Loja 24,Mato Grosso,Centro-Oeste,8653.31,7200
Loja 25,Santa Catarina,Sul,9790.26,8200
Loja 26,Tocantins,Norte,9068.2,8200
Loja 27,Pará,Norte,6303.79,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9576.78,8200
Loja 29,Espírito Santo,Sudeste,6122.78,8200
Loja 30,Rio de Janeiro,Sudeste,6523.86,7000
Loja 31,Minas Gerais,Sudeste,9921.68,7200
Loja 32,Goiás,Centro-Oeste,6954.68,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8911.03,7500
Loja 34,Piauí,Nordeste,9710.88,7200
Loja 35,Minas Gerais,Sudeste,7184.85,7500
Loja 36,Pernambuco,Nordeste,6802.58,7000
Loja 37,Santa Catarina,Sul,7327.98,7500
Loja 38,Pará,Norte,6043.18,8200
Loja 39,Piauí,Nordeste,7371.85,7200
Loja 40,Rondônia,Norte,6840.64,7500
Loja 41,Rio Grande do Sul,Sul,8324.37,7800
Loja 42,Amapá,Norte,6664.0,7000
Loja 43,Alagoas,Nordeste,8304.62,7200
Loja 44,Espírito Santo,Sudeste,9410.86,7800
Loja 45,Pará,Norte,6675.62,7500
Loja 46,Espírito Santo,Sudeste,9971.8,7500
Loja 47,Rio Grande do Sul,Sul,8669.19,7800
Loja 48,Acre,Norte,9033.41,8500
Loja 49,Rondônia,Norte,9754.2,7000
Loja 50,Roraima,Norte,8785.13,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8205.24,8500
Loja 52,Acre,Norte,7619.07,8200
Loja 53,Maranhão,Nordeste,7528.47,8000
Loja 54,São Paulo,Sudeste,7356.95,7500
Loja 55,Ceará,Nordeste,7565.18,7200
Loja 56,Rio Grande do Norte,Nordeste,6778.05,8500
Loja 57,Mato Grosso,Centro-Oeste,6732.59,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7191.25,7800
Loja 59,Paraíba,Nordeste,6357.03,8200
Loja 60,Santa Catarina,Sul,6477.0,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,8172.3,8200
Loja 62,Goiás,Centro-Oeste,7780.97,7800
Loja 63,Rondônia,Norte,9497.08,8500
Loja 64,Piauí,Nordeste,7679.14,8200
Loja 65,Amazonas,Norte,7227.92,7000
Loja 66,Espírito Santo,Sudeste,6296.31,8000
Loja 67,Santa Catarina,Sul,7729.02,7000
Loja 68,Piauí,Nordeste,9289.92,8500
Loja 69,Minas Gerais,Sudeste,6154.36,7800
Loja 70,Rondônia,Norte,7804.09,8000
Loja 71,Rio Grande do Sul,Sul,9114.59,8000
Loja 72,Espírito Santo,Sudeste,8552.61,8500
Loja 73,Bahia,Nordeste,7228.93,8200
Loja 74,Paraná,Sul,9143.27,7000
Loja 75,Pará,Norte,7484.87,8500
Loja 76,Ceará,Nordeste,9584.97,8500
Loja 77,Goiás,Centro-Oeste,8168.6,7200
Loja 78,Espírito Santo,Sudeste,8873.77,7500
Loja 79,Pará,Norte,9749.03,8200
Loja 80,Goiás,Centro-Oeste,9247.51,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8915.98,8500
Loja 82,Mato Grosso,Centro-Oeste,9894.7,7500
Loja 83,Goiás,Centro-Oeste,7980.1,7800
