Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7956.26,7000
Loja 2,Amapá,Norte,6284.66,8000
Loja 3,Acre,Norte,6574.0,7000
Loja 4,Bahia,Nordeste,9027.52,8200
Loja 5,Alagoas,Nordeste,9435.55,8200
Loja 6,Roraima,Norte,9887.23,7200
Loja 7,Santa Catarina,Sul,7072.08,8500
Loja 8,Bahia,Nordeste,6063.22,7500
Loja 9,Tocantins,Norte,7072.47,8000
Loja 10,Rondônia,Norte,7538.97,7200
Loja 11,Espírito Santo,Sudeste,9394.48,7200
Loja 12,Amapá,Norte,9715.91,7500
Loja 13,Paraná,Sul,7230.18,7800
Loja 14,Bahia,Nordeste,9919.27,7000
Loja 15,Mato Grosso,Centro-Oeste,9493.31,8500
Loja 16,Pernambuco,Nordeste,7866.75,7500
Loja 17,Rio Grande do Sul,Sul,6725.4,8500
Loja 18,Santa Catarina,Sul,9312.05,8000
Loja 19,Amapá,Norte,9401.19,8500
Loja 20,Pará,Norte,7606.23,7000
Loja 21,Maranhão,Nordeste,6829.18,8200
Loja 22,Paraíba,Nordeste,6431.67,7800
Loja 23,Tocantins,Norte,9994.22,7500
Loja 24,Mato Grosso,Centro-Oeste,7001.48,7200
Loja 25,Santa Catarina,Sul,6830.75,8200
Loja 26,Tocantins,Norte,9735.71,8200
Loja 27,Pará,Norte,8620.86,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8142.04,8200
Loja 29,Espírito Santo,Sudeste,8182.6,8200
Loja 30,Rio de Janeiro,Sudeste,6756.09,7000
Loja 31,Minas Gerais,Sudeste,9077.28,7200
Loja 32,Goiás,Centro-Oeste,7961.45,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7500.51,7500
Loja 34,Piauí,Nordeste,9775.52,7200
Loja 35,Minas Gerais,Sudeste,7735.59,7500
Loja 36,Pernambuco,Nordeste,9906.08,7000
Loja 37,Santa Catarina,Sul,8396.14,7500
Loja 38,Pará,Norte,9617.82,8200
Loja 39,Piauí,Nordeste,8420.12,7200
Loja 40,Rondônia,Norte,8932.51,7500
Loja 41,Rio Grande do Sul,Sul,8668.69,7800
Loja 42,Amapá,Norte,7794.46,7000
Loja 43,Alagoas,Nordeste,7123.47,7200
Loja 44,Espírito Santo,Sudeste,6249.68,7800
Loja 45,Pará,Norte,6763.57,7500
Loja 46,Espírito Santo,Sudeste,8596.59,7500
Loja 47,Rio Grande do Sul,Sul,6272.51,7800
Loja 48,Acre,Norte,8018.94,8500
Loja 49,Rondônia,Norte,8009.98,7000
Loja 50,Roraima,Norte,7824.08,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6419.52,8500
Loja 52,Acre,Norte,6596.72,8200
Loja 53,Maranhão,Nordeste,8032.97,8000
Loja 54,São Paulo,Sudeste,6888.71,7500
Loja 55,Ceará,Nordeste,9914.79,7200
Loja 56,Rio Grande do Norte,Nordeste,9668.12,8500
Loja 57,Mato Grosso,Centro-Oeste,8570.38,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8559.35,7800
Loja 59,Paraíba,Nordeste,9374.3,8200
Loja 60,Santa Catarina,Sul,7804.85,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9159.24,8200
Loja 62,Goiás,Centro-Oeste,7319.73,7800
Loja 63,Rondônia,Norte,6272.05,8500
Loja 64,Piauí,Nordeste,7436.47,8200
Loja 65,Amazonas,Norte,6166.54,7000
Loja 66,Espírito Santo,Sudeste,7439.59,8000
Loja 67,Santa Catarina,Sul,6742.55,7000
Loja 68,Piauí,Nordeste,9454.18,8500
Loja 69,Minas Gerais,Sudeste,6436.33,7800
Loja 70,Rondônia,Norte,6536.57,8000
Loja 71,Rio Grande do Sul,Sul,7694.64,8000
Loja 72,Espírito Santo,Sudeste,9895.57,8500
Loja 73,Bahia,Nordeste,8303.86,8200
Loja 74,Paraná,Sul,7355.44,7000
Loja 75,Pará,Norte,8910.01,8500
Loja 76,Ceará,Nordeste,6654.42,8500
Loja 77,Goiás,Centro-Oeste,7093.85,7200
Loja 78,Espírito Santo,Sudeste,6581.38,7500
Loja 79,Pará,Norte,6425.66,8200
Loja 80,Goiás,Centro-Oeste,6820.27,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7796.42,8500
Loja 82,Mato Grosso,Centro-Oeste,6312.26,7500
Loja 83,Goiás,Centro-Oeste,8946.7,7800
Loja 84,Rio Grande do Sul,Sul,6004.25,7800
Loja 85,Amazonas,Norte,9853.5,7800
Loja 86,Mato Grosso,Centro-Oeste,8289.94,8000
Loja 87,Rio Grande do Sul,Sul,8532.89,8500
Loja 88,Mato Grosso,Centro-Oeste,6915.35,7200
Loja 89,Maranhão,Nordeste,7659.61,8000
Loja 90,Rio Grande do Norte,Nordeste,7831.69,7000
Loja 91,Santa Catarina,Sul,7374.02,7800
Loja 92,Rondônia,Norte,6175.16,7500
Loja 93,Mato Grosso,Centro-Oeste,6001.87,8200
Loja 94,Bahia,Nordeste,7574.41,8500
Loja 95,Rio de Janeiro,Sudeste,8818.27,8500
Loja 96,Sergipe,Nordeste,6977.02,7500
Loja 97,Roraima,Norte,9265.46,7500
Loja 98,Alagoas,Nordeste,8028.57,7000
