Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6979.88,7000
Loja 2,Amapá,Norte,9346.86,8000
Loja 3,Acre,Norte,9722.5,7000
Loja 4,Bahia,Nordeste,9988.96,8200
Loja 5,Alagoas,Nordeste,7182.25,8200
Loja 6,Roraima,Norte,8390.61,7200
Loja 7,Santa Catarina,Sul,8748.42,8500
Loja 8,Bahia,Nordeste,8606.93,7500
Loja 9,Tocantins,Norte,9091.24,8000
Loja 10,Rondônia,Norte,6617.28,7200
Loja 11,Espírito Santo,Sudeste,9946.35,7200
Loja 12,Amapá,Norte,6460.01,7500
Loja 13,Paraná,Sul,6261.73,7800
Loja 14,Bahia,Nordeste,6139.19,7000
Loja 15,Mato Grosso,Centro-Oeste,9431.54,8500
Loja 16,Pernambuco,Nordeste,6606.51,7500
Loja 17,Rio Grande do Sul,Sul,8514.13,8500
Loja 18,Santa Catarina,Sul,7773.38,8000
Loja 19,Amapá,Norte,8758.57,8500
Loja 20,Pará,Norte,6215.34,7000
Loja 21,Maranhão,Nordeste,6740.43,8200
Loja 22,Paraíba,Nordeste,6937.18,7800
Loja 23,Tocantins,Norte,7742.43,7500
Loja 24,Mato Grosso,Centro-Oeste,9600.64,7200
Loja 25,Santa Catarina,Sul,7376.82,8200
Loja 26,Tocantins,Norte,8664.45,8200
Loja 27,Pará,Norte,7881.52,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7627.79,8200
Loja 29,Espírito Santo,Sudeste,9575.38,8200
Loja 30,Rio de Janeiro,Sudeste,9986.66,7000
Loja 31,Minas Gerais,Sudeste,9922.88,7200
Loja 32,Goiás,Centro-Oeste,9798.87,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9910.13,7500
Loja 34,Piauí,Nordeste,6069.86,7200
Loja 35,Minas Gerais,Sudeste,7147.2,7500
Loja 36,Pernambuco,Nordeste,8914.57,7000
Loja 37,Santa Catarina,Sul,6975.33,7500
Loja 38,Pará,Norte,6001.31,8200
Loja 39,Piauí,Nordeste,7588.84,7200
Loja 40,Rondônia,Norte,9728.9,7500
Loja 41,Rio Grande do Sul,Sul,8477.55,7800
Loja 42,Amapá,Norte,8313.79,7000
Loja 43,Alagoas,Nordeste,6311.9,7200
Loja 44,Espírito Santo,Sudeste,8957.71,7800
Loja 45,Pará,Norte,8229.84,7500
Loja 46,Espírito Santo,Sudeste,7926.62,7500
Loja 47,Rio Grande do Sul,Sul,6063.43,7800
Loja 48,Acre,Norte,9115.05,8500
Loja 49,Rondônia,Norte,9487.79,7000
Loja 50,Roraima,Norte,8882.21,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7140.34,8500
Loja 52,Acre,Norte,7113.83,8200
Loja 53,Maranhão,Nordeste,9951.92,8000
Loja 54,São Paulo,Sudeste,8747.2,7500
Loja 55,Ceará,Nordeste,7952.35,7200
Loja 56,Rio Grande do Norte,Nordeste,7079.32,8500
Loja 57,Mato Grosso,Centro-Oeste,9576.46,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,6399.6,7800
Loja 59,Paraíba,Nordeste,7286.67,8200
Loja 60,Santa Catarina,Sul,7440.43,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6759.76,8200
Loja 62,Goiás,Centro-Oeste,9529.79,7800
Loja 63,Rondônia,Norte,6597.42,8500
Loja 64,Piauí,Nordeste,6195.93,8200
Loja 65,Amazonas,Norte,7290.17,7000
Loja 66,Espírito Santo,Sudeste,9583.96,8000
Loja 67,Santa Catarina,Sul,6047.75,7000
Loja 68,Piauí,Nordeste,8799.96,8500
Loja 69,Minas Gerais,Sudeste,7296.06,7800
Loja 70,Rondônia,Norte,6506.92,8000
Loja 71,Rio Grande do Sul,Sul,9592.7,8000
Loja 72,Espírito Santo,Sudeste,6964.23,8500
Loja 73,Bahia,Nordeste,8879.37,8200
Loja 74,Paraná,Sul,7090.91,7000
Loja 75,Pará,Norte,7509.76,8500
Loja 76,Ceará,Nordeste,8472.67,8500
Loja 77,Goiás,Centro-Oeste,7412.09,7200
Loja 78,Espírito Santo,Sudeste,6204.74,7500
Loja 79,Pará,Norte,7430.97,8200
Loja 80,Goiás,Centro-Oeste,7285.0,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7701.77,8500
Loja 82,Mato Grosso,Centro-Oeste,6589.12,7500
Loja 83,Goiás,Centro-Oeste,9507.91,7800
Loja 84,Rio Grande do Sul,Sul,8965.09,7800
Loja 85,Amazonas,Norte,6974.75,7800
Loja 86,Mato Grosso,Centro-Oeste,9541.5,8000
Loja 87,Rio Grande do Sul,Sul,6669.34,8500
Loja 88,Mato Grosso,Centro-Oeste,9909.91,7200
Loja 89,Maranhão,Nordeste,9460.23,8000
Loja 90,Rio Grande do Norte,Nordeste,9857.18,7000
Loja 91,Santa Catarina,Sul,7980.18,7800
Loja 92,Rondônia,Norte,7483.17,7500
Loja 93,Mato Grosso,Centro-Oeste,8470.0,8200
Loja 94,Bahia,Nordeste,9030.64,8500
Loja 95,Rio de Janeiro,Sudeste,8097.01,8500
Loja 96,Sergipe,Nordeste,9238.88,7500
Loja 97,Roraima,Norte,7177.52,7500
Loja 98,Alagoas,Nordeste,8494.61,7000
Loja 99,Rio Grande do Norte,Nordeste,8280.01,8200
Loja 100,Santa Catarina,Sul,6543.76,7200
Loja 101,Rio Grande do Norte,Nordeste,9957.06,7800
Loja 102,Santa Catarina,Sul,6339.28,8200
Loja 103,Pernambuco,Nordeste,6863.13,7500
