Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,7132.52,7000
Loja 2,Amazonas,Norte,8769.6,7500
Loja 3,São Paulo,Sudeste,7353.37,8500
Loja 4,Minas Gerais,Sudeste,9191.59,7000
Loja 5,Pernambuco,Nordeste,9602.18,8000
Loja 6,Bahia,Nordeste,8433.71,8200
Loja 7,Paraíba,Nordeste,8956.57,7200
Loja 8,Roraima,Norte,6206.31,7800
Loja 9,Santa Catarina,Sul,9990.7,7200
Loja 10,Sergipe,Nordeste,9224.6,7800
Loja 11,Sergipe,Nordeste,7741.04,7200
Loja 12,Pernambuco,Nordeste,8290.92,8000
Loja 13,Amapá,Norte,8040.52,8000
Loja 14,Rio Grande do Sul,Sul,6179.11,7200
Loja 15,Espírito Santo,Sudeste,7386.79,7200
Loja 16,Ceará,Nordeste,9738.23,7000
Loja 17,Pará,Norte,7131.84,8200
Loja 18,Mato Grosso,Centro-Oeste,9313.8,8000
Loja 19,Paraná,Sul,6551.59,7500
Loja 20,Minas Gerais,Sudeste,8576.24,8200
Loja 21,Paraíba,Nordeste,6649.86,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,9566.03,8000
Loja 23,Rondônia,Norte,9218.47,7800
Loja 24,Santa Catarina,Sul,8580.81,8500
Loja 25,Ceará,Nordeste,7958.94,7000
Loja 26,Mato Grosso,Centro-Oeste,7009.3,7800
Loja 27,Piauí,Nordeste,6806.46,8000
Loja 28,Espírito Santo,Sudeste,6339.31,8200
Loja 29,Maranhão,Nordeste,6313.23,7500
Loja 30,Amapá,Norte,9013.68,7500
Loja 31,Roraima,Norte,9677.74,8200
Loja 32,Alagoas,Nordeste,8282.72,7000
Loja 33,Amazonas,Norte,6199.0,7000
Loja 34,Maranhão,Nordeste,6860.13,7000
Loja 35,Pernambuco,Nordeste,6327.36,8000
Loja 36,Ceará,Nordeste,7227.56,8500
Loja 37,Piauí,Nordeste,6494.49,7500
Loja 38,Rio Grande do Sul,Sul,7127.06,8000
Loja 39,Piauí,Nordeste,9726.81,8000
Loja 40,Roraima,Norte,8947.07,8200
Loja 41,Rio Grande do Sul,Sul,6120.95,8200
Loja 42,Paraíba,Nordeste,7639.88,7000
Loja 43,Piauí,Nordeste,8661.11,7200
Loja 44,São Paulo,Sudeste,7947.95,7200
Loja 45,Amapá,Norte,6534.44,7000
Loja 46,Santa Catarina,Sul,7943.4,7500
Loja 47,Sergipe,Nordeste,7005.34,7800
Loja 48,Tocantins,Norte,6190.25,8000
Loja 49,Ceará,Nordeste,8914.19,8000
Loja 50,Santa Catarina,Sul,7164.71,8000
Loja 51,Rondônia,Norte,7970.93,8000
Loja 52,Pernambuco,Nordeste,7864.83,8000
Loja 53,Alagoas,Nordeste,7552.29,8200
Loja 54,Maranhão,Nordeste,9754.3,7800
Loja 55,Paraná,Sul,6641.97,8500
Loja 56,Espírito Santo,Sudeste,6845.7,7800
Loja 57,Maranhão,Nordeste,7322.0,7800
Loja 58,Bahia,Nordeste,7147.5,7500
Loja 59,Pará,Norte,7060.53,8200
Loja 60,Roraima,Norte,6838.98,7000
Loja 61,Paraíba,Nordeste,6215.74,8200
Loja 62,Amapá,Norte,8336.42,7800
Loja 63,Mato Grosso,Centro-Oeste,8588.55,7800
Loja 64,Bahia,Nordeste,7140.44,8000
Loja 65,Rio de Janeiro,Sudeste,8197.01,8500
Loja 66,Mato Grosso,Centro-Oeste,8918.1,7000
Loja 67,Paraná,Sul,6945.61,7200
Loja 68,Pernambuco,Nordeste,9911.21,8500
Loja 69,Mato Grosso,Centro-Oeste,8192.3,7500
Loja 70,Bahia,Nordeste,8867.99,7000
Loja 71,Rio Grande do Norte,Nordeste,7625.57,7800
Loja 72,Maranhão,Nordeste,8376.09,7500
Loja 73,Roraima,Norte,7623.7,8500
Loja 74,Alagoas,Nordeste,9189.23,7200
Loja 75,Minas Gerais,Sudeste,9443.01,8200
Loja 76,Santa Catarina,Sul,6442.82,7800
Loja 77,Amapá,Norte,6857.95,7200
Loja 78,Goiás,Centro-Oeste,8022.89,7000
Loja 79,Ceará,Nordeste,6378.66,8000
Loja 80,Roraima,Norte,6566.73,7000
Loja 81,Goiás,Centro-Oeste,9377.35,7000
Loja 82,Rio de Janeiro,Sudeste,9651.45,7200
Loja 83,Paraíba,Nordeste,8614.75,8200
Loja 84,Paraíba,Nordeste,7669.62,7000
Loja 85,Santa Catarina,Sul,8622.58,7000
Loja 86,Alagoas,Nordeste,7764.72,8200
Loja 87,Mato Grosso do Sul,Centro-Oeste,9941.38,8500
Loja 88,Mato Grosso,Centro-Oeste,9226.82,8000
Loja 89,Minas Gerais,Sudeste,6854.95,8000
Loja 90,Mato Grosso,Centro-Oeste,8132.49,8000
Loja 91,Amapá,Norte,7318.5,7800
Loja 92,Ceará,Nordeste,6909.96,8500
Loja 93,Rio Grande do Norte,Nordeste,6906.67,7800
Loja 94,Pará,Norte,8290.31,7800
Loja 95,Amazonas,Norte,9370.06,8000
Loja 96,Mato Grosso,Centro-Oeste,9012.7,7800
Loja 97,Pará,Norte,9539.11,7800
Loja 98,Amapá,Norte,9949.35,7800
Loja 99,Maranhão,Nordeste,7035.41,7800
Loja 100,Pernambuco,Nordeste,9829.12,8500
Loja 101,Bahia,Nordeste,7971.31,7000
Loja 102,Amapá,Norte,8836.56,8000
Loja 103,Acre,Norte,9696.41,7800
Loja 104,Acre,Norte,6434.5,7500
Loja 105,Ceará,Nordeste,7730.27,7200
Loja 106,Paraíba,Nordeste,8874.71,8000
Loja 107,Bahia,Nordeste,6491.7,8000
Loja 108,Goiás,Centro-Oeste,9477.36,7800
Loja 109,Paraíba,Nordeste,7250.7,7000
Loja 110,Pernambuco,Nordeste,9683.97,7500
Loja 111,Rondônia,Norte,8596.31,7000
Loja 112,Paraíba,Nordeste,8733.8,7200
Loja 113,Maranhão,Nordeste,9682.39,7200
Loja 114,Espírito Santo,Sudeste,7395.51,8000
Loja 115,Minas Gerais,Sudeste,6813.28,8000
Loja 116,Sergipe,Nordeste,6275.63,8000
Loja 117,Santa Catarina,Sul,9443.93,7200
Loja 118,Espírito Santo,Sudeste,7009.13,7000
Loja 119,Rio de Janeiro,Sudeste,7475.17,8500
Loja 120,Bahia,Nordeste,8296.33,7000
Loja 121,Rondônia,Norte,7176.01,8000
Loja 122,Espírito Santo,Sudeste,9782.0,7000
Loja 123,Ceará,Nordeste,7148.67,7800
Loja 124,São Paulo,Sudeste,7228.71,8200
