Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,6914.95,7000
Loja 2,Amazonas,Norte,8692.3,7500
Loja 3,São Paulo,Sudeste,6989.85,8500
Loja 4,Minas Gerais,Sudeste,7500.18,7000
Loja 5,Pernambuco,Nordeste,6852.64,8000
Loja 6,Bahia,Nordeste,8185.26,8200
Loja 7,Paraíba,Nordeste,8682.85,7200
Loja 8,Roraima,Norte,6802.77,7800
Loja 9,Santa Catarina,Sul,6754.37,7200
Loja 10,Sergipe,Nordeste,6577.59,7800
Loja 11,Sergipe,Nordeste,6258.58,7200
Loja 12,Pernambuco,Nordeste,6566.64,8000
Loja 13,Amapá,Norte,8098.16,8000
Loja 14,Rio Grande do Sul,Sul,9409.28,7200
Loja 15,Espírito Santo,Sudeste,8433.15,7200
Loja 16,Ceará,Nordeste,7277.27,7000
Loja 17,Pará,Norte,6166.83,8200
Loja 18,Mato Grosso,Centro-Oeste,7143.8,8000
Loja 19,Paraná,Sul,8245.79,7500
Loja 20,Minas Gerais,Sudeste,7732.78,8200
Loja 21,Paraíba,Nordeste,6783.76,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,9396.71,8000
Loja 23,Rondônia,Norte,6085.51,7800
Loja 24,Santa Catarina,Sul,8910.05,8500
Loja 25,Ceará,Nordeste,9272.75,7000
Loja 26,Mato Grosso,Centro-Oeste,7531.64,7800
Loja 27,Piauí,Nordeste,9307.98,8000
Loja 28,Espírito Santo,Sudeste,7405.34,8200
Loja 29,Maranhão,Nordeste,9680.5,7500
Loja 30,Amapá,Norte,6659.48,7500
Loja 31,Roraima,Norte,7093.39,8200
Loja 32,Alagoas,Nordeste,7820.62,7000
Loja 33,Amazonas,Norte,6046.06,7000
Loja 34,Maranhão,Nordeste,6611.37,7000
Loja 35,Pernambuco,Nordeste,7005.76,8000
Loja 36,Ceará,Nordeste,8011.64,8500
Loja 37,Piauí,Nordeste,8472.85,7500
Loja 38,Rio Grande do Sul,Sul,6980.56,8000
Loja 39,Piauí,Nordeste,6154.06,8000
Loja 40,Roraima,Norte,9459.81,8200
Loja 41,Rio Grande do Sul,Sul,8538.42,8200
Loja 42,Paraíba,Nordeste,7288.71,7000
Loja 43,Piauí,Nordeste,6182.69,7200
Loja 44,São Paulo,Sudeste,8212.56,7200
Loja 45,Amapá,Norte,6910.34,7000
Loja 46,Santa Catarina,Sul,8811.17,7500
Loja 47,Sergipe,Nordeste,6271.91,7800
Loja 48,Tocantins,Norte,6904.95,8000
Loja 49,Ceará,Nordeste,8921.27,8000
Loja 50,Santa Catarina,Sul,6560.26,8000
Loja 51,Rondônia,Norte,8104.81,8000
Loja 52,Pernambuco,Nordeste,6459.29,8000
Loja 53,Alagoas,Nordeste,9695.45,8200
Loja 54,Maranhão,Nordeste,6456.38,7800
Loja 55,Paraná,Sul,8643.22,8500
Loja 56,Espírito Santo,Sudeste,7911.83,7800
Loja 57,Maranhão,Nordeste,6507.39,7800
Loja 58,Bahia,Nordeste,7727.5,7500
Loja 59,Pará,Norte,7502.33,8200
Loja 60,Roraima,Norte,8944.87,7000
Loja 61,Paraíba,Nordeste,8648.46,8200
Loja 62,Amapá,Norte,6081.21,7800
Loja 63,Mato Grosso,Centro-Oeste,7994.83,7800
Loja 64,Bahia,Nordeste,6215.1,8000
Loja 65,Rio de Janeiro,Sudeste,8310.21,8500
Loja 66,Mato Grosso,Centro-Oeste,6141.96,7000
Loja 67,Paraná,Sul,9420.46,7200
Loja 68,Pernambuco,Nordeste,9869.42,8500
Loja 69,Mato Grosso,Centro-Oeste,6979.74,7500
Loja 70,Bahia,Nordeste,9136.6,7000
Loja 71,Rio Grande do Norte,Nordeste,7629.95,7800
Loja 72,Maranhão,Nordeste,8856.5,7500
Loja 73,Roraima,Norte,8980.72,8500
Loja 74,Alagoas,Nordeste,9016.14,7200
Loja 75,Minas Gerais,Sudeste,8781.1,8200
Loja 76,Santa Catarina,Sul,8019.98,7800
Loja 77,Amapá,Norte,9473.94,7200
Loja 78,Goiás,Centro-Oeste,8080.03,7000
Loja 79,Ceará,Nordeste,9753.02,8000
Loja 80,Roraima,Norte,7139.72,7000
Loja 81,Goiás,Centro-Oeste,7199.76,7000
Loja 82,Rio de Janeiro,Sudeste,7494.89,7200
Loja 83,Paraíba,Nordeste,6348.53,8200
Loja 84,Paraíba,Nordeste,6485.56,7000
Loja 85,Santa Catarina,Sul,8083.56,7000
Loja 86,Alagoas,Nordeste,6656.41,8200
Loja 87,Mato Grosso do Sul,Centro-Oeste,6405.73,8500
Loja 88,Mato Grosso,Centro-Oeste,6106.37,8000
Loja 89,Minas Gerais,Sudeste,8392.78,8000
Loja 90,Mato Grosso,Centro-Oeste,7646.43,8000
Loja 91,Amapá,Norte,9317.57,7800
Loja 92,Ceará,Nordeste,8453.52,8500
Loja 93,Rio Grande do Norte,Nordeste,8868.51,7800
Loja 94,Pará,Norte,8857.86,7800
Loja 95,Amazonas,Norte,7677.34,8000
Loja 96,Mato Grosso,Centro-Oeste,7101.89,7800
Loja 97,Pará,Norte,7857.89,7800
Loja 98,Amapá,Norte,9195.47,7800
Loja 99,Maranhão,Nordeste,6873.61,7800
Loja 100,Pernambuco,Nordeste,6484.6,8500
Loja 101,Bahia,Nordeste,6477.05,7000
Loja 102,Amapá,Norte,9541.79,8000
Loja 103,Acre,Norte,7317.42,7800
Loja 104,Acre,Norte,8749.38,7500
Loja 105,Ceará,Nordeste,8452.47,7200
Loja 106,Paraíba,Nordeste,6921.85,8000
Loja 107,Bahia,Nordeste,6006.04,8000
Loja 108,Goiás,Centro-Oeste,6557.13,7800
Loja 109,Paraíba,Nordeste,6680.91,7000
Loja 110,Pernambuco,Nordeste,8458.71,7500
Loja 111,Rondônia,Norte,6303.23,7000
Loja 112,Paraíba,Nordeste,7194.53,7200
Loja 113,Maranhão,Nordeste,7389.85,7200
Loja 114,Espírito Santo,Sudeste,9957.9,8000
Loja 115,Minas Gerais,Sudeste,9050.67,8000
Loja 116,Sergipe,Nordeste,8227.88,8000
Loja 117,Santa Catarina,Sul,6841.61,7200
Loja 118,Espírito Santo,Sudeste,9969.56,7000
Loja 119,Rio de Janeiro,Sudeste,9923.55,8500
Loja 120,Bahia,Nordeste,9816.02,7000
Loja 121,Rondônia,Norte,8386.31,8000
Loja 122,Espírito Santo,Sudeste,8852.54,7000
Loja 123,Ceará,Nordeste,8748.65,7800
Loja 124,São Paulo,Sudeste,7840.74,8200
Loja 125,Espírito Santo,Sudeste,6695.6,7500
Loja 126,Paraná,Sul,6399.48,7500
Loja 127,Maranhão,Nordeste,8220.45,7500
Loja 128,Amazonas,Norte,6559.95,8200
Loja 129,Rio de Janeiro,Sudeste,6290.08,8500
Loja 130,Rio de Janeiro,Sudeste,7553.9,7500
Loja 131,Paraíba,Nordeste,8688.68,7000
Loja 132,Amapá,Norte,8203.57,7500
Loja 133,Alagoas,Nordeste,7168.63,7500
Loja 134,Rio Grande do Norte,Nordeste,6360.51,8500
Loja 135,Amapá,Norte,9714.06,7500
Loja 136,Rondônia,Norte,9258.44,7000
Loja 137,Bahia,Nordeste,9887.89,7800
Loja 138,Bahia,Nordeste,8037.82,8500
Loja 139,Ceará,Nordeste,7092.6,7800
Loja 140,Minas Gerais,Sudeste,8663.2,7000
Loja 141,Amapá,Norte,9797.86,8000
Loja 142,Minas Gerais,Sudeste,7305.38,8500
Loja 143,Espírito Santo,Sudeste,6475.05,7000
Loja 144,Rio Grande do Norte,Nordeste,9589.58,7200
Loja 145,Maranhão,Nordeste,9888.77,8500
Loja 146,Minas Gerais,Sudeste,7038.42,7500
Loja 147,Rio Grande do Norte,Nordeste,6198.74,8500
Loja 148,Roraima,Norte,7282.13,8000
Loja 149,Ceará,Nordeste,9715.75,7000
Loja 150,Ceará,Nordeste,6148.45,7000
Loja 151,Mato Grosso,Centro-Oeste,7224.73,7500
Loja 152,Amazonas,Norte,7015.34,7800
Loja 153,Goiás,Centro-Oeste,6822.44,7000
Loja 154,Mato Grosso,Centro-Oeste,9789.1,7500
Loja 155,São Paulo,Sudeste,7397.01,8500
Loja 156,Espírito Santo,Sudeste,7975.97,8200
Loja 157,Amazonas,Norte,9564.57,7500
Loja 158,Rio Grande do Norte,Nordeste,8348.34,7200
Loja 159,Rondônia,Norte,7179.94,7800
Loja 160,Minas Gerais,Sudeste,9858.91,7000
Loja 161,Espírito Santo,Sudeste,7668.46,8000
Loja 162,Minas Gerais,Sudeste,9664.23,8200
Loja 163,Roraima,Norte,8948.23,8500
Loja 164,Maranhão,Nordeste,9024.29,7500
Loja 165,Pará,Norte,7036.41,7200
Loja 166,Rio de Janeiro,Sudeste,8526.42,7800
Loja 167,Roraima,Norte,7871.48,8500
Loja 168,Pará,Norte,9745.95,7800
Loja 169,Goiás,Centro-Oeste,8052.95,7500
Loja 170,Rio Grande do Sul,Sul,6802.08,8500
Loja 171,Mato Grosso,Centro-Oeste,7928.32,7000
Loja 172,Santa Catarina,Sul,6702.19,7500
Loja 173,Minas Gerais,Sudeste,6724.14,8000
Loja 174,Espírito Santo,Sudeste,7788.98,8200
Loja 175,Amapá,Norte,9783.97,7200
Loja 176,Amazonas,Norte,9221.65,7000
Loja 177,Paraíba,Nordeste,7767.69,7800
Loja 178,Alagoas,Nordeste,7047.66,7800
Loja 179,Pernambuco,Nordeste,7740.9,8000
Loja 180,Pará,Norte,7503.43,7500
Loja 181,Ceará,Nordeste,9738.26,8500
Loja 182,Mato Grosso do Sul,Centro-Oeste,8596.61,8500
Loja 183,Alagoas,Nordeste,7067.67,7500
Loja 184,Amapá,Norte,6290.49,7800
Loja 185,Piauí,Nordeste,8501.94,8500
Loja 186,Rio de Janeiro,Sudeste,6112.68,8500
Loja 187,Tocantins,Norte,8871.65,8200
