Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,9070.45,8200
Loja 2,Acre,Norte,6534.8,8200
Loja 3,Santa Catarina,Sul,7291.78,7000
Loja 4,Santa Catarina,Sul,7134.07,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,6961.56,7000
Loja 6,Acre,Norte,6927.16,8500
Loja 7,Bahia,Nordeste,8206.26,7000
Loja 8,Roraima,Norte,8543.26,7200
Loja 9,Bahia,Nordeste,9882.72,7000
Loja 10,Maranhão,Nordeste,8317.24,7800
Loja 11,Espírito Santo,Sudeste,6350.31,7000
Loja 12,Santa Catarina,Sul,6822.15,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,8627.78,7500
Loja 14,Paraíba,Nordeste,6096.78,7200
Loja 15,Sergipe,Nordeste,8842.37,7200
Loja 16,Bahia,Nordeste,9430.66,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,7149.51,7000
Loja 18,Maranhão,Nordeste,7826.47,7200
Loja 19,Maranhão,Nordeste,8374.03,7200
Loja 20,Amazonas,Norte,6970.95,7500
Loja 21,Pará,Norte,7334.16,7500
Loja 22,Bahia,Nordeste,8326.57,7000
Loja 23,Roraima,Norte,8705.75,7800
Loja 24,Alagoas,Nordeste,9744.46,7800
Loja 25,Sergipe,Nordeste,8140.03,7800
Loja 26,Amapá,Norte,7376.81,8500
Loja 27,Ceará,Nordeste,8403.68,7200
Loja 28,São Paulo,Sudeste,9082.78,7500
Loja 29,Rio Grande do Norte,Nordeste,8209.47,7500
Loja 30,Paraná,Sul,9937.4,7800
Loja 31,Acre,Norte,6839.57,8500
Loja 32,Rio Grande do Sul,Sul,7724.33,7500
Loja 33,Alagoas,Nordeste,6533.15,8500
Loja 34,Ceará,Nordeste,9200.44,8000
Loja 35,Goiás,Centro-Oeste,7679.62,7800
Loja 36,Amazonas,Norte,7250.11,7000
Loja 37,Goiás,Centro-Oeste,8821.71,7800
Loja 38,Amazonas,Norte,8262.9,8500
Loja 39,Maranhão,Nordeste,9438.13,8500
Loja 40,Roraima,Norte,7965.51,8000
Loja 41,Tocantins,Norte,7498.3,7800
Loja 42,Espírito Santo,Sudeste,6144.96,8200
Loja 43,Bahia,Nordeste,6709.93,8500
Loja 44,Santa Catarina,Sul,9945.84,8000
Loja 45,Tocantins,Norte,8486.81,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,7378.91,7500
Loja 47,Bahia,Nordeste,9141.26,8200
Loja 48,Pará,Norte,9001.28,7800
Loja 49,Paraíba,Nordeste,9194.18,7800
Loja 50,Paraná,Sul,9531.76,7500
Loja 51,Rio Grande do Sul,Sul,7160.56,7500
Loja 52,Piauí,Nordeste,7925.92,7000
Loja 53,Paraná,Sul,9883.38,7000
Loja 54,Santa Catarina,Sul,8451.88,8200
Loja 55,Pernambuco,Nordeste,7042.44,7500
Loja 56,Minas Gerais,Sudeste,7414.72,8000
Loja 57,Pará,Norte,8461.47,7200
Loja 58,Minas Gerais,Sudeste,7159.96,7800
Loja 59,Rio Grande do Sul,Sul,6120.76,7000
Loja 60,Tocantins,Norte,6363.82,7200
Loja 61,Rio Grande do Sul,Sul,9059.48,8500
Loja 62,Pernambuco,Nordeste,9758.24,8500
Loja 63,Rio Grande do Norte,Nordeste,6434.12,8500
Loja 64,Paraná,Sul,9510.03,7500
Loja 65,Paraíba,Nordeste,8476.89,7500
Loja 66,Maranhão,Nordeste,7383.01,7500
Loja 67,Rondônia,Norte,6758.73,7200
Loja 68,Pernambuco,Nordeste,8444.75,7800
Loja 69,Goiás,Centro-Oeste,9819.3,8000
Loja 70,São Paulo,Sudeste,6964.68,7000
Loja 71,Pará,Norte,8316.03,8000
Loja 72,Rio Grande do Sul,Sul,6495.88,8200
Loja 73,Bahia,Nordeste,9198.22,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,9322.74,7000
Loja 75,Roraima,Norte,7889.58,7200
Loja 76,Maranhão,Nordeste,7613.6,8200
Loja 77,Maranhão,Nordeste,7402.5,7800
Loja 78,Mato Grosso,Centro-Oeste,9097.57,7500
Loja 79,Amapá,Norte,6636.55,8000
Loja 80,Alagoas,Nordeste,9556.3,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,8763.27,7000
Loja 82,São Paulo,Sudeste,8516.63,7000
Loja 83,Bahia,Nordeste,6896.2,7000
Loja 84,Piauí,Nordeste,7283.3,8200
Loja 85,Bahia,Nordeste,7673.51,7200
Loja 86,Rio Grande do Sul,Sul,7621.99,7800
Loja 87,Maranhão,Nordeste,6647.03,8000
Loja 88,Amapá,Norte,6812.69,8500
Loja 89,Paraná,Sul,6178.8,7000
Loja 90,Amazonas,Norte,9012.9,7200
Loja 91,Rondônia,Norte,6865.81,7000
Loja 92,Maranhão,Nordeste,8988.99,7800
Loja 93,Rio Grande do Norte,Nordeste,9328.37,8500
Loja 94,Rio Grande do Norte,Nordeste,7819.37,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,8296.46,7000
Loja 96,Tocantins,Norte,8360.52,7200
Loja 97,Tocantins,Norte,9373.87,7500
Loja 98,Minas Gerais,Sudeste,8797.76,7500
Loja 99,Goiás,Centro-Oeste,6855.12,7800
Loja 100,Maranhão,Nordeste,8167.22,7200
Loja 101,Ceará,Nordeste,7153.83,7200
Loja 102,Rondônia,Norte,7957.26,8000
Loja 103,Alagoas,Nordeste,9612.84,7000
Loja 104,Amazonas,Norte,7119.76,8500
Loja 105,Amazonas,Norte,8399.94,8200
Loja 106,Santa Catarina,Sul,7816.68,8000
Loja 107,Minas Gerais,Sudeste,6057.5,8000
Loja 108,Sergipe,Nordeste,9876.87,8000
Loja 109,Espírito Santo,Sudeste,8822.99,7000
Loja 110,Rondônia,Norte,7585.25,8500
Loja 111,Mato Grosso,Centro-Oeste,7163.86,7000
Loja 112,Bahia,Nordeste,8250.48,7500
Loja 113,Piauí,Nordeste,7413.19,7500
Loja 114,Alagoas,Nordeste,8637.41,8500
Loja 115,Amazonas,Norte,7617.63,7800
Loja 116,Amazonas,Norte,9989.06,8000
Loja 117,Tocantins,Norte,6279.15,8000
Loja 118,Piauí,Nordeste,8891.72,7800
Loja 119,Bahia,Nordeste,6007.23,7200
Loja 120,Rondônia,Norte,6967.79,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,8080.41,8500
Loja 122,Bahia,Nordeste,9926.21,7200
Loja 123,São Paulo,Sudeste,7035.19,7000
Loja 124,Paraná,Sul,9950.35,8200
Loja 125,Rio de Janeiro,Sudeste,6476.75,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,7855.23,7800
Loja 127,Minas Gerais,Sudeste,7459.95,8200
Loja 128,Paraíba,Nordeste,7494.09,7200
Loja 129,Santa Catarina,Sul,7241.69,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,8536.72,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,7713.46,7200
Loja 132,Rio Grande do Sul,Sul,6222.26,7800
Loja 133,Mato Grosso,Centro-Oeste,8549.51,7200
Loja 134,Pernambuco,Nordeste,7513.35,7800
Loja 135,Amazonas,Norte,8425.77,7500
Loja 136,Mato Grosso,Centro-Oeste,9426.61,7200
Loja 137,Piauí,Nordeste,9783.29,7500
Loja 138,Roraima,Norte,9922.97,8500
Loja 139,Acre,Norte,6700.08,7500
Loja 140,Maranhão,Nordeste,6022.12,7800
Loja 141,Mato Grosso,Centro-Oeste,6578.24,8500
Loja 142,Espírito Santo,Sudeste,8835.85,7800
Loja 143,Acre,Norte,7547.06,7000
Loja 144,Sergipe,Nordeste,6768.66,7200
Loja 145,Rio Grande do Sul,Sul,6847.24,7200
Loja 146,Rio Grande do Sul,Sul,7361.3,7000
Loja 147,Bahia,Nordeste,7018.14,8500
Loja 148,Amazonas,Norte,9864.25,7800
Loja 149,Rio de Janeiro,Sudeste,6996.21,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,9964.57,7800
Loja 151,Minas Gerais,Sudeste,8861.1,8500
Loja 152,Minas Gerais,Sudeste,6208.32,8500
Loja 153,Pará,Norte,7407.82,8000
Loja 154,Rio Grande do Norte,Nordeste,6413.98,7000
Loja 155,Goiás,Centro-Oeste,6380.72,7000
Loja 156,Amapá,Norte,7030.56,7200
Loja 157,Piauí,Nordeste,8486.22,7000
Loja 158,Rio de Janeiro,Sudeste,7301.8,7000
Loja 159,Mato Grosso,Centro-Oeste,9724.54,8500
Loja 160,Rondônia,Norte,8084.47,8200
Loja 161,Tocantins,Norte,6006.28,7000
Loja 162,Maranhão,Nordeste,9055.53,8500
Loja 163,Paraná,Sul,6205.46,8200
Loja 164,Goiás,Centro-Oeste,9920.82,7800
Loja 165,Paraná,Sul,7314.24,8200
Loja 166,Santa Catarina,Sul,7500.57,7500
Loja 167,Espírito Santo,Sudeste,9696.91,8200
Loja 168,Piauí,Nordeste,8684.3,8500
Loja 169,Minas Gerais,Sudeste,7113.06,7200
Loja 170,Rio Grande do Sul,Sul,9476.57,7000
Loja 171,Bahia,Nordeste,9770.04,8500
Loja 172,Alagoas,Nordeste,8871.65,8200
Loja 173,Sergipe,Nordeste,9555.22,7500
Loja 174,Ceará,Nordeste,8216.91,7200
Loja 175,Minas Gerais,Sudeste,6009.05,8000
Loja 176,Amapá,Norte,8204.11,7500
Loja 177,Ceará,Nordeste,9011.93,8200
Loja 178,Paraná,Sul,9687.74,7200
Loja 179,Paraná,Sul,6706.32,7000
Loja 180,São Paulo,Sudeste,6985.62,8000
Loja 181,Mato Grosso,Centro-Oeste,7316.98,7200
Loja 182,Rio de Janeiro,Sudeste,9928.98,8000
Loja 183,Rondônia,Norte,6679.36,8000
Loja 184,Amapá,Norte,7489.21,7500
Loja 185,Bahia,Nordeste,7153.87,7000
Loja 186,Minas Gerais,Sudeste,9218.69,7200
Loja 187,Paraíba,Nordeste,7202.34,8000
Loja 188,Paraná,Sul,7014.41,8500
Loja 189,Sergipe,Nordeste,9398.57,8500
Loja 190,Bahia,Nordeste,7457.61,8500
Loja 191,Amapá,Norte,8766.14,7000
Loja 192,Rio Grande do Norte,Nordeste,6908.33,7200
Loja 193,Rondônia,Norte,6587.51,8200
Loja 194,Paraná,Sul,8677.21,7500
Loja 195,Amazonas,Norte,7664.76,7500
Loja 196,Bahia,Nordeste,7673.25,8000
Loja 197,Santa Catarina,Sul,8375.5,8500
Loja 198,Espírito Santo,Sudeste,7449.62,8000
Loja 199,Roraima,Norte,6967.7,8000
Loja 200,Alagoas,Nordeste,6950.69,8200
Loja 201,Piauí,Nordeste,9292.66,7000
Loja 202,Mato Grosso,Centro-Oeste,8621.05,8000
Loja 203,Tocantins,Norte,9700.02,7200
Loja 204,Ceará,Nordeste,8667.19,8000
Loja 205,Rondônia,Norte,9979.24,8200
Loja 206,Minas Gerais,Sudeste,6816.53,8000
Loja 207,Mato Grosso do Sul,Centro-Oeste,8115.13,7000
Loja 208,São Paulo,Sudeste,7207.01,8200
Loja 209,Rio Grande do Norte,Nordeste,6521.38,7200
Loja 210,Maranhão,Nordeste,9132.3,8500
Loja 211,Mato Grosso,Centro-Oeste,9987.84,7800
Loja 212,Bahia,Nordeste,8687.43,7800
Loja 213,São Paulo,Sudeste,8451.38,8200
Loja 214,Rio de Janeiro,Sudeste,8565.11,8000
Loja 215,Minas Gerais,Sudeste,8774.81,8500
Loja 216,Rio Grande do Sul,Sul,9725.17,8000
Loja 217,Acre,Norte,8669.92,7000
Loja 218,Paraíba,Nordeste,7334.12,8200
Loja 219,São Paulo,Sudeste,7588.78,7800
Loja 220,Rondônia,Norte,9539.55,8500
Loja 221,São Paulo,Sudeste,9951.98,8200
Loja 222,Santa Catarina,Sul,7801.86,7800
Loja 223,São Paulo,Sudeste,9211.02,7800
Loja 224,Pará,Norte,6895.14,7800
Loja 225,Paraná,Sul,7491.72,8000
Loja 226,Bahia,Nordeste,8964.46,8200
Loja 227,Acre,Norte,6786.01,7500
Loja 228,Bahia,Nordeste,9410.7,7500
Loja 229,Rio Grande do Sul,Sul,9295.96,7200
Loja 230,Pernambuco,Nordeste,6147.16,7800
Loja 231,Acre,Norte,8549.8,8000
Loja 232,Acre,Norte,6927.19,7000
Loja 233,Minas Gerais,Sudeste,8227.3,8500
Loja 234,São Paulo,Sudeste,8910.11,8000
Loja 235,Goiás,Centro-Oeste,6594.94,8500
Loja 236,Bahia,Nordeste,9474.13,8000
Loja 237,Goiás,Centro-Oeste,7127.98,7200
Loja 238,Goiás,Centro-Oeste,6900.94,7000
Loja 239,Rio Grande do Sul,Sul,6400.21,8200
Loja 240,Ceará,Nordeste,8632.41,8200
Loja 241,Alagoas,Nordeste,9965.09,7000
Loja 242,Mato Grosso do Sul,Centro-Oeste,7566.93,8200
Loja 243,Santa Catarina,Sul,9899.57,7200
Loja 244,São Paulo,Sudeste,8388.9,7500
Loja 245,Rio de Janeiro,Sudeste,7004.38,7000
Loja 246,Piauí,Nordeste,9407.48,8000
Loja 247,Santa Catarina,Sul,9098.54,7800
Loja 248,Acre,Norte,6631.52,7000
Loja 249,Piauí,Nordeste,9004.92,8500
Loja 250,São Paulo,Sudeste,9077.87,7200
Loja 251,Sergipe,Nordeste,6238.54,8500
Loja 252,Acre,Norte,9079.61,7800
Loja 253,Espírito Santo,Sudeste,8214.59,7200
Loja 254,Paraná,Sul,8808.74,7500
Loja 255,Rio Grande do Sul,Sul,6842.5,7500
Loja 256,Paraíba,Nordeste,6713.63,7200
Loja 257,Goiás,Centro-Oeste,8828.37,8500
Loja 258,Rio Grande do Sul,Sul,6553.78,8500
Loja 259,Amazonas,Norte,8063.45,7800
Loja 260,Rio Grande do Sul,Sul,6645.71,8200
Loja 261,Goiás,Centro-Oeste,8178.05,8000
Loja 262,Mato Grosso,Centro-Oeste,9877.46,8500
Loja 263,Piauí,Nordeste,8809.53,7800
Loja 264,São Paulo,Sudeste,7260.13,7000
Loja 265,Espírito Santo,Sudeste,9423.95,8200
Loja 266,Maranhão,Nordeste,9140.93,7800
Loja 267,Sergipe,Nordeste,7667.23,7200
Loja 268,Rondônia,Norte,9069.1,7800
Loja 269,Amazonas,Norte,8099.03,7000
Loja 270,Mato Grosso,Centro-Oeste,9127.18,7800
Loja 271,Rondônia,Norte,6842.38,8500
Loja 272,Amazonas,Norte,7823.68,7000
Loja 273,Amazonas,Norte,8899.48,7500
Loja 274,Acre,Norte,6310.28,7200
Loja 275,Acre,Norte,8497.46,7200
Loja 276,Maranhão,Nordeste,7630.72,7500
Loja 277,Bahia,Nordeste,6388.54,7000
Loja 278,Amapá,Norte,6654.29,7500
Loja 279,Ceará,Nordeste,6914.56,8000
Loja 280,Acre,Norte,7316.29,8200
Loja 281,Mato Grosso,Centro-Oeste,6577.73,7500
Loja 282,Piauí,Nordeste,7028.75,7800
Loja 283,Roraima,Norte,6481.4,7500
Loja 284,Pernambuco,Nordeste,9599.15,7200
Loja 285,Mato Grosso,Centro-Oeste,7459.8,7200
Loja 286,Tocantins,Norte,9733.87,8200
Loja 287,Maranhão,Nordeste,7588.53,8000
Loja 288,Paraíba,Nordeste,8237.02,7800
Loja 289,Alagoas,Nordeste,9862.94,7000
Loja 290,Acre,Norte,9146.23,8000
Loja 291,Sergipe,Nordeste,9563.59,8200
Loja 292,Maranhão,Nordeste,7713.17,7800
Loja 293,Rio Grande do Norte,Nordeste,7964.43,7500
Loja 294,Espírito Santo,Sudeste,9854.91,7800
Loja 295,Acre,Norte,9874.78,8200
Loja 296,Rio Grande do Sul,Sul,9473.91,7200
Loja 297,Amazonas,Norte,7280.28,7800
Loja 298,Tocantins,Norte,9735.63,7000
Loja 299,Goiás,Centro-Oeste,7116.25,8200
Loja 300,Maranhão,Nordeste,6275.57,7500
Loja 301,Piauí,Nordeste,7188.62,7200
Loja 302,Rio Grande do Sul,Sul,6335.02,8200
Loja 303,Roraima,Norte,9964.58,7000
Loja 304,Espírito Santo,Sudeste,9286.31,8500
Loja 305,Pará,Norte,8646.68,7200
Loja 306,Paraíba,Nordeste,7458.52,7500
Loja 307,Mato Grosso do Sul,Centro-Oeste,8827.68,8000
Loja 308,Rio de Janeiro,Sudeste,7996.86,7800
Loja 309,Mato Grosso do Sul,Centro-Oeste,8115.57,7800
Loja 310,Sergipe,Nordeste,8711.76,7000
Loja 311,Pará,Norte,9127.63,8200
Loja 312,Santa Catarina,Sul,8632.5,7800
Loja 313,Minas Gerais,Sudeste,6514.46,7000
Loja 314,Alagoas,Nordeste,7239.17,7500
Loja 315,Sergipe,Nordeste,8402.5,7200
Loja 316,Santa Catarina,Sul,7592.52,7200
Loja 317,Alagoas,Nordeste,6842.47,8500
Loja 318,Acre,Norte,6630.87,7000
Loja 319,Paraíba,Nordeste,8768.08,7200
Loja 320,Ceará,Nordeste,9149.94,8200
Loja 321,Piauí,Nordeste,6282.71,7200
Loja 322,Espírito Santo,Sudeste,9554.71,7000
Loja 323,Maranhão,Nordeste,9455.39,7500
Loja 324,São Paulo,Sudeste,7825.52,7500
Loja 325,Rio Grande do Sul,Sul,9866.03,8000
Loja 326,Minas Gerais,Sudeste,8907.54,8000
