Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7289.3,8200
Loja 2,Acre,Norte,9414.29,8200
Loja 3,Santa Catarina,Sul,7274.73,7000
Loja 4,Santa Catarina,Sul,7946.49,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,8889.06,7000
Loja 6,Acre,Norte,9516.99,8500
Loja 7,Bahia,Nordeste,9622.47,7000
Loja 8,Roraima,Norte,7284.11,7200
Loja 9,Bahia,Nordeste,7151.59,7000
Loja 10,Maranhão,Nordeste,8027.69,7800
Loja 11,Espírito Santo,Sudeste,8386.71,7000
Loja 12,Santa Catarina,Sul,7653.16,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,9170.49,7500
Loja 14,Paraíba,Nordeste,7669.97,7200
Loja 15,Sergipe,Nordeste,7864.63,7200
Loja 16,Bahia,Nordeste,7878.38,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,9099.55,7000
Loja 18,Maranhão,Nordeste,9847.22,7200
Loja 19,Maranhão,Nordeste,8309.59,7200
Loja 20,Amazonas,Norte,7609.61,7500
Loja 21,Pará,Norte,6592.34,7500
Loja 22,Bahia,Nordeste,8210.36,7000
Loja 23,Roraima,Norte,7326.9,7800
Loja 24,Alagoas,Nordeste,9654.6,7800
Loja 25,Sergipe,Nordeste,7177.54,7800
Loja 26,Amapá,Norte,6298.82,8500
Loja 27,Ceará,Nordeste,8723.4,7200
Loja 28,São Paulo,Sudeste,8358.54,7500
Loja 29,Rio Grande do Norte,Nordeste,6576.9,7500
Loja 30,Paraná,Sul,9608.18,7800
Loja 31,Acre,Norte,8982.16,8500
Loja 32,Rio Grande do Sul,Sul,8897.87,7500
Loja 33,Alagoas,Nordeste,6280.42,8500
Loja 34,Ceará,Nordeste,8838.1,8000
Loja 35,Goiás,Centro-Oeste,8214.65,7800
Loja 36,Amazonas,Norte,9874.74,7000
Loja 37,Goiás,Centro-Oeste,6701.33,7800
Loja 38,Amazonas,Norte,7603.17,8500
Loja 39,Maranhão,Nordeste,7898.86,8500
Loja 40,Roraima,Norte,6414.95,8000
Loja 41,Tocantins,Norte,6948.83,7800
Loja 42,Espírito Santo,Sudeste,6170.23,8200
Loja 43,Bahia,Nordeste,8633.92,8500
Loja 44,Santa Catarina,Sul,6058.47,8000
Loja 45,Tocantins,Norte,9483.46,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,6790.75,7500
Loja 47,Bahia,Nordeste,7136.69,8200
Loja 48,Pará,Norte,9193.78,7800
Loja 49,Paraíba,Nordeste,6300.16,7800
Loja 50,Paraná,Sul,7555.38,7500
Loja 51,Rio Grande do Sul,Sul,8018.92,7500
Loja 52,Piauí,Nordeste,8276.99,7000
Loja 53,Paraná,Sul,7647.76,7000
Loja 54,Santa Catarina,Sul,7580.96,8200
Loja 55,Pernambuco,Nordeste,7407.66,7500
Loja 56,Minas Gerais,Sudeste,8416.38,8000
Loja 57,Pará,Norte,9351.38,7200
Loja 58,Minas Gerais,Sudeste,7722.42,7800
Loja 59,Rio Grande do Sul,Sul,7378.24,7000
Loja 60,Tocantins,Norte,8336.18,7200
Loja 61,Rio Grande do Sul,Sul,7768.7,8500
Loja 62,Pernambuco,Nordeste,6034.68,8500
Loja 63,Rio Grande do Norte,Nordeste,6119.48,8500
Loja 64,Paraná,Sul,7925.95,7500
Loja 65,Paraíba,Nordeste,6417.91,7500
Loja 66,Maranhão,Nordeste,8963.5,7500
