Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6601.06,7000
Loja 2,Amapá,Norte,6489.68,8000
Loja 3,Acre,Norte,6508.28,7000
Loja 4,Bahia,Nordeste,7211.34,8200
Loja 5,Alagoas,Nordeste,9821.03,8200
Loja 6,Roraima,Norte,7292.85,7200
Loja 7,Santa Catarina,Sul,6216.52,8500
Loja 8,Bahia,Nordeste,7161.95,7500
Loja 9,Tocantins,Norte,9153.52,8000
Loja 10,Rondônia,Norte,7401.54,7200
Loja 11,Espírito Santo,Sudeste,7239.39,7200
Loja 12,Amapá,Norte,8840.92,7500
Loja 13,Paraná,Sul,7498.18,7800
Loja 14,Bahia,Nordeste,9289.45,7000
Loja 15,Mato Grosso,Centro-Oeste,8636.24,8500
Loja 16,Pernambuco,Nordeste,6534.97,7500
Loja 17,Rio Grande do Sul,Sul,7181.01,8500
Loja 18,Santa Catarina,Sul,6998.72,8000
Loja 19,Amapá,Norte,7444.89,8500
Loja 20,Pará,Norte,6284.32,7000
Loja 21,Maranhão,Nordeste,7632.87,8200
Loja 22,Paraíba,Nordeste,9209.18,7800
Loja 23,Tocantins,Norte,7278.35,7500
Loja 24,Mato Grosso,Centro-Oeste,6995.5,7200
Loja 25,Santa Catarina,Sul,8431.87,8200
Loja 26,Tocantins,Norte,7712.56,8200
Loja 27,Pará,Norte,7589.28,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8987.94,8200
Loja 29,Espírito Santo,Sudeste,6058.16,8200
Loja 30,Rio de Janeiro,Sudeste,6916.19,7000
Loja 31,Minas Gerais,Sudeste,7845.25,7200
Loja 32,Goiás,Centro-Oeste,6736.72,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9101.07,7500
Loja 34,Piauí,Nordeste,9516.44,7200
Loja 35,Minas Gerais,Sudeste,7794.74,7500
Loja 36,Pernambuco,Nordeste,8435.39,7000
Loja 37,Santa Catarina,Sul,9839.69,7500
Loja 38,Pará,Norte,7734.98,8200
Loja 39,Piauí,Nordeste,6375.96,7200
Loja 40,Rondônia,Norte,9646.5,7500
Loja 41,Rio Grande do Sul,Sul,7636.52,7800
Loja 42,Amapá,Norte,8587.78,7000
Loja 43,Alagoas,Nordeste,6367.73,7200
Loja 44,Espírito Santo,Sudeste,9315.02,7800
Loja 45,Pará,Norte,8572.52,7500
Loja 46,Espírito Santo,Sudeste,9884.17,7500
Loja 47,Rio Grande do Sul,Sul,8129.67,7800
Loja 48,Acre,Norte,9100.05,8500
Loja 49,Rondônia,Norte,8747.25,7000
Loja 50,Roraima,Norte,9856.77,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7093.34,8500
Loja 52,Acre,Norte,6868.84,8200
Loja 53,Maranhão,Nordeste,7063.17,8000
Loja 54,São Paulo,Sudeste,7874.05,7500
Loja 55,Ceará,Nordeste,9206.25,7200
Loja 56,Rio Grande do Norte,Nordeste,9842.05,8500
Loja 57,Mato Grosso,Centro-Oeste,7449.63,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8502.43,7800
Loja 59,Paraíba,Nordeste,6767.74,8200
Loja 60,Santa Catarina,Sul,9754.69,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9666.03,8200
Loja 62,Goiás,Centro-Oeste,6026.81,7800
Loja 63,Rondônia,Norte,9458.08,8500
Loja 64,Piauí,Nordeste,9208.73,8200
Loja 65,Amazonas,Norte,7696.58,7000
Loja 66,Espírito Santo,Sudeste,9411.14,8000
Loja 67,Santa Catarina,Sul,9836.36,7000
Loja 68,Piauí,Nordeste,6951.79,8500
Loja 69,Minas Gerais,Sudeste,7921.37,7800
Loja 70,Rondônia,Norte,7380.85,8000
Loja 71,Rio Grande do Sul,Sul,8036.31,8000
Loja 72,Espírito Santo,Sudeste,7621.72,8500
Loja 73,Bahia,Nordeste,9763.1,8200
Loja 74,Paraná,Sul,7996.28,7000
Loja 75,Pará,Norte,8526.51,8500
Loja 76,Ceará,Nordeste,9534.76,8500
Loja 77,Goiás,Centro-Oeste,8887.32,7200
Loja 78,Espírito Santo,Sudeste,6169.52,7500
Loja 79,Pará,Norte,7869.72,8200
Loja 80,Goiás,Centro-Oeste,9132.01,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,6636.77,8500
Loja 82,Mato Grosso,Centro-Oeste,7748.56,7500
Loja 83,Goiás,Centro-Oeste,6878.99,7800
Loja 84,Rio Grande do Sul,Sul,9189.78,7800
Loja 85,Amazonas,Norte,8417.51,7800
Loja 86,Mato Grosso,Centro-Oeste,7909.37,8000
Loja 87,Rio Grande do Sul,Sul,6453.44,8500
