Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6797.2,7000
Loja 2,Amapá,Norte,8986.51,8000
Loja 3,Acre,Norte,8604.57,7000
Loja 4,Bahia,Nordeste,7073.58,8200
Loja 5,Alagoas,Nordeste,7363.96,8200
Loja 6,Roraima,Norte,8078.67,7200
Loja 7,Santa Catarina,Sul,6507.33,8500
Loja 8,Bahia,Nordeste,6907.75,7500
Loja 9,Tocantins,Norte,7659.72,8000
Loja 10,Rondônia,Norte,6986.17,7200
Loja 11,Espírito Santo,Sudeste,8974.86,7200
Loja 12,Amapá,Norte,9590.55,7500
Loja 13,Paraná,Sul,8657.77,7800
Loja 14,Bahia,Nordeste,8125.49,7000
Loja 15,Mato Grosso,Centro-Oeste,7234.45,8500
Loja 16,Pernambuco,Nordeste,9931.47,7500
Loja 17,Rio Grande do Sul,Sul,7169.34,8500
Loja 18,Santa Catarina,Sul,9889.8,8000
Loja 19,Amapá,Norte,9218.89,8500
Loja 20,Pará,Norte,8565.56,7000
Loja 21,Maranhão,Nordeste,9740.1,8200
Loja 22,Paraíba,Nordeste,7042.99,7800
Loja 23,Tocantins,Norte,6446.53,7500
Loja 24,Mato Grosso,Centro-Oeste,8841.44,7200
Loja 25,Santa Catarina,Sul,6424.82,8200
Loja 26,Tocantins,Norte,7116.66,8200
Loja 27,Pará,Norte,6362.47,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6998.21,8200
Loja 29,Espírito Santo,Sudeste,9864.13,8200
Loja 30,Rio de Janeiro,Sudeste,6083.75,7000
Loja 31,Minas Gerais,Sudeste,6927.13,7200
Loja 32,Goiás,Centro-Oeste,7982.08,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8798.3,7500
Loja 34,Piauí,Nordeste,7573.9,7200
Loja 35,Minas Gerais,Sudeste,8490.09,7500
Loja 36,Pernambuco,Nordeste,6776.9,7000
Loja 37,Santa Catarina,Sul,6076.0,7500
Loja 38,Pará,Norte,9280.62,8200
Loja 39,Piauí,Nordeste,8316.6,7200
Loja 40,Rondônia,Norte,7677.72,7500
Loja 41,Rio Grande do Sul,Sul,6724.38,7800
Loja 42,Amapá,Norte,8151.17,7000
Loja 43,Alagoas,Nordeste,6871.76,7200
Loja 44,Espírito Santo,Sudeste,8657.78,7800
Loja 45,Pará,Norte,6974.27,7500
Loja 46,Espírito Santo,Sudeste,6900.75,7500
Loja 47,Rio Grande do Sul,Sul,9254.53,7800
Loja 48,Acre,Norte,9346.4,8500
Loja 49,Rondônia,Norte,9543.35,7000
Loja 50,Roraima,Norte,8339.59,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7216.03,8500
Loja 52,Acre,Norte,6451.62,8200
Loja 53,Maranhão,Nordeste,8475.0,8000
Loja 54,São Paulo,Sudeste,8572.5,7500
Loja 55,Ceará,Nordeste,9855.86,7200
Loja 56,Rio Grande do Norte,Nordeste,7431.7,8500
Loja 57,Mato Grosso,Centro-Oeste,6984.56,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,6236.82,7800
Loja 59,Paraíba,Nordeste,8106.18,8200
Loja 60,Santa Catarina,Sul,9545.01,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6002.96,8200
Loja 62,Goiás,Centro-Oeste,9725.78,7800
Loja 63,Rondônia,Norte,7094.47,8500
Loja 64,Piauí,Nordeste,6589.43,8200
Loja 65,Amazonas,Norte,6201.39,7000
Loja 66,Espírito Santo,Sudeste,9795.32,8000
Loja 67,Santa Catarina,Sul,8092.68,7000
Loja 68,Piauí,Nordeste,6811.7,8500
Loja 69,Minas Gerais,Sudeste,9843.14,7800
Loja 70,Rondônia,Norte,6645.48,8000
Loja 71,Rio Grande do Sul,Sul,8928.54,8000
Loja 72,Espírito Santo,Sudeste,8095.38,8500
Loja 73,Bahia,Nordeste,8077.9,8200
Loja 74,Paraná,Sul,9406.42,7000
Loja 75,Pará,Norte,8868.35,8500
Loja 76,Ceará,Nordeste,9052.46,8500
Loja 77,Goiás,Centro-Oeste,7129.71,7200
Loja 78,Espírito Santo,Sudeste,8553.64,7500
Loja 79,Pará,Norte,9221.4,8200
Loja 80,Goiás,Centro-Oeste,7800.92,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8573.44,8500
Loja 82,Mato Grosso,Centro-Oeste,8412.23,7500
Loja 83,Goiás,Centro-Oeste,6545.76,7800
Loja 84,Rio Grande do Sul,Sul,7798.72,7800
Loja 85,Amazonas,Norte,8525.55,7800
Loja 86,Mato Grosso,Centro-Oeste,6518.92,8000
Loja 87,Rio Grande do Sul,Sul,8715.06,8500
Loja 88,Mato Grosso,Centro-Oeste,8315.93,7200
Loja 89,Maranhão,Nordeste,7744.12,8000
Loja 90,Rio Grande do Norte,Nordeste,7030.89,7000
Loja 91,Santa Catarina,Sul,6920.56,7800
Loja 92,Rondônia,Norte,6155.77,7500
Loja 93,Mato Grosso,Centro-Oeste,7530.61,8200
Loja 94,Bahia,Nordeste,6638.82,8500
Loja 95,Rio de Janeiro,Sudeste,8435.79,8500
Loja 96,Sergipe,Nordeste,7556.07,7500
Loja 97,Roraima,Norte,6918.33,7500
Loja 98,Alagoas,Nordeste,9600.19,7000
Loja 99,Rio Grande do Norte,Nordeste,9833.47,8200
Loja 100,Santa Catarina,Sul,8781.81,7200
Loja 101,Rio Grande do Norte,Nordeste,6993.97,7800
Loja 102,Santa Catarina,Sul,6427.32,8200
Loja 103,Pernambuco,Nordeste,6752.48,7500
Loja 104,Minas Gerais,Sudeste,8641.88,8000
Loja 105,Alagoas,Nordeste,7189.25,8500
Loja 106,Espírito Santo,Sudeste,8278.99,8200
Loja 107,Piauí,Nordeste,6324.5,7000
Loja 108,Tocantins,Norte,9245.47,8000
Loja 109,Rio de Janeiro,Sudeste,8966.2,8200
Loja 110,Amazonas,Norte,8501.22,7800
Loja 111,Ceará,Nordeste,6636.97,7800
Loja 112,Rio Grande do Sul,Sul,9552.67,7800
Loja 113,Paraná,Sul,6682.23,8200
Loja 114,Goiás,Centro-Oeste,7276.25,8000
Loja 115,Rio Grande do Norte,Nordeste,6287.78,8200
Loja 116,Rio Grande do Norte,Nordeste,6399.99,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,8818.34,8500
Loja 118,Roraima,Norte,9803.99,7200
Loja 119,Piauí,Nordeste,9957.48,8000
Loja 120,Rio Grande do Sul,Sul,7880.84,8200
Loja 121,Bahia,Nordeste,7071.05,7200
Loja 122,Santa Catarina,Sul,8461.77,7500
Loja 123,Minas Gerais,Sudeste,9542.03,7200
Loja 124,Rio de Janeiro,Sudeste,9568.95,8500
Loja 125,Mato Grosso,Centro-Oeste,7065.07,8200
Loja 126,Alagoas,Nordeste,9622.27,8200
Loja 127,Roraima,Norte,8314.14,8500
Loja 128,Alagoas,Nordeste,9467.63,7800
Loja 129,Mato Grosso,Centro-Oeste,8386.07,7500
Loja 130,Alagoas,Nordeste,6837.77,8000
Loja 131,Pará,Norte,7744.51,8200
Loja 132,Pernambuco,Nordeste,8330.9,7800
Loja 133,Ceará,Nordeste,6313.2,7500
Loja 134,Santa Catarina,Sul,6253.21,7500
Loja 135,Rio Grande do Norte,Nordeste,6859.08,8200
Loja 136,Espírito Santo,Sudeste,8964.11,8200
Loja 137,Minas Gerais,Sudeste,7219.66,8500
Loja 138,Rondônia,Norte,9088.34,8200
Loja 139,Amazonas,Norte,7495.06,7200
Loja 140,Ceará,Nordeste,8636.94,7500
Loja 141,Tocantins,Norte,7478.23,8200
Loja 142,Mato Grosso,Centro-Oeste,8437.66,8500
Loja 143,Rondônia,Norte,7006.87,8000
Loja 144,Maranhão,Nordeste,6390.26,7200
Loja 145,Alagoas,Nordeste,6503.22,7500
Loja 146,Goiás,Centro-Oeste,6637.28,8200
Loja 147,Santa Catarina,Sul,9601.64,8500
Loja 148,Mato Grosso,Centro-Oeste,6265.16,8500
Loja 149,Paraná,Sul,6635.2,7000
Loja 150,Bahia,Nordeste,6616.03,7500
Loja 151,Paraná,Sul,6866.24,7500
Loja 152,São Paulo,Sudeste,6740.91,7200
Loja 153,Goiás,Centro-Oeste,8152.91,8500
Loja 154,Roraima,Norte,8086.45,7500
Loja 155,Alagoas,Nordeste,6181.91,7200
Loja 156,Pernambuco,Nordeste,8482.61,7200
Loja 157,Amazonas,Norte,6237.29,7800
Loja 158,Espírito Santo,Sudeste,7222.15,8500
Loja 159,Mato Grosso do Sul,Centro-Oeste,6396.56,8200
Loja 160,Paraná,Sul,7238.32,7200
Loja 161,Rio de Janeiro,Sudeste,6649.94,8200
Loja 162,Ceará,Nordeste,7950.98,8000
Loja 163,Rondônia,Norte,6027.79,7800
Loja 164,Rio Grande do Norte,Nordeste,9944.78,7800
Loja 165,Rio Grande do Sul,Sul,6225.2,7500
Loja 166,Espírito Santo,Sudeste,9508.76,8500
Loja 167,Pernambuco,Nordeste,8728.94,7200
Loja 168,Amapá,Norte,8306.75,7500
Loja 169,Maranhão,Nordeste,6570.91,7200
Loja 170,Rio de Janeiro,Sudeste,6122.73,8000
Loja 171,Ceará,Nordeste,9870.54,8000
Loja 172,Espírito Santo,Sudeste,9594.47,7200
Loja 173,Piauí,Nordeste,9254.62,7000
Loja 174,Santa Catarina,Sul,9099.19,7000
Loja 175,Espírito Santo,Sudeste,9413.81,8200
Loja 176,Roraima,Norte,6281.16,7500
Loja 177,Sergipe,Nordeste,9307.63,8200
Loja 178,Tocantins,Norte,6104.93,7000
Loja 179,Tocantins,Norte,9177.77,8000
Loja 180,Maranhão,Nordeste,8628.65,7500
Loja 181,Mato Grosso,Centro-Oeste,7599.88,8200
Loja 182,Pernambuco,Nordeste,8058.93,8500
Loja 183,Acre,Norte,7910.24,8500
Loja 184,Rio Grande do Norte,Nordeste,7707.43,7200
Loja 185,Bahia,Nordeste,9613.89,8200
Loja 186,Rio Grande do Norte,Nordeste,6835.22,7000
Loja 187,Paraíba,Nordeste,7131.22,8200
Loja 188,Rondônia,Norte,6198.0,7000
Loja 189,Minas Gerais,Sudeste,7717.04,8200
Loja 190,São Paulo,Sudeste,6524.77,8200
Loja 191,Mato Grosso do Sul,Centro-Oeste,7446.64,7500
Loja 192,Ceará,Nordeste,7773.53,8200
Loja 193,Bahia,Nordeste,7258.71,8200
Loja 194,Amapá,Norte,7817.31,7800
