Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8163.69,7000
Loja 2,Amapá,Norte,8261.61,8000
Loja 3,Acre,Norte,6518.95,7000
Loja 4,Bahia,Nordeste,6562.59,8200
Loja 5,Alagoas,Nordeste,6041.2,8200
Loja 6,Roraima,Norte,9089.84,7200
Loja 7,Santa Catarina,Sul,7090.63,8500
Loja 8,Bahia,Nordeste,8637.95,7500
Loja 9,Tocantins,Norte,7982.35,8000
Loja 10,Rondônia,Norte,6891.05,7200
Loja 11,Espírito Santo,Sudeste,8863.76,7200
Loja 12,Amapá,Norte,9951.37,7500
Loja 13,Paraná,Sul,9645.2,7800
Loja 14,Bahia,Nordeste,9451.94,7000
Loja 15,Mato Grosso,Centro-Oeste,9453.48,8500
Loja 16,Pernambuco,Nordeste,6794.13,7500
Loja 17,Rio Grande do Sul,Sul,9645.72,8500
Loja 18,Santa Catarina,Sul,9172.7,8000
Loja 19,Amapá,Norte,6686.44,8500
Loja 20,Pará,Norte,7296.01,7000
Loja 21,Maranhão,Nordeste,9929.56,8200
Loja 22,Paraíba,Nordeste,7533.72,7800
Loja 23,Tocantins,Norte,9418.15,7500
Loja 24,Mato Grosso,Centro-Oeste,7144.86,7200
Loja 25,Santa Catarina,Sul,7214.18,8200
Loja 26,Tocantins,Norte,9416.14,8200
Loja 27,Pará,Norte,8401.09,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7372.63,8200
Loja 29,Espírito Santo,Sudeste,9637.41,8200
Loja 30,Rio de Janeiro,Sudeste,8522.07,7000
Loja 31,Minas Gerais,Sudeste,8076.38,7200
Loja 32,Goiás,Centro-Oeste,9266.89,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7860.33,7500
Loja 34,Piauí,Nordeste,8869.46,7200
Loja 35,Minas Gerais,Sudeste,6469.85,7500
Loja 36,Pernambuco,Nordeste,6187.55,7000
Loja 37,Santa Catarina,Sul,8773.66,7500
Loja 38,Pará,Norte,6566.46,8200
Loja 39,Piauí,Nordeste,7443.38,7200
Loja 40,Rondônia,Norte,7541.12,7500
Loja 41,Rio Grande do Sul,Sul,9195.26,7800
Loja 42,Amapá,Norte,6758.06,7000
Loja 43,Alagoas,Nordeste,7906.12,7200
Loja 44,Espírito Santo,Sudeste,8417.17,7800
Loja 45,Pará,Norte,9209.92,7500
Loja 46,Espírito Santo,Sudeste,7028.63,7500
Loja 47,Rio Grande do Sul,Sul,7606.84,7800
Loja 48,Acre,Norte,8441.68,8500
Loja 49,Rondônia,Norte,7250.58,7000
Loja 50,Roraima,Norte,7790.33,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7377.97,8500
Loja 52,Acre,Norte,7979.65,8200
Loja 53,Maranhão,Nordeste,9558.46,8000
Loja 54,São Paulo,Sudeste,7251.9,7500
Loja 55,Ceará,Nordeste,6000.82,7200
Loja 56,Rio Grande do Norte,Nordeste,7975.08,8500
Loja 57,Mato Grosso,Centro-Oeste,7708.15,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8740.22,7800
Loja 59,Paraíba,Nordeste,8035.95,8200
Loja 60,Santa Catarina,Sul,6677.93,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9724.05,8200
Loja 62,Goiás,Centro-Oeste,6840.29,7800
Loja 63,Rondônia,Norte,9373.19,8500
Loja 64,Piauí,Nordeste,9559.54,8200
Loja 65,Amazonas,Norte,9824.94,7000
Loja 66,Espírito Santo,Sudeste,7589.26,8000
Loja 67,Santa Catarina,Sul,8623.31,7000
Loja 68,Piauí,Nordeste,8006.52,8500
Loja 69,Minas Gerais,Sudeste,8612.73,7800
Loja 70,Rondônia,Norte,7721.96,8000
Loja 71,Rio Grande do Sul,Sul,9440.99,8000
Loja 72,Espírito Santo,Sudeste,7189.57,8500
Loja 73,Bahia,Nordeste,8314.08,8200
