Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8966.93,7000
Loja 2,Amapá,Norte,6626.46,8000
Loja 3,Acre,Norte,9459.84,7000
Loja 4,Bahia,Nordeste,7279.17,8200
Loja 5,Alagoas,Nordeste,8453.85,8200
Loja 6,Roraima,Norte,7022.81,7200
Loja 7,Santa Catarina,Sul,8451.16,8500
Loja 8,Bahia,Nordeste,7210.1,7500
Loja 9,Tocantins,Norte,6065.2,8000
Loja 10,Rondônia,Norte,8847.74,7200
Loja 11,Espírito Santo,Sudeste,9304.65,7200
Loja 12,Amapá,Norte,8121.15,7500
Loja 13,Paraná,Sul,9269.92,7800
Loja 14,Bahia,Nordeste,7178.62,7000
Loja 15,Mato Grosso,Centro-Oeste,6013.36,8500
Loja 16,Pernambuco,Nordeste,6840.18,7500
Loja 17,Rio Grande do Sul,Sul,9204.14,8500
Loja 18,Santa Catarina,Sul,6966.94,8000
Loja 19,Amapá,Norte,7481.16,8500
Loja 20,Pará,Norte,9505.78,7000
Loja 21,Maranhão,Nordeste,7205.22,8200
Loja 22,Paraíba,Nordeste,8269.72,7800
Loja 23,Tocantins,Norte,7888.61,7500
Loja 24,Mato Grosso,Centro-Oeste,8603.91,7200
Loja 25,Santa Catarina,Sul,8170.82,8200
Loja 26,Tocantins,Norte,7545.76,8200
Loja 27,Pará,Norte,9929.9,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6691.94,8200
Loja 29,Espírito Santo,Sudeste,8596.05,8200
Loja 30,Rio de Janeiro,Sudeste,7008.89,7000
Loja 31,Minas Gerais,Sudeste,9783.95,7200
Loja 32,Goiás,Centro-Oeste,9737.05,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8765.68,7500
Loja 34,Piauí,Nordeste,7336.58,7200
Loja 35,Minas Gerais,Sudeste,8056.86,7500
Loja 36,Pernambuco,Nordeste,8956.84,7000
Loja 37,Santa Catarina,Sul,9275.88,7500
Loja 38,Pará,Norte,8131.61,8200
