Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8749.54,7000
Loja 2,Amapá,Norte,6930.42,8000
Loja 3,Acre,Norte,9220.15,7000
Loja 4,Bahia,Nordeste,6885.56,8200
Loja 5,Alagoas,Nordeste,9925.19,8200
Loja 6,Roraima,Norte,9795.28,7200
Loja 7,Santa Catarina,Sul,8080.49,8500
Loja 8,Bahia,Nordeste,8034.73,7500
Loja 9,Tocantins,Norte,9094.0,8000
Loja 10,Rondônia,Norte,9855.04,7200
Loja 11,Espírito Santo,Sudeste,9151.63,7200
Loja 12,Amapá,Norte,6849.13,7500
Loja 13,Paraná,Sul,9271.32,7800
Loja 14,Bahia,Nordeste,8384.36,7000
Loja 15,Mato Grosso,Centro-Oeste,7561.71,8500
Loja 16,Pernambuco,Nordeste,9981.64,7500
Loja 17,Rio Grande do Sul,Sul,6496.18,8500
Loja 18,Santa Catarina,Sul,9411.98,8000
Loja 19,Amapá,Norte,7816.84,8500
Loja 20,Pará,Norte,6301.71,7000
Loja 21,Maranhão,Nordeste,8364.05,8200
Loja 22,Paraíba,Nordeste,9758.96,7800
Loja 23,Tocantins,Norte,7673.83,7500
Loja 24,Mato Grosso,Centro-Oeste,9550.36,7200
Loja 25,Santa Catarina,Sul,8773.64,8200
Loja 26,Tocantins,Norte,7367.0,8200
Loja 27,Pará,Norte,6108.12,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9090.3,8200
Loja 29,Espírito Santo,Sudeste,7161.47,8200
Loja 30,Rio de Janeiro,Sudeste,8481.87,7000
Loja 31,Minas Gerais,Sudeste,9383.34,7200
Loja 32,Goiás,Centro-Oeste,8070.06,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9362.16,7500
Loja 34,Piauí,Nordeste,9230.0,7200
Loja 35,Minas Gerais,Sudeste,9370.34,7500
Loja 36,Pernambuco,Nordeste,6769.0,7000
Loja 37,Santa Catarina,Sul,7694.63,7500
Loja 38,Pará,Norte,6811.49,8200
Loja 39,Piauí,Nordeste,9561.51,7200
Loja 40,Rondônia,Norte,7770.31,7500
Loja 41,Rio Grande do Sul,Sul,6307.18,7800
Loja 42,Amapá,Norte,9420.4,7000
Loja 43,Alagoas,Nordeste,6819.41,7200
Loja 44,Espírito Santo,Sudeste,8407.19,7800
Loja 45,Pará,Norte,6311.87,7500
Loja 46,Espírito Santo,Sudeste,7391.62,7500
Loja 47,Rio Grande do Sul,Sul,9035.95,7800
Loja 48,Acre,Norte,6676.1,8500
