Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,9474.35,7000
Loja 2,Amazonas,Norte,8732.68,7500
Loja 3,São Paulo,Sudeste,7425.3,8500
Loja 4,Minas Gerais,Sudeste,7243.83,7000
Loja 5,Pernambuco,Nordeste,9904.1,8000
Loja 6,Bahia,Nordeste,6965.6,8200
Loja 7,Paraíba,Nordeste,8180.19,7200
Loja 8,Roraima,Norte,6337.66,7800
Loja 9,Santa Catarina,Sul,7706.92,7200
Loja 10,Sergipe,Nordeste,7080.65,7800
Loja 11,Sergipe,Nordeste,6494.37,7200
Loja 12,Pernambuco,Nordeste,7592.56,8000
Loja 13,Amapá,Norte,7136.69,8000
Loja 14,Rio Grande do Sul,Sul,7290.13,7200
Loja 15,Espírito Santo,Sudeste,7651.87,7200
Loja 16,Ceará,Nordeste,7504.02,7000
Loja 17,Pará,Norte,9723.91,8200
Loja 18,Mato Grosso,Centro-Oeste,6577.9,8000
Loja 19,Paraná,Sul,9074.84,7500
Loja 20,Minas Gerais,Sudeste,9280.1,8200
Loja 21,Paraíba,Nordeste,6194.07,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,8704.44,8000
Loja 23,Rondônia,Norte,9979.54,7800
Loja 24,Santa Catarina,Sul,7526.29,8500
Loja 25,Ceará,Nordeste,9291.02,7000
Loja 26,Mato Grosso,Centro-Oeste,6308.99,7800
Loja 27,Piauí,Nordeste,9898.14,8000
Loja 28,Espírito Santo,Sudeste,7575.57,8200
Loja 29,Maranhão,Nordeste,9747.51,7500
Loja 30,Amapá,Norte,9138.36,7500
Loja 31,Roraima,Norte,9844.89,8200
Loja 32,Alagoas,Nordeste,9574.04,7000
Loja 33,Amazonas,Norte,6054.13,7000
Loja 34,Maranhão,Nordeste,8354.77,7000
Loja 35,Pernambuco,Nordeste,9274.57,8000
Loja 36,Ceará,Nordeste,6728.63,8500
Loja 37,Piauí,Nordeste,6053.5,7500
Loja 38,Rio Grande do Sul,Sul,6269.0,8000
Loja 39,Piauí,Nordeste,6246.52,8000
Loja 40,Roraima,Norte,7324.57,8200
Loja 41,Rio Grande do Sul,Sul,8763.65,8200
Loja 42,Paraíba,Nordeste,7498.08,7000
Loja 43,Piauí,Nordeste,8473.18,7200
Loja 44,São Paulo,Sudeste,7081.75,7200
Loja 45,Amapá,Norte,9246.37,7000
Loja 46,Santa Catarina,Sul,6685.59,7500
Loja 47,Sergipe,Nordeste,9497.25,7800
Loja 48,Tocantins,Norte,9330.09,8000
Loja 49,Ceará,Nordeste,9912.04,8000
Loja 50,Santa Catarina,Sul,6598.06,8000
Loja 51,Rondônia,Norte,8941.57,8000
Loja 52,Pernambuco,Nordeste,7335.06,8000
Loja 53,Alagoas,Nordeste,8079.71,8200
Loja 54,Maranhão,Nordeste,7743.95,7800
Loja 55,Paraná,Sul,7261.44,8500
Loja 56,Espírito Santo,Sudeste,8095.06,7800
Loja 57,Maranhão,Nordeste,7434.52,7800
Loja 58,Bahia,Nordeste,8773.15,7500
Loja 59,Pará,Norte,8636.94,8200
Loja 60,Roraima,Norte,7883.21,7000
Loja 61,Paraíba,Nordeste,6319.94,8200
Loja 62,Amapá,Norte,9282.64,7800
Loja 63,Mato Grosso,Centro-Oeste,8706.42,7800
Loja 64,Bahia,Nordeste,9258.48,8000
Loja 65,Rio de Janeiro,Sudeste,9860.86,8500
