Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9671.84,7000
Loja 2,Amapá,Norte,9214.85,8000
Loja 3,Acre,Norte,9731.45,7000
Loja 4,Bahia,Nordeste,6938.13,8200
Loja 5,Alagoas,Nordeste,9323.15,8200
Loja 6,Roraima,Norte,6840.67,7200
Loja 7,Santa Catarina,Sul,9839.73,8500
Loja 8,Bahia,Nordeste,9321.87,7500
Loja 9,Tocantins,Norte,6065.21,8000
Loja 10,Rondônia,Norte,6478.85,7200
Loja 11,Espírito Santo,Sudeste,8630.37,7200
Loja 12,Amapá,Norte,9463.93,7500
Loja 13,Paraná,Sul,8228.41,7800
Loja 14,Bahia,Nordeste,8404.47,7000
Loja 15,Mato Grosso,Centro-Oeste,9920.78,8500
Loja 16,Pernambuco,Nordeste,6354.89,7500
Loja 17,Rio Grande do Sul,Sul,7661.05,8500
Loja 18,Santa Catarina,Sul,7520.76,8000
Loja 19,Amapá,Norte,9481.55,8500
Loja 20,Pará,Norte,9669.22,7000
Loja 21,Maranhão,Nordeste,9036.16,8200
Loja 22,Paraíba,Nordeste,6668.31,7800
Loja 23,Tocantins,Norte,8451.83,7500
Loja 24,Mato Grosso,Centro-Oeste,7652.68,7200
Loja 25,Santa Catarina,Sul,8348.8,8200
Loja 26,Tocantins,Norte,8751.73,8200
Loja 27,Pará,Norte,6754.17,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6540.51,8200
Loja 29,Espírito Santo,Sudeste,6623.62,8200
Loja 30,Rio de Janeiro,Sudeste,8005.4,7000
Loja 31,Minas Gerais,Sudeste,7807.44,7200
Loja 32,Goiás,Centro-Oeste,7918.55,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9644.68,7500
Loja 34,Piauí,Nordeste,7638.41,7200
Loja 35,Minas Gerais,Sudeste,6907.33,7500
Loja 36,Pernambuco,Nordeste,8206.53,7000
Loja 37,Santa Catarina,Sul,9803.8,7500
Loja 38,Pará,Norte,9040.88,8200
