Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9174.42,7000
Loja 2,Amapá,Norte,8875.4,8000
Loja 3,Acre,Norte,8016.37,7000
Loja 4,Bahia,Nordeste,8060.02,8200
Loja 5,Alagoas,Nordeste,6938.07,8200
Loja 6,Roraima,Norte,8099.46,7200
Loja 7,Santa Catarina,Sul,7786.54,8500
Loja 8,Bahia,Nordeste,8851.55,7500
Loja 9,Tocantins,Norte,9163.6,8000
Loja 10,Rondônia,Norte,8861.74,7200
Loja 11,Espírito Santo,Sudeste,9099.3,7200
Loja 12,Amapá,Norte,9882.34,7500
Loja 13,Paraná,Sul,8960.32,7800
Loja 14,Bahia,Nordeste,8858.88,7000
Loja 15,Mato Grosso,Centro-Oeste,6025.18,8500
Loja 16,Pernambuco,Nordeste,8339.69,7500
Loja 17,Rio Grande do Sul,Sul,8090.26,8500
Loja 18,Santa Catarina,Sul,7155.46,8000
Loja 19,Amapá,Norte,6653.19,8500
Loja 20,Pará,Norte,6130.34,7000
Loja 21,Maranhão,Nordeste,8408.42,8200
Loja 22,Paraíba,Nordeste,6346.72,7800
Loja 23,Tocantins,Norte,8003.33,7500
Loja 24,Mato Grosso,Centro-Oeste,6456.13,7200
Loja 25,Santa Catarina,Sul,7422.51,8200
Loja 26,Tocantins,Norte,9043.91,8200
Loja 27,Pará,Norte,6501.35,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9533.19,8200
Loja 29,Espírito Santo,Sudeste,7527.24,8200
Loja 30,Rio de Janeiro,Sudeste,9502.82,7000
Loja 31,Minas Gerais,Sudeste,7287.41,7200
Loja 32,Goiás,Centro-Oeste,8219.79,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7384.37,7500
Loja 34,Piauí,Nordeste,9249.37,7200
Loja 35,Minas Gerais,Sudeste,9237.6,7500
Loja 36,Pernambuco,Nordeste,7295.25,7000
Loja 37,Santa Catarina,Sul,7214.55,7500
Loja 38,Pará,Norte,7866.03,8200
Loja 39,Piauí,Nordeste,9214.68,7200
Loja 40,Rondônia,Norte,6033.57,7500
Loja 41,Rio Grande do Sul,Sul,8263.92,7800
Loja 42,Amapá,Norte,7290.22,7000
Loja 43,Alagoas,Nordeste,9823.06,7200
Loja 44,Espírito Santo,Sudeste,6942.01,7800
Loja 45,Pará,Norte,8785.58,7500
Loja 46,Espírito Santo,Sudeste,7811.19,7500
