Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9816.42,7000
Loja 2,Amapá,Norte,9208.18,8000
Loja 3,Acre,Norte,8220.14,7000
Loja 4,Bahia,Nordeste,9208.13,8200
Loja 5,Alagoas,Nordeste,8795.34,8200
Loja 6,Roraima,Norte,6737.82,7200
Loja 7,Santa Catarina,Sul,6993.1,8500
Loja 8,Bahia,Nordeste,7249.03,7500
Loja 9,Tocantins,Norte,6851.07,8000
Loja 10,Rondônia,Norte,9840.22,7200
Loja 11,Espírito Santo,Sudeste,9209.76,7200
Loja 12,Amapá,Norte,9403.28,7500
Loja 13,Paraná,Sul,6700.47,7800
Loja 14,Bahia,Nordeste,8732.14,7000
Loja 15,Mato Grosso,Centro-Oeste,7591.03,8500
Loja 16,Pernambuco,Nordeste,9810.15,7500
Loja 17,Rio Grande do Sul,Sul,8679.66,8500
Loja 18,Santa Catarina,Sul,6068.99,8000
Loja 19,Amapá,Norte,8153.3,8500
Loja 20,Pará,Norte,6335.73,7000
Loja 21,Maranhão,Nordeste,6413.54,8200
Loja 22,Paraíba,Nordeste,6659.08,7800
Loja 23,Tocantins,Norte,7306.92,7500
Loja 24,Mato Grosso,Centro-Oeste,9796.42,7200
Loja 25,Santa Catarina,Sul,8461.53,8200
Loja 26,Tocantins,Norte,8172.98,8200
Loja 27,Pará,Norte,8047.85,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8381.15,8200
Loja 29,Espírito Santo,Sudeste,6623.32,8200
Loja 30,Rio de Janeiro,Sudeste,6513.08,7000
Loja 31,Minas Gerais,Sudeste,7648.02,7200
Loja 32,Goiás,Centro-Oeste,8444.37,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8919.55,7500
Loja 34,Piauí,Nordeste,6287.51,7200
Loja 35,Minas Gerais,Sudeste,9114.54,7500
Loja 36,Pernambuco,Nordeste,9652.4,7000
Loja 37,Santa Catarina,Sul,6567.75,7500
Loja 38,Pará,Norte,9001.49,8200
Loja 39,Piauí,Nordeste,6620.27,7200
Loja 40,Rondônia,Norte,6797.19,7500
Loja 41,Rio Grande do Sul,Sul,7150.44,7800
Loja 42,Amapá,Norte,6249.94,7000
Loja 43,Alagoas,Nordeste,7758.21,7200
Loja 44,Espírito Santo,Sudeste,6391.54,7800
Loja 45,Pará,Norte,6260.66,7500
Loja 46,Espírito Santo,Sudeste,7413.07,7500
Loja 47,Rio Grande do Sul,Sul,9270.27,7800
Loja 48,Acre,Norte,7716.76,8500
Loja 49,Rondônia,Norte,8642.27,7000
Loja 50,Roraima,Norte,7486.58,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7497.12,8500
Loja 52,Acre,Norte,8837.25,8200
Loja 53,Maranhão,Nordeste,6482.26,8000
Loja 54,São Paulo,Sudeste,6130.34,7500
Loja 55,Ceará,Nordeste,6452.53,7200
Loja 56,Rio Grande do Norte,Nordeste,9082.09,8500
Loja 57,Mato Grosso,Centro-Oeste,6469.34,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,6574.02,7800
Loja 59,Paraíba,Nordeste,8286.07,8200
Loja 60,Santa Catarina,Sul,6951.57,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,8945.22,8200
Loja 62,Goiás,Centro-Oeste,9516.48,7800
Loja 63,Rondônia,Norte,8609.74,8500
Loja 64,Piauí,Nordeste,9006.53,8200
Loja 65,Amazonas,Norte,6010.43,7000
Loja 66,Espírito Santo,Sudeste,6504.3,8000
Loja 67,Santa Catarina,Sul,6340.46,7000
Loja 68,Piauí,Nordeste,6932.13,8500
Loja 69,Minas Gerais,Sudeste,9122.67,7800
Loja 70,Rondônia,Norte,9378.22,8000
Loja 71,Rio Grande do Sul,Sul,9374.09,8000
Loja 72,Espírito Santo,Sudeste,6316.2,8500
Loja 73,Bahia,Nordeste,8498.83,8200
Loja 74,Paraná,Sul,8771.46,7000
Loja 75,Pará,Norte,9594.58,8500
Loja 76,Ceará,Nordeste,6989.28,8500
Loja 77,Goiás,Centro-Oeste,8896.33,7200
Loja 78,Espírito Santo,Sudeste,7681.23,7500
Loja 79,Pará,Norte,6122.53,8200
Loja 80,Goiás,Centro-Oeste,9346.98,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7795.99,8500
Loja 82,Mato Grosso,Centro-Oeste,6727.37,7500
Loja 83,Goiás,Centro-Oeste,6532.71,7800
Loja 84,Rio Grande do Sul,Sul,7416.57,7800
Loja 85,Amazonas,Norte,7170.58,7800
Loja 86,Mato Grosso,Centro-Oeste,8106.39,8000
Loja 87,Rio Grande do Sul,Sul,6576.42,8500
Loja 88,Mato Grosso,Centro-Oeste,7743.48,7200
Loja 89,Maranhão,Nordeste,8894.16,8000
Loja 90,Rio Grande do Norte,Nordeste,8235.81,7000
Loja 91,Santa Catarina,Sul,6131.93,7800
Loja 92,Rondônia,Norte,8037.97,7500
Loja 93,Mato Grosso,Centro-Oeste,7210.75,8200
Loja 94,Bahia,Nordeste,9292.94,8500
Loja 95,Rio de Janeiro,Sudeste,9020.29,8500
Loja 96,Sergipe,Nordeste,9629.6,7500
Loja 97,Roraima,Norte,8171.75,7500
Loja 98,Alagoas,Nordeste,6644.75,7000
