Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7321.65,8200
Loja 2,Acre,Norte,7832.02,8200
Loja 3,Santa Catarina,Sul,7767.37,7000
Loja 4,Santa Catarina,Sul,7852.84,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,8113.62,7000
Loja 6,Acre,Norte,8726.1,8500
Loja 7,Bahia,Nordeste,8393.4,7000
Loja 8,Roraima,Norte,6870.57,7200
Loja 9,Bahia,Nordeste,9143.07,7000
Loja 10,Maranhão,Nordeste,6708.61,7800
Loja 11,Espírito Santo,Sudeste,8217.93,7000
Loja 12,Santa Catarina,Sul,9840.43,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,8816.39,7500
Loja 14,Paraíba,Nordeste,8566.35,7200
Loja 15,Sergipe,Nordeste,8586.23,7200
Loja 16,Bahia,Nordeste,7638.87,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,9812.44,7000
Loja 18,Maranhão,Nordeste,6865.09,7200
Loja 19,Maranhão,Nordeste,9710.62,7200
Loja 20,Amazonas,Norte,6298.05,7500
Loja 21,Pará,Norte,7597.94,7500
Loja 22,Bahia,Nordeste,8724.61,7000
Loja 23,Roraima,Norte,6860.23,7800
Loja 24,Alagoas,Nordeste,9107.47,7800
Loja 25,Sergipe,Nordeste,7560.67,7800
Loja 26,Amapá,Norte,7525.34,8500
Loja 27,Ceará,Nordeste,9729.97,7200
Loja 28,São Paulo,Sudeste,7260.23,7500
Loja 29,Rio Grande do Norte,Nordeste,8193.25,7500
Loja 30,Paraná,Sul,9767.03,7800
Loja 31,Acre,Norte,9829.46,8500
Loja 32,Rio Grande do Sul,Sul,9299.29,7500
Loja 33,Alagoas,Nordeste,6745.22,8500
Loja 34,Ceará,Nordeste,9407.64,8000
Loja 35,Goiás,Centro-Oeste,7387.42,7800
Loja 36,Amazonas,Norte,8125.63,7000
Loja 37,Goiás,Centro-Oeste,7142.82,7800
Loja 38,Amazonas,Norte,6407.61,8500
Loja 39,Maranhão,Nordeste,7541.45,8500
Loja 40,Roraima,Norte,6117.84,8000
Loja 41,Tocantins,Norte,6902.97,7800
Loja 42,Espírito Santo,Sudeste,7515.54,8200
Loja 43,Bahia,Nordeste,7365.24,8500
Loja 44,Santa Catarina,Sul,7803.61,8000
Loja 45,Tocantins,Norte,7549.67,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,6983.32,7500
Loja 47,Bahia,Nordeste,8656.28,8200
Loja 48,Pará,Norte,9953.75,7800
Loja 49,Paraíba,Nordeste,9079.94,7800
Loja 50,Paraná,Sul,7553.61,7500
Loja 51,Rio Grande do Sul,Sul,8381.1,7500
Loja 52,Piauí,Nordeste,8269.51,7000
Loja 53,Paraná,Sul,7499.1,7000
Loja 54,Santa Catarina,Sul,9073.1,8200
Loja 55,Pernambuco,Nordeste,9172.74,7500
Loja 56,Minas Gerais,Sudeste,8337.18,8000
Loja 57,Pará,Norte,9581.07,7200
Loja 58,Minas Gerais,Sudeste,7198.08,7800
Loja 59,Rio Grande do Sul,Sul,9934.52,7000
Loja 60,Tocantins,Norte,8169.42,7200
Loja 61,Rio Grande do Sul,Sul,9922.34,8500
Loja 62,Pernambuco,Nordeste,8758.18,8500
Loja 63,Rio Grande do Norte,Nordeste,6082.07,8500
Loja 64,Paraná,Sul,8627.49,7500
Loja 65,Paraíba,Nordeste,6766.31,7500
Loja 66,Maranhão,Nordeste,7865.3,7500
Loja 67,Rondônia,Norte,8664.96,7200
Loja 68,Pernambuco,Nordeste,7191.23,7800
Loja 69,Goiás,Centro-Oeste,8336.21,8000
Loja 70,São Paulo,Sudeste,6859.65,7000
Loja 71,Pará,Norte,8150.6,8000
Loja 72,Rio Grande do Sul,Sul,6408.51,8200
Loja 73,Bahia,Nordeste,9639.26,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,8834.94,7000
Loja 75,Roraima,Norte,8597.11,7200
Loja 76,Maranhão,Nordeste,7376.29,8200
Loja 77,Maranhão,Nordeste,7900.82,7800
Loja 78,Mato Grosso,Centro-Oeste,9001.07,7500
Loja 79,Amapá,Norte,9991.51,8000
Loja 80,Alagoas,Nordeste,8176.06,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,7987.41,7000
Loja 82,São Paulo,Sudeste,8185.81,7000
Loja 83,Bahia,Nordeste,7564.03,7000
Loja 84,Piauí,Nordeste,9732.39,8200
Loja 85,Bahia,Nordeste,7331.49,7200
Loja 86,Rio Grande do Sul,Sul,7440.85,7800
Loja 87,Maranhão,Nordeste,8655.92,8000
Loja 88,Amapá,Norte,9403.8,8500
Loja 89,Paraná,Sul,9766.92,7000
Loja 90,Amazonas,Norte,8513.53,7200
Loja 91,Rondônia,Norte,7703.11,7000
Loja 92,Maranhão,Nordeste,9649.88,7800
Loja 93,Rio Grande do Norte,Nordeste,7422.05,8500
Loja 94,Rio Grande do Norte,Nordeste,6777.83,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,6693.06,7000
Loja 96,Tocantins,Norte,6789.25,7200
Loja 97,Tocantins,Norte,6131.26,7500
Loja 98,Minas Gerais,Sudeste,7255.09,7500
Loja 99,Goiás,Centro-Oeste,9162.18,7800
Loja 100,Maranhão,Nordeste,9245.94,7200
Loja 101,Ceará,Nordeste,6614.38,7200
Loja 102,Rondônia,Norte,8536.67,8000
Loja 103,Alagoas,Nordeste,7021.79,7000
Loja 104,Amazonas,Norte,8830.63,8500
Loja 105,Amazonas,Norte,6458.14,8200
Loja 106,Santa Catarina,Sul,9234.64,8000
Loja 107,Minas Gerais,Sudeste,6236.8,8000
Loja 108,Sergipe,Nordeste,8973.22,8000
Loja 109,Espírito Santo,Sudeste,6863.3,7000
Loja 110,Rondônia,Norte,7052.04,8500
Loja 111,Mato Grosso,Centro-Oeste,9733.83,7000
Loja 112,Bahia,Nordeste,8237.59,7500
Loja 113,Piauí,Nordeste,9668.65,7500
Loja 114,Alagoas,Nordeste,6379.77,8500
Loja 115,Amazonas,Norte,8814.58,7800
Loja 116,Amazonas,Norte,7851.61,8000
Loja 117,Tocantins,Norte,9151.09,8000
Loja 118,Piauí,Nordeste,8207.19,7800
Loja 119,Bahia,Nordeste,7722.12,7200
Loja 120,Rondônia,Norte,9026.33,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,6007.57,8500
Loja 122,Bahia,Nordeste,6878.32,7200
Loja 123,São Paulo,Sudeste,6296.59,7000
Loja 124,Paraná,Sul,6652.91,8200
Loja 125,Rio de Janeiro,Sudeste,9152.92,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,9981.09,7800
Loja 127,Minas Gerais,Sudeste,8834.57,8200
Loja 128,Paraíba,Nordeste,8000.08,7200
Loja 129,Santa Catarina,Sul,8848.93,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,9050.37,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,9515.58,7200
Loja 132,Rio Grande do Sul,Sul,7751.72,7800
Loja 133,Mato Grosso,Centro-Oeste,8996.56,7200
Loja 134,Pernambuco,Nordeste,7605.56,7800
Loja 135,Amazonas,Norte,6490.62,7500
Loja 136,Mato Grosso,Centro-Oeste,7010.76,7200
Loja 137,Piauí,Nordeste,9308.26,7500
Loja 138,Roraima,Norte,6549.98,8500
Loja 139,Acre,Norte,9906.56,7500
Loja 140,Maranhão,Nordeste,7336.98,7800
Loja 141,Mato Grosso,Centro-Oeste,7582.51,8500
Loja 142,Espírito Santo,Sudeste,6441.78,7800
Loja 143,Acre,Norte,9945.32,7000
Loja 144,Sergipe,Nordeste,6938.9,7200
Loja 145,Rio Grande do Sul,Sul,9931.8,7200
Loja 146,Rio Grande do Sul,Sul,6570.0,7000
Loja 147,Bahia,Nordeste,9887.39,8500
Loja 148,Amazonas,Norte,8472.59,7800
Loja 149,Rio de Janeiro,Sudeste,8992.5,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,6479.13,7800
Loja 151,Minas Gerais,Sudeste,7764.96,8500
Loja 152,Minas Gerais,Sudeste,6586.66,8500
Loja 153,Pará,Norte,7758.0,8000
Loja 154,Rio Grande do Norte,Nordeste,6170.63,7000
Loja 155,Goiás,Centro-Oeste,6347.09,7000
Loja 156,Amapá,Norte,7948.34,7200
Loja 157,Piauí,Nordeste,7007.03,7000
Loja 158,Rio de Janeiro,Sudeste,8455.16,7000
Loja 159,Mato Grosso,Centro-Oeste,6914.34,8500
Loja 160,Rondônia,Norte,7180.92,8200
Loja 161,Tocantins,Norte,9545.77,7000
Loja 162,Maranhão,Nordeste,8935.62,8500
Loja 163,Paraná,Sul,8615.77,8200
Loja 164,Goiás,Centro-Oeste,8697.23,7800
Loja 165,Paraná,Sul,9457.35,8200
Loja 166,Santa Catarina,Sul,8224.9,7500
Loja 167,Espírito Santo,Sudeste,7407.27,8200
Loja 168,Piauí,Nordeste,7843.27,8500
Loja 169,Minas Gerais,Sudeste,6429.27,7200
Loja 170,Rio Grande do Sul,Sul,8405.54,7000
Loja 171,Bahia,Nordeste,8354.25,8500
Loja 172,Alagoas,Nordeste,7663.33,8200
Loja 173,Sergipe,Nordeste,7719.95,7500
Loja 174,Ceará,Nordeste,7267.57,7200
Loja 175,Minas Gerais,Sudeste,8726.28,8000
Loja 176,Amapá,Norte,7039.62,7500
Loja 177,Ceará,Nordeste,8295.81,8200
Loja 178,Paraná,Sul,8595.13,7200
Loja 179,Paraná,Sul,7441.86,7000
Loja 180,São Paulo,Sudeste,6386.47,8000
Loja 181,Mato Grosso,Centro-Oeste,8674.21,7200
Loja 182,Rio de Janeiro,Sudeste,9810.28,8000
Loja 183,Rondônia,Norte,9128.75,8000
Loja 184,Amapá,Norte,6065.52,7500
Loja 185,Bahia,Nordeste,9798.09,7000
Loja 186,Minas Gerais,Sudeste,9132.44,7200
Loja 187,Paraíba,Nordeste,6046.89,8000
Loja 188,Paraná,Sul,7446.73,8500
Loja 189,Sergipe,Nordeste,6853.17,8500
Loja 190,Bahia,Nordeste,9796.81,8500
Loja 191,Amapá,Norte,6973.87,7000
Loja 192,Rio Grande do Norte,Nordeste,7853.81,7200
Loja 193,Rondônia,Norte,6621.42,8200
Loja 194,Paraná,Sul,7929.58,7500
Loja 195,Amazonas,Norte,7234.41,7500
Loja 196,Bahia,Nordeste,8188.35,8000
Loja 197,Santa Catarina,Sul,9505.19,8500
Loja 198,Espírito Santo,Sudeste,8066.46,8000
Loja 199,Roraima,Norte,9621.33,8000
Loja 200,Alagoas,Nordeste,7657.3,8200
Loja 201,Piauí,Nordeste,8251.23,7000
Loja 202,Mato Grosso,Centro-Oeste,6144.59,8000
Loja 203,Tocantins,Norte,9478.29,7200
Loja 204,Ceará,Nordeste,7796.58,8000
Loja 205,Rondônia,Norte,8109.05,8200
Loja 206,Minas Gerais,Sudeste,6603.2,8000
Loja 207,Mato Grosso do Sul,Centro-Oeste,8401.01,7000
Loja 208,São Paulo,Sudeste,7379.53,8200
Loja 209,Rio Grande do Norte,Nordeste,8517.43,7200
Loja 210,Maranhão,Nordeste,6466.92,8500
Loja 211,Mato Grosso,Centro-Oeste,6218.72,7800
Loja 212,Bahia,Nordeste,8512.17,7800
Loja 213,São Paulo,Sudeste,9482.47,8200
Loja 214,Rio de Janeiro,Sudeste,6095.45,8000
Loja 215,Minas Gerais,Sudeste,6731.45,8500
Loja 216,Rio Grande do Sul,Sul,7449.37,8000
Loja 217,Acre,Norte,9667.95,7000
Loja 218,Paraíba,Nordeste,6653.65,8200
Loja 219,São Paulo,Sudeste,7080.32,7800
Loja 220,Rondônia,Norte,6549.66,8500
Loja 221,São Paulo,Sudeste,6106.9,8200
Loja 222,Santa Catarina,Sul,6258.94,7800
Loja 223,São Paulo,Sudeste,6214.8,7800
Loja 224,Pará,Norte,8074.65,7800
Loja 225,Paraná,Sul,6642.37,8000
Loja 226,Bahia,Nordeste,6824.42,8200
Loja 227,Acre,Norte,8874.46,7500
Loja 228,Bahia,Nordeste,6008.67,7500
Loja 229,Rio Grande do Sul,Sul,7563.82,7200
Loja 230,Pernambuco,Nordeste,8246.04,7800
Loja 231,Acre,Norte,9001.19,8000
Loja 232,Acre,Norte,9223.18,7000
Loja 233,Minas Gerais,Sudeste,9234.89,8500
Loja 234,São Paulo,Sudeste,8265.8,8000
Loja 235,Goiás,Centro-Oeste,9558.39,8500
Loja 236,Bahia,Nordeste,7440.29,8000
Loja 237,Goiás,Centro-Oeste,6703.12,7200
Loja 238,Goiás,Centro-Oeste,6783.34,7000
Loja 239,Rio Grande do Sul,Sul,7685.91,8200
Loja 240,Ceará,Nordeste,7603.35,8200
Loja 241,Alagoas,Nordeste,6642.74,7000
Loja 242,Mato Grosso do Sul,Centro-Oeste,7437.99,8200
Loja 243,Santa Catarina,Sul,9720.55,7200
Loja 244,São Paulo,Sudeste,8076.99,7500
Loja 245,Rio de Janeiro,Sudeste,7566.17,7000
Loja 246,Piauí,Nordeste,9047.26,8000
Loja 247,Santa Catarina,Sul,9463.39,7800
Loja 248,Acre,Norte,6799.78,7000
