Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7464.3,7000
Loja 2,Amapá,Norte,6811.41,8000
Loja 3,Acre,Norte,8498.72,7000
Loja 4,Bahia,Nordeste,6782.57,8200
Loja 5,Alagoas,Nordeste,9773.21,8200
Loja 6,Roraima,Norte,6718.39,7200
Loja 7,Santa Catarina,Sul,8557.27,8500
Loja 8,Bahia,Nordeste,8886.72,7500
Loja 9,Tocantins,Norte,6777.26,8000
Loja 10,Rondônia,Norte,7763.3,7200
Loja 11,Espírito Santo,Sudeste,9646.58,7200
Loja 12,Amapá,Norte,9497.58,7500
Loja 13,Paraná,Sul,9735.76,7800
Loja 14,Bahia,Nordeste,6424.84,7000
Loja 15,Mato Grosso,Centro-Oeste,7154.65,8500
Loja 16,Pernambuco,Nordeste,6819.27,7500
Loja 17,Rio Grande do Sul,Sul,6082.27,8500
Loja 18,Santa Catarina,Sul,9675.14,8000
Loja 19,Amapá,Norte,9927.9,8500
Loja 20,Pará,Norte,8019.16,7000
Loja 21,Maranhão,Nordeste,7795.21,8200
Loja 22,Paraíba,Nordeste,9975.4,7800
Loja 23,Tocantins,Norte,6428.02,7500
Loja 24,Mato Grosso,Centro-Oeste,7954.32,7200
Loja 25,Santa Catarina,Sul,7397.61,8200
Loja 26,Tocantins,Norte,6559.74,8200
Loja 27,Pará,Norte,8239.65,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7964.28,8200
Loja 29,Espírito Santo,Sudeste,8998.53,8200
Loja 30,Rio de Janeiro,Sudeste,7876.04,7000
Loja 31,Minas Gerais,Sudeste,6643.82,7200
Loja 32,Goiás,Centro-Oeste,6971.58,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7759.61,7500
Loja 34,Piauí,Nordeste,8708.81,7200
Loja 35,Minas Gerais,Sudeste,7102.86,7500
Loja 36,Pernambuco,Nordeste,7542.18,7000
Loja 37,Santa Catarina,Sul,9312.03,7500
Loja 38,Pará,Norte,6581.74,8200
Loja 39,Piauí,Nordeste,6354.72,7200
Loja 40,Rondônia,Norte,8505.03,7500
Loja 41,Rio Grande do Sul,Sul,7669.92,7800
Loja 42,Amapá,Norte,6656.31,7000
Loja 43,Alagoas,Nordeste,9347.46,7200
Loja 44,Espírito Santo,Sudeste,9991.09,7800
Loja 45,Pará,Norte,9777.78,7500
Loja 46,Espírito Santo,Sudeste,7944.6,7500
Loja 47,Rio Grande do Sul,Sul,8349.58,7800
Loja 48,Acre,Norte,7013.57,8500
Loja 49,Rondônia,Norte,8036.27,7000
Loja 50,Roraima,Norte,8564.36,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6296.19,8500
Loja 52,Acre,Norte,6807.97,8200
Loja 53,Maranhão,Nordeste,7907.31,8000
Loja 54,São Paulo,Sudeste,7935.73,7500
Loja 55,Ceará,Nordeste,8155.01,7200
Loja 56,Rio Grande do Norte,Nordeste,7102.73,8500
Loja 57,Mato Grosso,Centro-Oeste,6361.01,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,6597.45,7800
Loja 59,Paraíba,Nordeste,9642.7,8200
Loja 60,Santa Catarina,Sul,7682.45,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9517.99,8200
Loja 62,Goiás,Centro-Oeste,8923.69,7800
Loja 63,Rondônia,Norte,6727.75,8500
Loja 64,Piauí,Nordeste,7331.37,8200
Loja 65,Amazonas,Norte,7303.31,7000
Loja 66,Espírito Santo,Sudeste,6405.13,8000
Loja 67,Santa Catarina,Sul,6732.53,7000
Loja 68,Piauí,Nordeste,9801.89,8500
Loja 69,Minas Gerais,Sudeste,6657.86,7800
Loja 70,Rondônia,Norte,7678.99,8000
Loja 71,Rio Grande do Sul,Sul,6716.92,8000
Loja 72,Espírito Santo,Sudeste,9459.99,8500
Loja 73,Bahia,Nordeste,6136.07,8200
Loja 74,Paraná,Sul,6180.17,7000
Loja 75,Pará,Norte,7337.63,8500
Loja 76,Ceará,Nordeste,8333.66,8500
Loja 77,Goiás,Centro-Oeste,9063.86,7200
Loja 78,Espírito Santo,Sudeste,7595.1,7500
Loja 79,Pará,Norte,8741.31,8200
Loja 80,Goiás,Centro-Oeste,6567.58,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7685.69,8500
Loja 82,Mato Grosso,Centro-Oeste,7239.5,7500
Loja 83,Goiás,Centro-Oeste,7662.67,7800
Loja 84,Rio Grande do Sul,Sul,8659.89,7800
Loja 85,Amazonas,Norte,7937.27,7800
Loja 86,Mato Grosso,Centro-Oeste,8561.75,8000
Loja 87,Rio Grande do Sul,Sul,6742.87,8500
Loja 88,Mato Grosso,Centro-Oeste,6401.6,7200
Loja 89,Maranhão,Nordeste,6317.34,8000
Loja 90,Rio Grande do Norte,Nordeste,7714.64,7000
Loja 91,Santa Catarina,Sul,6154.87,7800
Loja 92,Rondônia,Norte,8390.15,7500
Loja 93,Mato Grosso,Centro-Oeste,7316.56,8200
Loja 94,Bahia,Nordeste,7421.68,8500
Loja 95,Rio de Janeiro,Sudeste,9274.75,8500
Loja 96,Sergipe,Nordeste,8309.35,7500
Loja 97,Roraima,Norte,6044.27,7500
Loja 98,Alagoas,Nordeste,8418.4,7000
Loja 99,Rio Grande do Norte,Nordeste,9131.51,8200
Loja 100,Santa Catarina,Sul,6731.85,7200
Loja 101,Rio Grande do Norte,Nordeste,6973.9,7800
Loja 102,Santa Catarina,Sul,6967.87,8200
Loja 103,Pernambuco,Nordeste,6124.58,7500
Loja 104,Minas Gerais,Sudeste,9706.65,8000
Loja 105,Alagoas,Nordeste,9018.17,8500
Loja 106,Espírito Santo,Sudeste,9998.47,8200
Loja 107,Piauí,Nordeste,8641.64,7000
Loja 108,Tocantins,Norte,6461.38,8000
Loja 109,Rio de Janeiro,Sudeste,6609.58,8200
Loja 110,Amazonas,Norte,7510.16,7800
Loja 111,Ceará,Nordeste,6636.69,7800
Loja 112,Rio Grande do Sul,Sul,7372.46,7800
Loja 113,Paraná,Sul,9234.77,8200
Loja 114,Goiás,Centro-Oeste,8937.55,8000
Loja 115,Rio Grande do Norte,Nordeste,6542.57,8200
Loja 116,Rio Grande do Norte,Nordeste,9104.33,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,7994.0,8500
Loja 118,Roraima,Norte,9172.12,7200
Loja 119,Piauí,Nordeste,9952.48,8000
Loja 120,Rio Grande do Sul,Sul,8755.14,8200
Loja 121,Bahia,Nordeste,6141.92,7200
Loja 122,Santa Catarina,Sul,7703.61,7500
Loja 123,Minas Gerais,Sudeste,7933.08,7200
Loja 124,Rio de Janeiro,Sudeste,7546.91,8500
Loja 125,Mato Grosso,Centro-Oeste,7143.76,8200
Loja 126,Alagoas,Nordeste,6430.19,8200
Loja 127,Roraima,Norte,6375.73,8500
Loja 128,Alagoas,Nordeste,8811.17,7800
Loja 129,Mato Grosso,Centro-Oeste,8968.88,7500
Loja 130,Alagoas,Nordeste,6638.53,8000
Loja 131,Pará,Norte,9325.05,8200
Loja 132,Pernambuco,Nordeste,8514.74,7800
Loja 133,Ceará,Nordeste,8749.25,7500
Loja 134,Santa Catarina,Sul,7049.45,7500
Loja 135,Rio Grande do Norte,Nordeste,8536.39,8200
Loja 136,Espírito Santo,Sudeste,6598.7,8200
Loja 137,Minas Gerais,Sudeste,6477.93,8500
Loja 138,Rondônia,Norte,9430.84,8200
Loja 139,Amazonas,Norte,6370.37,7200
Loja 140,Ceará,Nordeste,7832.34,7500
Loja 141,Tocantins,Norte,6536.78,8200
Loja 142,Mato Grosso,Centro-Oeste,9318.38,8500
Loja 143,Rondônia,Norte,7973.75,8000
Loja 144,Maranhão,Nordeste,6539.07,7200
Loja 145,Alagoas,Nordeste,6852.15,7500
Loja 146,Goiás,Centro-Oeste,6901.62,8200
Loja 147,Santa Catarina,Sul,9922.68,8500
Loja 148,Mato Grosso,Centro-Oeste,9462.95,8500
Loja 149,Paraná,Sul,6837.85,7000
Loja 150,Bahia,Nordeste,9718.01,7500
