Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6557.78,7000
Loja 2,Amapá,Norte,9308.66,8000
Loja 3,Acre,Norte,7079.16,7000
Loja 4,Bahia,Nordeste,7222.78,8200
Loja 5,Alagoas,Nordeste,7634.73,8200
Loja 6,Roraima,Norte,7710.98,7200
Loja 7,Santa Catarina,Sul,7392.7,8500
Loja 8,Bahia,Nordeste,6789.73,7500
Loja 9,Tocantins,Norte,9441.14,8000
Loja 10,Rondônia,Norte,7718.49,7200
Loja 11,Espírito Santo,Sudeste,6057.7,7200
Loja 12,Amapá,Norte,8983.08,7500
Loja 13,Paraná,Sul,6228.83,7800
Loja 14,Bahia,Nordeste,8073.99,7000
Loja 15,Mato Grosso,Centro-Oeste,6979.14,8500
Loja 16,Pernambuco,Nordeste,6914.56,7500
Loja 17,Rio Grande do Sul,Sul,9101.67,8500
Loja 18,Santa Catarina,Sul,6683.49,8000
Loja 19,Amapá,Norte,7689.97,8500
Loja 20,Pará,Norte,7355.24,7000
Loja 21,Maranhão,Nordeste,6095.08,8200
Loja 22,Paraíba,Nordeste,6015.28,7800
Loja 23,Tocantins,Norte,7409.85,7500
Loja 24,Mato Grosso,Centro-Oeste,8676.21,7200
Loja 25,Santa Catarina,Sul,9512.09,8200
Loja 26,Tocantins,Norte,9105.36,8200
Loja 27,Pará,Norte,6252.81,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8694.77,8200
Loja 29,Espírito Santo,Sudeste,8739.76,8200
Loja 30,Rio de Janeiro,Sudeste,6451.8,7000
Loja 31,Minas Gerais,Sudeste,8738.93,7200
Loja 32,Goiás,Centro-Oeste,6802.73,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6744.86,7500
Loja 34,Piauí,Nordeste,7692.85,7200
Loja 35,Minas Gerais,Sudeste,8780.14,7500
Loja 36,Pernambuco,Nordeste,8441.62,7000
Loja 37,Santa Catarina,Sul,7639.85,7500
Loja 38,Pará,Norte,9489.58,8200
Loja 39,Piauí,Nordeste,6254.78,7200
Loja 40,Rondônia,Norte,9003.03,7500
