Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9619.83,7000
Loja 2,Amapá,Norte,8326.05,8000
Loja 3,Acre,Norte,8382.45,7000
Loja 4,Bahia,Nordeste,8277.01,8200
Loja 5,Alagoas,Nordeste,9914.38,8200
Loja 6,Roraima,Norte,7678.47,7200
Loja 7,Santa Catarina,Sul,8275.02,8500
Loja 8,Bahia,Nordeste,8841.23,7500
Loja 9,Tocantins,Norte,8453.38,8000
Loja 10,Rondônia,Norte,7562.22,7200
Loja 11,Espírito Santo,Sudeste,8759.94,7200
Loja 12,Amapá,Norte,9852.5,7500
Loja 13,Paraná,Sul,6571.93,7800
Loja 14,Bahia,Nordeste,9497.73,7000
Loja 15,Mato Grosso,Centro-Oeste,9734.57,8500
Loja 16,Pernambuco,Nordeste,7716.32,7500
Loja 17,Rio Grande do Sul,Sul,8614.1,8500
Loja 18,Santa Catarina,Sul,6594.58,8000
Loja 19,Amapá,Norte,7697.47,8500
Loja 20,Pará,Norte,7906.05,7000
Loja 21,Maranhão,Nordeste,6215.76,8200
Loja 22,Paraíba,Nordeste,7338.14,7800
Loja 23,Tocantins,Norte,6473.45,7500
Loja 24,Mato Grosso,Centro-Oeste,6195.08,7200
Loja 25,Santa Catarina,Sul,7460.28,8200
Loja 26,Tocantins,Norte,6141.08,8200
Loja 27,Pará,Norte,7117.62,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8669.84,8200
Loja 29,Espírito Santo,Sudeste,9282.59,8200
Loja 30,Rio de Janeiro,Sudeste,7014.89,7000
Loja 31,Minas Gerais,Sudeste,6578.37,7200
Loja 32,Goiás,Centro-Oeste,8528.02,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8807.16,7500
Loja 34,Piauí,Nordeste,6883.98,7200
Loja 35,Minas Gerais,Sudeste,9346.16,7500
Loja 36,Pernambuco,Nordeste,9139.81,7000
Loja 37,Santa Catarina,Sul,7392.89,7500
Loja 38,Pará,Norte,6560.02,8200
Loja 39,Piauí,Nordeste,9995.42,7200
Loja 40,Rondônia,Norte,8176.47,7500
Loja 41,Rio Grande do Sul,Sul,8416.58,7800
Loja 42,Amapá,Norte,7906.97,7000
Loja 43,Alagoas,Nordeste,7621.77,7200
Loja 44,Espírito Santo,Sudeste,7276.42,7800
Loja 45,Pará,Norte,8625.91,7500
Loja 46,Espírito Santo,Sudeste,9885.92,7500
Loja 47,Rio Grande do Sul,Sul,9867.76,7800
Loja 48,Acre,Norte,8978.31,8500
Loja 49,Rondônia,Norte,8221.66,7000
Loja 50,Roraima,Norte,8646.21,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8509.02,8500
Loja 52,Acre,Norte,6038.23,8200
Loja 53,Maranhão,Nordeste,7480.24,8000
Loja 54,São Paulo,Sudeste,8000.58,7500
Loja 55,Ceará,Nordeste,9313.57,7200
Loja 56,Rio Grande do Norte,Nordeste,9142.97,8500
Loja 57,Mato Grosso,Centro-Oeste,7273.17,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9699.39,7800
Loja 59,Paraíba,Nordeste,9450.59,8200
Loja 60,Santa Catarina,Sul,8210.08,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,8196.79,8200
Loja 62,Goiás,Centro-Oeste,7824.74,7800
Loja 63,Rondônia,Norte,8022.5,8500
Loja 64,Piauí,Nordeste,6801.09,8200
Loja 65,Amazonas,Norte,6265.22,7000
Loja 66,Espírito Santo,Sudeste,8671.25,8000
Loja 67,Santa Catarina,Sul,7019.99,7000
Loja 68,Piauí,Nordeste,7082.15,8500
Loja 69,Minas Gerais,Sudeste,9871.25,7800
Loja 70,Rondônia,Norte,9075.15,8000
Loja 71,Rio Grande do Sul,Sul,7278.14,8000
Loja 72,Espírito Santo,Sudeste,9410.51,8500
Loja 73,Bahia,Nordeste,6615.26,8200
Loja 74,Paraná,Sul,9103.26,7000
Loja 75,Pará,Norte,7285.17,8500
Loja 76,Ceará,Nordeste,6174.68,8500
Loja 77,Goiás,Centro-Oeste,7097.33,7200
Loja 78,Espírito Santo,Sudeste,6758.67,7500
Loja 79,Pará,Norte,6267.0,8200
Loja 80,Goiás,Centro-Oeste,7086.63,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,9496.69,8500
Loja 82,Mato Grosso,Centro-Oeste,7327.88,7500
Loja 83,Goiás,Centro-Oeste,8302.61,7800
Loja 84,Rio Grande do Sul,Sul,6866.12,7800
Loja 85,Amazonas,Norte,8263.29,7800
Loja 86,Mato Grosso,Centro-Oeste,7498.16,8000
Loja 87,Rio Grande do Sul,Sul,8983.37,8500
Loja 88,Mato Grosso,Centro-Oeste,9546.89,7200
Loja 89,Maranhão,Nordeste,6893.43,8000
Loja 90,Rio Grande do Norte,Nordeste,7341.46,7000
Loja 91,Santa Catarina,Sul,9596.74,7800
Loja 92,Rondônia,Norte,6821.06,7500
Loja 93,Mato Grosso,Centro-Oeste,7098.09,8200
Loja 94,Bahia,Nordeste,8222.83,8500
Loja 95,Rio de Janeiro,Sudeste,6873.43,8500
Loja 96,Sergipe,Nordeste,7897.91,7500
Loja 97,Roraima,Norte,6329.12,7500
Loja 98,Alagoas,Nordeste,9425.17,7000
Loja 99,Rio Grande do Norte,Nordeste,8652.44,8200
Loja 100,Santa Catarina,Sul,7357.65,7200
Loja 101,Rio Grande do Norte,Nordeste,7805.91,7800
Loja 102,Santa Catarina,Sul,6396.66,8200
Loja 103,Pernambuco,Nordeste,9274.77,7500
Loja 104,Minas Gerais,Sudeste,9830.32,8000
Loja 105,Alagoas,Nordeste,9903.76,8500
Loja 106,Espírito Santo,Sudeste,6612.63,8200
Loja 107,Piauí,Nordeste,8730.1,7000
Loja 108,Tocantins,Norte,9612.99,8000
Loja 109,Rio de Janeiro,Sudeste,9637.02,8200
Loja 110,Amazonas,Norte,7723.77,7800
Loja 111,Ceará,Nordeste,7803.29,7800
Loja 112,Rio Grande do Sul,Sul,8520.2,7800
Loja 113,Paraná,Sul,7512.51,8200
Loja 114,Goiás,Centro-Oeste,9637.24,8000
Loja 115,Rio Grande do Norte,Nordeste,6158.6,8200
Loja 116,Rio Grande do Norte,Nordeste,6635.23,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,8928.92,8500
