Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Goiás,Centro-Oeste,8796.45,8200
Loja 2,Santa Catarina,Sul,8759.23,7000
Loja 3,Ceará,Nordeste,6772.81,8000
Loja 4,Goiás,Centro-Oeste,6894.56,8200
Loja 5,Paraná,Sul,8159.98,8200
Loja 6,Tocantins,Norte,8580.55,8000
Loja 7,São Paulo,Sudeste,7704.09,8200
Loja 8,Paraná,Sul,7642.8,8200
Loja 9,Rio de Janeiro,Sudeste,6577.17,7500
Loja 10,Rio de Janeiro,Sudeste,9478.24,8200
Loja 11,Espírito Santo,Sudeste,7288.23,7200
Loja 12,Paraná,Sul,6289.56,7000
Loja 13,Alagoas,Nordeste,6800.75,8500
Loja 14,Paraná,Sul,9177.49,7200
Loja 15,Pernambuco,Nordeste,7127.46,7800
Loja 16,Espírito Santo,Sudeste,7057.32,8000
Loja 17,Espírito Santo,Sudeste,8425.87,7000
Loja 18,Espírito Santo,Sudeste,6090.87,7800
Loja 19,Piauí,Nordeste,9985.59,7800
Loja 20,Mato Grosso,Centro-Oeste,9585.87,7800
Loja 21,Rio de Janeiro,Sudeste,6713.34,7200
Loja 22,Bahia,Nordeste,7338.82,7200
Loja 23,Paraná,Sul,9325.22,8000
Loja 24,Goiás,Centro-Oeste,9380.42,8500
Loja 25,Pará,Norte,7456.01,8500
Loja 26,Acre,Norte,9062.19,8500
Loja 27,Bahia,Nordeste,9090.29,8500
Loja 28,São Paulo,Sudeste,8509.58,7200
Loja 29,Roraima,Norte,6823.73,7800
Loja 30,São Paulo,Sudeste,6898.82,7500
Loja 31,Goiás,Centro-Oeste,6425.43,7200
Loja 32,Rondônia,Norte,8442.02,7200
Loja 33,Amapá,Norte,9785.5,8500
Loja 34,Sergipe,Nordeste,9862.29,7800
Loja 35,Amazonas,Norte,7716.03,8000
Loja 36,Santa Catarina,Sul,8120.65,7200
Loja 37,Paraná,Sul,7183.55,7000
Loja 38,Roraima,Norte,9181.4,8000
Loja 39,Acre,Norte,6165.4,7500
Loja 40,Maranhão,Nordeste,8486.36,8500
Loja 41,Mato Grosso do Sul,Centro-Oeste,8223.93,8000
Loja 42,Rio Grande do Norte,Nordeste,9222.85,8000
