Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7668.11,8200
Loja 2,Acre,Norte,6890.43,8200
Loja 3,Santa Catarina,Sul,7297.98,7000
Loja 4,Santa Catarina,Sul,8552.97,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,9988.02,7000
Loja 6,Acre,Norte,9473.74,8500
Loja 7,Bahia,Nordeste,8173.24,7000
Loja 8,Roraima,Norte,8140.14,7200
Loja 9,Bahia,Nordeste,8790.57,7000
Loja 10,Maranhão,Nordeste,9155.89,7800
Loja 11,Espírito Santo,Sudeste,6047.29,7000
Loja 12,Santa Catarina,Sul,7014.93,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,9503.68,7500
Loja 14,Paraíba,Nordeste,7774.42,7200
Loja 15,Sergipe,Nordeste,6210.7,7200
Loja 16,Bahia,Nordeste,6173.03,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,7811.13,7000
Loja 18,Maranhão,Nordeste,9491.64,7200
Loja 19,Maranhão,Nordeste,6512.05,7200
Loja 20,Amazonas,Norte,7885.84,7500
Loja 21,Pará,Norte,8468.58,7500
Loja 22,Bahia,Nordeste,8976.07,7000
Loja 23,Roraima,Norte,9442.23,7800
Loja 24,Alagoas,Nordeste,6585.03,7800
Loja 25,Sergipe,Nordeste,6615.48,7800
Loja 26,Amapá,Norte,6730.97,8500
Loja 27,Ceará,Nordeste,7391.82,7200
Loja 28,São Paulo,Sudeste,7459.75,7500
Loja 29,Rio Grande do Norte,Nordeste,8357.89,7500
Loja 30,Paraná,Sul,8368.0,7800
Loja 31,Acre,Norte,8675.85,8500
Loja 32,Rio Grande do Sul,Sul,6692.15,7500
Loja 33,Alagoas,Nordeste,9694.41,8500
Loja 34,Ceará,Nordeste,6137.37,8000
Loja 35,Goiás,Centro-Oeste,7970.68,7800
Loja 36,Amazonas,Norte,8759.08,7000
Loja 37,Goiás,Centro-Oeste,7581.69,7800
Loja 38,Amazonas,Norte,8544.06,8500
Loja 39,Maranhão,Nordeste,8145.02,8500
Loja 40,Roraima,Norte,7256.49,8000
Loja 41,Tocantins,Norte,9050.96,7800
Loja 42,Espírito Santo,Sudeste,8107.88,8200
Loja 43,Bahia,Nordeste,8186.6,8500
Loja 44,Santa Catarina,Sul,6353.81,8000
Loja 45,Tocantins,Norte,7609.42,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,6202.68,7500
Loja 47,Bahia,Nordeste,6419.15,8200
Loja 48,Pará,Norte,6479.07,7800
Loja 49,Paraíba,Nordeste,8916.82,7800
Loja 50,Paraná,Sul,6065.6,7500
Loja 51,Rio Grande do Sul,Sul,9272.53,7500
Loja 52,Piauí,Nordeste,7830.05,7000
Loja 53,Paraná,Sul,7160.03,7000
Loja 54,Santa Catarina,Sul,9733.17,8200
Loja 55,Pernambuco,Nordeste,7523.59,7500
Loja 56,Minas Gerais,Sudeste,8023.5,8000
Loja 57,Pará,Norte,9042.1,7200
Loja 58,Minas Gerais,Sudeste,8999.23,7800
Loja 59,Rio Grande do Sul,Sul,8473.38,7000
Loja 60,Tocantins,Norte,6051.84,7200
Loja 61,Rio Grande do Sul,Sul,7620.29,8500
Loja 62,Pernambuco,Nordeste,6141.61,8500
Loja 63,Rio Grande do Norte,Nordeste,7517.09,8500
Loja 64,Paraná,Sul,7526.88,7500
Loja 65,Paraíba,Nordeste,6796.52,7500
Loja 66,Maranhão,Nordeste,7905.2,7500
Loja 67,Rondônia,Norte,9309.68,7200
Loja 68,Pernambuco,Nordeste,8507.32,7800
Loja 69,Goiás,Centro-Oeste,8964.75,8000
Loja 70,São Paulo,Sudeste,7664.92,7000
Loja 71,Pará,Norte,6003.77,8000
Loja 72,Rio Grande do Sul,Sul,8295.64,8200
Loja 73,Bahia,Nordeste,8080.72,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,8258.87,7000
Loja 75,Roraima,Norte,9822.4,7200
Loja 76,Maranhão,Nordeste,7464.76,8200
Loja 77,Maranhão,Nordeste,9753.03,7800
Loja 78,Mato Grosso,Centro-Oeste,8239.26,7500
Loja 79,Amapá,Norte,7998.14,8000
Loja 80,Alagoas,Nordeste,9397.37,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,9667.6,7000
Loja 82,São Paulo,Sudeste,6687.38,7000
Loja 83,Bahia,Nordeste,7423.82,7000
Loja 84,Piauí,Nordeste,7344.06,8200
Loja 85,Bahia,Nordeste,9938.81,7200
Loja 86,Rio Grande do Sul,Sul,6619.09,7800
Loja 87,Maranhão,Nordeste,8501.91,8000
Loja 88,Amapá,Norte,6709.05,8500
Loja 89,Paraná,Sul,7619.6,7000
Loja 90,Amazonas,Norte,8023.63,7200
Loja 91,Rondônia,Norte,8150.03,7000
Loja 92,Maranhão,Nordeste,9631.27,7800
Loja 93,Rio Grande do Norte,Nordeste,8194.89,8500
Loja 94,Rio Grande do Norte,Nordeste,7305.34,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,6670.78,7000
Loja 96,Tocantins,Norte,7609.82,7200
Loja 97,Tocantins,Norte,8411.2,7500
Loja 98,Minas Gerais,Sudeste,6329.22,7500
Loja 99,Goiás,Centro-Oeste,6985.82,7800
Loja 100,Maranhão,Nordeste,6619.05,7200
Loja 101,Ceará,Nordeste,7517.16,7200
Loja 102,Rondônia,Norte,9606.39,8000
Loja 103,Alagoas,Nordeste,9762.24,7000
Loja 104,Amazonas,Norte,7923.45,8500
Loja 105,Amazonas,Norte,8926.61,8200
Loja 106,Santa Catarina,Sul,7032.22,8000
Loja 107,Minas Gerais,Sudeste,9961.03,8000
Loja 108,Sergipe,Nordeste,6735.67,8000
Loja 109,Espírito Santo,Sudeste,7525.21,7000
Loja 110,Rondônia,Norte,9152.9,8500
Loja 111,Mato Grosso,Centro-Oeste,8018.16,7000
Loja 112,Bahia,Nordeste,6710.69,7500
Loja 113,Piauí,Nordeste,7623.77,7500
Loja 114,Alagoas,Nordeste,8151.34,8500
Loja 115,Amazonas,Norte,7918.99,7800
Loja 116,Amazonas,Norte,8083.31,8000
Loja 117,Tocantins,Norte,7712.27,8000
Loja 118,Piauí,Nordeste,6326.32,7800
Loja 119,Bahia,Nordeste,6957.91,7200
Loja 120,Rondônia,Norte,9211.48,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,8189.02,8500
Loja 122,Bahia,Nordeste,8716.34,7200
Loja 123,São Paulo,Sudeste,7547.65,7000
Loja 124,Paraná,Sul,9212.52,8200
Loja 125,Rio de Janeiro,Sudeste,7671.81,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,6102.08,7800
Loja 127,Minas Gerais,Sudeste,8461.06,8200
Loja 128,Paraíba,Nordeste,9631.98,7200
Loja 129,Santa Catarina,Sul,7439.67,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,7852.51,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,7723.37,7200
Loja 132,Rio Grande do Sul,Sul,6715.39,7800
Loja 133,Mato Grosso,Centro-Oeste,8026.41,7200
Loja 134,Pernambuco,Nordeste,6975.71,7800
Loja 135,Amazonas,Norte,9205.34,7500
Loja 136,Mato Grosso,Centro-Oeste,8873.13,7200
Loja 137,Piauí,Nordeste,8735.93,7500
Loja 138,Roraima,Norte,7621.52,8500
Loja 139,Acre,Norte,7939.0,7500
Loja 140,Maranhão,Nordeste,8233.32,7800
Loja 141,Mato Grosso,Centro-Oeste,7653.27,8500
Loja 142,Espírito Santo,Sudeste,7217.69,7800
Loja 143,Acre,Norte,9067.96,7000
Loja 144,Sergipe,Nordeste,8909.94,7200
Loja 145,Rio Grande do Sul,Sul,6228.59,7200
Loja 146,Rio Grande do Sul,Sul,7555.25,7000
Loja 147,Bahia,Nordeste,8808.17,8500
Loja 148,Amazonas,Norte,8055.67,7800
Loja 149,Rio de Janeiro,Sudeste,8134.79,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,8243.76,7800
Loja 151,Minas Gerais,Sudeste,9123.97,8500
Loja 152,Minas Gerais,Sudeste,8986.73,8500
Loja 153,Pará,Norte,8571.97,8000
Loja 154,Rio Grande do Norte,Nordeste,6191.65,7000
Loja 155,Goiás,Centro-Oeste,9144.63,7000
Loja 156,Amapá,Norte,6549.75,7200
Loja 157,Piauí,Nordeste,8906.96,7000
Loja 158,Rio de Janeiro,Sudeste,9439.72,7000
Loja 159,Mato Grosso,Centro-Oeste,7918.71,8500
Loja 160,Rondônia,Norte,9585.54,8200
Loja 161,Tocantins,Norte,9457.89,7000
Loja 162,Maranhão,Nordeste,8343.85,8500
Loja 163,Paraná,Sul,6309.16,8200
Loja 164,Goiás,Centro-Oeste,7325.09,7800
Loja 165,Paraná,Sul,7713.88,8200
Loja 166,Santa Catarina,Sul,7737.64,7500
Loja 167,Espírito Santo,Sudeste,7670.12,8200
Loja 168,Piauí,Nordeste,8658.81,8500
Loja 169,Minas Gerais,Sudeste,7556.56,7200
Loja 170,Rio Grande do Sul,Sul,9798.24,7000
Loja 171,Bahia,Nordeste,9615.67,8500
Loja 172,Alagoas,Nordeste,7750.73,8200
Loja 173,Sergipe,Nordeste,9126.35,7500
Loja 174,Ceará,Nordeste,6444.52,7200
Loja 175,Minas Gerais,Sudeste,6099.16,8000
Loja 176,Amapá,Norte,9694.39,7500
Loja 177,Ceará,Nordeste,8722.92,8200
Loja 178,Paraná,Sul,6253.26,7200
Loja 179,Paraná,Sul,9835.1,7000
Loja 180,São Paulo,Sudeste,7406.22,8000
Loja 181,Mato Grosso,Centro-Oeste,9344.76,7200
Loja 182,Rio de Janeiro,Sudeste,8717.66,8000
Loja 183,Rondônia,Norte,8135.4,8000
Loja 184,Amapá,Norte,8613.97,7500
Loja 185,Bahia,Nordeste,8336.49,7000
Loja 186,Minas Gerais,Sudeste,8627.46,7200
Loja 187,Paraíba,Nordeste,7230.49,8000
Loja 188,Paraná,Sul,9684.17,8500
Loja 189,Sergipe,Nordeste,9339.06,8500
Loja 190,Bahia,Nordeste,6507.05,8500
Loja 191,Amapá,Norte,8376.33,7000
Loja 192,Rio Grande do Norte,Nordeste,7852.51,7200
Loja 193,Rondônia,Norte,6092.86,8200
Loja 194,Paraná,Sul,7845.87,7500
Loja 195,Amazonas,Norte,9483.66,7500
Loja 196,Bahia,Nordeste,7039.27,8000
Loja 197,Santa Catarina,Sul,8143.98,8500
Loja 198,Espírito Santo,Sudeste,6628.72,8000
Loja 199,Roraima,Norte,6277.48,8000
Loja 200,Alagoas,Nordeste,8198.45,8200
Loja 201,Piauí,Nordeste,9727.28,7000
Loja 202,Mato Grosso,Centro-Oeste,7163.97,8000
Loja 203,Tocantins,Norte,9728.18,7200
Loja 204,Ceará,Nordeste,7827.83,8000
Loja 205,Rondônia,Norte,6289.27,8200
Loja 206,Minas Gerais,Sudeste,9661.62,8000
Loja 207,Mato Grosso do Sul,Centro-Oeste,8470.62,7000
Loja 208,São Paulo,Sudeste,9549.68,8200
Loja 209,Rio Grande do Norte,Nordeste,8562.82,7200
Loja 210,Maranhão,Nordeste,7634.55,8500
Loja 211,Mato Grosso,Centro-Oeste,9909.38,7800
Loja 212,Bahia,Nordeste,8741.76,7800
Loja 213,São Paulo,Sudeste,6810.14,8200
Loja 214,Rio de Janeiro,Sudeste,7298.88,8000
Loja 215,Minas Gerais,Sudeste,7027.88,8500
Loja 216,Rio Grande do Sul,Sul,6330.92,8000
Loja 217,Acre,Norte,9888.77,7000
Loja 218,Paraíba,Nordeste,9817.96,8200
Loja 219,São Paulo,Sudeste,6528.01,7800
Loja 220,Rondônia,Norte,9388.28,8500
Loja 221,São Paulo,Sudeste,7030.47,8200
Loja 222,Santa Catarina,Sul,6777.98,7800
Loja 223,São Paulo,Sudeste,8385.03,7800
Loja 224,Pará,Norte,8348.26,7800
Loja 225,Paraná,Sul,9583.14,8000
Loja 226,Bahia,Nordeste,9830.99,8200
Loja 227,Acre,Norte,7817.75,7500
Loja 228,Bahia,Nordeste,8154.47,7500
Loja 229,Rio Grande do Sul,Sul,7418.83,7200
Loja 230,Pernambuco,Nordeste,7671.46,7800
Loja 231,Acre,Norte,9452.69,8000
Loja 232,Acre,Norte,9470.0,7000
Loja 233,Minas Gerais,Sudeste,9898.88,8500
Loja 234,São Paulo,Sudeste,9050.24,8000
Loja 235,Goiás,Centro-Oeste,8724.61,8500
Loja 236,Bahia,Nordeste,8882.31,8000
Loja 237,Goiás,Centro-Oeste,9805.99,7200
Loja 238,Goiás,Centro-Oeste,7528.16,7000
Loja 239,Rio Grande do Sul,Sul,6659.61,8200
Loja 240,Ceará,Nordeste,6832.48,8200
Loja 241,Alagoas,Nordeste,6209.84,7000
Loja 242,Mato Grosso do Sul,Centro-Oeste,9659.77,8200
Loja 243,Santa Catarina,Sul,8718.24,7200
Loja 244,São Paulo,Sudeste,6208.7,7500
Loja 245,Rio de Janeiro,Sudeste,6312.38,7000
Loja 246,Piauí,Nordeste,6356.28,8000
Loja 247,Santa Catarina,Sul,9721.06,7800
Loja 248,Acre,Norte,8715.15,7000
