Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,6245.33,8200
Loja 2,Acre,Norte,6971.88,8200
Loja 3,Santa Catarina,Sul,6727.59,7000
Loja 4,Santa Catarina,Sul,9680.75,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,6078.85,7000
Loja 6,Acre,Norte,7887.68,8500
Loja 7,Bahia,Nordeste,8159.3,7000
Loja 8,Roraima,Norte,6832.14,7200
Loja 9,Bahia,Nordeste,7809.21,7000
Loja 10,Maranhão,Nordeste,7480.56,7800
Loja 11,Espírito Santo,Sudeste,7815.71,7000
Loja 12,Santa Catarina,Sul,8852.33,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,7139.6,7500
Loja 14,Paraíba,Nordeste,9515.04,7200
Loja 15,Sergipe,Nordeste,6222.8,7200
Loja 16,Bahia,Nordeste,8138.73,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,7519.49,7000
Loja 18,Maranhão,Nordeste,9401.98,7200
Loja 19,Maranhão,Nordeste,6917.47,7200
Loja 20,Amazonas,Norte,8731.15,7500
Loja 21,Pará,Norte,8337.92,7500
Loja 22,Bahia,Nordeste,9750.05,7000
Loja 23,Roraima,Norte,6959.14,7800
Loja 24,Alagoas,Nordeste,9805.24,7800
Loja 25,Sergipe,Nordeste,6743.01,7800
Loja 26,Amapá,Norte,7156.09,8500
Loja 27,Ceará,Nordeste,9277.74,7200
Loja 28,São Paulo,Sudeste,8501.99,7500
Loja 29,Rio Grande do Norte,Nordeste,8521.83,7500
Loja 30,Paraná,Sul,6393.01,7800
Loja 31,Acre,Norte,7421.39,8500
Loja 32,Rio Grande do Sul,Sul,6462.45,7500
Loja 33,Alagoas,Nordeste,9087.21,8500
Loja 34,Ceará,Nordeste,6316.33,8000
Loja 35,Goiás,Centro-Oeste,8323.79,7800
Loja 36,Amazonas,Norte,9626.78,7000
Loja 37,Goiás,Centro-Oeste,6542.68,7800
Loja 38,Amazonas,Norte,7610.19,8500
Loja 39,Maranhão,Nordeste,9365.65,8500
Loja 40,Roraima,Norte,6456.18,8000
Loja 41,Tocantins,Norte,6511.04,7800
Loja 42,Espírito Santo,Sudeste,8896.09,8200
Loja 43,Bahia,Nordeste,7375.91,8500
Loja 44,Santa Catarina,Sul,8273.05,8000
Loja 45,Tocantins,Norte,6522.33,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,9050.63,7500
Loja 47,Bahia,Nordeste,7157.06,8200
Loja 48,Pará,Norte,6968.28,7800
Loja 49,Paraíba,Nordeste,8220.9,7800
Loja 50,Paraná,Sul,6301.63,7500
Loja 51,Rio Grande do Sul,Sul,6150.05,7500
Loja 52,Piauí,Nordeste,7470.97,7000
Loja 53,Paraná,Sul,7485.07,7000
Loja 54,Santa Catarina,Sul,6659.11,8200
Loja 55,Pernambuco,Nordeste,8084.75,7500
Loja 56,Minas Gerais,Sudeste,6833.8,8000
Loja 57,Pará,Norte,7662.0,7200
Loja 58,Minas Gerais,Sudeste,8195.25,7800
Loja 59,Rio Grande do Sul,Sul,8844.98,7000
Loja 60,Tocantins,Norte,6204.2,7200
Loja 61,Rio Grande do Sul,Sul,8918.06,8500
Loja 62,Pernambuco,Nordeste,7274.39,8500
Loja 63,Rio Grande do Norte,Nordeste,7114.67,8500
Loja 64,Paraná,Sul,9700.15,7500
Loja 65,Paraíba,Nordeste,9069.86,7500
Loja 66,Maranhão,Nordeste,7780.17,7500
Loja 67,Rondônia,Norte,9908.04,7200
Loja 68,Pernambuco,Nordeste,7028.44,7800
