Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7329.43,8200
Loja 2,Acre,Norte,7480.3,8200
Loja 3,Santa Catarina,Sul,8551.85,7000
Loja 4,Santa Catarina,Sul,8458.69,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,6931.69,7000
Loja 6,Acre,Norte,6181.8,8500
Loja 7,Bahia,Nordeste,9383.77,7000
Loja 8,Roraima,Norte,8930.29,7200
Loja 9,Bahia,Nordeste,7740.05,7000
Loja 10,Maranhão,Nordeste,7556.02,7800
Loja 11,Espírito Santo,Sudeste,9789.92,7000
Loja 12,Santa Catarina,Sul,9882.21,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,6768.59,7500
Loja 14,Paraíba,Nordeste,6042.58,7200
Loja 15,Sergipe,Nordeste,8578.5,7200
Loja 16,Bahia,Nordeste,7869.02,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,6176.89,7000
Loja 18,Maranhão,Nordeste,8952.18,7200
Loja 19,Maranhão,Nordeste,6707.07,7200
Loja 20,Amazonas,Norte,7303.22,7500
Loja 21,Pará,Norte,6245.29,7500
Loja 22,Bahia,Nordeste,7132.53,7000
Loja 23,Roraima,Norte,9952.85,7800
Loja 24,Alagoas,Nordeste,7677.34,7800
Loja 25,Sergipe,Nordeste,6083.85,7800
Loja 26,Amapá,Norte,8703.41,8500
Loja 27,Ceará,Nordeste,8601.38,7200
Loja 28,São Paulo,Sudeste,9360.11,7500
Loja 29,Rio Grande do Norte,Nordeste,8814.0,7500
Loja 30,Paraná,Sul,7691.29,7800
Loja 31,Acre,Norte,8972.12,8500
Loja 32,Rio Grande do Sul,Sul,9104.39,7500
Loja 33,Alagoas,Nordeste,9597.57,8500
Loja 34,Ceará,Nordeste,9178.0,8000
Loja 35,Goiás,Centro-Oeste,7581.23,7800
Loja 36,Amazonas,Norte,9237.49,7000
Loja 37,Goiás,Centro-Oeste,7436.81,7800
Loja 38,Amazonas,Norte,9202.64,8500
Loja 39,Maranhão,Nordeste,8235.41,8500
Loja 40,Roraima,Norte,9317.99,8000
Loja 41,Tocantins,Norte,8027.34,7800
Loja 42,Espírito Santo,Sudeste,8350.15,8200
Loja 43,Bahia,Nordeste,8175.38,8500
Loja 44,Santa Catarina,Sul,8347.44,8000
Loja 45,Tocantins,Norte,8496.07,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,6073.71,7500
Loja 47,Bahia,Nordeste,8493.03,8200
Loja 48,Pará,Norte,6827.48,7800
Loja 49,Paraíba,Nordeste,6370.89,7800
Loja 50,Paraná,Sul,9428.41,7500
Loja 51,Rio Grande do Sul,Sul,9280.94,7500
Loja 52,Piauí,Nordeste,6003.21,7000
Loja 53,Paraná,Sul,8572.9,7000
Loja 54,Santa Catarina,Sul,7372.42,8200
Loja 55,Pernambuco,Nordeste,7115.87,7500
Loja 56,Minas Gerais,Sudeste,8025.39,8000
Loja 57,Pará,Norte,7071.85,7200
Loja 58,Minas Gerais,Sudeste,8381.1,7800
Loja 59,Rio Grande do Sul,Sul,6133.58,7000
Loja 60,Tocantins,Norte,9585.18,7200
Loja 61,Rio Grande do Sul,Sul,8896.69,8500
Loja 62,Pernambuco,Nordeste,9375.46,8500
Loja 63,Rio Grande do Norte,Nordeste,6545.84,8500
Loja 64,Paraná,Sul,6648.35,7500
Loja 65,Paraíba,Nordeste,7250.86,7500
Loja 66,Maranhão,Nordeste,9641.01,7500
Loja 67,Rondônia,Norte,9141.51,7200
Loja 68,Pernambuco,Nordeste,9408.56,7800
Loja 69,Goiás,Centro-Oeste,9100.94,8000
Loja 70,São Paulo,Sudeste,7242.79,7000
Loja 71,Pará,Norte,6312.1,8000
Loja 72,Rio Grande do Sul,Sul,8496.33,8200
Loja 73,Bahia,Nordeste,8319.05,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,8606.34,7000
Loja 75,Roraima,Norte,9131.78,7200
Loja 76,Maranhão,Nordeste,8787.19,8200
Loja 77,Maranhão,Nordeste,8626.99,7800
Loja 78,Mato Grosso,Centro-Oeste,6637.47,7500
Loja 79,Amapá,Norte,9794.97,8000
Loja 80,Alagoas,Nordeste,8403.12,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,9046.17,7000
Loja 82,São Paulo,Sudeste,8330.18,7000
Loja 83,Bahia,Nordeste,7806.16,7000
Loja 84,Piauí,Nordeste,8697.34,8200
Loja 85,Bahia,Nordeste,9862.19,7200
Loja 86,Rio Grande do Sul,Sul,9268.78,7800
Loja 87,Maranhão,Nordeste,6698.19,8000
Loja 88,Amapá,Norte,6874.88,8500
Loja 89,Paraná,Sul,9276.86,7000
Loja 90,Amazonas,Norte,9022.68,7200
Loja 91,Rondônia,Norte,6041.58,7000
Loja 92,Maranhão,Nordeste,9780.18,7800
Loja 93,Rio Grande do Norte,Nordeste,6567.43,8500
Loja 94,Rio Grande do Norte,Nordeste,7710.69,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,6269.63,7000
Loja 96,Tocantins,Norte,9479.81,7200
Loja 97,Tocantins,Norte,7694.37,7500
Loja 98,Minas Gerais,Sudeste,7070.08,7500
Loja 99,Goiás,Centro-Oeste,7274.27,7800
Loja 100,Maranhão,Nordeste,8821.91,7200
Loja 101,Ceará,Nordeste,6508.49,7200
Loja 102,Rondônia,Norte,7502.24,8000
Loja 103,Alagoas,Nordeste,6998.33,7000
Loja 104,Amazonas,Norte,7676.17,8500
Loja 105,Amazonas,Norte,7326.2,8200
Loja 106,Santa Catarina,Sul,7265.32,8000
Loja 107,Minas Gerais,Sudeste,7427.5,8000
Loja 108,Sergipe,Nordeste,7358.46,8000
Loja 109,Espírito Santo,Sudeste,9197.39,7000
Loja 110,Rondônia,Norte,9859.03,8500
Loja 111,Mato Grosso,Centro-Oeste,8999.41,7000
Loja 112,Bahia,Nordeste,8709.69,7500
Loja 113,Piauí,Nordeste,8802.24,7500
Loja 114,Alagoas,Nordeste,7772.68,8500
Loja 115,Amazonas,Norte,6184.71,7800
Loja 116,Amazonas,Norte,8583.08,8000
Loja 117,Tocantins,Norte,9267.63,8000
Loja 118,Piauí,Nordeste,7174.29,7800
Loja 119,Bahia,Nordeste,7187.49,7200
Loja 120,Rondônia,Norte,6528.23,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,9388.75,8500
Loja 122,Bahia,Nordeste,7053.38,7200
Loja 123,São Paulo,Sudeste,6126.02,7000
Loja 124,Paraná,Sul,9586.29,8200
Loja 125,Rio de Janeiro,Sudeste,6812.68,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,7760.96,7800
Loja 127,Minas Gerais,Sudeste,7869.24,8200
Loja 128,Paraíba,Nordeste,9399.04,7200
Loja 129,Santa Catarina,Sul,9172.38,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,6380.25,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,6985.57,7200
Loja 132,Rio Grande do Sul,Sul,9565.64,7800
Loja 133,Mato Grosso,Centro-Oeste,8308.75,7200
Loja 134,Pernambuco,Nordeste,6352.77,7800
Loja 135,Amazonas,Norte,9495.53,7500
Loja 136,Mato Grosso,Centro-Oeste,8783.58,7200
Loja 137,Piauí,Nordeste,6551.75,7500
Loja 138,Roraima,Norte,9884.94,8500
Loja 139,Acre,Norte,7009.73,7500
Loja 140,Maranhão,Nordeste,7441.29,7800
Loja 141,Mato Grosso,Centro-Oeste,8736.05,8500
Loja 142,Espírito Santo,Sudeste,7137.2,7800
Loja 143,Acre,Norte,6323.63,7000
Loja 144,Sergipe,Nordeste,6287.64,7200
Loja 145,Rio Grande do Sul,Sul,9491.68,7200
Loja 146,Rio Grande do Sul,Sul,7858.4,7000
Loja 147,Bahia,Nordeste,6398.88,8500
Loja 148,Amazonas,Norte,9370.79,7800
Loja 149,Rio de Janeiro,Sudeste,8955.21,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,7973.19,7800
Loja 151,Minas Gerais,Sudeste,6483.48,8500
Loja 152,Minas Gerais,Sudeste,9141.14,8500
Loja 153,Pará,Norte,7989.08,8000
Loja 154,Rio Grande do Norte,Nordeste,8652.75,7000
Loja 155,Goiás,Centro-Oeste,8420.96,7000
Loja 156,Amapá,Norte,7966.05,7200
Loja 157,Piauí,Nordeste,9504.6,7000
Loja 158,Rio de Janeiro,Sudeste,9171.2,7000
Loja 159,Mato Grosso,Centro-Oeste,6711.12,8500
Loja 160,Rondônia,Norte,6548.63,8200
Loja 161,Tocantins,Norte,8469.79,7000
Loja 162,Maranhão,Nordeste,6458.35,8500
Loja 163,Paraná,Sul,6963.81,8200
Loja 164,Goiás,Centro-Oeste,6115.95,7800
Loja 165,Paraná,Sul,8415.04,8200
Loja 166,Santa Catarina,Sul,7708.57,7500
Loja 167,Espírito Santo,Sudeste,6998.83,8200
Loja 168,Piauí,Nordeste,6213.63,8500
Loja 169,Minas Gerais,Sudeste,6578.57,7200
Loja 170,Rio Grande do Sul,Sul,7707.1,7000
Loja 171,Bahia,Nordeste,9829.75,8500
Loja 172,Alagoas,Nordeste,8077.09,8200
