Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,9973.04,8200
Loja 2,Acre,Norte,7907.54,8200
Loja 3,Santa Catarina,Sul,8606.43,7000
Loja 4,Santa Catarina,Sul,7299.83,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,6334.88,7000
Loja 6,Acre,Norte,7705.18,8500
Loja 7,Bahia,Nordeste,6446.11,7000
Loja 8,Roraima,Norte,6237.01,7200
Loja 9,Bahia,Nordeste,6810.78,7000
Loja 10,Maranhão,Nordeste,9692.97,7800
Loja 11,Espírito Santo,Sudeste,6416.69,7000
Loja 12,Santa Catarina,Sul,8374.05,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,9461.8,7500
Loja 14,Paraíba,Nordeste,6742.03,7200
Loja 15,Sergipe,Nordeste,8815.98,7200
Loja 16,Bahia,Nordeste,6569.21,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,8061.23,7000
Loja 18,Maranhão,Nordeste,7799.55,7200
Loja 19,Maranhão,Nordeste,7190.05,7200
Loja 20,Amazonas,Norte,6986.17,7500
Loja 21,Pará,Norte,7555.74,7500
Loja 22,Bahia,Nordeste,8081.77,7000
Loja 23,Roraima,Norte,9453.39,7800
Loja 24,Alagoas,Nordeste,7317.17,7800
Loja 25,Sergipe,Nordeste,9141.4,7800
Loja 26,Amapá,Norte,6061.63,8500
Loja 27,Ceará,Nordeste,8948.31,7200
Loja 28,São Paulo,Sudeste,7045.98,7500
Loja 29,Rio Grande do Norte,Nordeste,9503.19,7500
Loja 30,Paraná,Sul,6665.01,7800
Loja 31,Acre,Norte,7903.35,8500
Loja 32,Rio Grande do Sul,Sul,7876.78,7500
Loja 33,Alagoas,Nordeste,8935.37,8500
Loja 34,Ceará,Nordeste,8907.34,8000
Loja 35,Goiás,Centro-Oeste,7936.0,7800
Loja 36,Amazonas,Norte,8580.75,7000
Loja 37,Goiás,Centro-Oeste,9965.75,7800
Loja 38,Amazonas,Norte,8334.78,8500
Loja 39,Maranhão,Nordeste,6957.07,8500
Loja 40,Roraima,Norte,8245.24,8000
Loja 41,Tocantins,Norte,8810.25,7800
Loja 42,Espírito Santo,Sudeste,8699.82,8200
Loja 43,Bahia,Nordeste,7711.26,8500
Loja 44,Santa Catarina,Sul,8019.67,8000
Loja 45,Tocantins,Norte,8088.11,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,8264.91,7500
Loja 47,Bahia,Nordeste,6477.82,8200
Loja 48,Pará,Norte,7074.96,7800
Loja 49,Paraíba,Nordeste,6180.98,7800
Loja 50,Paraná,Sul,6277.32,7500
Loja 51,Rio Grande do Sul,Sul,6845.98,7500
Loja 52,Piauí,Nordeste,6333.84,7000
Loja 53,Paraná,Sul,6465.74,7000
Loja 54,Santa Catarina,Sul,8046.13,8200
Loja 55,Pernambuco,Nordeste,8643.28,7500
Loja 56,Minas Gerais,Sudeste,8314.98,8000
Loja 57,Pará,Norte,6723.31,7200
Loja 58,Minas Gerais,Sudeste,6049.01,7800
Loja 59,Rio Grande do Sul,Sul,8983.23,7000
Loja 60,Tocantins,Norte,7494.53,7200
Loja 61,Rio Grande do Sul,Sul,8365.02,8500
Loja 62,Pernambuco,Nordeste,9039.33,8500
Loja 63,Rio Grande do Norte,Nordeste,7922.61,8500
Loja 64,Paraná,Sul,9752.46,7500
Loja 65,Paraíba,Nordeste,7829.79,7500
Loja 66,Maranhão,Nordeste,7256.77,7500
Loja 67,Rondônia,Norte,9355.86,7200
Loja 68,Pernambuco,Nordeste,8682.75,7800
Loja 69,Goiás,Centro-Oeste,7246.99,8000
Loja 70,São Paulo,Sudeste,7326.62,7000
Loja 71,Pará,Norte,7426.27,8000
Loja 72,Rio Grande do Sul,Sul,7100.09,8200
Loja 73,Bahia,Nordeste,8712.56,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,8626.37,7000
Loja 75,Roraima,Norte,6386.41,7200
Loja 76,Maranhão,Nordeste,9717.1,8200
Loja 77,Maranhão,Nordeste,6875.61,7800
Loja 78,Mato Grosso,Centro-Oeste,8591.59,7500
Loja 79,Amapá,Norte,7088.91,8000
Loja 80,Alagoas,Nordeste,9464.33,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,6016.72,7000
Loja 82,São Paulo,Sudeste,7011.14,7000
Loja 83,Bahia,Nordeste,8858.77,7000
Loja 84,Piauí,Nordeste,6207.69,8200
Loja 85,Bahia,Nordeste,8210.8,7200
Loja 86,Rio Grande do Sul,Sul,8225.06,7800
Loja 87,Maranhão,Nordeste,8378.63,8000
Loja 88,Amapá,Norte,8642.07,8500
Loja 89,Paraná,Sul,6987.45,7000
Loja 90,Amazonas,Norte,9856.07,7200
Loja 91,Rondônia,Norte,7114.37,7000
Loja 92,Maranhão,Nordeste,8148.95,7800
Loja 93,Rio Grande do Norte,Nordeste,8705.47,8500
Loja 94,Rio Grande do Norte,Nordeste,7853.72,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,9994.31,7000
Loja 96,Tocantins,Norte,9335.42,7200
Loja 97,Tocantins,Norte,9547.32,7500
Loja 98,Minas Gerais,Sudeste,7575.54,7500
Loja 99,Goiás,Centro-Oeste,7473.23,7800
