Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,8454.93,8200
Loja 2,Acre,Norte,9027.14,8200
Loja 3,Santa Catarina,Sul,6108.35,7000
Loja 4,Santa Catarina,Sul,7647.55,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,8925.41,7000
Loja 6,Acre,Norte,7103.5,8500
Loja 7,Bahia,Nordeste,9173.89,7000
Loja 8,Roraima,Norte,8287.73,7200
Loja 9,Bahia,Nordeste,8399.29,7000
Loja 10,Maranhão,Nordeste,7552.75,7800
Loja 11,Espírito Santo,Sudeste,6445.71,7000
Loja 12,Santa Catarina,Sul,7757.26,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,7206.41,7500
Loja 14,Paraíba,Nordeste,9292.2,7200
Loja 15,Sergipe,Nordeste,9555.38,7200
Loja 16,Bahia,Nordeste,9666.66,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,6862.61,7000
Loja 18,Maranhão,Nordeste,8345.89,7200
Loja 19,Maranhão,Nordeste,8272.9,7200
Loja 20,Amazonas,Norte,7734.99,7500
Loja 21,Pará,Norte,6325.1,7500
Loja 22,Bahia,Nordeste,7696.16,7000
Loja 23,Roraima,Norte,7737.8,7800
Loja 24,Alagoas,Nordeste,8940.07,7800
Loja 25,Sergipe,Nordeste,6174.28,7800
Loja 26,Amapá,Norte,8935.4,8500
Loja 27,Ceará,Nordeste,8075.63,7200
Loja 28,São Paulo,Sudeste,9889.21,7500
Loja 29,Rio Grande do Norte,Nordeste,6571.84,7500
Loja 30,Paraná,Sul,6834.59,7800
Loja 31,Acre,Norte,7746.86,8500
Loja 32,Rio Grande do Sul,Sul,7952.33,7500
Loja 33,Alagoas,Nordeste,8175.42,8500
Loja 34,Ceará,Nordeste,7831.98,8000
Loja 35,Goiás,Centro-Oeste,7341.58,7800
Loja 36,Amazonas,Norte,7636.9,7000
Loja 37,Goiás,Centro-Oeste,6610.13,7800
Loja 38,Amazonas,Norte,7515.09,8500
Loja 39,Maranhão,Nordeste,7240.08,8500
Loja 40,Roraima,Norte,8158.26,8000
Loja 41,Tocantins,Norte,7137.86,7800
Loja 42,Espírito Santo,Sudeste,7999.99,8200
Loja 43,Bahia,Nordeste,8011.41,8500
Loja 44,Santa Catarina,Sul,7241.45,8000
Loja 45,Tocantins,Norte,6156.1,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,9138.18,7500
Loja 47,Bahia,Nordeste,9494.82,8200
Loja 48,Pará,Norte,8008.05,7800
Loja 49,Paraíba,Nordeste,6151.57,7800
Loja 50,Paraná,Sul,9031.63,7500
Loja 51,Rio Grande do Sul,Sul,6441.69,7500
Loja 52,Piauí,Nordeste,6025.63,7000
Loja 53,Paraná,Sul,9296.12,7000
Loja 54,Santa Catarina,Sul,7465.1,8200
Loja 55,Pernambuco,Nordeste,7548.35,7500
Loja 56,Minas Gerais,Sudeste,9991.65,8000
Loja 57,Pará,Norte,6820.12,7200
Loja 58,Minas Gerais,Sudeste,7475.52,7800
Loja 59,Rio Grande do Sul,Sul,7582.25,7000
Loja 60,Tocantins,Norte,9227.7,7200
Loja 61,Rio Grande do Sul,Sul,6981.88,8500
Loja 62,Pernambuco,Nordeste,6904.18,8500
Loja 63,Rio Grande do Norte,Nordeste,7059.88,8500
Loja 64,Paraná,Sul,8602.87,7500
Loja 65,Paraíba,Nordeste,9505.18,7500
Loja 66,Maranhão,Nordeste,7349.57,7500
Loja 67,Rondônia,Norte,9663.44,7200
Loja 68,Pernambuco,Nordeste,6386.77,7800
Loja 69,Goiás,Centro-Oeste,8869.62,8000
Loja 70,São Paulo,Sudeste,9257.57,7000
