Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6372.52,7000
Loja 2,Amapá,Norte,9740.99,8000
Loja 3,Acre,Norte,7341.83,7000
Loja 4,Bahia,Nordeste,9656.67,8200
Loja 5,Alagoas,Nordeste,6469.49,8200
Loja 6,Roraima,Norte,7458.64,7200
Loja 7,Santa Catarina,Sul,7357.46,8500
Loja 8,Bahia,Nordeste,7550.87,7500
Loja 9,Tocantins,Norte,8972.8,8000
Loja 10,Rondônia,Norte,6212.01,7200
Loja 11,Espírito Santo,Sudeste,6512.22,7200
Loja 12,Amapá,Norte,9345.7,7500
Loja 13,Paraná,Sul,6232.93,7800
Loja 14,Bahia,Nordeste,6520.15,7000
Loja 15,Mato Grosso,Centro-Oeste,6711.72,8500
Loja 16,Pernambuco,Nordeste,9630.78,7500
Loja 17,Rio Grande do Sul,Sul,9557.83,8500
Loja 18,Santa Catarina,Sul,7650.0,8000
Loja 19,Amapá,Norte,9881.2,8500
Loja 20,Pará,Norte,6482.78,7000
Loja 21,Maranhão,Nordeste,7443.98,8200
Loja 22,Paraíba,Nordeste,8427.82,7800
Loja 23,Tocantins,Norte,8484.73,7500
Loja 24,Mato Grosso,Centro-Oeste,7175.67,7200
Loja 25,Santa Catarina,Sul,8519.32,8200
Loja 26,Tocantins,Norte,8662.6,8200
Loja 27,Pará,Norte,7287.16,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8583.33,8200
Loja 29,Espírito Santo,Sudeste,7497.87,8200
Loja 30,Rio de Janeiro,Sudeste,6077.41,7000
Loja 31,Minas Gerais,Sudeste,9398.95,7200
Loja 32,Goiás,Centro-Oeste,8672.52,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6505.66,7500
Loja 34,Piauí,Nordeste,9791.82,7200
Loja 35,Minas Gerais,Sudeste,8050.61,7500
Loja 36,Pernambuco,Nordeste,7421.51,7000
Loja 37,Santa Catarina,Sul,9583.06,7500
Loja 38,Pará,Norte,6517.76,8200
Loja 39,Piauí,Nordeste,9724.05,7200
Loja 40,Rondônia,Norte,6677.61,7500
Loja 41,Rio Grande do Sul,Sul,6281.11,7800
Loja 42,Amapá,Norte,6460.44,7000
Loja 43,Alagoas,Nordeste,6971.14,7200
Loja 44,Espírito Santo,Sudeste,8144.61,7800
Loja 45,Pará,Norte,9692.05,7500
Loja 46,Espírito Santo,Sudeste,9302.68,7500
Loja 47,Rio Grande do Sul,Sul,8859.17,7800
Loja 48,Acre,Norte,7049.41,8500
Loja 49,Rondônia,Norte,6864.48,7000
Loja 50,Roraima,Norte,6740.69,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6807.54,8500
Loja 52,Acre,Norte,7065.75,8200
Loja 53,Maranhão,Nordeste,8116.62,8000
Loja 54,São Paulo,Sudeste,9379.49,7500
Loja 55,Ceará,Nordeste,9850.57,7200
Loja 56,Rio Grande do Norte,Nordeste,9784.28,8500
Loja 57,Mato Grosso,Centro-Oeste,9957.67,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9374.12,7800
Loja 59,Paraíba,Nordeste,8487.35,8200
