Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Goiás,Centro-Oeste,6068.42,8500
Loja 2,Santa Catarina,Sul,7531.93,8000
Loja 3,Ceará,Nordeste,6818.52,7200
Loja 4,Goiás,Centro-Oeste,8941.73,7800
Loja 5,Paraná,Sul,9740.05,7800
Loja 6,Tocantins,Norte,8518.57,8500
Loja 7,São Paulo,Sudeste,8766.71,7800
Loja 8,Paraná,Sul,6515.35,7200
Loja 9,Rio de Janeiro,Sudeste,9768.56,8000
Loja 10,Rio de Janeiro,Sudeste,6934.32,7000
Loja 11,Espírito Santo,Sudeste,6273.4,7800
Loja 12,Paraná,Sul,9987.24,7800
Loja 13,Alagoas,Nordeste,6998.66,8200
Loja 14,Paraná,Sul,9240.7,8200
Loja 15,Pernambuco,Nordeste,7146.66,7800
Loja 16,Espírito Santo,Sudeste,9237.91,8200
Loja 17,Espírito Santo,Sudeste,6579.6,7500
Loja 18,Espírito Santo,Sudeste,9214.59,8500
Loja 19,Piauí,Nordeste,7378.82,8200
Loja 20,Mato Grosso,Centro-Oeste,7848.26,8200
Loja 21,Rio de Janeiro,Sudeste,6027.88,7200
Loja 22,Bahia,Nordeste,6622.66,7800
Loja 23,Paraná,Sul,9184.75,7800
Loja 24,Goiás,Centro-Oeste,7021.93,7800
Loja 25,Pará,Norte,7243.9,8200
Loja 26,Acre,Norte,9334.63,8000
Loja 27,Bahia,Nordeste,6972.65,8200
Loja 28,São Paulo,Sudeste,7392.11,7000
Loja 29,Roraima,Norte,7151.82,7800
Loja 30,São Paulo,Sudeste,7570.89,8000
Loja 31,Goiás,Centro-Oeste,6245.91,7200
Loja 32,Rondônia,Norte,6182.68,8200
Loja 33,Amapá,Norte,9581.87,7200
Loja 34,Sergipe,Nordeste,9061.83,7000
Loja 35,Amazonas,Norte,9087.62,8500
Loja 36,Santa Catarina,Sul,6052.04,8200
Loja 37,Paraná,Sul,7769.35,8000
Loja 38,Roraima,Norte,7328.05,7200
Loja 39,Acre,Norte,9191.22,8200
Loja 40,Maranhão,Nordeste,9378.84,7500
Loja 41,Mato Grosso do Sul,Centro-Oeste,6629.32,7800
Loja 42,Rio Grande do Norte,Nordeste,8887.58,7200
Loja 43,Bahia,Nordeste,7693.48,8000
Loja 44,Rondônia,Norte,7743.56,8500
Loja 45,Amazonas,Norte,9274.5,8500
Loja 46,Minas Gerais,Sudeste,6899.61,7800
Loja 47,Bahia,Nordeste,8283.6,8000
Loja 48,Pará,Norte,6189.68,7800
Loja 49,Rio Grande do Sul,Sul,9844.73,8000
Loja 50,Santa Catarina,Sul,9298.3,7000
Loja 51,Bahia,Nordeste,7005.71,8200
Loja 52,Paraíba,Nordeste,7469.68,8000
Loja 53,Paraná,Sul,8311.02,7800
Loja 54,Sergipe,Nordeste,8958.26,7200
Loja 55,Mato Grosso,Centro-Oeste,6310.31,7800
Loja 56,Ceará,Nordeste,8950.1,7000
Loja 57,Minas Gerais,Sudeste,8603.83,7800
Loja 58,Tocantins,Norte,9567.78,7500
Loja 59,Piauí,Nordeste,9708.1,7000
Loja 60,Mato Grosso,Centro-Oeste,9528.06,7200
Loja 61,Espírito Santo,Sudeste,9890.87,7000
Loja 62,Mato Grosso,Centro-Oeste,6629.01,8000
Loja 63,Piauí,Nordeste,6149.65,7500
Loja 64,Paraíba,Nordeste,8892.69,7000
Loja 65,Rio Grande do Norte,Nordeste,6063.79,7000
Loja 66,Maranhão,Nordeste,6951.91,7200
Loja 67,Minas Gerais,Sudeste,6814.57,8000
Loja 68,Mato Grosso do Sul,Centro-Oeste,7034.42,7000
Loja 69,Roraima,Norte,8477.58,7000
Loja 70,Paraíba,Nordeste,6311.82,7800
Loja 71,Mato Grosso do Sul,Centro-Oeste,7990.23,7200
Loja 72,Rio Grande do Sul,Sul,8676.3,7500
Loja 73,Rio Grande do Sul,Sul,8344.83,8000
Loja 74,Minas Gerais,Sudeste,9010.01,7500
Loja 75,Paraíba,Nordeste,8071.8,8000
Loja 76,São Paulo,Sudeste,6070.45,8000
Loja 77,Roraima,Norte,8454.87,7800
Loja 78,Acre,Norte,9649.19,7800
Loja 79,São Paulo,Sudeste,7689.74,7000
Loja 80,Espírito Santo,Sudeste,7199.03,8500
Loja 81,Tocantins,Norte,7556.16,7000
Loja 82,Tocantins,Norte,6399.35,7000
Loja 83,Paraíba,Nordeste,6744.02,8500
Loja 84,Acre,Norte,7475.3,7500
Loja 85,Piauí,Nordeste,8740.08,7800
Loja 86,Amapá,Norte,9352.46,7000
Loja 87,Minas Gerais,Sudeste,9263.82,7800
Loja 88,Goiás,Centro-Oeste,6620.49,8500
Loja 89,Paraná,Sul,9794.39,7800
Loja 90,Pará,Norte,9586.49,8500
Loja 91,Maranhão,Nordeste,7718.11,8200
Loja 92,Santa Catarina,Sul,9132.93,7200
Loja 93,Minas Gerais,Sudeste,8194.06,7500
Loja 94,Piauí,Nordeste,7330.65,7500
Loja 95,Pará,Norte,9351.16,7000
Loja 96,Mato Grosso do Sul,Centro-Oeste,7719.0,7500
Loja 97,Rio Grande do Norte,Nordeste,6904.08,8000
Loja 98,Rio Grande do Sul,Sul,9181.15,8500
Loja 99,Roraima,Norte,7593.3,7500
Loja 100,Espírito Santo,Sudeste,9508.3,7800
Loja 101,Bahia,Nordeste,6241.4,7500
Loja 102,Tocantins,Norte,8035.43,7500
Loja 103,Maranhão,Nordeste,8023.25,8500
Loja 104,Goiás,Centro-Oeste,9452.88,8000
Loja 105,Roraima,Norte,6388.28,8200
Loja 106,Bahia,Nordeste,7074.72,8200
Loja 107,Mato Grosso do Sul,Centro-Oeste,6342.42,7200
Loja 108,Espírito Santo,Sudeste,8918.16,7200
Loja 109,Acre,Norte,8361.34,8000
Loja 110,São Paulo,Sudeste,6656.42,8500
Loja 111,Amapá,Norte,8765.02,7500
Loja 112,Santa Catarina,Sul,9486.45,8200
Loja 113,Paraíba,Nordeste,8463.73,8500
Loja 114,Rio de Janeiro,Sudeste,9969.69,7800
Loja 115,Paraná,Sul,6108.09,8000
Loja 116,Pará,Norte,6466.01,8000
Loja 117,Espírito Santo,Sudeste,7928.88,8000
Loja 118,Paraná,Sul,6318.05,7200
Loja 119,Rio de Janeiro,Sudeste,7103.76,7200
Loja 120,Rio Grande do Norte,Nordeste,6890.32,7500
Loja 121,Maranhão,Nordeste,9600.32,8200
Loja 122,Alagoas,Nordeste,6970.35,8500
Loja 123,Alagoas,Nordeste,8352.66,8000
Loja 124,Paraná,Sul,8615.33,8200
Loja 125,Piauí,Nordeste,6523.98,7500
Loja 126,Espírito Santo,Sudeste,6356.1,8500
Loja 127,Mato Grosso do Sul,Centro-Oeste,6906.29,7800
Loja 128,Goiás,Centro-Oeste,7297.96,7200
Loja 129,Amazonas,Norte,7593.09,8000
Loja 130,Roraima,Norte,6409.96,8000
Loja 131,Rio de Janeiro,Sudeste,9310.53,8000
Loja 132,Rio Grande do Norte,Nordeste,6485.92,7800
Loja 133,Amazonas,Norte,8651.78,8500
Loja 134,São Paulo,Sudeste,6044.53,8000
Loja 135,Paraná,Sul,9024.73,8200
Loja 136,Pará,Norte,9497.63,7000
Loja 137,Mato Grosso do Sul,Centro-Oeste,9689.27,7500
Loja 138,Bahia,Nordeste,8545.01,8500
Loja 139,Rondônia,Norte,7211.09,7000
Loja 140,Acre,Norte,8513.21,7000
Loja 141,Rondônia,Norte,6076.91,7800
