Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,9199.12,7000
Loja 2,Amazonas,Norte,9827.87,7500
Loja 3,São Paulo,Sudeste,6646.38,8500
Loja 4,Minas Gerais,Sudeste,9668.1,7000
Loja 5,Pernambuco,Nordeste,6891.65,8000
Loja 6,Bahia,Nordeste,6317.43,8200
Loja 7,Paraíba,Nordeste,6460.0,7200
Loja 8,Roraima,Norte,7344.44,7800
Loja 9,Santa Catarina,Sul,7982.97,7200
Loja 10,Sergipe,Nordeste,8273.85,7800
Loja 11,Sergipe,Nordeste,8212.93,7200
Loja 12,Pernambuco,Nordeste,7294.49,8000
Loja 13,Amapá,Norte,7288.22,8000
Loja 14,Rio Grande do Sul,Sul,8318.92,7200
Loja 15,Espírito Santo,Sudeste,8079.11,7200
Loja 16,Ceará,Nordeste,6791.85,7000
Loja 17,Pará,Norte,6524.21,8200
Loja 18,Mato Grosso,Centro-Oeste,9555.28,8000
Loja 19,Paraná,Sul,6952.63,7500
Loja 20,Minas Gerais,Sudeste,9255.31,8200
Loja 21,Paraíba,Nordeste,7737.67,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,6691.43,8000
Loja 23,Rondônia,Norte,6721.04,7800
Loja 24,Santa Catarina,Sul,6807.7,8500
Loja 25,Ceará,Nordeste,8598.02,7000
Loja 26,Mato Grosso,Centro-Oeste,6043.41,7800
Loja 27,Piauí,Nordeste,8459.05,8000
Loja 28,Espírito Santo,Sudeste,9945.26,8200
Loja 29,Maranhão,Nordeste,8305.21,7500
Loja 30,Amapá,Norte,7186.25,7500
Loja 31,Roraima,Norte,8628.0,8200
Loja 32,Alagoas,Nordeste,7243.29,7000
Loja 33,Amazonas,Norte,6683.49,7000
Loja 34,Maranhão,Nordeste,6347.83,7000
Loja 35,Pernambuco,Nordeste,6516.98,8000
Loja 36,Ceará,Nordeste,6183.73,8500
Loja 37,Piauí,Nordeste,8823.75,7500
Loja 38,Rio Grande do Sul,Sul,7589.54,8000
Loja 39,Piauí,Nordeste,9072.6,8000
Loja 40,Roraima,Norte,8633.53,8200
Loja 41,Rio Grande do Sul,Sul,9034.42,8200
Loja 42,Paraíba,Nordeste,6813.42,7000
Loja 43,Piauí,Nordeste,6258.9,7200
Loja 44,São Paulo,Sudeste,8363.45,7200
Loja 45,Amapá,Norte,9288.68,7000
Loja 46,Santa Catarina,Sul,8705.63,7500
Loja 47,Sergipe,Nordeste,9535.56,7800
Loja 48,Tocantins,Norte,9533.94,8000
Loja 49,Ceará,Nordeste,9795.14,8000
Loja 50,Santa Catarina,Sul,8034.89,8000
Loja 51,Rondônia,Norte,8424.35,8000
Loja 52,Pernambuco,Nordeste,9546.48,8000
Loja 53,Alagoas,Nordeste,6441.59,8200
Loja 54,Maranhão,Nordeste,6882.09,7800
Loja 55,Paraná,Sul,8719.67,8500
Loja 56,Espírito Santo,Sudeste,9840.85,7800
Loja 57,Maranhão,Nordeste,9984.03,7800
Loja 58,Bahia,Nordeste,7940.86,7500
Loja 59,Pará,Norte,9884.94,8200
Loja 60,Roraima,Norte,8254.03,7000
Loja 61,Paraíba,Nordeste,8377.25,8200
Loja 62,Amapá,Norte,9498.34,7800
Loja 63,Mato Grosso,Centro-Oeste,9760.74,7800
Loja 64,Bahia,Nordeste,8733.74,8000
Loja 65,Rio de Janeiro,Sudeste,6727.53,8500
Loja 66,Mato Grosso,Centro-Oeste,6190.73,7000
Loja 67,Paraná,Sul,9714.92,7200
Loja 68,Pernambuco,Nordeste,8702.29,8500
Loja 69,Mato Grosso,Centro-Oeste,7846.99,7500
Loja 70,Bahia,Nordeste,7636.28,7000
Loja 71,Rio Grande do Norte,Nordeste,6308.62,7800
Loja 72,Maranhão,Nordeste,6564.0,7500
Loja 73,Roraima,Norte,8822.21,8500
Loja 74,Alagoas,Nordeste,6424.66,7200
Loja 75,Minas Gerais,Sudeste,6179.57,8200
Loja 76,Santa Catarina,Sul,6752.8,7800
Loja 77,Amapá,Norte,8617.66,7200
Loja 78,Goiás,Centro-Oeste,6195.55,7000
Loja 79,Ceará,Nordeste,9519.06,8000
Loja 80,Roraima,Norte,9001.36,7000
Loja 81,Goiás,Centro-Oeste,7349.04,7000
Loja 82,Rio de Janeiro,Sudeste,7979.01,7200
Loja 83,Paraíba,Nordeste,9224.49,8200
Loja 84,Paraíba,Nordeste,7561.4,7000
Loja 85,Santa Catarina,Sul,6283.4,7000
Loja 86,Alagoas,Nordeste,6293.32,8200
Loja 87,Mato Grosso do Sul,Centro-Oeste,9493.51,8500
Loja 88,Mato Grosso,Centro-Oeste,8248.21,8000
Loja 89,Minas Gerais,Sudeste,9496.93,8000
Loja 90,Mato Grosso,Centro-Oeste,9256.87,8000
Loja 91,Amapá,Norte,8110.62,7800
Loja 92,Ceará,Nordeste,9635.61,8500
Loja 93,Rio Grande do Norte,Nordeste,8602.54,7800
Loja 94,Pará,Norte,7580.88,7800
Loja 95,Amazonas,Norte,8780.05,8000
Loja 96,Mato Grosso,Centro-Oeste,9059.75,7800
Loja 97,Pará,Norte,8301.26,7800
Loja 98,Amapá,Norte,9616.75,7800
Loja 99,Maranhão,Nordeste,6653.5,7800
Loja 100,Pernambuco,Nordeste,7656.08,8500
Loja 101,Bahia,Nordeste,7507.73,7000
Loja 102,Amapá,Norte,9934.41,8000
Loja 103,Acre,Norte,8901.98,7800
Loja 104,Acre,Norte,7704.52,7500
Loja 105,Ceará,Nordeste,7453.12,7200
