Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9404.62,7000
Loja 2,Amapá,Norte,9817.18,8000
Loja 3,Acre,Norte,7450.52,7000
Loja 4,Bahia,Nordeste,6310.83,8200
Loja 5,Alagoas,Nordeste,9618.96,8200
Loja 6,Roraima,Norte,9882.28,7200
Loja 7,Santa Catarina,Sul,9137.9,8500
Loja 8,Bahia,Nordeste,8463.29,7500
Loja 9,Tocantins,Norte,9750.13,8000
Loja 10,Rondônia,Norte,7383.59,7200
Loja 11,Espírito Santo,Sudeste,8550.35,7200
Loja 12,Amapá,Norte,6085.94,7500
Loja 13,Paraná,Sul,7672.66,7800
Loja 14,Bahia,Nordeste,9426.93,7000
Loja 15,Mato Grosso,Centro-Oeste,6601.95,8500
Loja 16,Pernambuco,Nordeste,8647.76,7500
Loja 17,Rio Grande do Sul,Sul,9689.69,8500
Loja 18,Santa Catarina,Sul,9858.52,8000
Loja 19,Amapá,Norte,6103.67,8500
Loja 20,Pará,Norte,9107.48,7000
Loja 21,Maranhão,Nordeste,6444.7,8200
Loja 22,Paraíba,Nordeste,6039.97,7800
Loja 23,Tocantins,Norte,9550.77,7500
Loja 24,Mato Grosso,Centro-Oeste,7211.47,7200
Loja 25,Santa Catarina,Sul,9527.87,8200
Loja 26,Tocantins,Norte,7227.5,8200
Loja 27,Pará,Norte,7799.31,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9031.22,8200
Loja 29,Espírito Santo,Sudeste,7576.26,8200
Loja 30,Rio de Janeiro,Sudeste,9773.86,7000
Loja 31,Minas Gerais,Sudeste,8396.88,7200
Loja 32,Goiás,Centro-Oeste,9839.49,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6617.63,7500
Loja 34,Piauí,Nordeste,7333.72,7200
Loja 35,Minas Gerais,Sudeste,7724.33,7500
Loja 36,Pernambuco,Nordeste,8843.25,7000
Loja 37,Santa Catarina,Sul,7924.98,7500
Loja 38,Pará,Norte,6839.27,8200
Loja 39,Piauí,Nordeste,9165.89,7200
Loja 40,Rondônia,Norte,7526.7,7500
Loja 41,Rio Grande do Sul,Sul,6493.49,7800
Loja 42,Amapá,Norte,9236.59,7000
Loja 43,Alagoas,Nordeste,9355.81,7200
Loja 44,Espírito Santo,Sudeste,8347.72,7800
Loja 45,Pará,Norte,7383.48,7500
Loja 46,Espírito Santo,Sudeste,9412.65,7500
Loja 47,Rio Grande do Sul,Sul,7607.72,7800
Loja 48,Acre,Norte,6905.37,8500
Loja 49,Rondônia,Norte,7001.27,7000
Loja 50,Roraima,Norte,9659.86,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8770.19,8500
Loja 52,Acre,Norte,7123.95,8200
Loja 53,Maranhão,Nordeste,6964.87,8000
Loja 54,São Paulo,Sudeste,9481.56,7500
Loja 55,Ceará,Nordeste,6222.13,7200
Loja 56,Rio Grande do Norte,Nordeste,9583.43,8500
Loja 57,Mato Grosso,Centro-Oeste,7793.67,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8840.95,7800
Loja 59,Paraíba,Nordeste,9094.55,8200
Loja 60,Santa Catarina,Sul,9847.51,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6089.2,8200
Loja 62,Goiás,Centro-Oeste,8194.99,7800
Loja 63,Rondônia,Norte,6664.01,8500
Loja 64,Piauí,Nordeste,9524.67,8200
Loja 65,Amazonas,Norte,6316.67,7000
Loja 66,Espírito Santo,Sudeste,9193.9,8000
Loja 67,Santa Catarina,Sul,9139.63,7000
