Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8536.23,7000
Loja 2,Amapá,Norte,6386.37,8000
Loja 3,Acre,Norte,6149.84,7000
Loja 4,Bahia,Nordeste,7030.73,8200
Loja 5,Alagoas,Nordeste,7559.51,8200
Loja 6,Roraima,Norte,9958.43,7200
Loja 7,Santa Catarina,Sul,9129.84,8500
Loja 8,Bahia,Nordeste,7247.33,7500
Loja 9,Tocantins,Norte,6224.67,8000
Loja 10,Rondônia,Norte,8482.21,7200
Loja 11,Espírito Santo,Sudeste,7011.86,7200
Loja 12,Amapá,Norte,8549.89,7500
Loja 13,Paraná,Sul,9354.54,7800
Loja 14,Bahia,Nordeste,9362.73,7000
Loja 15,Mato Grosso,Centro-Oeste,6106.54,8500
Loja 16,Pernambuco,Nordeste,7105.7,7500
Loja 17,Rio Grande do Sul,Sul,9103.01,8500
Loja 18,Santa Catarina,Sul,9634.0,8000
Loja 19,Amapá,Norte,9216.57,8500
Loja 20,Pará,Norte,7490.89,7000
Loja 21,Maranhão,Nordeste,9786.86,8200
Loja 22,Paraíba,Nordeste,6079.03,7800
Loja 23,Tocantins,Norte,6366.08,7500
Loja 24,Mato Grosso,Centro-Oeste,7831.35,7200
Loja 25,Santa Catarina,Sul,9677.79,8200
Loja 26,Tocantins,Norte,6790.37,8200
Loja 27,Pará,Norte,6483.28,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9318.96,8200
Loja 29,Espírito Santo,Sudeste,6066.45,8200
Loja 30,Rio de Janeiro,Sudeste,9568.83,7000
Loja 31,Minas Gerais,Sudeste,7925.82,7200
Loja 32,Goiás,Centro-Oeste,8354.73,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8079.27,7500
Loja 34,Piauí,Nordeste,9923.73,7200
Loja 35,Minas Gerais,Sudeste,8588.52,7500
Loja 36,Pernambuco,Nordeste,9589.81,7000
Loja 37,Santa Catarina,Sul,6988.18,7500
Loja 38,Pará,Norte,8344.29,8200
Loja 39,Piauí,Nordeste,9055.26,7200
Loja 40,Rondônia,Norte,8470.76,7500
Loja 41,Rio Grande do Sul,Sul,9386.04,7800
Loja 42,Amapá,Norte,7924.45,7000
Loja 43,Alagoas,Nordeste,7666.16,7200
Loja 44,Espírito Santo,Sudeste,7390.38,7800
Loja 45,Pará,Norte,9821.47,7500
Loja 46,Espírito Santo,Sudeste,7976.37,7500
Loja 47,Rio Grande do Sul,Sul,8875.06,7800
Loja 48,Acre,Norte,8452.9,8500
Loja 49,Rondônia,Norte,7324.24,7000
Loja 50,Roraima,Norte,8707.27,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9943.7,8500
Loja 52,Acre,Norte,8923.34,8200
Loja 53,Maranhão,Nordeste,6770.5,8000
Loja 54,São Paulo,Sudeste,8857.44,7500
Loja 55,Ceará,Nordeste,6943.07,7200
Loja 56,Rio Grande do Norte,Nordeste,6435.28,8500
Loja 57,Mato Grosso,Centro-Oeste,8458.77,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7779.29,7800
Loja 59,Paraíba,Nordeste,9508.5,8200
Loja 60,Santa Catarina,Sul,6570.13,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9486.44,8200
Loja 62,Goiás,Centro-Oeste,6859.03,7800
Loja 63,Rondônia,Norte,9722.78,8500
Loja 64,Piauí,Nordeste,6552.1,8200
Loja 65,Amazonas,Norte,9067.84,7000
Loja 66,Espírito Santo,Sudeste,8361.48,8000
Loja 67,Santa Catarina,Sul,9664.68,7000
Loja 68,Piauí,Nordeste,9474.8,8500
Loja 69,Minas Gerais,Sudeste,7696.62,7800
Loja 70,Rondônia,Norte,8747.86,8000
Loja 71,Rio Grande do Sul,Sul,7153.94,8000
Loja 72,Espírito Santo,Sudeste,7967.11,8500
Loja 73,Bahia,Nordeste,6761.29,8200
Loja 74,Paraná,Sul,6738.45,7000
Loja 75,Pará,Norte,6533.26,8500
Loja 76,Ceará,Nordeste,9087.82,8500
Loja 77,Goiás,Centro-Oeste,6760.6,7200
Loja 78,Espírito Santo,Sudeste,7520.97,7500
Loja 79,Pará,Norte,7311.19,8200
Loja 80,Goiás,Centro-Oeste,9239.68,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,6940.34,8500
Loja 82,Mato Grosso,Centro-Oeste,8763.88,7500
Loja 83,Goiás,Centro-Oeste,9192.07,7800
Loja 84,Rio Grande do Sul,Sul,7171.24,7800
Loja 85,Amazonas,Norte,6646.28,7800
Loja 86,Mato Grosso,Centro-Oeste,8162.65,8000
Loja 87,Rio Grande do Sul,Sul,6813.9,8500
Loja 88,Mato Grosso,Centro-Oeste,7703.27,7200
Loja 89,Maranhão,Nordeste,8370.08,8000
Loja 90,Rio Grande do Norte,Nordeste,8971.92,7000
Loja 91,Santa Catarina,Sul,6891.54,7800
Loja 92,Rondônia,Norte,8453.16,7500
Loja 93,Mato Grosso,Centro-Oeste,6842.49,8200
Loja 94,Bahia,Nordeste,6755.49,8500
Loja 95,Rio de Janeiro,Sudeste,9943.93,8500
Loja 96,Sergipe,Nordeste,6499.47,7500
Loja 97,Roraima,Norte,8070.14,7500
Loja 98,Alagoas,Nordeste,6077.59,7000
Loja 99,Rio Grande do Norte,Nordeste,8647.15,8200
Loja 100,Santa Catarina,Sul,7025.01,7200
Loja 101,Rio Grande do Norte,Nordeste,8458.12,7800
Loja 102,Santa Catarina,Sul,7895.74,8200
Loja 103,Pernambuco,Nordeste,8591.75,7500
Loja 104,Minas Gerais,Sudeste,9112.74,8000
Loja 105,Alagoas,Nordeste,7840.56,8500
Loja 106,Espírito Santo,Sudeste,7927.29,8200
Loja 107,Piauí,Nordeste,7949.13,7000
Loja 108,Tocantins,Norte,6247.85,8000
Loja 109,Rio de Janeiro,Sudeste,9762.43,8200
Loja 110,Amazonas,Norte,6579.08,7800
Loja 111,Ceará,Nordeste,8810.57,7800
Loja 112,Rio Grande do Sul,Sul,6163.97,7800
Loja 113,Paraná,Sul,7759.07,8200
Loja 114,Goiás,Centro-Oeste,7026.41,8000
Loja 115,Rio Grande do Norte,Nordeste,8037.01,8200
Loja 116,Rio Grande do Norte,Nordeste,6968.19,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,9194.16,8500
Loja 118,Roraima,Norte,7296.43,7200
Loja 119,Piauí,Nordeste,7989.57,8000
Loja 120,Rio Grande do Sul,Sul,7276.72,8200
Loja 121,Bahia,Nordeste,9345.15,7200
Loja 122,Santa Catarina,Sul,8722.38,7500
Loja 123,Minas Gerais,Sudeste,9521.52,7200
Loja 124,Rio de Janeiro,Sudeste,7023.86,8500
Loja 125,Mato Grosso,Centro-Oeste,9044.94,8200
Loja 126,Alagoas,Nordeste,8165.19,8200
Loja 127,Roraima,Norte,8835.13,8500
Loja 128,Alagoas,Nordeste,8524.79,7800
Loja 129,Mato Grosso,Centro-Oeste,9971.05,7500
Loja 130,Alagoas,Nordeste,8086.36,8000
Loja 131,Pará,Norte,9965.6,8200
Loja 132,Pernambuco,Nordeste,9438.84,7800
Loja 133,Ceará,Nordeste,6680.03,7500
Loja 134,Santa Catarina,Sul,9902.46,7500
Loja 135,Rio Grande do Norte,Nordeste,9268.41,8200
