Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7044.95,7000
Loja 2,Amapá,Norte,6100.68,8000
Loja 3,Acre,Norte,8976.76,7000
Loja 4,Bahia,Nordeste,9726.89,8200
Loja 5,Alagoas,Nordeste,7841.08,8200
Loja 6,Roraima,Norte,7954.53,7200
Loja 7,Santa Catarina,Sul,7178.07,8500
Loja 8,Bahia,Nordeste,9439.68,7500
Loja 9,Tocantins,Norte,7174.48,8000
Loja 10,Rondônia,Norte,8580.91,7200
Loja 11,Espírito Santo,Sudeste,6224.31,7200
Loja 12,Amapá,Norte,7574.43,7500
Loja 13,Paraná,Sul,8471.43,7800
Loja 14,Bahia,Nordeste,6944.25,7000
Loja 15,Mato Grosso,Centro-Oeste,6051.21,8500
Loja 16,Pernambuco,Nordeste,8480.89,7500
Loja 17,Rio Grande do Sul,Sul,9037.91,8500
Loja 18,Santa Catarina,Sul,7804.6,8000
Loja 19,Amapá,Norte,6714.0,8500
Loja 20,Pará,Norte,9821.07,7000
Loja 21,Maranhão,Nordeste,8016.55,8200
Loja 22,Paraíba,Nordeste,7948.62,7800
Loja 23,Tocantins,Norte,9316.97,7500
Loja 24,Mato Grosso,Centro-Oeste,6934.76,7200
Loja 25,Santa Catarina,Sul,7136.92,8200
Loja 26,Tocantins,Norte,9796.0,8200
Loja 27,Pará,Norte,7982.02,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9271.2,8200
Loja 29,Espírito Santo,Sudeste,7343.07,8200
Loja 30,Rio de Janeiro,Sudeste,8262.66,7000
Loja 31,Minas Gerais,Sudeste,6504.85,7200
Loja 32,Goiás,Centro-Oeste,9698.96,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6586.67,7500
Loja 34,Piauí,Nordeste,8985.48,7200
Loja 35,Minas Gerais,Sudeste,8043.6,7500
Loja 36,Pernambuco,Nordeste,6277.56,7000
Loja 37,Santa Catarina,Sul,8850.97,7500
Loja 38,Pará,Norte,9516.92,8200
Loja 39,Piauí,Nordeste,8599.14,7200
Loja 40,Rondônia,Norte,6689.88,7500
Loja 41,Rio Grande do Sul,Sul,9311.78,7800
Loja 42,Amapá,Norte,8204.12,7000
Loja 43,Alagoas,Nordeste,6163.02,7200
Loja 44,Espírito Santo,Sudeste,9325.14,7800
Loja 45,Pará,Norte,8332.9,7500
Loja 46,Espírito Santo,Sudeste,6649.61,7500
Loja 47,Rio Grande do Sul,Sul,7461.91,7800
Loja 48,Acre,Norte,6280.2,8500
Loja 49,Rondônia,Norte,8123.51,7000
Loja 50,Roraima,Norte,7447.2,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9293.44,8500
Loja 52,Acre,Norte,7391.85,8200
Loja 53,Maranhão,Nordeste,9205.23,8000
Loja 54,São Paulo,Sudeste,7929.28,7500
Loja 55,Ceará,Nordeste,8108.59,7200
Loja 56,Rio Grande do Norte,Nordeste,9800.13,8500
Loja 57,Mato Grosso,Centro-Oeste,8347.96,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8910.39,7800
Loja 59,Paraíba,Nordeste,8672.02,8200
Loja 60,Santa Catarina,Sul,9075.17,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9857.56,8200
Loja 62,Goiás,Centro-Oeste,7185.96,7800
Loja 63,Rondônia,Norte,8034.86,8500
Loja 64,Piauí,Nordeste,8890.7,8200
Loja 65,Amazonas,Norte,9618.0,7000
Loja 66,Espírito Santo,Sudeste,7980.22,8000
Loja 67,Santa Catarina,Sul,8733.48,7000
Loja 68,Piauí,Nordeste,9601.38,8500
Loja 69,Minas Gerais,Sudeste,6203.25,7800
Loja 70,Rondônia,Norte,6169.98,8000
Loja 71,Rio Grande do Sul,Sul,7991.85,8000
Loja 72,Espírito Santo,Sudeste,6043.6,8500
Loja 73,Bahia,Nordeste,8902.53,8200
Loja 74,Paraná,Sul,9632.92,7000
Loja 75,Pará,Norte,9295.68,8500
Loja 76,Ceará,Nordeste,8246.36,8500
Loja 77,Goiás,Centro-Oeste,9682.18,7200
Loja 78,Espírito Santo,Sudeste,8352.52,7500
Loja 79,Pará,Norte,7899.92,8200
Loja 80,Goiás,Centro-Oeste,9943.35,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,9845.83,8500
Loja 82,Mato Grosso,Centro-Oeste,7188.75,7500
Loja 83,Goiás,Centro-Oeste,8680.23,7800
Loja 84,Rio Grande do Sul,Sul,6295.9,7800
Loja 85,Amazonas,Norte,6017.85,7800
Loja 86,Mato Grosso,Centro-Oeste,7549.78,8000
Loja 87,Rio Grande do Sul,Sul,6910.23,8500
Loja 88,Mato Grosso,Centro-Oeste,9202.12,7200
Loja 89,Maranhão,Nordeste,7317.97,8000
Loja 90,Rio Grande do Norte,Nordeste,8669.29,7000
Loja 91,Santa Catarina,Sul,6370.38,7800
Loja 92,Rondônia,Norte,7344.6,7500
Loja 93,Mato Grosso,Centro-Oeste,8916.16,8200
Loja 94,Bahia,Nordeste,8254.35,8500
Loja 95,Rio de Janeiro,Sudeste,6748.97,8500
Loja 96,Sergipe,Nordeste,9772.38,7500
Loja 97,Roraima,Norte,6974.92,7500
Loja 98,Alagoas,Nordeste,6243.16,7000
Loja 99,Rio Grande do Norte,Nordeste,7067.08,8200
Loja 100,Santa Catarina,Sul,6623.89,7200
Loja 101,Rio Grande do Norte,Nordeste,6729.03,7800
Loja 102,Santa Catarina,Sul,9199.13,8200
Loja 103,Pernambuco,Nordeste,9452.46,7500
Loja 104,Minas Gerais,Sudeste,6534.35,8000
Loja 105,Alagoas,Nordeste,6022.92,8500
Loja 106,Espírito Santo,Sudeste,7384.16,8200
Loja 107,Piauí,Nordeste,8807.76,7000
Loja 108,Tocantins,Norte,8525.11,8000
Loja 109,Rio de Janeiro,Sudeste,6472.06,8200
Loja 110,Amazonas,Norte,9695.6,7800
Loja 111,Ceará,Nordeste,6696.87,7800
Loja 112,Rio Grande do Sul,Sul,6705.28,7800
Loja 113,Paraná,Sul,6839.91,8200
Loja 114,Goiás,Centro-Oeste,6770.43,8000
Loja 115,Rio Grande do Norte,Nordeste,9811.07,8200
Loja 116,Rio Grande do Norte,Nordeste,7686.1,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,9544.3,8500
Loja 118,Roraima,Norte,6106.11,7200
Loja 119,Piauí,Nordeste,8953.39,8000
Loja 120,Rio Grande do Sul,Sul,8119.5,8200
Loja 121,Bahia,Nordeste,7117.78,7200
Loja 122,Santa Catarina,Sul,7068.33,7500
Loja 123,Minas Gerais,Sudeste,8693.87,7200
Loja 124,Rio de Janeiro,Sudeste,6501.45,8500
Loja 125,Mato Grosso,Centro-Oeste,9805.56,8200
Loja 126,Alagoas,Nordeste,6985.2,8200
Loja 127,Roraima,Norte,8811.68,8500
Loja 128,Alagoas,Nordeste,8382.93,7800
Loja 129,Mato Grosso,Centro-Oeste,9624.26,7500
Loja 130,Alagoas,Nordeste,8236.88,8000
Loja 131,Pará,Norte,8529.95,8200
Loja 132,Pernambuco,Nordeste,6124.38,7800
Loja 133,Ceará,Nordeste,9185.67,7500
Loja 134,Santa Catarina,Sul,8698.54,7500
Loja 135,Rio Grande do Norte,Nordeste,8284.5,8200
Loja 136,Espírito Santo,Sudeste,8593.95,8200
Loja 137,Minas Gerais,Sudeste,6173.27,8500
Loja 138,Rondônia,Norte,8373.66,8200
Loja 139,Amazonas,Norte,7854.22,7200
Loja 140,Ceará,Nordeste,8890.62,7500
Loja 141,Tocantins,Norte,8833.54,8200
Loja 142,Mato Grosso,Centro-Oeste,9063.15,8500
Loja 143,Rondônia,Norte,6010.08,8000
Loja 144,Maranhão,Nordeste,8402.85,7200
Loja 145,Alagoas,Nordeste,9043.19,7500
Loja 146,Goiás,Centro-Oeste,8768.67,8200
