Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,7065.33,7000
Loja 2,Amazonas,Norte,7498.31,7500
Loja 3,São Paulo,Sudeste,8016.09,8500
Loja 4,Minas Gerais,Sudeste,6581.45,7000
Loja 5,Pernambuco,Nordeste,6766.06,8000
Loja 6,Bahia,Nordeste,9537.66,8200
Loja 7,Paraíba,Nordeste,6415.59,7200
Loja 8,Roraima,Norte,6465.44,7800
Loja 9,Santa Catarina,Sul,8640.15,7200
Loja 10,Sergipe,Nordeste,9661.26,7800
Loja 11,Sergipe,Nordeste,6823.31,7200
Loja 12,Pernambuco,Nordeste,7723.79,8000
Loja 13,Amapá,Norte,9578.22,8000
Loja 14,Rio Grande do Sul,Sul,9231.92,7200
Loja 15,Espírito Santo,Sudeste,7276.82,7200
Loja 16,Ceará,Nordeste,8141.68,7000
Loja 17,Pará,Norte,9794.61,8200
Loja 18,Mato Grosso,Centro-Oeste,9606.43,8000
Loja 19,Paraná,Sul,9755.63,7500
Loja 20,Minas Gerais,Sudeste,9010.15,8200
Loja 21,Paraíba,Nordeste,8706.07,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,7897.11,8000
Loja 23,Rondônia,Norte,7259.77,7800
Loja 24,Santa Catarina,Sul,8685.56,8500
Loja 25,Ceará,Nordeste,9069.03,7000
Loja 26,Mato Grosso,Centro-Oeste,7126.53,7800
Loja 27,Piauí,Nordeste,6787.85,8000
Loja 28,Espírito Santo,Sudeste,7553.38,8200
Loja 29,Maranhão,Nordeste,9708.0,7500
Loja 30,Amapá,Norte,7754.72,7500
Loja 31,Roraima,Norte,6952.94,8200
Loja 32,Alagoas,Nordeste,6788.59,7000
Loja 33,Amazonas,Norte,9900.51,7000
Loja 34,Maranhão,Nordeste,7973.08,7000
Loja 35,Pernambuco,Nordeste,8418.97,8000
Loja 36,Ceará,Nordeste,8757.11,8500
Loja 37,Piauí,Nordeste,8940.78,7500
Loja 38,Rio Grande do Sul,Sul,6416.32,8000
Loja 39,Piauí,Nordeste,7768.79,8000
Loja 40,Roraima,Norte,9232.73,8200
Loja 41,Rio Grande do Sul,Sul,6729.7,8200
Loja 42,Paraíba,Nordeste,9807.17,7000
Loja 43,Piauí,Nordeste,7887.54,7200
Loja 44,São Paulo,Sudeste,7028.88,7200
Loja 45,Amapá,Norte,9067.91,7000
Loja 46,Santa Catarina,Sul,9440.45,7500
Loja 47,Sergipe,Nordeste,6578.09,7800
Loja 48,Tocantins,Norte,8992.29,8000
Loja 49,Ceará,Nordeste,9641.23,8000
Loja 50,Santa Catarina,Sul,9959.74,8000
Loja 51,Rondônia,Norte,6507.89,8000
Loja 52,Pernambuco,Nordeste,7042.05,8000
Loja 53,Alagoas,Nordeste,6187.63,8200
Loja 54,Maranhão,Nordeste,9278.49,7800
Loja 55,Paraná,Sul,8236.64,8500
Loja 56,Espírito Santo,Sudeste,7296.43,7800
Loja 57,Maranhão,Nordeste,9356.35,7800
Loja 58,Bahia,Nordeste,8661.18,7500
Loja 59,Pará,Norte,9643.51,8200
Loja 60,Roraima,Norte,9435.88,7000
Loja 61,Paraíba,Nordeste,7880.14,8200
Loja 62,Amapá,Norte,9190.44,7800
