Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,8574.68,7000
Loja 2,Amazonas,Norte,9644.2,7500
Loja 3,São Paulo,Sudeste,7367.72,8500
Loja 4,Minas Gerais,Sudeste,9634.11,7000
Loja 5,Pernambuco,Nordeste,9220.39,8000
Loja 6,Bahia,Nordeste,9950.39,8200
Loja 7,Paraíba,Nordeste,8164.37,7200
Loja 8,Roraima,Norte,9927.2,7800
Loja 9,Santa Catarina,Sul,6082.0,7200
Loja 10,Sergipe,Nordeste,6177.78,7800
Loja 11,Sergipe,Nordeste,6526.58,7200
Loja 12,Pernambuco,Nordeste,7658.46,8000
Loja 13,Amapá,Norte,7441.88,8000
Loja 14,Rio Grande do Sul,Sul,8522.76,7200
Loja 15,Espírito Santo,Sudeste,8923.82,7200
Loja 16,Ceará,Nordeste,8642.85,7000
Loja 17,Pará,Norte,8152.03,8200
Loja 18,Mato Grosso,Centro-Oeste,7526.16,8000
Loja 19,Paraná,Sul,8279.03,7500
Loja 20,Minas Gerais,Sudeste,9791.97,8200
Loja 21,Paraíba,Nordeste,7813.11,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,6955.44,8000
Loja 23,Rondônia,Norte,9051.24,7800
Loja 24,Santa Catarina,Sul,6325.17,8500
Loja 25,Ceará,Nordeste,6042.41,7000
Loja 26,Mato Grosso,Centro-Oeste,9384.11,7800
Loja 27,Piauí,Nordeste,8492.55,8000
Loja 28,Espírito Santo,Sudeste,9308.78,8200
Loja 29,Maranhão,Nordeste,9458.82,7500
Loja 30,Amapá,Norte,6851.58,7500
Loja 31,Roraima,Norte,7870.78,8200
Loja 32,Alagoas,Nordeste,6079.52,7000
Loja 33,Amazonas,Norte,9316.88,7000
Loja 34,Maranhão,Nordeste,6911.34,7000
Loja 35,Pernambuco,Nordeste,7954.62,8000
Loja 36,Ceará,Nordeste,7210.83,8500
Loja 37,Piauí,Nordeste,6438.98,7500
Loja 38,Rio Grande do Sul,Sul,9675.64,8000
Loja 39,Piauí,Nordeste,9502.49,8000
Loja 40,Roraima,Norte,9865.8,8200
Loja 41,Rio Grande do Sul,Sul,8813.93,8200
Loja 42,Paraíba,Nordeste,9075.26,7000
Loja 43,Piauí,Nordeste,7644.88,7200
Loja 44,São Paulo,Sudeste,9613.69,7200
Loja 45,Amapá,Norte,9665.2,7000
Loja 46,Santa Catarina,Sul,8209.85,7500
Loja 47,Sergipe,Nordeste,9727.29,7800
Loja 48,Tocantins,Norte,7575.64,8000
Loja 49,Ceará,Nordeste,7092.59,8000
Loja 50,Santa Catarina,Sul,6901.88,8000
Loja 51,Rondônia,Norte,6744.67,8000
Loja 52,Pernambuco,Nordeste,9974.99,8000
Loja 53,Alagoas,Nordeste,7382.86,8200
Loja 54,Maranhão,Nordeste,8749.33,7800
Loja 55,Paraná,Sul,6289.13,8500
Loja 56,Espírito Santo,Sudeste,9503.38,7800
Loja 57,Maranhão,Nordeste,6752.71,7800
Loja 58,Bahia,Nordeste,7615.1,7500
Loja 59,Pará,Norte,8372.18,8200
Loja 60,Roraima,Norte,8607.64,7000
Loja 61,Paraíba,Nordeste,9105.21,8200
Loja 62,Amapá,Norte,8749.59,7800
Loja 63,Mato Grosso,Centro-Oeste,6121.45,7800
Loja 64,Bahia,Nordeste,9650.92,8000
Loja 65,Rio de Janeiro,Sudeste,7480.82,8500
Loja 66,Mato Grosso,Centro-Oeste,7847.48,7000
Loja 67,Paraná,Sul,6327.25,7200
Loja 68,Pernambuco,Nordeste,6195.75,8500
Loja 69,Mato Grosso,Centro-Oeste,7303.04,7500
Loja 70,Bahia,Nordeste,8630.11,7000
Loja 71,Rio Grande do Norte,Nordeste,9940.73,7800
Loja 72,Maranhão,Nordeste,6987.54,7500
Loja 73,Roraima,Norte,9093.68,8500
Loja 74,Alagoas,Nordeste,8349.48,7200
Loja 75,Minas Gerais,Sudeste,7366.14,8200
Loja 76,Santa Catarina,Sul,9886.16,7800
Loja 77,Amapá,Norte,6939.04,7200
Loja 78,Goiás,Centro-Oeste,9519.38,7000
Loja 79,Ceará,Nordeste,8966.47,8000
Loja 80,Roraima,Norte,6796.58,7000
Loja 81,Goiás,Centro-Oeste,9335.63,7000
Loja 82,Rio de Janeiro,Sudeste,8895.3,7200
Loja 83,Paraíba,Nordeste,8055.17,8200
Loja 84,Paraíba,Nordeste,6602.7,7000
Loja 85,Santa Catarina,Sul,7768.64,7000
Loja 86,Alagoas,Nordeste,6722.24,8200
Loja 87,Mato Grosso do Sul,Centro-Oeste,6716.25,8500
Loja 88,Mato Grosso,Centro-Oeste,9640.48,8000
Loja 89,Minas Gerais,Sudeste,7000.6,8000
Loja 90,Mato Grosso,Centro-Oeste,9211.06,8000
Loja 91,Amapá,Norte,7867.73,7800
Loja 92,Ceará,Nordeste,9047.03,8500
Loja 93,Rio Grande do Norte,Nordeste,8827.27,7800
Loja 94,Pará,Norte,8474.43,7800
Loja 95,Amazonas,Norte,7632.38,8000
Loja 96,Mato Grosso,Centro-Oeste,6436.38,7800
Loja 97,Pará,Norte,9065.76,7800
Loja 98,Amapá,Norte,6897.84,7800
Loja 99,Maranhão,Nordeste,7403.6,7800
Loja 100,Pernambuco,Nordeste,8663.53,8500
Loja 101,Bahia,Nordeste,6335.91,7000
Loja 102,Amapá,Norte,8218.15,8000
Loja 103,Acre,Norte,9911.43,7800
Loja 104,Acre,Norte,7725.77,7500
Loja 105,Ceará,Nordeste,9255.22,7200
Loja 106,Paraíba,Nordeste,9694.84,8000
Loja 107,Bahia,Nordeste,9758.65,8000
Loja 108,Goiás,Centro-Oeste,7738.02,7800
Loja 109,Paraíba,Nordeste,9886.62,7000
Loja 110,Pernambuco,Nordeste,7300.91,7500
Loja 111,Rondônia,Norte,6871.95,7000
Loja 112,Paraíba,Nordeste,8616.4,7200
Loja 113,Maranhão,Nordeste,9036.6,7200
Loja 114,Espírito Santo,Sudeste,8978.74,8000
Loja 115,Minas Gerais,Sudeste,7423.99,8000
Loja 116,Sergipe,Nordeste,9893.67,8000
Loja 117,Santa Catarina,Sul,9537.03,7200
Loja 118,Espírito Santo,Sudeste,7975.35,7000
Loja 119,Rio de Janeiro,Sudeste,9399.79,8500
Loja 120,Bahia,Nordeste,9338.51,7000
Loja 121,Rondônia,Norte,7268.94,8000
Loja 122,Espírito Santo,Sudeste,6906.36,7000
Loja 123,Ceará,Nordeste,9231.87,7800
Loja 124,São Paulo,Sudeste,9648.86,8200
Loja 125,Espírito Santo,Sudeste,7444.26,7500
Loja 126,Paraná,Sul,8090.78,7500
Loja 127,Maranhão,Nordeste,9596.8,7500
Loja 128,Amazonas,Norte,6093.15,8200
Loja 129,Rio de Janeiro,Sudeste,7057.97,8500
Loja 130,Rio de Janeiro,Sudeste,9938.79,7500
Loja 131,Paraíba,Nordeste,9025.99,7000
Loja 132,Amapá,Norte,7563.06,7500
Loja 133,Alagoas,Nordeste,6421.6,7500
Loja 134,Rio Grande do Norte,Nordeste,9009.03,8500
Loja 135,Amapá,Norte,6901.39,7500
Loja 136,Rondônia,Norte,9650.07,7000
Loja 137,Bahia,Nordeste,9704.12,7800
Loja 138,Bahia,Nordeste,8797.06,8500
Loja 139,Ceará,Nordeste,9993.33,7800
Loja 140,Minas Gerais,Sudeste,7978.61,7000
Loja 141,Amapá,Norte,9368.0,8000
Loja 142,Minas Gerais,Sudeste,8221.37,8500
Loja 143,Espírito Santo,Sudeste,9385.25,7000
Loja 144,Rio Grande do Norte,Nordeste,6342.45,7200
Loja 145,Maranhão,Nordeste,6540.14,8500
Loja 146,Minas Gerais,Sudeste,8781.72,7500
Loja 147,Rio Grande do Norte,Nordeste,7814.64,8500
Loja 148,Roraima,Norte,7978.4,8000
Loja 149,Ceará,Nordeste,6937.73,7000
Loja 150,Ceará,Nordeste,9981.07,7000
Loja 151,Mato Grosso,Centro-Oeste,9211.04,7500
Loja 152,Amazonas,Norte,8795.1,7800
Loja 153,Goiás,Centro-Oeste,9593.33,7000
Loja 154,Mato Grosso,Centro-Oeste,8994.1,7500
Loja 155,São Paulo,Sudeste,9564.64,8500
Loja 156,Espírito Santo,Sudeste,8767.27,8200
Loja 157,Amazonas,Norte,7927.54,7500
Loja 158,Rio Grande do Norte,Nordeste,9881.87,7200
Loja 159,Rondônia,Norte,6154.4,7800
Loja 160,Minas Gerais,Sudeste,6153.15,7000
Loja 161,Espírito Santo,Sudeste,8213.97,8000
Loja 162,Minas Gerais,Sudeste,9750.97,8200
Loja 163,Roraima,Norte,6480.53,8500
Loja 164,Maranhão,Nordeste,9695.71,7500
Loja 165,Pará,Norte,6063.47,7200
Loja 166,Rio de Janeiro,Sudeste,9999.54,7800
Loja 167,Roraima,Norte,8195.69,8500
Loja 168,Pará,Norte,9986.55,7800
Loja 169,Goiás,Centro-Oeste,8970.88,7500
Loja 170,Rio Grande do Sul,Sul,7401.58,8500
Loja 171,Mato Grosso,Centro-Oeste,8781.78,7000
