Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,8822.84,8200
Loja 2,Acre,Norte,7869.92,8200
Loja 3,Santa Catarina,Sul,8905.31,7000
Loja 4,Santa Catarina,Sul,8549.17,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,9031.9,7000
Loja 6,Acre,Norte,9059.22,8500
Loja 7,Bahia,Nordeste,7680.31,7000
Loja 8,Roraima,Norte,9814.85,7200
Loja 9,Bahia,Nordeste,7572.38,7000
Loja 10,Maranhão,Nordeste,8860.97,7800
Loja 11,Espírito Santo,Sudeste,9261.5,7000
Loja 12,Santa Catarina,Sul,9574.19,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,9189.84,7500
Loja 14,Paraíba,Nordeste,9197.29,7200
Loja 15,Sergipe,Nordeste,9785.58,7200
Loja 16,Bahia,Nordeste,6910.35,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,8444.08,7000
Loja 18,Maranhão,Nordeste,7493.71,7200
Loja 19,Maranhão,Nordeste,6569.62,7200
Loja 20,Amazonas,Norte,9203.05,7500
Loja 21,Pará,Norte,8944.68,7500
Loja 22,Bahia,Nordeste,6688.77,7000
Loja 23,Roraima,Norte,6415.14,7800
Loja 24,Alagoas,Nordeste,7293.14,7800
Loja 25,Sergipe,Nordeste,8604.27,7800
Loja 26,Amapá,Norte,7800.09,8500
Loja 27,Ceará,Nordeste,7635.58,7200
Loja 28,São Paulo,Sudeste,8041.99,7500
Loja 29,Rio Grande do Norte,Nordeste,9799.6,7500
Loja 30,Paraná,Sul,9103.91,7800
Loja 31,Acre,Norte,6181.25,8500
Loja 32,Rio Grande do Sul,Sul,8753.81,7500
Loja 33,Alagoas,Nordeste,6949.79,8500
Loja 34,Ceará,Nordeste,8763.36,8000
Loja 35,Goiás,Centro-Oeste,6564.99,7800
Loja 36,Amazonas,Norte,6661.04,7000
Loja 37,Goiás,Centro-Oeste,9784.0,7800
Loja 38,Amazonas,Norte,7087.33,8500
Loja 39,Maranhão,Nordeste,9294.2,8500
Loja 40,Roraima,Norte,8281.65,8000
Loja 41,Tocantins,Norte,9511.05,7800
Loja 42,Espírito Santo,Sudeste,6633.81,8200
Loja 43,Bahia,Nordeste,6342.18,8500
Loja 44,Santa Catarina,Sul,7979.97,8000
Loja 45,Tocantins,Norte,6930.56,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,7325.66,7500
Loja 47,Bahia,Nordeste,8313.04,8200
Loja 48,Pará,Norte,9344.99,7800
Loja 49,Paraíba,Nordeste,9268.23,7800
Loja 50,Paraná,Sul,6485.48,7500
Loja 51,Rio Grande do Sul,Sul,7979.02,7500
Loja 52,Piauí,Nordeste,9796.87,7000
Loja 53,Paraná,Sul,6932.32,7000
Loja 54,Santa Catarina,Sul,7124.14,8200
Loja 55,Pernambuco,Nordeste,6954.73,7500
Loja 56,Minas Gerais,Sudeste,9929.08,8000
Loja 57,Pará,Norte,9472.77,7200
Loja 58,Minas Gerais,Sudeste,8676.44,7800
Loja 59,Rio Grande do Sul,Sul,9058.88,7000
Loja 60,Tocantins,Norte,8541.49,7200
Loja 61,Rio Grande do Sul,Sul,8386.69,8500
Loja 62,Pernambuco,Nordeste,7734.31,8500
Loja 63,Rio Grande do Norte,Nordeste,7771.14,8500
Loja 64,Paraná,Sul,9779.87,7500
Loja 65,Paraíba,Nordeste,9534.75,7500
Loja 66,Maranhão,Nordeste,8025.04,7500
Loja 67,Rondônia,Norte,6736.04,7200
Loja 68,Pernambuco,Nordeste,9341.39,7800
Loja 69,Goiás,Centro-Oeste,8762.28,8000
Loja 70,São Paulo,Sudeste,6017.66,7000
Loja 71,Pará,Norte,7486.82,8000
Loja 72,Rio Grande do Sul,Sul,7938.56,8200
Loja 73,Bahia,Nordeste,9887.42,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,9622.28,7000
Loja 75,Roraima,Norte,7886.94,7200
Loja 76,Maranhão,Nordeste,7598.94,8200
Loja 77,Maranhão,Nordeste,7047.2,7800
Loja 78,Mato Grosso,Centro-Oeste,6925.78,7500
Loja 79,Amapá,Norte,7077.95,8000
Loja 80,Alagoas,Nordeste,7217.38,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,6674.83,7000
Loja 82,São Paulo,Sudeste,8471.14,7000
Loja 83,Bahia,Nordeste,7438.85,7000
Loja 84,Piauí,Nordeste,7870.88,8200
Loja 85,Bahia,Nordeste,9808.28,7200
Loja 86,Rio Grande do Sul,Sul,8656.71,7800
Loja 87,Maranhão,Nordeste,6410.0,8000
Loja 88,Amapá,Norte,8036.59,8500
Loja 89,Paraná,Sul,7894.0,7000
Loja 90,Amazonas,Norte,7751.21,7200
Loja 91,Rondônia,Norte,6222.25,7000
Loja 92,Maranhão,Nordeste,6327.37,7800
Loja 93,Rio Grande do Norte,Nordeste,9152.76,8500
Loja 94,Rio Grande do Norte,Nordeste,8979.41,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,8879.64,7000
Loja 96,Tocantins,Norte,9111.8,7200
Loja 97,Tocantins,Norte,9409.67,7500
Loja 98,Minas Gerais,Sudeste,9971.56,7500
Loja 99,Goiás,Centro-Oeste,7545.99,7800
Loja 100,Maranhão,Nordeste,6099.51,7200
Loja 101,Ceará,Nordeste,7591.62,7200
Loja 102,Rondônia,Norte,9534.48,8000
Loja 103,Alagoas,Nordeste,8062.37,7000
Loja 104,Amazonas,Norte,9283.35,8500
Loja 105,Amazonas,Norte,6020.41,8200
Loja 106,Santa Catarina,Sul,8893.87,8000
Loja 107,Minas Gerais,Sudeste,8490.62,8000
Loja 108,Sergipe,Nordeste,7198.79,8000
Loja 109,Espírito Santo,Sudeste,8205.25,7000
Loja 110,Rondônia,Norte,8488.01,8500
Loja 111,Mato Grosso,Centro-Oeste,7881.46,7000
Loja 112,Bahia,Nordeste,6304.57,7500
Loja 113,Piauí,Nordeste,6613.06,7500
Loja 114,Alagoas,Nordeste,7558.67,8500
Loja 115,Amazonas,Norte,6300.47,7800
Loja 116,Amazonas,Norte,7870.62,8000
Loja 117,Tocantins,Norte,9810.98,8000
Loja 118,Piauí,Nordeste,8181.25,7800
Loja 119,Bahia,Nordeste,7080.79,7200
Loja 120,Rondônia,Norte,7428.14,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,9524.78,8500
Loja 122,Bahia,Nordeste,7797.52,7200
Loja 123,São Paulo,Sudeste,7517.04,7000
Loja 124,Paraná,Sul,7117.3,8200
Loja 125,Rio de Janeiro,Sudeste,9977.63,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,7134.53,7800
Loja 127,Minas Gerais,Sudeste,9500.79,8200
Loja 128,Paraíba,Nordeste,8980.21,7200
Loja 129,Santa Catarina,Sul,9956.23,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,6697.72,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,9490.99,7200
Loja 132,Rio Grande do Sul,Sul,9891.19,7800
Loja 133,Mato Grosso,Centro-Oeste,8396.55,7200
Loja 134,Pernambuco,Nordeste,8333.34,7800
Loja 135,Amazonas,Norte,8081.47,7500
Loja 136,Mato Grosso,Centro-Oeste,9599.47,7200
Loja 137,Piauí,Nordeste,6447.57,7500
Loja 138,Roraima,Norte,7699.74,8500
Loja 139,Acre,Norte,6758.91,7500
Loja 140,Maranhão,Nordeste,8704.81,7800
Loja 141,Mato Grosso,Centro-Oeste,8994.67,8500
Loja 142,Espírito Santo,Sudeste,6984.74,7800
Loja 143,Acre,Norte,8731.94,7000
Loja 144,Sergipe,Nordeste,9701.16,7200
Loja 145,Rio Grande do Sul,Sul,9514.24,7200
Loja 146,Rio Grande do Sul,Sul,7185.9,7000
Loja 147,Bahia,Nordeste,6243.09,8500
Loja 148,Amazonas,Norte,9191.61,7800
Loja 149,Rio de Janeiro,Sudeste,8243.22,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,8152.83,7800
Loja 151,Minas Gerais,Sudeste,6979.48,8500
Loja 152,Minas Gerais,Sudeste,7011.86,8500
Loja 153,Pará,Norte,6869.58,8000
Loja 154,Rio Grande do Norte,Nordeste,7142.28,7000
Loja 155,Goiás,Centro-Oeste,6953.61,7000
Loja 156,Amapá,Norte,7066.21,7200
Loja 157,Piauí,Nordeste,6582.56,7000
Loja 158,Rio de Janeiro,Sudeste,7087.37,7000
Loja 159,Mato Grosso,Centro-Oeste,7904.7,8500
Loja 160,Rondônia,Norte,8402.7,8200
Loja 161,Tocantins,Norte,6912.5,7000
Loja 162,Maranhão,Nordeste,6269.07,8500
Loja 163,Paraná,Sul,6252.81,8200
Loja 164,Goiás,Centro-Oeste,6366.34,7800
Loja 165,Paraná,Sul,9896.2,8200
Loja 166,Santa Catarina,Sul,6099.23,7500
Loja 167,Espírito Santo,Sudeste,8653.54,8200
Loja 168,Piauí,Nordeste,8209.12,8500
Loja 169,Minas Gerais,Sudeste,7607.39,7200
Loja 170,Rio Grande do Sul,Sul,8672.44,7000
Loja 171,Bahia,Nordeste,7374.48,8500
Loja 172,Alagoas,Nordeste,6644.6,8200
Loja 173,Sergipe,Nordeste,9158.03,7500
Loja 174,Ceará,Nordeste,7128.04,7200
Loja 175,Minas Gerais,Sudeste,6188.68,8000
Loja 176,Amapá,Norte,6943.06,7500
Loja 177,Ceará,Nordeste,7138.84,8200
Loja 178,Paraná,Sul,9842.17,7200
Loja 179,Paraná,Sul,7405.2,7000
Loja 180,São Paulo,Sudeste,8352.0,8000
Loja 181,Mato Grosso,Centro-Oeste,8121.02,7200
Loja 182,Rio de Janeiro,Sudeste,9127.48,8000
Loja 183,Rondônia,Norte,7258.88,8000
Loja 184,Amapá,Norte,6481.23,7500
Loja 185,Bahia,Nordeste,9652.97,7000
Loja 186,Minas Gerais,Sudeste,7204.21,7200
Loja 187,Paraíba,Nordeste,6916.05,8000
Loja 188,Paraná,Sul,7330.47,8500
Loja 189,Sergipe,Nordeste,7465.84,8500
Loja 190,Bahia,Nordeste,7421.08,8500
Loja 191,Amapá,Norte,6037.84,7000
Loja 192,Rio Grande do Norte,Nordeste,7210.03,7200
Loja 193,Rondônia,Norte,7391.52,8200
Loja 194,Paraná,Sul,8086.24,7500
Loja 195,Amazonas,Norte,9811.81,7500
Loja 196,Bahia,Nordeste,7224.55,8000
Loja 197,Santa Catarina,Sul,9630.22,8500
Loja 198,Espírito Santo,Sudeste,6549.53,8000
Loja 199,Roraima,Norte,7419.1,8000
Loja 200,Alagoas,Nordeste,6660.92,8200
Loja 201,Piauí,Nordeste,8603.02,7000
Loja 202,Mato Grosso,Centro-Oeste,7293.96,8000
Loja 203,Tocantins,Norte,8494.24,7200
Loja 204,Ceará,Nordeste,7460.91,8000
Loja 205,Rondônia,Norte,8100.91,8200
Loja 206,Minas Gerais,Sudeste,7535.3,8000
Loja 207,Mato Grosso do Sul,Centro-Oeste,7163.55,7000
Loja 208,São Paulo,Sudeste,8571.75,8200
Loja 209,Rio Grande do Norte,Nordeste,6839.6,7200
Loja 210,Maranhão,Nordeste,6670.29,8500
Loja 211,Mato Grosso,Centro-Oeste,7719.68,7800
Loja 212,Bahia,Nordeste,8829.82,7800
Loja 213,São Paulo,Sudeste,8479.81,8200
Loja 214,Rio de Janeiro,Sudeste,8398.94,8000
Loja 215,Minas Gerais,Sudeste,6882.06,8500
Loja 216,Rio Grande do Sul,Sul,7437.8,8000
Loja 217,Acre,Norte,8141.87,7000
Loja 218,Paraíba,Nordeste,6181.0,8200
Loja 219,São Paulo,Sudeste,9456.21,7800
Loja 220,Rondônia,Norte,9220.48,8500
Loja 221,São Paulo,Sudeste,8195.98,8200
Loja 222,Santa Catarina,Sul,6437.68,7800
Loja 223,São Paulo,Sudeste,9243.05,7800
Loja 224,Pará,Norte,7037.74,7800
Loja 225,Paraná,Sul,6625.75,8000
Loja 226,Bahia,Nordeste,6681.06,8200
Loja 227,Acre,Norte,7251.4,7500
Loja 228,Bahia,Nordeste,6259.08,7500
Loja 229,Rio Grande do Sul,Sul,7557.94,7200
Loja 230,Pernambuco,Nordeste,7076.34,7800
Loja 231,Acre,Norte,9204.86,8000
Loja 232,Acre,Norte,9084.63,7000
Loja 233,Minas Gerais,Sudeste,8199.9,8500
Loja 234,São Paulo,Sudeste,8368.86,8000
Loja 235,Goiás,Centro-Oeste,8729.08,8500
Loja 236,Bahia,Nordeste,6254.24,8000
Loja 237,Goiás,Centro-Oeste,6592.51,7200
Loja 238,Goiás,Centro-Oeste,7576.45,7000
Loja 239,Rio Grande do Sul,Sul,6339.07,8200
Loja 240,Ceará,Nordeste,8097.41,8200
Loja 241,Alagoas,Nordeste,9337.82,7000
Loja 242,Mato Grosso do Sul,Centro-Oeste,9361.88,8200
Loja 243,Santa Catarina,Sul,8985.29,7200
Loja 244,São Paulo,Sudeste,7247.69,7500
Loja 245,Rio de Janeiro,Sudeste,8291.41,7000
Loja 246,Piauí,Nordeste,9136.79,8000
Loja 247,Santa Catarina,Sul,7603.5,7800
Loja 248,Acre,Norte,9120.08,7000
Loja 249,Piauí,Nordeste,9431.56,8500
Loja 250,São Paulo,Sudeste,6449.01,7200
Loja 251,Sergipe,Nordeste,7704.68,8500
Loja 252,Acre,Norte,6141.24,7800
Loja 253,Espírito Santo,Sudeste,9188.16,7200
Loja 254,Paraná,Sul,7873.23,7500
Loja 255,Rio Grande do Sul,Sul,9303.88,7500
Loja 256,Paraíba,Nordeste,7394.17,7200
Loja 257,Goiás,Centro-Oeste,7062.85,8500
Loja 258,Rio Grande do Sul,Sul,9939.49,8500
Loja 259,Amazonas,Norte,8451.28,7800
Loja 260,Rio Grande do Sul,Sul,8074.75,8200
Loja 261,Goiás,Centro-Oeste,6482.39,8000
Loja 262,Mato Grosso,Centro-Oeste,7629.96,8500
Loja 263,Piauí,Nordeste,6859.73,7800
Loja 264,São Paulo,Sudeste,9817.36,7000
Loja 265,Espírito Santo,Sudeste,9237.49,8200
Loja 266,Maranhão,Nordeste,7012.34,7800
Loja 267,Sergipe,Nordeste,7876.52,7200
Loja 268,Rondônia,Norte,6693.04,7800
Loja 269,Amazonas,Norte,7048.12,7000
Loja 270,Mato Grosso,Centro-Oeste,8148.11,7800
Loja 271,Rondônia,Norte,8061.43,8500
Loja 272,Amazonas,Norte,8510.21,7000
Loja 273,Amazonas,Norte,8400.58,7500
Loja 274,Acre,Norte,6832.92,7200
Loja 275,Acre,Norte,7418.73,7200
Loja 276,Maranhão,Nordeste,8778.85,7500
Loja 277,Bahia,Nordeste,7590.01,7000
Loja 278,Amapá,Norte,6654.69,7500
Loja 279,Ceará,Nordeste,9258.28,8000
Loja 280,Acre,Norte,9314.64,8200
Loja 281,Mato Grosso,Centro-Oeste,7328.39,7500
Loja 282,Piauí,Nordeste,7490.44,7800
Loja 283,Roraima,Norte,7096.5,7500
Loja 284,Pernambuco,Nordeste,7492.58,7200
Loja 285,Mato Grosso,Centro-Oeste,6978.52,7200
Loja 286,Tocantins,Norte,6215.45,8200
Loja 287,Maranhão,Nordeste,9560.6,8000
Loja 288,Paraíba,Nordeste,6445.74,7800
Loja 289,Alagoas,Nordeste,8769.03,7000
Loja 290,Acre,Norte,6178.25,8000
Loja 291,Sergipe,Nordeste,8235.16,8200
Loja 292,Maranhão,Nordeste,9077.33,7800
Loja 293,Rio Grande do Norte,Nordeste,6233.58,7500
Loja 294,Espírito Santo,Sudeste,6226.8,7800
Loja 295,Acre,Norte,6216.9,8200
Loja 296,Rio Grande do Sul,Sul,7724.58,7200
Loja 297,Amazonas,Norte,7577.86,7800
Loja 298,Tocantins,Norte,6735.77,7000
Loja 299,Goiás,Centro-Oeste,8995.5,8200
Loja 300,Maranhão,Nordeste,9824.66,7500
Loja 301,Piauí,Nordeste,9297.77,7200
Loja 302,Rio Grande do Sul,Sul,6613.61,8200
Loja 303,Roraima,Norte,6649.44,7000
Loja 304,Espírito Santo,Sudeste,6377.09,8500
Loja 305,Pará,Norte,9972.9,7200
Loja 306,Paraíba,Nordeste,6744.03,7500
Loja 307,Mato Grosso do Sul,Centro-Oeste,9386.35,8000
Loja 308,Rio de Janeiro,Sudeste,7733.85,7800
Loja 309,Mato Grosso do Sul,Centro-Oeste,7149.61,7800
Loja 310,Sergipe,Nordeste,7373.7,7000
Loja 311,Pará,Norte,8471.42,8200
Loja 312,Santa Catarina,Sul,6572.39,7800
Loja 313,Minas Gerais,Sudeste,9130.58,7000
Loja 314,Alagoas,Nordeste,9399.62,7500
Loja 315,Sergipe,Nordeste,9668.02,7200
Loja 316,Santa Catarina,Sul,6456.93,7200
Loja 317,Alagoas,Nordeste,8896.17,8500
Loja 318,Acre,Norte,6594.54,7000
Loja 319,Paraíba,Nordeste,7378.11,7200
Loja 320,Ceará,Nordeste,8102.25,8200
Loja 321,Piauí,Nordeste,6398.57,7200
Loja 322,Espírito Santo,Sudeste,9672.12,7000
Loja 323,Maranhão,Nordeste,9059.18,7500
Loja 324,São Paulo,Sudeste,9268.91,7500
Loja 325,Rio Grande do Sul,Sul,7333.0,8000
Loja 326,Minas Gerais,Sudeste,6109.5,8000
Loja 327,Mato Grosso do Sul,Centro-Oeste,9180.88,7800
Loja 328,Goiás,Centro-Oeste,6130.6,8000
Loja 329,Pará,Norte,7258.82,8500
Loja 330,Ceará,Nordeste,9126.66,7000
Loja 331,Rio de Janeiro,Sudeste,8010.39,7200
Loja 332,Roraima,Norte,8176.01,7500
Loja 333,Pernambuco,Nordeste,9902.11,7800
Loja 334,Acre,Norte,9407.28,7200
Loja 335,Mato Grosso do Sul,Centro-Oeste,6524.83,7000
Loja 336,Sergipe,Nordeste,9237.89,8500
Loja 337,Maranhão,Nordeste,9133.38,7800
Loja 338,Paraíba,Nordeste,9745.69,7800
Loja 339,Rio de Janeiro,Sudeste,9796.82,7800
Loja 340,Santa Catarina,Sul,7491.68,7200
Loja 341,Rio Grande do Norte,Nordeste,6692.08,8000
Loja 342,Ceará,Nordeste,6915.46,8500
Loja 343,São Paulo,Sudeste,7695.2,8000
Loja 344,Bahia,Nordeste,8249.02,7200
Loja 345,Rio Grande do Norte,Nordeste,8101.93,7500
Loja 346,Rio Grande do Sul,Sul,9399.62,7000
Loja 347,Mato Grosso do Sul,Centro-Oeste,6756.7,8200
Loja 348,Maranhão,Nordeste,7212.97,8200
Loja 349,Ceará,Nordeste,8298.97,7200
Loja 350,Paraná,Sul,9704.73,8500
Loja 351,Espírito Santo,Sudeste,9388.55,7000
Loja 352,Piauí,Nordeste,7016.45,7500
Loja 353,Espírito Santo,Sudeste,7447.47,7200
Loja 354,Amapá,Norte,6979.2,7200
Loja 355,Tocantins,Norte,9907.2,8000
Loja 356,Alagoas,Nordeste,7265.09,8200
