Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,6024.52,7000
Loja 2,Amazonas,Norte,9117.52,7500
Loja 3,São Paulo,Sudeste,6711.63,8500
Loja 4,Minas Gerais,Sudeste,8483.33,7000
Loja 5,Pernambuco,Nordeste,9331.93,8000
Loja 6,Bahia,Nordeste,9113.71,8200
Loja 7,Paraíba,Nordeste,7223.97,7200
Loja 8,Roraima,Norte,7485.77,7800
Loja 9,Santa Catarina,Sul,7416.18,7200
Loja 10,Sergipe,Nordeste,7997.07,7800
Loja 11,Sergipe,Nordeste,6194.46,7200
Loja 12,Pernambuco,Nordeste,8098.27,8000
Loja 13,Amapá,Norte,9846.67,8000
Loja 14,Rio Grande do Sul,Sul,9654.84,7200
Loja 15,Espírito Santo,Sudeste,6593.41,7200
Loja 16,Ceará,Nordeste,9432.55,7000
Loja 17,Pará,Norte,6040.87,8200
Loja 18,Mato Grosso,Centro-Oeste,8929.61,8000
Loja 19,Paraná,Sul,9350.35,7500
Loja 20,Minas Gerais,Sudeste,6767.9,8200
Loja 21,Paraíba,Nordeste,9618.04,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,9795.98,8000
Loja 23,Rondônia,Norte,6404.27,7800
Loja 24,Santa Catarina,Sul,6232.06,8500
Loja 25,Ceará,Nordeste,9518.75,7000
Loja 26,Mato Grosso,Centro-Oeste,6991.78,7800
Loja 27,Piauí,Nordeste,7209.65,8000
Loja 28,Espírito Santo,Sudeste,6663.34,8200
Loja 29,Maranhão,Nordeste,6836.53,7500
Loja 30,Amapá,Norte,6525.84,7500
Loja 31,Roraima,Norte,6312.17,8200
Loja 32,Alagoas,Nordeste,7092.85,7000
Loja 33,Amazonas,Norte,9249.32,7000
Loja 34,Maranhão,Nordeste,7031.87,7000
Loja 35,Pernambuco,Nordeste,8247.99,8000
Loja 36,Ceará,Nordeste,9096.66,8500
Loja 37,Piauí,Nordeste,9897.25,7500
Loja 38,Rio Grande do Sul,Sul,6513.56,8000
Loja 39,Piauí,Nordeste,8873.02,8000
Loja 40,Roraima,Norte,8498.4,8200
Loja 41,Rio Grande do Sul,Sul,6147.62,8200
Loja 42,Paraíba,Nordeste,9915.81,7000
Loja 43,Piauí,Nordeste,8832.54,7200
Loja 44,São Paulo,Sudeste,9096.87,7200
Loja 45,Amapá,Norte,7123.75,7000
Loja 46,Santa Catarina,Sul,9007.33,7500
Loja 47,Sergipe,Nordeste,7824.48,7800
Loja 48,Tocantins,Norte,8002.36,8000
Loja 49,Ceará,Nordeste,8906.77,8000
Loja 50,Santa Catarina,Sul,7395.92,8000
Loja 51,Rondônia,Norte,6692.66,8000
Loja 52,Pernambuco,Nordeste,9731.39,8000
Loja 53,Alagoas,Nordeste,9792.97,8200
Loja 54,Maranhão,Nordeste,8064.19,7800
Loja 55,Paraná,Sul,8306.85,8500
Loja 56,Espírito Santo,Sudeste,6163.17,7800
Loja 57,Maranhão,Nordeste,8296.15,7800
Loja 58,Bahia,Nordeste,7842.29,7500
Loja 59,Pará,Norte,6741.26,8200
Loja 60,Roraima,Norte,7396.37,7000
Loja 61,Paraíba,Nordeste,8089.88,8200
Loja 62,Amapá,Norte,8217.91,7800
Loja 63,Mato Grosso,Centro-Oeste,9458.27,7800
Loja 64,Bahia,Nordeste,8846.61,8000
Loja 65,Rio de Janeiro,Sudeste,8820.03,8500
Loja 66,Mato Grosso,Centro-Oeste,9020.95,7000
Loja 67,Paraná,Sul,9752.93,7200
Loja 68,Pernambuco,Nordeste,8714.01,8500
