Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,8769.97,7000
Loja 2,Amazonas,Norte,8634.12,7500
Loja 3,São Paulo,Sudeste,9703.81,8500
Loja 4,Minas Gerais,Sudeste,9569.82,7000
Loja 5,Pernambuco,Nordeste,6156.15,8000
Loja 6,Bahia,Nordeste,7307.2,8200
Loja 7,Paraíba,Nordeste,7823.46,7200
Loja 8,Roraima,Norte,9221.54,7800
Loja 9,Santa Catarina,Sul,7822.97,7200
Loja 10,Sergipe,Nordeste,8951.2,7800
Loja 11,Sergipe,Nordeste,7645.78,7200
Loja 12,Pernambuco,Nordeste,6605.67,8000
Loja 13,Amapá,Norte,7272.81,8000
Loja 14,Rio Grande do Sul,Sul,6393.79,7200
Loja 15,Espírito Santo,Sudeste,6615.07,7200
Loja 16,Ceará,Nordeste,8718.6,7000
Loja 17,Pará,Norte,9807.81,8200
Loja 18,Mato Grosso,Centro-Oeste,8358.09,8000
Loja 19,Paraná,Sul,9269.6,7500
Loja 20,Minas Gerais,Sudeste,9015.01,8200
Loja 21,Paraíba,Nordeste,6427.39,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,7757.37,8000
Loja 23,Rondônia,Norte,6054.0,7800
Loja 24,Santa Catarina,Sul,7362.92,8500
Loja 25,Ceará,Nordeste,7214.14,7000
Loja 26,Mato Grosso,Centro-Oeste,8486.68,7800
Loja 27,Piauí,Nordeste,9115.0,8000
Loja 28,Espírito Santo,Sudeste,8896.49,8200
Loja 29,Maranhão,Nordeste,7334.16,7500
Loja 30,Amapá,Norte,8090.2,7500
Loja 31,Roraima,Norte,6329.95,8200
Loja 32,Alagoas,Nordeste,6651.55,7000
Loja 33,Amazonas,Norte,6671.83,7000
Loja 34,Maranhão,Nordeste,7325.46,7000
Loja 35,Pernambuco,Nordeste,9371.0,8000
Loja 36,Ceará,Nordeste,7882.02,8500
Loja 37,Piauí,Nordeste,7286.49,7500
Loja 38,Rio Grande do Sul,Sul,8362.55,8000
Loja 39,Piauí,Nordeste,9614.62,8000
Loja 40,Roraima,Norte,8943.36,8200
Loja 41,Rio Grande do Sul,Sul,7810.38,8200
Loja 42,Paraíba,Nordeste,7723.11,7000
Loja 43,Piauí,Nordeste,9157.38,7200
Loja 44,São Paulo,Sudeste,8457.31,7200
Loja 45,Amapá,Norte,6729.87,7000
Loja 46,Santa Catarina,Sul,9486.35,7500
Loja 47,Sergipe,Nordeste,7456.07,7800
Loja 48,Tocantins,Norte,9812.2,8000
Loja 49,Ceará,Nordeste,9961.66,8000
Loja 50,Santa Catarina,Sul,9154.64,8000
Loja 51,Rondônia,Norte,8111.51,8000
Loja 52,Pernambuco,Nordeste,8944.86,8000
Loja 53,Alagoas,Nordeste,9683.57,8200
Loja 54,Maranhão,Nordeste,8768.46,7800
Loja 55,Paraná,Sul,7186.62,8500
Loja 56,Espírito Santo,Sudeste,8206.51,7800
Loja 57,Maranhão,Nordeste,6101.49,7800
Loja 58,Bahia,Nordeste,9991.69,7500
Loja 59,Pará,Norte,7489.67,8200
Loja 60,Roraima,Norte,6115.53,7000
Loja 61,Paraíba,Nordeste,7608.77,8200
Loja 62,Amapá,Norte,6176.02,7800
Loja 63,Mato Grosso,Centro-Oeste,8562.24,7800
