Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8107.9,7000
Loja 2,Amapá,Norte,7273.84,8000
Loja 3,Acre,Norte,7632.97,7000
Loja 4,Bahia,Nordeste,8790.58,8200
Loja 5,Alagoas,Nordeste,7844.84,8200
Loja 6,Roraima,Norte,9310.54,7200
Loja 7,Santa Catarina,Sul,8590.1,8500
Loja 8,Bahia,Nordeste,7727.41,7500
Loja 9,Tocantins,Norte,8207.7,8000
Loja 10,Rondônia,Norte,9264.41,7200
Loja 11,Espírito Santo,Sudeste,8217.34,7200
Loja 12,Amapá,Norte,8028.12,7500
Loja 13,Paraná,Sul,9957.98,7800
Loja 14,Bahia,Nordeste,9560.42,7000
Loja 15,Mato Grosso,Centro-Oeste,9161.09,8500
Loja 16,Pernambuco,Nordeste,9765.57,7500
Loja 17,Rio Grande do Sul,Sul,9065.81,8500
Loja 18,Santa Catarina,Sul,8567.64,8000
Loja 19,Amapá,Norte,8329.11,8500
Loja 20,Pará,Norte,9638.54,7000
Loja 21,Maranhão,Nordeste,9040.1,8200
Loja 22,Paraíba,Nordeste,7797.03,7800
Loja 23,Tocantins,Norte,8876.66,7500
Loja 24,Mato Grosso,Centro-Oeste,7289.88,7200
Loja 25,Santa Catarina,Sul,7796.14,8200
Loja 26,Tocantins,Norte,7676.08,8200
Loja 27,Pará,Norte,6435.22,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6153.8,8200
Loja 29,Espírito Santo,Sudeste,8099.02,8200
Loja 30,Rio de Janeiro,Sudeste,7982.47,7000
Loja 31,Minas Gerais,Sudeste,7789.92,7200
Loja 32,Goiás,Centro-Oeste,9629.86,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7104.97,7500
Loja 34,Piauí,Nordeste,9506.36,7200
Loja 35,Minas Gerais,Sudeste,8078.85,7500
Loja 36,Pernambuco,Nordeste,8270.5,7000
Loja 37,Santa Catarina,Sul,8620.69,7500
Loja 38,Pará,Norte,6370.95,8200
Loja 39,Piauí,Nordeste,7359.7,7200
Loja 40,Rondônia,Norte,7086.69,7500
Loja 41,Rio Grande do Sul,Sul,9224.76,7800
Loja 42,Amapá,Norte,7617.05,7000
Loja 43,Alagoas,Nordeste,6083.6,7200
Loja 44,Espírito Santo,Sudeste,9675.3,7800
Loja 45,Pará,Norte,6889.52,7500
Loja 46,Espírito Santo,Sudeste,7923.29,7500
Loja 47,Rio Grande do Sul,Sul,6535.47,7800
Loja 48,Acre,Norte,6058.71,8500
Loja 49,Rondônia,Norte,6355.03,7000
Loja 50,Roraima,Norte,9994.2,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9640.55,8500
Loja 52,Acre,Norte,7160.88,8200
Loja 53,Maranhão,Nordeste,8172.06,8000
Loja 54,São Paulo,Sudeste,6991.42,7500
Loja 55,Ceará,Nordeste,8104.53,7200
Loja 56,Rio Grande do Norte,Nordeste,8434.8,8500
Loja 57,Mato Grosso,Centro-Oeste,9431.37,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7161.86,7800
Loja 59,Paraíba,Nordeste,7574.67,8200
Loja 60,Santa Catarina,Sul,8353.67,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,7597.25,8200
Loja 62,Goiás,Centro-Oeste,9779.89,7800
Loja 63,Rondônia,Norte,9115.87,8500
Loja 64,Piauí,Nordeste,7719.13,8200
Loja 65,Amazonas,Norte,7872.97,7000
Loja 66,Espírito Santo,Sudeste,8767.07,8000
Loja 67,Santa Catarina,Sul,6472.72,7000
Loja 68,Piauí,Nordeste,7400.47,8500
Loja 69,Minas Gerais,Sudeste,7387.67,7800
Loja 70,Rondônia,Norte,9019.57,8000
Loja 71,Rio Grande do Sul,Sul,6148.02,8000
Loja 72,Espírito Santo,Sudeste,7252.09,8500
Loja 73,Bahia,Nordeste,6104.43,8200
Loja 74,Paraná,Sul,8220.55,7000
Loja 75,Pará,Norte,6508.88,8500
Loja 76,Ceará,Nordeste,9405.68,8500
Loja 77,Goiás,Centro-Oeste,7859.58,7200
Loja 78,Espírito Santo,Sudeste,6450.04,7500
Loja 79,Pará,Norte,6957.55,8200
Loja 80,Goiás,Centro-Oeste,9318.35,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7942.44,8500
Loja 82,Mato Grosso,Centro-Oeste,8256.0,7500
Loja 83,Goiás,Centro-Oeste,8568.54,7800
Loja 84,Rio Grande do Sul,Sul,7750.93,7800
Loja 85,Amazonas,Norte,9410.34,7800
Loja 86,Mato Grosso,Centro-Oeste,6819.85,8000
Loja 87,Rio Grande do Sul,Sul,8833.52,8500
Loja 88,Mato Grosso,Centro-Oeste,7117.4,7200
Loja 89,Maranhão,Nordeste,6205.63,8000
Loja 90,Rio Grande do Norte,Nordeste,8150.88,7000
Loja 91,Santa Catarina,Sul,6690.04,7800
Loja 92,Rondônia,Norte,9169.4,7500
Loja 93,Mato Grosso,Centro-Oeste,8001.7,8200
Loja 94,Bahia,Nordeste,7864.42,8500
Loja 95,Rio de Janeiro,Sudeste,9180.18,8500
Loja 96,Sergipe,Nordeste,7115.34,7500
Loja 97,Roraima,Norte,7546.27,7500
Loja 98,Alagoas,Nordeste,7726.42,7000
Loja 99,Rio Grande do Norte,Nordeste,7317.64,8200
Loja 100,Santa Catarina,Sul,9108.23,7200
Loja 101,Rio Grande do Norte,Nordeste,9054.53,7800
Loja 102,Santa Catarina,Sul,9619.29,8200
Loja 103,Pernambuco,Nordeste,9197.88,7500
Loja 104,Minas Gerais,Sudeste,9649.64,8000
Loja 105,Alagoas,Nordeste,7924.47,8500
Loja 106,Espírito Santo,Sudeste,8983.1,8200
Loja 107,Piauí,Nordeste,8749.0,7000
Loja 108,Tocantins,Norte,8149.05,8000
Loja 109,Rio de Janeiro,Sudeste,8538.72,8200
Loja 110,Amazonas,Norte,7402.1,7800
Loja 111,Ceará,Nordeste,7693.87,7800
Loja 112,Rio Grande do Sul,Sul,6606.45,7800
Loja 113,Paraná,Sul,8073.65,8200
