Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6840.4,7000
Loja 2,Amapá,Norte,9879.69,8000
Loja 3,Acre,Norte,9834.51,7000
Loja 4,Bahia,Nordeste,7732.99,8200
Loja 5,Alagoas,Nordeste,7433.33,8200
Loja 6,Roraima,Norte,8862.39,7200
Loja 7,Santa Catarina,Sul,7466.41,8500
Loja 8,Bahia,Nordeste,6644.36,7500
Loja 9,Tocantins,Norte,6182.82,8000
Loja 10,Rondônia,Norte,7716.7,7200
Loja 11,Espírito Santo,Sudeste,9184.34,7200
Loja 12,Amapá,Norte,8148.8,7500
Loja 13,Paraná,Sul,6526.48,7800
Loja 14,Bahia,Nordeste,6119.19,7000
Loja 15,Mato Grosso,Centro-Oeste,6471.56,8500
Loja 16,Pernambuco,Nordeste,6344.82,7500
Loja 17,Rio Grande do Sul,Sul,7536.29,8500
Loja 18,Santa Catarina,Sul,9306.0,8000
Loja 19,Amapá,Norte,8972.71,8500
Loja 20,Pará,Norte,8825.87,7000
Loja 21,Maranhão,Nordeste,6599.79,8200
Loja 22,Paraíba,Nordeste,6017.01,7800
Loja 23,Tocantins,Norte,8394.06,7500
Loja 24,Mato Grosso,Centro-Oeste,9907.78,7200
Loja 25,Santa Catarina,Sul,8526.72,8200
Loja 26,Tocantins,Norte,6896.65,8200
Loja 27,Pará,Norte,6641.53,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9394.09,8200
Loja 29,Espírito Santo,Sudeste,9058.08,8200
Loja 30,Rio de Janeiro,Sudeste,7383.53,7000
Loja 31,Minas Gerais,Sudeste,9473.8,7200
Loja 32,Goiás,Centro-Oeste,6806.36,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8656.72,7500
Loja 34,Piauí,Nordeste,9365.91,7200
Loja 35,Minas Gerais,Sudeste,8423.68,7500
Loja 36,Pernambuco,Nordeste,7918.25,7000
Loja 37,Santa Catarina,Sul,8272.41,7500
Loja 38,Pará,Norte,7828.68,8200
Loja 39,Piauí,Nordeste,8660.19,7200
Loja 40,Rondônia,Norte,9829.93,7500
Loja 41,Rio Grande do Sul,Sul,6602.97,7800
Loja 42,Amapá,Norte,6997.54,7000
Loja 43,Alagoas,Nordeste,6685.58,7200
Loja 44,Espírito Santo,Sudeste,7533.08,7800
Loja 45,Pará,Norte,7022.43,7500
Loja 46,Espírito Santo,Sudeste,6498.55,7500
Loja 47,Rio Grande do Sul,Sul,6300.59,7800
Loja 48,Acre,Norte,7180.36,8500
Loja 49,Rondônia,Norte,7863.4,7000
Loja 50,Roraima,Norte,9373.34,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6956.09,8500
Loja 52,Acre,Norte,7006.27,8200
Loja 53,Maranhão,Nordeste,7287.25,8000
Loja 54,São Paulo,Sudeste,6954.25,7500
Loja 55,Ceará,Nordeste,7987.01,7200
Loja 56,Rio Grande do Norte,Nordeste,8342.5,8500
