Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Goiás,Centro-Oeste,6774.94,7500
Loja 2,Santa Catarina,Sul,8669.04,8500
Loja 3,Ceará,Nordeste,6226.79,8500
Loja 4,Goiás,Centro-Oeste,8516.73,8000
Loja 5,Paraná,Sul,9272.71,7500
Loja 6,Tocantins,Norte,8179.71,8500
Loja 7,São Paulo,Sudeste,9564.22,8000
Loja 8,Paraná,Sul,9646.86,8000
Loja 9,Rio de Janeiro,Sudeste,9451.42,8200
Loja 10,Rio de Janeiro,Sudeste,9369.0,7000
Loja 11,Espírito Santo,Sudeste,7239.9,8000
Loja 12,Paraná,Sul,9965.45,8000
Loja 13,Alagoas,Nordeste,8335.54,8200
Loja 14,Paraná,Sul,8974.41,7000
Loja 15,Pernambuco,Nordeste,7970.0,7800
Loja 16,Espírito Santo,Sudeste,8806.03,7000
Loja 17,Espírito Santo,Sudeste,9127.44,8000
Loja 18,Espírito Santo,Sudeste,7194.4,8000
Loja 19,Piauí,Nordeste,9858.87,7000
Loja 20,Mato Grosso,Centro-Oeste,7108.15,7800
Loja 21,Rio de Janeiro,Sudeste,7159.7,7500
Loja 22,Bahia,Nordeste,7812.39,7000
Loja 23,Paraná,Sul,6265.87,7000
Loja 24,Goiás,Centro-Oeste,6678.13,7200
Loja 25,Pará,Norte,7118.53,7500
Loja 26,Acre,Norte,6371.33,8200
Loja 27,Bahia,Nordeste,6435.65,7800
Loja 28,São Paulo,Sudeste,9959.14,7800
Loja 29,Roraima,Norte,6459.95,8000
Loja 30,São Paulo,Sudeste,8980.8,7800
Loja 31,Goiás,Centro-Oeste,7244.7,7000
Loja 32,Rondônia,Norte,9956.41,7500
Loja 33,Amapá,Norte,7667.59,7500
Loja 34,Sergipe,Nordeste,6978.21,7800
Loja 35,Amazonas,Norte,7780.18,7000
Loja 36,Santa Catarina,Sul,7460.15,8200
Loja 37,Paraná,Sul,8650.96,8200
Loja 38,Roraima,Norte,7396.93,7000
Loja 39,Acre,Norte,8297.78,8200
Loja 40,Maranhão,Nordeste,9147.98,7800
Loja 41,Mato Grosso do Sul,Centro-Oeste,8347.44,7000
Loja 42,Rio Grande do Norte,Nordeste,6366.29,8500
Loja 43,Bahia,Nordeste,8957.95,8000
Loja 44,Rondônia,Norte,8594.67,7200
Loja 45,Amazonas,Norte,8856.61,7800
Loja 46,Minas Gerais,Sudeste,8036.28,8500
Loja 47,Bahia,Nordeste,8376.28,8000
Loja 48,Pará,Norte,8712.16,8500
Loja 49,Rio Grande do Sul,Sul,7648.83,7500
Loja 50,Santa Catarina,Sul,7131.12,8000
Loja 51,Bahia,Nordeste,9667.79,8200
Loja 52,Paraíba,Nordeste,8935.48,7200
Loja 53,Paraná,Sul,7627.76,7200
Loja 54,Sergipe,Nordeste,9017.11,7200
Loja 55,Mato Grosso,Centro-Oeste,8185.46,8000
Loja 56,Ceará,Nordeste,6654.85,7800
Loja 57,Minas Gerais,Sudeste,6899.84,7500
Loja 58,Tocantins,Norte,6748.39,7000
Loja 59,Piauí,Nordeste,7886.3,7200
Loja 60,Mato Grosso,Centro-Oeste,6533.68,8200
Loja 61,Espírito Santo,Sudeste,6905.43,8200
Loja 62,Mato Grosso,Centro-Oeste,8827.11,7000
Loja 63,Piauí,Nordeste,7701.59,7000
Loja 64,Paraíba,Nordeste,6160.91,7800
Loja 65,Rio Grande do Norte,Nordeste,9392.09,8000
Loja 66,Maranhão,Nordeste,9012.99,8200
Loja 67,Minas Gerais,Sudeste,8371.98,7500
Loja 68,Mato Grosso do Sul,Centro-Oeste,6536.67,7200
Loja 69,Roraima,Norte,7941.14,7800
Loja 70,Paraíba,Nordeste,6711.18,8500
Loja 71,Mato Grosso do Sul,Centro-Oeste,7789.6,7200
Loja 72,Rio Grande do Sul,Sul,7798.1,7800
Loja 73,Rio Grande do Sul,Sul,6346.24,7000
Loja 74,Minas Gerais,Sudeste,7185.31,7800
