Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1, Espírito Santo, Sudeste,7438.58,7800
Loja 2, Mato Grosso, Centro-Oeste,8017.93,8200
Loja 3, Roraima, Norte,9375.74,8500
Loja 4, Piauí, Nordeste,6798.15,7500
Loja 5, Paraíba, Nordeste,6811.5,8000
Loja 6, Sergipe, Nordeste,9265.98,7200
Loja 7, Minas Gerais, Sudeste,8172.83,7200
Loja 8, Paraná, Sul,7926.59,8500
Loja 9, Espírito Santo, Sudeste,9014.22,8000
Loja 10, Paraná, Sul,7004.91,8500
Loja 11, Rondônia, Norte,9075.58,7800
Loja 12, Paraná, Sul,6849.54,8000
Loja 13, Espírito Santo, Sudeste,9673.53,8000
Loja 14, Tocantins, Norte,6126.79,7200
Loja 15, Rio Grande do Norte, Nordeste,7161.54,7200
Loja 16, Santa Catarina, Sul,8484.88,7500
Loja 17, Paraíba, Nordeste,7525.63,8000
Loja 18, Bahia, Nordeste,9814.52,8000
Loja 19, Acre, Norte,9630.97,7500
Loja 20, Acre, Norte,6380.77,7000
Loja 21, Mato Grosso do Sul, Centro-Oeste,7382.47,8500
Loja 22, Mato Grosso do Sul, Centro-Oeste,8884.89,7500
Loja 23, Mato Grosso do Sul, Centro-Oeste,6941.91,8500
Loja 24, Rio Grande do Norte, Nordeste,9926.43,8200
Loja 25, Alagoas, Nordeste,8082.97,8500
Loja 26, Ceará, Nordeste,7945.68,7800
Loja 27, Rio Grande do Norte, Nordeste,8281.18,7500
Loja 28, Roraima, Norte,9627.59,8500
Loja 29, Ceará, Nordeste,7818.49,7500
Loja 30, Piauí, Nordeste,7477.38,7500
Loja 31, Maranhão, Nordeste,7316.42,8200
Loja 32, Rio Grande do Sul, Sul,6456.85,8000
Loja 33, Rio Grande do Sul, Sul,9817.32,8000
Loja 34, Maranhão, Nordeste,7274.82,7500
Loja 35, Roraima, Norte,9820.56,7800
Loja 36, Piauí, Nordeste,6115.15,7200
Loja 37, Santa Catarina, Sul,9215.88,7500
Loja 38, Pará, Norte,7117.2,7000
Loja 39, Rio de Janeiro, Sudeste,6580.23,7800
Loja 40, São Paulo, Sudeste,7530.26,8500
Loja 41, Bahia, Nordeste,6820.54,7200
Loja 42, Roraima, Norte,8665.97,7200
Loja 43, Mato Grosso, Centro-Oeste,7905.94,7800
Loja 44, Rio Grande do Norte, Nordeste,6357.08,8200
Loja 45, Rio Grande do Norte, Nordeste,9122.08,7200
Loja 46, Maranhão, Nordeste,8365.8,8000
Loja 47, Pernambuco, Nordeste,9233.61,7800
Loja 48, Piauí, Nordeste,9512.96,7000
Loja 49, Goiás, Centro-Oeste,8787.31,8200
Loja 50, Mato Grosso, Centro-Oeste,9272.99,7200
