Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,6356.94,7000
Loja 2,Amapá,Norte,6227.59,8000
Loja 3,Acre,Norte,6194.78,7000
Loja 4,Bahia,Nordeste,6882.68,8200
Loja 5,Alagoas,Nordeste,7501.48,8200
Loja 6,Roraima,Norte,7402.24,7200
Loja 7,Santa Catarina,Sul,8280.64,8500
Loja 8,Bahia,Nordeste,6797.08,7500
Loja 9,Tocantins,Norte,7890.11,8000
Loja 10,Rondônia,Norte,8184.74,7200
Loja 11,Espírito Santo,Sudeste,6835.54,7200
Loja 12,Amapá,Norte,7502.18,7500
Loja 13,Paraná,Sul,8058.88,7800
Loja 14,Bahia,Nordeste,9217.75,7000
Loja 15,Mato Grosso,Centro-Oeste,8969.03,8500
Loja 16,Pernambuco,Nordeste,9408.92,7500
Loja 17,Rio Grande do Sul,Sul,7072.83,8500
Loja 18,Santa Catarina,Sul,6076.03,8000
Loja 19,Amapá,Norte,7298.38,8500
Loja 20,Pará,Norte,9321.39,7000
Loja 21,Maranhão,Nordeste,6197.37,8200
Loja 22,Paraíba,Nordeste,7781.3,7800
Loja 23,Tocantins,Norte,6071.53,7500
Loja 24,Mato Grosso,Centro-Oeste,9366.07,7200
Loja 25,Santa Catarina,Sul,8571.54,8200
Loja 26,Tocantins,Norte,8563.86,8200
Loja 27,Pará,Norte,6899.83,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7485.93,8200
Loja 29,Espírito Santo,Sudeste,9292.18,8200
Loja 30,Rio de Janeiro,Sudeste,7612.58,7000
Loja 31,Minas Gerais,Sudeste,6699.73,7200
Loja 32,Goiás,Centro-Oeste,8226.54,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6459.93,7500
Loja 34,Piauí,Nordeste,8126.83,7200
Loja 35,Minas Gerais,Sudeste,9037.04,7500
Loja 36,Pernambuco,Nordeste,9957.56,7000
Loja 37,Santa Catarina,Sul,6298.74,7500
Loja 38,Pará,Norte,8314.3,8200
Loja 39,Piauí,Nordeste,8547.01,7200
Loja 40,Rondônia,Norte,8130.71,7500
Loja 41,Rio Grande do Sul,Sul,9859.16,7800
Loja 42,Amapá,Norte,8678.43,7000
Loja 43,Alagoas,Nordeste,6735.57,7200
Loja 44,Espírito Santo,Sudeste,9279.46,7800
Loja 45,Pará,Norte,8184.18,7500
Loja 46,Espírito Santo,Sudeste,7884.32,7500
Loja 47,Rio Grande do Sul,Sul,6872.82,7800
Loja 48,Acre,Norte,8802.21,8500
Loja 49,Rondônia,Norte,7362.92,7000
Loja 50,Roraima,Norte,8959.24,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7056.68,8500
Loja 52,Acre,Norte,8952.85,8200
Loja 53,Maranhão,Nordeste,7711.72,8000
Loja 54,São Paulo,Sudeste,7355.65,7500
Loja 55,Ceará,Nordeste,8124.85,7200
Loja 56,Rio Grande do Norte,Nordeste,9001.05,8500
Loja 57,Mato Grosso,Centro-Oeste,9083.7,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7172.2,7800
Loja 59,Paraíba,Nordeste,7064.75,8200
Loja 60,Santa Catarina,Sul,6634.25,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6333.28,8200
Loja 62,Goiás,Centro-Oeste,6405.25,7800
Loja 63,Rondônia,Norte,7301.83,8500
Loja 64,Piauí,Nordeste,6736.42,8200
Loja 65,Amazonas,Norte,9124.27,7000
Loja 66,Espírito Santo,Sudeste,9764.41,8000
Loja 67,Santa Catarina,Sul,9495.48,7000
Loja 68,Piauí,Nordeste,7929.7,8500
Loja 69,Minas Gerais,Sudeste,8724.21,7800
Loja 70,Rondônia,Norte,9351.25,8000
Loja 71,Rio Grande do Sul,Sul,7702.88,8000
Loja 72,Espírito Santo,Sudeste,6449.89,8500
Loja 73,Bahia,Nordeste,6794.68,8200
Loja 74,Paraná,Sul,8329.34,7000
Loja 75,Pará,Norte,9202.4,8500
Loja 76,Ceará,Nordeste,7596.93,8500
Loja 77,Goiás,Centro-Oeste,6529.05,7200
Loja 78,Espírito Santo,Sudeste,9479.96,7500
Loja 79,Pará,Norte,9191.73,8200
Loja 80,Goiás,Centro-Oeste,6493.13,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8701.09,8500
Loja 82,Mato Grosso,Centro-Oeste,6150.2,7500
Loja 83,Goiás,Centro-Oeste,9436.85,7800
Loja 84,Rio Grande do Sul,Sul,6214.3,7800
Loja 85,Amazonas,Norte,7893.7,7800
Loja 86,Mato Grosso,Centro-Oeste,6466.33,8000
Loja 87,Rio Grande do Sul,Sul,8164.11,8500
Loja 88,Mato Grosso,Centro-Oeste,9402.49,7200
Loja 89,Maranhão,Nordeste,6360.08,8000
Loja 90,Rio Grande do Norte,Nordeste,8122.42,7000
Loja 91,Santa Catarina,Sul,6802.15,7800
Loja 92,Rondônia,Norte,8952.88,7500
Loja 93,Mato Grosso,Centro-Oeste,9133.17,8200
Loja 94,Bahia,Nordeste,8097.4,8500
Loja 95,Rio de Janeiro,Sudeste,8147.25,8500
Loja 96,Sergipe,Nordeste,6447.53,7500
Loja 97,Roraima,Norte,6338.42,7500
Loja 98,Alagoas,Nordeste,9116.46,7000
Loja 99,Rio Grande do Norte,Nordeste,9859.46,8200
Loja 100,Santa Catarina,Sul,8141.61,7200
Loja 101,Rio Grande do Norte,Nordeste,7434.76,7800
Loja 102,Santa Catarina,Sul,7076.01,8200
Loja 103,Pernambuco,Nordeste,7914.52,7500
Loja 104,Minas Gerais,Sudeste,9437.4,8000
