Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,6015.62,7000
Loja 2,Amazonas,Norte,7759.45,7500
Loja 3,São Paulo,Sudeste,8481.33,8500
Loja 4,Minas Gerais,Sudeste,9571.05,7000
Loja 5,Pernambuco,Nordeste,9864.22,8000
Loja 6,Bahia,Nordeste,8949.25,8200
Loja 7,Paraíba,Nordeste,7581.84,7200
Loja 8,Roraima,Norte,7716.59,7800
Loja 9,Santa Catarina,Sul,7310.35,7200
Loja 10,Sergipe,Nordeste,6004.48,7800
Loja 11,Sergipe,Nordeste,8889.4,7200
Loja 12,Pernambuco,Nordeste,9537.72,8000
Loja 13,Amapá,Norte,8268.47,8000
Loja 14,Rio Grande do Sul,Sul,7722.07,7200
Loja 15,Espírito Santo,Sudeste,7258.04,7200
Loja 16,Ceará,Nordeste,8719.65,7000
Loja 17,Pará,Norte,9920.93,8200
Loja 18,Mato Grosso,Centro-Oeste,8866.8,8000
Loja 19,Paraná,Sul,8440.92,7500
Loja 20,Minas Gerais,Sudeste,8750.98,8200
Loja 21,Paraíba,Nordeste,6129.2,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,7363.98,8000
Loja 23,Rondônia,Norte,9663.06,7800
Loja 24,Santa Catarina,Sul,7484.37,8500
Loja 25,Ceará,Nordeste,9076.5,7000
Loja 26,Mato Grosso,Centro-Oeste,8016.24,7800
Loja 27,Piauí,Nordeste,8865.12,8000
Loja 28,Espírito Santo,Sudeste,6033.9,8200
Loja 29,Maranhão,Nordeste,6197.21,7500
Loja 30,Amapá,Norte,8078.76,7500
Loja 31,Roraima,Norte,7396.8,8200
Loja 32,Alagoas,Nordeste,6380.87,7000
Loja 33,Amazonas,Norte,8187.7,7000
Loja 34,Maranhão,Nordeste,7739.16,7000
Loja 35,Pernambuco,Nordeste,7910.07,8000
Loja 36,Ceará,Nordeste,9050.16,8500
Loja 37,Piauí,Nordeste,8001.75,7500
Loja 38,Rio Grande do Sul,Sul,6391.52,8000
Loja 39,Piauí,Nordeste,8154.55,8000
Loja 40,Roraima,Norte,8966.44,8200
Loja 41,Rio Grande do Sul,Sul,7846.81,8200
Loja 42,Paraíba,Nordeste,8059.68,7000
Loja 43,Piauí,Nordeste,7361.59,7200
Loja 44,São Paulo,Sudeste,8704.56,7200
Loja 45,Amapá,Norte,9099.94,7000
Loja 46,Santa Catarina,Sul,6544.51,7500
Loja 47,Sergipe,Nordeste,6507.74,7800
Loja 48,Tocantins,Norte,7124.06,8000
Loja 49,Ceará,Nordeste,8661.97,8000
Loja 50,Santa Catarina,Sul,6596.47,8000
Loja 51,Rondônia,Norte,9195.47,8000
