Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7243.65,7000
Loja 2,Amapá,Norte,7260.05,8000
Loja 3,Acre,Norte,9099.28,7000
Loja 4,Bahia,Nordeste,9830.09,8200
Loja 5,Alagoas,Nordeste,8679.25,8200
Loja 6,Roraima,Norte,6959.01,7200
Loja 7,Santa Catarina,Sul,7775.47,8500
Loja 8,Bahia,Nordeste,7426.29,7500
Loja 9,Tocantins,Norte,6269.6,8000
Loja 10,Rondônia,Norte,7903.74,7200
Loja 11,Espírito Santo,Sudeste,9411.66,7200
Loja 12,Amapá,Norte,7023.29,7500
Loja 13,Paraná,Sul,8762.28,7800
Loja 14,Bahia,Nordeste,7179.69,7000
Loja 15,Mato Grosso,Centro-Oeste,6665.52,8500
Loja 16,Pernambuco,Nordeste,9414.12,7500
Loja 17,Rio Grande do Sul,Sul,6143.7,8500
Loja 18,Santa Catarina,Sul,6580.3,8000
Loja 19,Amapá,Norte,9212.92,8500
Loja 20,Pará,Norte,9565.53,7000
Loja 21,Maranhão,Nordeste,9535.85,8200
Loja 22,Paraíba,Nordeste,9484.82,7800
Loja 23,Tocantins,Norte,8063.95,7500
Loja 24,Mato Grosso,Centro-Oeste,9479.34,7200
Loja 25,Santa Catarina,Sul,8587.52,8200
Loja 26,Tocantins,Norte,9999.78,8200
Loja 27,Pará,Norte,7284.45,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7895.89,8200
Loja 29,Espírito Santo,Sudeste,7927.64,8200
Loja 30,Rio de Janeiro,Sudeste,6629.31,7000
Loja 31,Minas Gerais,Sudeste,7135.41,7200
Loja 32,Goiás,Centro-Oeste,9240.26,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8935.45,7500
Loja 34,Piauí,Nordeste,8010.05,7200
Loja 35,Minas Gerais,Sudeste,9574.29,7500
Loja 36,Pernambuco,Nordeste,9489.13,7000
Loja 37,Santa Catarina,Sul,7511.66,7500
Loja 38,Pará,Norte,7500.33,8200
Loja 39,Piauí,Nordeste,7019.26,7200
Loja 40,Rondônia,Norte,9178.73,7500
Loja 41,Rio Grande do Sul,Sul,9072.37,7800
Loja 42,Amapá,Norte,9368.54,7000
Loja 43,Alagoas,Nordeste,8098.15,7200
Loja 44,Espírito Santo,Sudeste,7029.44,7800
Loja 45,Pará,Norte,8580.77,7500
Loja 46,Espírito Santo,Sudeste,8253.83,7500
Loja 47,Rio Grande do Sul,Sul,8233.86,7800
Loja 48,Acre,Norte,8962.97,8500
Loja 49,Rondônia,Norte,9700.36,7000
Loja 50,Roraima,Norte,8449.0,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7851.7,8500
Loja 52,Acre,Norte,7742.19,8200
Loja 53,Maranhão,Nordeste,6636.93,8000
Loja 54,São Paulo,Sudeste,7042.48,7500
Loja 55,Ceará,Nordeste,6110.23,7200
Loja 56,Rio Grande do Norte,Nordeste,8261.29,8500
Loja 57,Mato Grosso,Centro-Oeste,9438.33,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,6366.04,7800
Loja 59,Paraíba,Nordeste,6087.3,8200
Loja 60,Santa Catarina,Sul,8449.77,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6832.49,8200
Loja 62,Goiás,Centro-Oeste,6221.4,7800
Loja 63,Rondônia,Norte,8449.51,8500
Loja 64,Piauí,Nordeste,6129.82,8200
Loja 65,Amazonas,Norte,7199.92,7000
Loja 66,Espírito Santo,Sudeste,6467.6,8000
Loja 67,Santa Catarina,Sul,6169.93,7000
Loja 68,Piauí,Nordeste,7304.38,8500
Loja 69,Minas Gerais,Sudeste,7622.32,7800
Loja 70,Rondônia,Norte,7095.56,8000
Loja 71,Rio Grande do Sul,Sul,7967.65,8000
Loja 72,Espírito Santo,Sudeste,9277.57,8500
Loja 73,Bahia,Nordeste,6631.75,8200
Loja 74,Paraná,Sul,7061.37,7000
Loja 75,Pará,Norte,7113.15,8500
Loja 76,Ceará,Nordeste,8401.39,8500
Loja 77,Goiás,Centro-Oeste,8399.46,7200
Loja 78,Espírito Santo,Sudeste,8256.15,7500
Loja 79,Pará,Norte,6328.19,8200
Loja 80,Goiás,Centro-Oeste,9746.49,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7733.47,8500
Loja 82,Mato Grosso,Centro-Oeste,6126.59,7500
Loja 83,Goiás,Centro-Oeste,7546.29,7800
Loja 84,Rio Grande do Sul,Sul,9996.31,7800
Loja 85,Amazonas,Norte,6483.21,7800
Loja 86,Mato Grosso,Centro-Oeste,6502.7,8000
Loja 87,Rio Grande do Sul,Sul,6178.65,8500
Loja 88,Mato Grosso,Centro-Oeste,8866.18,7200
Loja 89,Maranhão,Nordeste,8291.03,8000
Loja 90,Rio Grande do Norte,Nordeste,6990.23,7000
Loja 91,Santa Catarina,Sul,9740.78,7800
Loja 92,Rondônia,Norte,6066.36,7500
Loja 93,Mato Grosso,Centro-Oeste,9146.7,8200
Loja 94,Bahia,Nordeste,6382.68,8500
Loja 95,Rio de Janeiro,Sudeste,8298.65,8500
Loja 96,Sergipe,Nordeste,9867.19,7500
Loja 97,Roraima,Norte,6599.26,7500
Loja 98,Alagoas,Nordeste,6962.29,7000
Loja 99,Rio Grande do Norte,Nordeste,8233.87,8200
Loja 100,Santa Catarina,Sul,7882.23,7200
Loja 101,Rio Grande do Norte,Nordeste,9802.86,7800
Loja 102,Santa Catarina,Sul,7500.09,8200
Loja 103,Pernambuco,Nordeste,6544.0,7500
Loja 104,Minas Gerais,Sudeste,9850.77,8000
Loja 105,Alagoas,Nordeste,8585.34,8500
Loja 106,Espírito Santo,Sudeste,9850.26,8200
Loja 107,Piauí,Nordeste,7090.26,7000
Loja 108,Tocantins,Norte,8137.98,8000
Loja 109,Rio de Janeiro,Sudeste,7786.78,8200
Loja 110,Amazonas,Norte,8526.78,7800
Loja 111,Ceará,Nordeste,7586.59,7800
Loja 112,Rio Grande do Sul,Sul,9672.98,7800
Loja 113,Paraná,Sul,6626.59,8200
Loja 114,Goiás,Centro-Oeste,9655.31,8000
Loja 115,Rio Grande do Norte,Nordeste,9261.73,8200
Loja 116,Rio Grande do Norte,Nordeste,8260.89,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,7744.06,8500
Loja 118,Roraima,Norte,9905.88,7200
Loja 119,Piauí,Nordeste,7959.93,8000
Loja 120,Rio Grande do Sul,Sul,9818.75,8200
Loja 121,Bahia,Nordeste,9382.17,7200
Loja 122,Santa Catarina,Sul,6266.86,7500
Loja 123,Minas Gerais,Sudeste,6891.86,7200
Loja 124,Rio de Janeiro,Sudeste,6389.14,8500
Loja 125,Mato Grosso,Centro-Oeste,7831.89,8200
Loja 126,Alagoas,Nordeste,6245.92,8200
Loja 127,Roraima,Norte,6338.12,8500
Loja 128,Alagoas,Nordeste,8102.11,7800
Loja 129,Mato Grosso,Centro-Oeste,9997.23,7500
Loja 130,Alagoas,Nordeste,6140.26,8000
Loja 131,Pará,Norte,8312.2,8200
Loja 132,Pernambuco,Nordeste,6953.2,7800
Loja 133,Ceará,Nordeste,7201.54,7500
Loja 134,Santa Catarina,Sul,7105.97,7500
Loja 135,Rio Grande do Norte,Nordeste,7568.44,8200
Loja 136,Espírito Santo,Sudeste,9598.71,8200
Loja 137,Minas Gerais,Sudeste,7690.54,8500
Loja 138,Rondônia,Norte,8157.36,8200
Loja 139,Amazonas,Norte,7092.72,7200
Loja 140,Ceará,Nordeste,9192.73,7500
Loja 141,Tocantins,Norte,6899.89,8200
Loja 142,Mato Grosso,Centro-Oeste,6528.38,8500
Loja 143,Rondônia,Norte,7385.52,8000
Loja 144,Maranhão,Nordeste,9813.79,7200
Loja 145,Alagoas,Nordeste,7898.75,7500
Loja 146,Goiás,Centro-Oeste,8518.09,8200
Loja 147,Santa Catarina,Sul,6448.26,8500
Loja 148,Mato Grosso,Centro-Oeste,7090.34,8500
Loja 149,Paraná,Sul,6550.72,7000
Loja 150,Bahia,Nordeste,7286.47,7500
Loja 151,Paraná,Sul,6040.01,7500
Loja 152,São Paulo,Sudeste,8506.38,7200
Loja 153,Goiás,Centro-Oeste,6760.2,8500
Loja 154,Roraima,Norte,7173.3,7500
Loja 155,Alagoas,Nordeste,7843.16,7200
Loja 156,Pernambuco,Nordeste,6361.98,7200
Loja 157,Amazonas,Norte,7541.26,7800
Loja 158,Espírito Santo,Sudeste,8556.32,8500
Loja 159,Mato Grosso do Sul,Centro-Oeste,9741.13,8200
Loja 160,Paraná,Sul,7468.33,7200
Loja 161,Rio de Janeiro,Sudeste,8074.18,8200
Loja 162,Ceará,Nordeste,6331.24,8000
Loja 163,Rondônia,Norte,7443.08,7800
Loja 164,Rio Grande do Norte,Nordeste,8288.62,7800
Loja 165,Rio Grande do Sul,Sul,9139.52,7500
Loja 166,Espírito Santo,Sudeste,7302.42,8500
Loja 167,Pernambuco,Nordeste,8012.15,7200
Loja 168,Amapá,Norte,8878.2,7500
Loja 169,Maranhão,Nordeste,9369.63,7200
Loja 170,Rio de Janeiro,Sudeste,9748.4,8000
Loja 171,Ceará,Nordeste,6747.17,8000
Loja 172,Espírito Santo,Sudeste,8021.46,7200
Loja 173,Piauí,Nordeste,8689.8,7000
Loja 174,Santa Catarina,Sul,6608.0,7000
Loja 175,Espírito Santo,Sudeste,7619.65,8200
Loja 176,Roraima,Norte,9515.5,7500
Loja 177,Sergipe,Nordeste,8987.74,8200
Loja 178,Tocantins,Norte,9963.97,7000
Loja 179,Tocantins,Norte,8203.3,8000
Loja 180,Maranhão,Nordeste,9917.71,7500
Loja 181,Mato Grosso,Centro-Oeste,6348.21,8200
Loja 182,Pernambuco,Nordeste,7436.95,8500
Loja 183,Acre,Norte,9657.55,8500
Loja 184,Rio Grande do Norte,Nordeste,6096.48,7200
Loja 185,Bahia,Nordeste,6377.47,8200
Loja 186,Rio Grande do Norte,Nordeste,9755.82,7000
Loja 187,Paraíba,Nordeste,8601.71,8200
Loja 188,Rondônia,Norte,9569.18,7000
Loja 189,Minas Gerais,Sudeste,7128.46,8200
Loja 190,São Paulo,Sudeste,6293.21,8200
Loja 191,Mato Grosso do Sul,Centro-Oeste,6601.67,7500
Loja 192,Ceará,Nordeste,7991.29,8200
Loja 193,Bahia,Nordeste,9279.6,8200
Loja 194,Amapá,Norte,9453.78,7800
Loja 195,Ceará,Nordeste,9056.42,8200
Loja 196,Espírito Santo,Sudeste,9468.39,8000
Loja 197,Ceará,Nordeste,9770.16,8000
Loja 198,Rio de Janeiro,Sudeste,7145.88,8000
Loja 199,Mato Grosso do Sul,Centro-Oeste,6992.77,8200
Loja 200,Mato Grosso do Sul,Centro-Oeste,8609.43,8000
Loja 201,São Paulo,Sudeste,7796.99,7000
Loja 202,Santa Catarina,Sul,9723.39,8000
Loja 203,Piauí,Nordeste,7959.21,7200
Loja 204,Ceará,Nordeste,8138.79,7800
Loja 205,Espírito Santo,Sudeste,8444.99,7000
Loja 206,Maranhão,Nordeste,8461.23,8200
Loja 207,Paraíba,Nordeste,9276.5,7000
Loja 208,Pará,Norte,8034.8,7200
