Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,6995.33,7000
Loja 2,Amazonas,Norte,6516.06,7500
Loja 3,São Paulo,Sudeste,6816.73,8500
Loja 4,Minas Gerais,Sudeste,6311.59,7000
Loja 5,Pernambuco,Nordeste,7098.47,8000
Loja 6,Bahia,Nordeste,6850.85,8200
Loja 7,Paraíba,Nordeste,7364.07,7200
Loja 8,Roraima,Norte,9777.87,7800
Loja 9,Santa Catarina,Sul,9326.92,7200
Loja 10,Sergipe,Nordeste,9313.86,7800
Loja 11,Sergipe,Nordeste,7077.89,7200
Loja 12,Pernambuco,Nordeste,7510.83,8000
Loja 13,Amapá,Norte,7167.23,8000
Loja 14,Rio Grande do Sul,Sul,9540.48,7200
Loja 15,Espírito Santo,Sudeste,7196.95,7200
Loja 16,Ceará,Nordeste,8772.64,7000
Loja 17,Pará,Norte,8870.4,8200
Loja 18,Mato Grosso,Centro-Oeste,7496.55,8000
Loja 19,Paraná,Sul,6677.99,7500
Loja 20,Minas Gerais,Sudeste,7450.58,8200
Loja 21,Paraíba,Nordeste,9979.85,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,9794.79,8000
Loja 23,Rondônia,Norte,8008.66,7800
Loja 24,Santa Catarina,Sul,6844.06,8500
Loja 25,Ceará,Nordeste,9215.69,7000
Loja 26,Mato Grosso,Centro-Oeste,7528.16,7800
Loja 27,Piauí,Nordeste,7133.91,8000
Loja 28,Espírito Santo,Sudeste,7306.06,8200
Loja 29,Maranhão,Nordeste,7839.09,7500
Loja 30,Amapá,Norte,8027.7,7500
Loja 31,Roraima,Norte,8998.36,8200
Loja 32,Alagoas,Nordeste,7074.08,7000
Loja 33,Amazonas,Norte,7444.49,7000
Loja 34,Maranhão,Nordeste,8020.28,7000
Loja 35,Pernambuco,Nordeste,8087.66,8000
Loja 36,Ceará,Nordeste,6892.83,8500
Loja 37,Piauí,Nordeste,8976.64,7500
Loja 38,Rio Grande do Sul,Sul,9958.85,8000
Loja 39,Piauí,Nordeste,7899.62,8000
Loja 40,Roraima,Norte,9994.5,8200
Loja 41,Rio Grande do Sul,Sul,6216.49,8200
Loja 42,Paraíba,Nordeste,6079.32,7000
Loja 43,Piauí,Nordeste,6333.66,7200
Loja 44,São Paulo,Sudeste,6883.02,7200
Loja 45,Amapá,Norte,6318.05,7000
Loja 46,Santa Catarina,Sul,9779.25,7500
Loja 47,Sergipe,Nordeste,6071.86,7800
Loja 48,Tocantins,Norte,6891.79,8000
Loja 49,Ceará,Nordeste,9694.03,8000
Loja 50,Santa Catarina,Sul,9190.67,8000
Loja 51,Rondônia,Norte,6362.16,8000
Loja 52,Pernambuco,Nordeste,6229.79,8000
Loja 53,Alagoas,Nordeste,7783.3,8200
Loja 54,Maranhão,Nordeste,6795.21,7800
Loja 55,Paraná,Sul,7038.98,8500
Loja 56,Espírito Santo,Sudeste,6804.0,7800
Loja 57,Maranhão,Nordeste,8880.33,7800
Loja 58,Bahia,Nordeste,8470.34,7500
Loja 59,Pará,Norte,8843.39,8200
Loja 60,Roraima,Norte,8150.51,7000
Loja 61,Paraíba,Nordeste,6555.24,8200
Loja 62,Amapá,Norte,8208.85,7800
Loja 63,Mato Grosso,Centro-Oeste,8003.6,7800
Loja 64,Bahia,Nordeste,7583.21,8000
Loja 65,Rio de Janeiro,Sudeste,9008.3,8500
Loja 66,Mato Grosso,Centro-Oeste,8065.83,7000
Loja 67,Paraná,Sul,9842.84,7200
Loja 68,Pernambuco,Nordeste,8005.32,8500
Loja 69,Mato Grosso,Centro-Oeste,6200.59,7500
Loja 70,Bahia,Nordeste,7929.73,7000
Loja 71,Rio Grande do Norte,Nordeste,7388.25,7800
Loja 72,Maranhão,Nordeste,6742.86,7500
Loja 73,Roraima,Norte,8621.03,8500
Loja 74,Alagoas,Nordeste,6195.38,7200
Loja 75,Minas Gerais,Sudeste,6761.89,8200
Loja 76,Santa Catarina,Sul,8729.28,7800
Loja 77,Amapá,Norte,8512.04,7200
Loja 78,Goiás,Centro-Oeste,9194.81,7000
Loja 79,Ceará,Nordeste,6426.76,8000
Loja 80,Roraima,Norte,7211.46,7000
Loja 81,Goiás,Centro-Oeste,6331.37,7000
Loja 82,Rio de Janeiro,Sudeste,9012.03,7200
Loja 83,Paraíba,Nordeste,7594.39,8200
