Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8334.16,7000
Loja 2,Amapá,Norte,7669.92,8000
Loja 3,Acre,Norte,6621.64,7000
Loja 4,Bahia,Nordeste,6823.21,8200
Loja 5,Alagoas,Nordeste,9976.47,8200
Loja 6,Roraima,Norte,7133.57,7200
Loja 7,Santa Catarina,Sul,8683.97,8500
Loja 8,Bahia,Nordeste,6194.53,7500
Loja 9,Tocantins,Norte,6312.64,8000
Loja 10,Rondônia,Norte,6253.1,7200
Loja 11,Espírito Santo,Sudeste,7361.31,7200
Loja 12,Amapá,Norte,9406.77,7500
Loja 13,Paraná,Sul,8870.0,7800
Loja 14,Bahia,Nordeste,7977.18,7000
Loja 15,Mato Grosso,Centro-Oeste,9015.13,8500
Loja 16,Pernambuco,Nordeste,8352.9,7500
Loja 17,Rio Grande do Sul,Sul,8246.4,8500
Loja 18,Santa Catarina,Sul,9296.16,8000
Loja 19,Amapá,Norte,6176.68,8500
Loja 20,Pará,Norte,6953.94,7000
Loja 21,Maranhão,Nordeste,7870.66,8200
Loja 22,Paraíba,Nordeste,8036.66,7800
Loja 23,Tocantins,Norte,9619.94,7500
Loja 24,Mato Grosso,Centro-Oeste,8934.63,7200
Loja 25,Santa Catarina,Sul,7100.5,8200
Loja 26,Tocantins,Norte,9047.96,8200
Loja 27,Pará,Norte,8094.7,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8736.64,8200
Loja 29,Espírito Santo,Sudeste,7283.34,8200
Loja 30,Rio de Janeiro,Sudeste,7519.56,7000
Loja 31,Minas Gerais,Sudeste,8155.68,7200
Loja 32,Goiás,Centro-Oeste,6017.53,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8959.25,7500
Loja 34,Piauí,Nordeste,7596.9,7200
Loja 35,Minas Gerais,Sudeste,9690.73,7500
Loja 36,Pernambuco,Nordeste,9882.49,7000
Loja 37,Santa Catarina,Sul,9135.63,7500
Loja 38,Pará,Norte,9206.48,8200
Loja 39,Piauí,Nordeste,9486.79,7200
Loja 40,Rondônia,Norte,9167.98,7500
Loja 41,Rio Grande do Sul,Sul,6601.39,7800
Loja 42,Amapá,Norte,7111.24,7000
Loja 43,Alagoas,Nordeste,7842.55,7200
Loja 44,Espírito Santo,Sudeste,9623.07,7800
Loja 45,Pará,Norte,9251.07,7500
Loja 46,Espírito Santo,Sudeste,7910.15,7500
Loja 47,Rio Grande do Sul,Sul,9310.24,7800
Loja 48,Acre,Norte,7455.87,8500
Loja 49,Rondônia,Norte,9010.66,7000
Loja 50,Roraima,Norte,6719.84,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8354.91,8500
Loja 52,Acre,Norte,7816.03,8200
Loja 53,Maranhão,Nordeste,9771.57,8000
Loja 54,São Paulo,Sudeste,7985.11,7500
Loja 55,Ceará,Nordeste,8300.68,7200
Loja 56,Rio Grande do Norte,Nordeste,8162.31,8500
Loja 57,Mato Grosso,Centro-Oeste,7214.35,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7492.3,7800
Loja 59,Paraíba,Nordeste,8772.03,8200
Loja 60,Santa Catarina,Sul,9337.84,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,8284.08,8200
Loja 62,Goiás,Centro-Oeste,7685.34,7800
Loja 63,Rondônia,Norte,7460.35,8500
Loja 64,Piauí,Nordeste,8263.15,8200
Loja 65,Amazonas,Norte,6225.84,7000
Loja 66,Espírito Santo,Sudeste,9367.46,8000
Loja 67,Santa Catarina,Sul,6193.71,7000
Loja 68,Piauí,Nordeste,9491.52,8500
Loja 69,Minas Gerais,Sudeste,6909.73,7800
Loja 70,Rondônia,Norte,6689.06,8000
Loja 71,Rio Grande do Sul,Sul,6132.21,8000
Loja 72,Espírito Santo,Sudeste,8669.2,8500
Loja 73,Bahia,Nordeste,6336.89,8200
Loja 74,Paraná,Sul,7982.75,7000
Loja 75,Pará,Norte,6931.56,8500
Loja 76,Ceará,Nordeste,7763.65,8500
