Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,7512.85,7000
Loja 2,Amazonas,Norte,8023.68,7500
Loja 3,São Paulo,Sudeste,8861.66,8500
Loja 4,Minas Gerais,Sudeste,6451.84,7000
Loja 5,Pernambuco,Nordeste,7139.87,8000
Loja 6,Bahia,Nordeste,7736.21,8200
Loja 7,Paraíba,Nordeste,6806.33,7200
Loja 8,Roraima,Norte,6836.1,7800
Loja 9,Santa Catarina,Sul,6758.48,7200
Loja 10,Sergipe,Nordeste,6553.9,7800
Loja 11,Sergipe,Nordeste,6313.36,7200
Loja 12,Pernambuco,Nordeste,7514.92,8000
Loja 13,Amapá,Norte,6589.79,8000
Loja 14,Rio Grande do Sul,Sul,6525.49,7200
Loja 15,Espírito Santo,Sudeste,7507.03,7200
Loja 16,Ceará,Nordeste,6639.1,7000
Loja 17,Pará,Norte,6311.97,8200
Loja 18,Mato Grosso,Centro-Oeste,8113.52,8000
Loja 19,Paraná,Sul,9369.7,7500
Loja 20,Minas Gerais,Sudeste,9765.05,8200
Loja 21,Paraíba,Nordeste,8604.6,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,7498.04,8000
Loja 23,Rondônia,Norte,6693.04,7800
Loja 24,Santa Catarina,Sul,7259.31,8500
Loja 25,Ceará,Nordeste,7793.22,7000
Loja 26,Mato Grosso,Centro-Oeste,9267.55,7800
Loja 27,Piauí,Nordeste,9942.09,8000
Loja 28,Espírito Santo,Sudeste,9080.54,8200
Loja 29,Maranhão,Nordeste,9688.79,7500
Loja 30,Amapá,Norte,9315.4,7500
Loja 31,Roraima,Norte,6534.1,8200
Loja 32,Alagoas,Nordeste,6768.45,7000
Loja 33,Amazonas,Norte,8460.65,7000
Loja 34,Maranhão,Nordeste,9154.67,7000
Loja 35,Pernambuco,Nordeste,6346.1,8000
Loja 36,Ceará,Nordeste,6373.59,8500
Loja 37,Piauí,Nordeste,6082.35,7500
Loja 38,Rio Grande do Sul,Sul,7503.51,8000
Loja 39,Piauí,Nordeste,7497.29,8000
Loja 40,Roraima,Norte,9342.78,8200
Loja 41,Rio Grande do Sul,Sul,7581.17,8200
Loja 42,Paraíba,Nordeste,7837.45,7000
Loja 43,Piauí,Nordeste,9586.26,7200
Loja 44,São Paulo,Sudeste,7946.03,7200
Loja 45,Amapá,Norte,6778.78,7000
Loja 46,Santa Catarina,Sul,6051.77,7500
Loja 47,Sergipe,Nordeste,7884.64,7800
Loja 48,Tocantins,Norte,7340.95,8000
Loja 49,Ceará,Nordeste,8580.3,8000
Loja 50,Santa Catarina,Sul,7387.18,8000
Loja 51,Rondônia,Norte,6301.54,8000
Loja 52,Pernambuco,Nordeste,6984.97,8000
Loja 53,Alagoas,Nordeste,8516.74,8200
