Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,9226.13,7000
Loja 2,Amazonas,Norte,6678.82,7500
Loja 3,São Paulo,Sudeste,7719.15,8500
Loja 4,Minas Gerais,Sudeste,7558.11,7000
Loja 5,Pernambuco,Nordeste,7322.83,8000
Loja 6,Bahia,Nordeste,7508.15,8200
Loja 7,Paraíba,Nordeste,7290.58,7200
Loja 8,Roraima,Norte,6736.81,7800
Loja 9,Santa Catarina,Sul,6919.76,7200
Loja 10,Sergipe,Nordeste,8171.13,7800
Loja 11,Sergipe,Nordeste,9834.17,7200
Loja 12,Pernambuco,Nordeste,7364.94,8000
Loja 13,Amapá,Norte,7515.72,8000
Loja 14,Rio Grande do Sul,Sul,7694.8,7200
Loja 15,Espírito Santo,Sudeste,7227.72,7200
Loja 16,Ceará,Nordeste,6481.33,7000
Loja 17,Pará,Norte,7586.45,8200
Loja 18,Mato Grosso,Centro-Oeste,7785.16,8000
Loja 19,Paraná,Sul,8830.14,7500
Loja 20,Minas Gerais,Sudeste,9462.81,8200
Loja 21,Paraíba,Nordeste,6000.85,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,6563.83,8000
Loja 23,Rondônia,Norte,9175.37,7800
Loja 24,Santa Catarina,Sul,7022.15,8500
Loja 25,Ceará,Nordeste,6784.15,7000
Loja 26,Mato Grosso,Centro-Oeste,8885.75,7800
Loja 27,Piauí,Nordeste,6294.37,8000
Loja 28,Espírito Santo,Sudeste,7790.07,8200
Loja 29,Maranhão,Nordeste,7197.36,7500
Loja 30,Amapá,Norte,7321.06,7500
Loja 31,Roraima,Norte,6894.07,8200
Loja 32,Alagoas,Nordeste,7007.04,7000
Loja 33,Amazonas,Norte,9446.51,7000
Loja 34,Maranhão,Nordeste,7224.89,7000
Loja 35,Pernambuco,Nordeste,9184.99,8000
Loja 36,Ceará,Nordeste,6510.63,8500
Loja 37,Piauí,Nordeste,8993.89,7500
Loja 38,Rio Grande do Sul,Sul,6291.15,8000
Loja 39,Piauí,Nordeste,8523.0,8000
Loja 40,Roraima,Norte,6944.94,8200
Loja 41,Rio Grande do Sul,Sul,8074.99,8200
Loja 42,Paraíba,Nordeste,8845.83,7000
Loja 43,Piauí,Nordeste,8816.89,7200
Loja 44,São Paulo,Sudeste,6941.62,7200
Loja 45,Amapá,Norte,6062.75,7000
Loja 46,Santa Catarina,Sul,8505.98,7500
Loja 47,Sergipe,Nordeste,9170.41,7800
Loja 48,Tocantins,Norte,7708.61,8000
Loja 49,Ceará,Nordeste,8107.25,8000
Loja 50,Santa Catarina,Sul,7868.72,8000
Loja 51,Rondônia,Norte,8215.91,8000
Loja 52,Pernambuco,Nordeste,6682.8,8000
Loja 53,Alagoas,Nordeste,6825.33,8200
Loja 54,Maranhão,Nordeste,7046.73,7800
Loja 55,Paraná,Sul,6189.22,8500
Loja 56,Espírito Santo,Sudeste,8033.93,7800
Loja 57,Maranhão,Nordeste,6541.44,7800
Loja 58,Bahia,Nordeste,6913.71,7500
Loja 59,Pará,Norte,6300.33,8200
Loja 60,Roraima,Norte,7156.23,7000
Loja 61,Paraíba,Nordeste,9244.56,8200
Loja 62,Amapá,Norte,6719.81,7800
Loja 63,Mato Grosso,Centro-Oeste,9780.07,7800
Loja 64,Bahia,Nordeste,9241.26,8000
Loja 65,Rio de Janeiro,Sudeste,8248.95,8500
Loja 66,Mato Grosso,Centro-Oeste,8905.63,7000
Loja 67,Paraná,Sul,6269.42,7200
Loja 68,Pernambuco,Nordeste,9592.67,8500
Loja 69,Mato Grosso,Centro-Oeste,9759.24,7500
Loja 70,Bahia,Nordeste,8317.94,7000
Loja 71,Rio Grande do Norte,Nordeste,7177.73,7800
Loja 72,Maranhão,Nordeste,7997.63,7500
Loja 73,Roraima,Norte,7762.63,8500
Loja 74,Alagoas,Nordeste,8267.29,7200
Loja 75,Minas Gerais,Sudeste,8608.48,8200
Loja 76,Santa Catarina,Sul,7472.01,7800
Loja 77,Amapá,Norte,8074.1,7200
Loja 78,Goiás,Centro-Oeste,7302.02,7000
Loja 79,Ceará,Nordeste,6223.22,8000
Loja 80,Roraima,Norte,8484.05,7000
Loja 81,Goiás,Centro-Oeste,6319.5,7000
Loja 82,Rio de Janeiro,Sudeste,6585.73,7200
Loja 83,Paraíba,Nordeste,9447.99,8200
Loja 84,Paraíba,Nordeste,6365.43,7000
Loja 85,Santa Catarina,Sul,6852.65,7000
Loja 86,Alagoas,Nordeste,7583.06,8200
Loja 87,Mato Grosso do Sul,Centro-Oeste,7636.03,8500
Loja 88,Mato Grosso,Centro-Oeste,9133.48,8000
Loja 89,Minas Gerais,Sudeste,7552.3,8000
Loja 90,Mato Grosso,Centro-Oeste,9051.71,8000
Loja 91,Amapá,Norte,6783.32,7800
Loja 92,Ceará,Nordeste,8698.98,8500
Loja 93,Rio Grande do Norte,Nordeste,8701.68,7800
Loja 94,Pará,Norte,8426.08,7800
Loja 95,Amazonas,Norte,8708.54,8000
Loja 96,Mato Grosso,Centro-Oeste,8007.72,7800
Loja 97,Pará,Norte,8481.51,7800
Loja 98,Amapá,Norte,6333.39,7800
Loja 99,Maranhão,Nordeste,7821.46,7800
