Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9899.82,7000
Loja 2,Amapá,Norte,6873.49,8000
Loja 3,Acre,Norte,9636.86,7000
Loja 4,Bahia,Nordeste,9963.52,8200
Loja 5,Alagoas,Nordeste,9959.6,8200
Loja 6,Roraima,Norte,8904.09,7200
Loja 7,Santa Catarina,Sul,8027.15,8500
Loja 8,Bahia,Nordeste,8331.97,7500
Loja 9,Tocantins,Norte,6635.61,8000
Loja 10,Rondônia,Norte,7763.86,7200
Loja 11,Espírito Santo,Sudeste,9214.29,7200
Loja 12,Amapá,Norte,8558.79,7500
Loja 13,Paraná,Sul,8114.71,7800
Loja 14,Bahia,Nordeste,8288.21,7000
Loja 15,Mato Grosso,Centro-Oeste,9941.77,8500
Loja 16,Pernambuco,Nordeste,9050.56,7500
Loja 17,Rio Grande do Sul,Sul,9137.42,8500
Loja 18,Santa Catarina,Sul,8996.51,8000
Loja 19,Amapá,Norte,9741.97,8500
Loja 20,Pará,Norte,6925.51,7000
Loja 21,Maranhão,Nordeste,6765.25,8200
Loja 22,Paraíba,Nordeste,6776.48,7800
Loja 23,Tocantins,Norte,9866.43,7500
Loja 24,Mato Grosso,Centro-Oeste,8232.81,7200
Loja 25,Santa Catarina,Sul,7130.21,8200
Loja 26,Tocantins,Norte,6972.24,8200
Loja 27,Pará,Norte,7836.88,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8384.01,8200
Loja 29,Espírito Santo,Sudeste,6869.68,8200
Loja 30,Rio de Janeiro,Sudeste,7244.31,7000
Loja 31,Minas Gerais,Sudeste,6500.75,7200
Loja 32,Goiás,Centro-Oeste,8850.36,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8656.48,7500
Loja 34,Piauí,Nordeste,9887.7,7200
Loja 35,Minas Gerais,Sudeste,8500.07,7500
Loja 36,Pernambuco,Nordeste,6660.61,7000
Loja 37,Santa Catarina,Sul,6660.39,7500
Loja 38,Pará,Norte,6129.66,8200
Loja 39,Piauí,Nordeste,7953.29,7200
Loja 40,Rondônia,Norte,6272.14,7500
Loja 41,Rio Grande do Sul,Sul,8649.07,7800
Loja 42,Amapá,Norte,9660.18,7000
Loja 43,Alagoas,Nordeste,8241.85,7200
Loja 44,Espírito Santo,Sudeste,6410.03,7800
Loja 45,Pará,Norte,6412.65,7500
Loja 46,Espírito Santo,Sudeste,7686.08,7500
Loja 47,Rio Grande do Sul,Sul,8163.0,7800
Loja 48,Acre,Norte,8077.14,8500
Loja 49,Rondônia,Norte,6751.68,7000
Loja 50,Roraima,Norte,8557.82,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,7389.21,8500
Loja 52,Acre,Norte,9560.65,8200
Loja 53,Maranhão,Nordeste,8262.25,8000
Loja 54,São Paulo,Sudeste,6599.04,7500
Loja 55,Ceará,Nordeste,9882.4,7200
Loja 56,Rio Grande do Norte,Nordeste,6111.03,8500
Loja 57,Mato Grosso,Centro-Oeste,9129.63,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9658.39,7800
Loja 59,Paraíba,Nordeste,7482.12,8200
Loja 60,Santa Catarina,Sul,8754.85,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,7732.37,8200
Loja 62,Goiás,Centro-Oeste,6393.78,7800
Loja 63,Rondônia,Norte,8760.49,8500
Loja 64,Piauí,Nordeste,9807.52,8200
Loja 65,Amazonas,Norte,8138.92,7000
Loja 66,Espírito Santo,Sudeste,9164.08,8000
Loja 67,Santa Catarina,Sul,6959.73,7000
Loja 68,Piauí,Nordeste,9218.54,8500
Loja 69,Minas Gerais,Sudeste,7865.33,7800
Loja 70,Rondônia,Norte,7756.24,8000
Loja 71,Rio Grande do Sul,Sul,6389.76,8000
Loja 72,Espírito Santo,Sudeste,8553.44,8500
Loja 73,Bahia,Nordeste,8359.42,8200
Loja 74,Paraná,Sul,9329.68,7000
Loja 75,Pará,Norte,8703.95,8500
Loja 76,Ceará,Nordeste,8266.76,8500
Loja 77,Goiás,Centro-Oeste,9483.62,7200
Loja 78,Espírito Santo,Sudeste,8298.19,7500
Loja 79,Pará,Norte,7709.73,8200
Loja 80,Goiás,Centro-Oeste,7859.85,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8783.91,8500
Loja 82,Mato Grosso,Centro-Oeste,7438.62,7500
Loja 83,Goiás,Centro-Oeste,7184.03,7800
Loja 84,Rio Grande do Sul,Sul,9655.16,7800
Loja 85,Amazonas,Norte,9952.39,7800
Loja 86,Mato Grosso,Centro-Oeste,6324.41,8000
Loja 87,Rio Grande do Sul,Sul,6441.58,8500
Loja 88,Mato Grosso,Centro-Oeste,6232.89,7200
Loja 89,Maranhão,Nordeste,6084.55,8000
Loja 90,Rio Grande do Norte,Nordeste,7292.38,7000
Loja 91,Santa Catarina,Sul,6334.22,7800
Loja 92,Rondônia,Norte,7022.25,7500
Loja 93,Mato Grosso,Centro-Oeste,7432.04,8200
Loja 94,Bahia,Nordeste,7652.72,8500
Loja 95,Rio de Janeiro,Sudeste,6539.05,8500
Loja 96,Sergipe,Nordeste,6183.05,7500
Loja 97,Roraima,Norte,6258.07,7500
Loja 98,Alagoas,Nordeste,8020.79,7000
Loja 99,Rio Grande do Norte,Nordeste,9413.9,8200
Loja 100,Santa Catarina,Sul,6864.6,7200
Loja 101,Rio Grande do Norte,Nordeste,7558.14,7800
Loja 102,Santa Catarina,Sul,9253.02,8200
Loja 103,Pernambuco,Nordeste,7309.97,7500
Loja 104,Minas Gerais,Sudeste,8963.43,8000
Loja 105,Alagoas,Nordeste,6610.81,8500
Loja 106,Espírito Santo,Sudeste,7918.51,8200
Loja 107,Piauí,Nordeste,6996.85,7000
Loja 108,Tocantins,Norte,9166.31,8000
Loja 109,Rio de Janeiro,Sudeste,6609.29,8200
Loja 110,Amazonas,Norte,8204.97,7800
Loja 111,Ceará,Nordeste,6980.52,7800
Loja 112,Rio Grande do Sul,Sul,6330.87,7800
Loja 113,Paraná,Sul,6181.93,8200
Loja 114,Goiás,Centro-Oeste,7431.2,8000
Loja 115,Rio Grande do Norte,Nordeste,8454.92,8200
Loja 116,Rio Grande do Norte,Nordeste,7204.58,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,9329.21,8500
