Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9150.12,7000
Loja 2,Amapá,Norte,7477.61,8000
Loja 3,Acre,Norte,9156.88,7000
Loja 4,Bahia,Nordeste,7335.58,8200
Loja 5,Alagoas,Nordeste,8785.1,8200
Loja 6,Roraima,Norte,8486.33,7200
Loja 7,Santa Catarina,Sul,8290.49,8500
Loja 8,Bahia,Nordeste,9718.23,7500
Loja 9,Tocantins,Norte,9544.37,8000
Loja 10,Rondônia,Norte,9165.93,7200
Loja 11,Espírito Santo,Sudeste,9826.84,7200
Loja 12,Amapá,Norte,9316.33,7500
Loja 13,Paraná,Sul,8731.13,7800
Loja 14,Bahia,Nordeste,7410.5,7000
Loja 15,Mato Grosso,Centro-Oeste,9997.06,8500
Loja 16,Pernambuco,Nordeste,6210.65,7500
Loja 17,Rio Grande do Sul,Sul,6418.01,8500
Loja 18,Santa Catarina,Sul,9385.98,8000
Loja 19,Amapá,Norte,7669.92,8500
Loja 20,Pará,Norte,6579.39,7000
Loja 21,Maranhão,Nordeste,8714.9,8200
Loja 22,Paraíba,Nordeste,7070.91,7800
Loja 23,Tocantins,Norte,8325.85,7500
Loja 24,Mato Grosso,Centro-Oeste,6361.39,7200
Loja 25,Santa Catarina,Sul,9194.37,8200
Loja 26,Tocantins,Norte,6953.35,8200
Loja 27,Pará,Norte,8314.23,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6566.04,8200
Loja 29,Espírito Santo,Sudeste,8819.8,8200
Loja 30,Rio de Janeiro,Sudeste,7738.78,7000
Loja 31,Minas Gerais,Sudeste,9805.31,7200
Loja 32,Goiás,Centro-Oeste,8231.09,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,9173.03,7500
Loja 34,Piauí,Nordeste,9967.39,7200
Loja 35,Minas Gerais,Sudeste,6740.64,7500
Loja 36,Pernambuco,Nordeste,8360.26,7000
Loja 37,Santa Catarina,Sul,7388.89,7500
Loja 38,Pará,Norte,9126.7,8200
Loja 39,Piauí,Nordeste,9899.53,7200
Loja 40,Rondônia,Norte,6435.99,7500
Loja 41,Rio Grande do Sul,Sul,8122.28,7800
Loja 42,Amapá,Norte,8178.69,7000
Loja 43,Alagoas,Nordeste,9341.97,7200
Loja 44,Espírito Santo,Sudeste,7917.27,7800
Loja 45,Pará,Norte,9996.33,7500
Loja 46,Espírito Santo,Sudeste,8322.95,7500
Loja 47,Rio Grande do Sul,Sul,6590.81,7800
Loja 48,Acre,Norte,9181.58,8500
Loja 49,Rondônia,Norte,8175.98,7000
Loja 50,Roraima,Norte,9697.51,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8908.11,8500
Loja 52,Acre,Norte,9228.1,8200
Loja 53,Maranhão,Nordeste,7106.42,8000
Loja 54,São Paulo,Sudeste,6236.11,7500
Loja 55,Ceará,Nordeste,7422.61,7200
Loja 56,Rio Grande do Norte,Nordeste,9529.74,8500
Loja 57,Mato Grosso,Centro-Oeste,7632.65,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,9141.2,7800
Loja 59,Paraíba,Nordeste,8076.06,8200
Loja 60,Santa Catarina,Sul,9907.52,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,7357.36,8200
Loja 62,Goiás,Centro-Oeste,9726.31,7800
Loja 63,Rondônia,Norte,6036.73,8500
Loja 64,Piauí,Nordeste,7321.77,8200
Loja 65,Amazonas,Norte,7735.96,7000
Loja 66,Espírito Santo,Sudeste,8315.07,8000
Loja 67,Santa Catarina,Sul,9729.82,7000
Loja 68,Piauí,Nordeste,8993.07,8500
Loja 69,Minas Gerais,Sudeste,9567.42,7800
Loja 70,Rondônia,Norte,6021.22,8000
Loja 71,Rio Grande do Sul,Sul,9398.26,8000
Loja 72,Espírito Santo,Sudeste,6170.36,8500
Loja 73,Bahia,Nordeste,9009.41,8200
Loja 74,Paraná,Sul,6743.34,7000
Loja 75,Pará,Norte,6978.16,8500
Loja 76,Ceará,Nordeste,8920.24,8500
Loja 77,Goiás,Centro-Oeste,9637.81,7200
Loja 78,Espírito Santo,Sudeste,6198.24,7500
Loja 79,Pará,Norte,8068.57,8200
Loja 80,Goiás,Centro-Oeste,8157.2,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,9545.15,8500
Loja 82,Mato Grosso,Centro-Oeste,8158.05,7500
Loja 83,Goiás,Centro-Oeste,9698.15,7800
Loja 84,Rio Grande do Sul,Sul,9778.63,7800
Loja 85,Amazonas,Norte,9953.93,7800
Loja 86,Mato Grosso,Centro-Oeste,7484.64,8000
Loja 87,Rio Grande do Sul,Sul,6984.16,8500
Loja 88,Mato Grosso,Centro-Oeste,7984.06,7200
Loja 89,Maranhão,Nordeste,9054.57,8000
Loja 90,Rio Grande do Norte,Nordeste,6226.62,7000
Loja 91,Santa Catarina,Sul,9548.3,7800
Loja 92,Rondônia,Norte,8916.09,7500
Loja 93,Mato Grosso,Centro-Oeste,6503.13,8200
Loja 94,Bahia,Nordeste,8037.32,8500
Loja 95,Rio de Janeiro,Sudeste,8521.75,8500
Loja 96,Sergipe,Nordeste,8779.2,7500
Loja 97,Roraima,Norte,6463.9,7500
Loja 98,Alagoas,Nordeste,7106.89,7000
Loja 99,Rio Grande do Norte,Nordeste,9685.65,8200
Loja 100,Santa Catarina,Sul,9894.58,7200
Loja 101,Rio Grande do Norte,Nordeste,7544.02,7800
Loja 102,Santa Catarina,Sul,8662.89,8200
Loja 103,Pernambuco,Nordeste,6187.8,7500
Loja 104,Minas Gerais,Sudeste,8570.47,8000
Loja 105,Alagoas,Nordeste,9207.79,8500
Loja 106,Espírito Santo,Sudeste,6991.14,8200
Loja 107,Piauí,Nordeste,8674.2,7000
Loja 108,Tocantins,Norte,7970.55,8000
Loja 109,Rio de Janeiro,Sudeste,9048.57,8200
Loja 110,Amazonas,Norte,6795.94,7800
Loja 111,Ceará,Nordeste,7561.6,7800
Loja 112,Rio Grande do Sul,Sul,6824.35,7800
Loja 113,Paraná,Sul,7805.42,8200
Loja 114,Goiás,Centro-Oeste,7254.14,8000
Loja 115,Rio Grande do Norte,Nordeste,6884.77,8200
Loja 116,Rio Grande do Norte,Nordeste,8523.42,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,7198.51,8500
Loja 118,Roraima,Norte,9412.1,7200
Loja 119,Piauí,Nordeste,8911.79,8000
Loja 120,Rio Grande do Sul,Sul,6103.35,8200
Loja 121,Bahia,Nordeste,7704.15,7200
Loja 122,Santa Catarina,Sul,7249.79,7500
Loja 123,Minas Gerais,Sudeste,7776.58,7200
Loja 124,Rio de Janeiro,Sudeste,6242.76,8500
Loja 125,Mato Grosso,Centro-Oeste,8295.22,8200
Loja 126,Alagoas,Nordeste,6818.23,8200
Loja 127,Roraima,Norte,6128.66,8500
Loja 128,Alagoas,Nordeste,8857.91,7800
Loja 129,Mato Grosso,Centro-Oeste,8657.59,7500
Loja 130,Alagoas,Nordeste,6579.6,8000
Loja 131,Pará,Norte,8545.15,8200
Loja 132,Pernambuco,Nordeste,7779.61,7800
Loja 133,Ceará,Nordeste,6067.05,7500
Loja 134,Santa Catarina,Sul,9062.39,7500
Loja 135,Rio Grande do Norte,Nordeste,7954.21,8200
Loja 136,Espírito Santo,Sudeste,7793.03,8200
Loja 137,Minas Gerais,Sudeste,6591.92,8500
Loja 138,Rondônia,Norte,9305.64,8200
Loja 139,Amazonas,Norte,9353.66,7200
Loja 140,Ceará,Nordeste,6107.42,7500
Loja 141,Tocantins,Norte,7832.98,8200
Loja 142,Mato Grosso,Centro-Oeste,8763.49,8500
Loja 143,Rondônia,Norte,8748.68,8000
Loja 144,Maranhão,Nordeste,9999.51,7200
Loja 145,Alagoas,Nordeste,6351.83,7500
Loja 146,Goiás,Centro-Oeste,6652.94,8200
Loja 147,Santa Catarina,Sul,9083.55,8500
Loja 148,Mato Grosso,Centro-Oeste,6899.31,8500
Loja 149,Paraná,Sul,9227.28,7000
Loja 150,Bahia,Nordeste,8651.06,7500
Loja 151,Paraná,Sul,6798.72,7500
Loja 152,São Paulo,Sudeste,6704.45,7200
Loja 153,Goiás,Centro-Oeste,8038.5,8500
Loja 154,Roraima,Norte,6672.5,7500
Loja 155,Alagoas,Nordeste,6609.39,7200
Loja 156,Pernambuco,Nordeste,9943.4,7200
Loja 157,Amazonas,Norte,9224.35,7800
Loja 158,Espírito Santo,Sudeste,6778.25,8500
Loja 159,Mato Grosso do Sul,Centro-Oeste,6432.03,8200
Loja 160,Paraná,Sul,6284.04,7200
Loja 161,Rio de Janeiro,Sudeste,9164.44,8200
Loja 162,Ceará,Nordeste,8546.09,8000
Loja 163,Rondônia,Norte,7444.04,7800
Loja 164,Rio Grande do Norte,Nordeste,6900.53,7800
Loja 165,Rio Grande do Sul,Sul,7013.89,7500
Loja 166,Espírito Santo,Sudeste,6396.9,8500
Loja 167,Pernambuco,Nordeste,8932.31,7200
Loja 168,Amapá,Norte,8606.92,7500
Loja 169,Maranhão,Nordeste,8556.78,7200
Loja 170,Rio de Janeiro,Sudeste,9086.02,8000
