Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1, Espírito Santo, Sudeste,6022.23,7800
Loja 2, Mato Grosso, Centro-Oeste,8095.14,8200
Loja 3, Roraima, Norte,9037.76,8500
Loja 4, Piauí, Nordeste,7215.22,7500
Loja 5, Paraíba, Nordeste,7456.2,8000
Loja 6, Sergipe, Nordeste,8283.97,7200
Loja 7, Minas Gerais, Sudeste,8486.25,7200
Loja 8, Paraná, Sul,7217.27,8500
Loja 9, Espírito Santo, Sudeste,7767.09,8000
Loja 10, Paraná, Sul,8864.97,8500
Loja 11, Rondônia, Norte,9990.51,7800
Loja 12, Paraná, Sul,9569.18,8000
Loja 13, Espírito Santo, Sudeste,6593.92,8000
Loja 14, Tocantins, Norte,8950.26,7200
Loja 15, Rio Grande do Norte, Nordeste,6483.9,7200
Loja 16, Santa Catarina, Sul,6316.56,7500
Loja 17, Paraíba, Nordeste,7021.89,8000
Loja 18, Bahia, Nordeste,6235.37,8000
Loja 19, Acre, Norte,6789.64,7500
Loja 20, Acre, Norte,8381.26,7000
Loja 21, Mato Grosso do Sul, Centro-Oeste,7750.49,8500
Loja 22, Mato Grosso do Sul, Centro-Oeste,9759.96,7500
Loja 23, Mato Grosso do Sul, Centro-Oeste,7889.31,8500
Loja 24, Rio Grande do Norte, Nordeste,9736.14,8200
Loja 25, Alagoas, Nordeste,9841.31,8500
Loja 26, Ceará, Nordeste,9725.18,7800
Loja 27, Rio Grande do Norte, Nordeste,8156.92,7500
Loja 28, Roraima, Norte,6055.67,8500
Loja 29, Ceará, Nordeste,6551.74,7500
Loja 30, Piauí, Nordeste,8999.82,7500
Loja 31, Maranhão, Nordeste,6180.15,8200
Loja 32, Rio Grande do Sul, Sul,9673.59,8000
Loja 33, Rio Grande do Sul, Sul,6991.6,8000
Loja 34, Maranhão, Nordeste,8370.21,7500
Loja 35, Roraima, Norte,6698.93,7800
Loja 36, Piauí, Nordeste,9688.48,7200
Loja 37, Santa Catarina, Sul,9043.48,7500
Loja 38, Pará, Norte,6082.6,7000
Loja 39, Rio de Janeiro, Sudeste,7818.74,7800
Loja 40, São Paulo, Sudeste,9841.57,8500
Loja 41, Bahia, Nordeste,8709.08,7200
Loja 42, Roraima, Norte,7473.57,7200
Loja 43, Mato Grosso, Centro-Oeste,9033.18,7800
Loja 44, Rio Grande do Norte, Nordeste,6467.19,8200
Loja 45, Rio Grande do Norte, Nordeste,9406.58,7200
Loja 46, Maranhão, Nordeste,7765.25,8000
Loja 47, Pernambuco, Nordeste,8348.43,7800
Loja 48, Piauí, Nordeste,9888.56,7000
Loja 49, Goiás, Centro-Oeste,9836.72,8200
Loja 50, Mato Grosso, Centro-Oeste,6382.77,7200
Loja 51, Rondônia, Norte,7240.82,7200
Loja 52, Santa Catarina, Sul,6162.0,7500
Loja 53, Santa Catarina, Sul,7994.28,7500
Loja 54, Mato Grosso, Centro-Oeste,9654.28,7200
Loja 55, Minas Gerais, Sudeste,7487.96,8500
Loja 56, Tocantins, Norte,7265.42,7200
Loja 57, Amapá, Norte,7634.88,8000
Loja 58, Roraima, Norte,6301.12,8500
Loja 59, Maranhão, Nordeste,8538.57,7200
Loja 60, Rondônia, Norte,6829.69,7500
Loja 61, Rio de Janeiro, Sudeste,9449.88,7200
Loja 62, Mato Grosso do Sul, Centro-Oeste,6540.59,7800
