Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7614.99,8200
Loja 2,Acre,Norte,6092.5,8200
Loja 3,Santa Catarina,Sul,7962.07,7000
Loja 4,Santa Catarina,Sul,6578.08,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,6728.43,7000
Loja 6,Acre,Norte,9947.74,8500
Loja 7,Bahia,Nordeste,7244.72,7000
Loja 8,Roraima,Norte,7085.71,7200
Loja 9,Bahia,Nordeste,9494.03,7000
Loja 10,Maranhão,Nordeste,8257.88,7800
Loja 11,Espírito Santo,Sudeste,6467.73,7000
Loja 12,Santa Catarina,Sul,7273.61,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,7050.6,7500
Loja 14,Paraíba,Nordeste,8647.51,7200
Loja 15,Sergipe,Nordeste,8897.01,7200
Loja 16,Bahia,Nordeste,6632.75,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,7414.91,7000
Loja 18,Maranhão,Nordeste,9851.48,7200
Loja 19,Maranhão,Nordeste,6547.77,7200
Loja 20,Amazonas,Norte,9981.68,7500
Loja 21,Pará,Norte,7058.13,7500
Loja 22,Bahia,Nordeste,8080.71,7000
Loja 23,Roraima,Norte,9178.73,7800
Loja 24,Alagoas,Nordeste,7986.44,7800
Loja 25,Sergipe,Nordeste,7814.22,7800
Loja 26,Amapá,Norte,7263.38,8500
Loja 27,Ceará,Nordeste,6469.61,7200
Loja 28,São Paulo,Sudeste,9151.91,7500
Loja 29,Rio Grande do Norte,Nordeste,7145.9,7500
Loja 30,Paraná,Sul,8697.0,7800
Loja 31,Acre,Norte,6948.12,8500
Loja 32,Rio Grande do Sul,Sul,7026.84,7500
Loja 33,Alagoas,Nordeste,6713.51,8500
Loja 34,Ceará,Nordeste,9763.39,8000
Loja 35,Goiás,Centro-Oeste,6629.63,7800
Loja 36,Amazonas,Norte,9718.88,7000
Loja 37,Goiás,Centro-Oeste,7419.03,7800
Loja 38,Amazonas,Norte,7841.14,8500
Loja 39,Maranhão,Nordeste,7580.57,8500
Loja 40,Roraima,Norte,7174.49,8000
Loja 41,Tocantins,Norte,9680.74,7800
Loja 42,Espírito Santo,Sudeste,7592.36,8200
