Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Piauí,Nordeste,7470.92,8200
Loja 2,Acre,Norte,7153.54,8200
Loja 3,Santa Catarina,Sul,6809.49,7000
Loja 4,Santa Catarina,Sul,9388.39,8000
Loja 5,Mato Grosso do Sul,Centro-Oeste,7144.04,7000
Loja 6,Acre,Norte,6249.9,8500
Loja 7,Bahia,Nordeste,7329.44,7000
Loja 8,Roraima,Norte,9152.73,7200
Loja 9,Bahia,Nordeste,8981.13,7000
Loja 10,Maranhão,Nordeste,6518.84,7800
Loja 11,Espírito Santo,Sudeste,7608.08,7000
Loja 12,Santa Catarina,Sul,6751.71,7800
Loja 13,Mato Grosso do Sul,Centro-Oeste,6699.87,7500
Loja 14,Paraíba,Nordeste,8301.41,7200
Loja 15,Sergipe,Nordeste,9761.09,7200
Loja 16,Bahia,Nordeste,6158.73,8500
Loja 17,Mato Grosso do Sul,Centro-Oeste,6065.88,7000
Loja 18,Maranhão,Nordeste,6562.17,7200
Loja 19,Maranhão,Nordeste,9752.19,7200
Loja 20,Amazonas,Norte,8396.68,7500
Loja 21,Pará,Norte,6770.17,7500
Loja 22,Bahia,Nordeste,6078.18,7000
Loja 23,Roraima,Norte,8569.51,7800
Loja 24,Alagoas,Nordeste,8639.81,7800
Loja 25,Sergipe,Nordeste,6405.89,7800
Loja 26,Amapá,Norte,7863.83,8500
Loja 27,Ceará,Nordeste,6083.91,7200
Loja 28,São Paulo,Sudeste,6257.05,7500
Loja 29,Rio Grande do Norte,Nordeste,9943.08,7500
Loja 30,Paraná,Sul,9706.02,7800
Loja 31,Acre,Norte,8710.28,8500
Loja 32,Rio Grande do Sul,Sul,7600.57,7500
Loja 33,Alagoas,Nordeste,9708.04,8500
Loja 34,Ceará,Nordeste,8581.83,8000
Loja 35,Goiás,Centro-Oeste,9235.65,7800
Loja 36,Amazonas,Norte,8490.99,7000
Loja 37,Goiás,Centro-Oeste,9165.24,7800
Loja 38,Amazonas,Norte,7777.33,8500
Loja 39,Maranhão,Nordeste,8125.25,8500
Loja 40,Roraima,Norte,7349.83,8000
Loja 41,Tocantins,Norte,6273.6,7800
Loja 42,Espírito Santo,Sudeste,8817.66,8200
Loja 43,Bahia,Nordeste,7906.53,8500
Loja 44,Santa Catarina,Sul,8071.82,8000
Loja 45,Tocantins,Norte,9721.56,7200
Loja 46,Mato Grosso do Sul,Centro-Oeste,6969.07,7500
Loja 47,Bahia,Nordeste,6308.73,8200
Loja 48,Pará,Norte,8773.46,7800
Loja 49,Paraíba,Nordeste,9288.93,7800
Loja 50,Paraná,Sul,6139.05,7500
Loja 51,Rio Grande do Sul,Sul,7289.25,7500
Loja 52,Piauí,Nordeste,7283.21,7000
Loja 53,Paraná,Sul,7950.88,7000
Loja 54,Santa Catarina,Sul,8974.16,8200
Loja 55,Pernambuco,Nordeste,6653.01,7500
Loja 56,Minas Gerais,Sudeste,6084.85,8000
Loja 57,Pará,Norte,6677.96,7200
Loja 58,Minas Gerais,Sudeste,7723.85,7800
Loja 59,Rio Grande do Sul,Sul,6719.77,7000
Loja 60,Tocantins,Norte,6207.31,7200
Loja 61,Rio Grande do Sul,Sul,6181.6,8500
Loja 62,Pernambuco,Nordeste,8694.88,8500
Loja 63,Rio Grande do Norte,Nordeste,9715.65,8500
Loja 64,Paraná,Sul,6572.99,7500
Loja 65,Paraíba,Nordeste,6709.15,7500
Loja 66,Maranhão,Nordeste,7544.55,7500
Loja 67,Rondônia,Norte,9268.55,7200
Loja 68,Pernambuco,Nordeste,9057.53,7800
Loja 69,Goiás,Centro-Oeste,9207.05,8000
Loja 70,São Paulo,Sudeste,9782.54,7000
Loja 71,Pará,Norte,6763.68,8000
Loja 72,Rio Grande do Sul,Sul,6280.01,8200
Loja 73,Bahia,Nordeste,9683.45,7800
Loja 74,Mato Grosso do Sul,Centro-Oeste,9490.93,7000
Loja 75,Roraima,Norte,7997.45,7200
Loja 76,Maranhão,Nordeste,6110.95,8200
Loja 77,Maranhão,Nordeste,6211.81,7800
Loja 78,Mato Grosso,Centro-Oeste,7739.91,7500
Loja 79,Amapá,Norte,6564.75,8000
Loja 80,Alagoas,Nordeste,7680.12,7500
Loja 81,Mato Grosso do Sul,Centro-Oeste,6304.01,7000
Loja 82,São Paulo,Sudeste,7266.12,7000
Loja 83,Bahia,Nordeste,9983.22,7000
Loja 84,Piauí,Nordeste,6172.31,8200
Loja 85,Bahia,Nordeste,9629.33,7200
Loja 86,Rio Grande do Sul,Sul,6932.18,7800
Loja 87,Maranhão,Nordeste,8262.45,8000
Loja 88,Amapá,Norte,6517.44,8500
Loja 89,Paraná,Sul,9314.33,7000
Loja 90,Amazonas,Norte,6572.95,7200
Loja 91,Rondônia,Norte,6164.74,7000
Loja 92,Maranhão,Nordeste,9475.07,7800
Loja 93,Rio Grande do Norte,Nordeste,8249.56,8500
Loja 94,Rio Grande do Norte,Nordeste,6354.47,7500
Loja 95,Mato Grosso do Sul,Centro-Oeste,6246.47,7000
Loja 96,Tocantins,Norte,6048.03,7200
Loja 97,Tocantins,Norte,9291.29,7500
Loja 98,Minas Gerais,Sudeste,8604.64,7500
Loja 99,Goiás,Centro-Oeste,8009.02,7800
Loja 100,Maranhão,Nordeste,9488.09,7200
Loja 101,Ceará,Nordeste,7989.92,7200
Loja 102,Rondônia,Norte,7022.95,8000
Loja 103,Alagoas,Nordeste,9927.19,7000
Loja 104,Amazonas,Norte,7347.25,8500
Loja 105,Amazonas,Norte,6840.48,8200
Loja 106,Santa Catarina,Sul,8295.15,8000
Loja 107,Minas Gerais,Sudeste,8743.64,8000
Loja 108,Sergipe,Nordeste,8385.02,8000
Loja 109,Espírito Santo,Sudeste,9968.63,7000
Loja 110,Rondônia,Norte,9734.76,8500
Loja 111,Mato Grosso,Centro-Oeste,8965.34,7000
Loja 112,Bahia,Nordeste,8474.28,7500
Loja 113,Piauí,Nordeste,7376.66,7500
Loja 114,Alagoas,Nordeste,9296.91,8500
Loja 115,Amazonas,Norte,8631.43,7800
Loja 116,Amazonas,Norte,6587.18,8000
Loja 117,Tocantins,Norte,7926.48,8000
Loja 118,Piauí,Nordeste,7693.73,7800
Loja 119,Bahia,Nordeste,6140.15,7200
Loja 120,Rondônia,Norte,6984.67,7500
Loja 121,Mato Grosso do Sul,Centro-Oeste,7858.85,8500
Loja 122,Bahia,Nordeste,9143.38,7200
Loja 123,São Paulo,Sudeste,7039.54,7000
Loja 124,Paraná,Sul,6420.09,8200
Loja 125,Rio de Janeiro,Sudeste,6266.8,7800
Loja 126,Mato Grosso do Sul,Centro-Oeste,8580.41,7800
Loja 127,Minas Gerais,Sudeste,9832.07,8200
Loja 128,Paraíba,Nordeste,8195.54,7200
Loja 129,Santa Catarina,Sul,6648.86,7000
Loja 130,Mato Grosso do Sul,Centro-Oeste,8392.09,8000
Loja 131,Mato Grosso do Sul,Centro-Oeste,7675.73,7200
Loja 132,Rio Grande do Sul,Sul,7628.95,7800
Loja 133,Mato Grosso,Centro-Oeste,9325.72,7200
Loja 134,Pernambuco,Nordeste,8801.29,7800
Loja 135,Amazonas,Norte,7669.07,7500
Loja 136,Mato Grosso,Centro-Oeste,6882.15,7200
Loja 137,Piauí,Nordeste,7289.77,7500
Loja 138,Roraima,Norte,9603.87,8500
Loja 139,Acre,Norte,6511.73,7500
Loja 140,Maranhão,Nordeste,6716.17,7800
Loja 141,Mato Grosso,Centro-Oeste,6987.2,8500
Loja 142,Espírito Santo,Sudeste,8702.47,7800
Loja 143,Acre,Norte,7621.63,7000
Loja 144,Sergipe,Nordeste,8834.81,7200
Loja 145,Rio Grande do Sul,Sul,7529.95,7200
Loja 146,Rio Grande do Sul,Sul,8116.03,7000
Loja 147,Bahia,Nordeste,9084.27,8500
Loja 148,Amazonas,Norte,8122.61,7800
Loja 149,Rio de Janeiro,Sudeste,7352.17,8500
Loja 150,Mato Grosso do Sul,Centro-Oeste,9600.94,7800
Loja 151,Minas Gerais,Sudeste,6038.6,8500
Loja 152,Minas Gerais,Sudeste,6537.39,8500
Loja 153,Pará,Norte,6717.91,8000
Loja 154,Rio Grande do Norte,Nordeste,8976.39,7000
Loja 155,Goiás,Centro-Oeste,7698.68,7000
Loja 156,Amapá,Norte,9435.76,7200
Loja 157,Piauí,Nordeste,8899.15,7000
Loja 158,Rio de Janeiro,Sudeste,7763.94,7000
Loja 159,Mato Grosso,Centro-Oeste,9039.08,8500
Loja 160,Rondônia,Norte,9700.95,8200
Loja 161,Tocantins,Norte,6492.65,7000
Loja 162,Maranhão,Nordeste,8362.22,8500
Loja 163,Paraná,Sul,9383.69,8200
Loja 164,Goiás,Centro-Oeste,7379.02,7800
Loja 165,Paraná,Sul,9918.59,8200
Loja 166,Santa Catarina,Sul,6273.82,7500
Loja 167,Espírito Santo,Sudeste,8341.28,8200
Loja 168,Piauí,Nordeste,6004.77,8500
Loja 169,Minas Gerais,Sudeste,9142.71,7200
Loja 170,Rio Grande do Sul,Sul,6122.67,7000
Loja 171,Bahia,Nordeste,7681.54,8500
Loja 172,Alagoas,Nordeste,6941.6,8200
Loja 173,Sergipe,Nordeste,7333.33,7500
Loja 174,Ceará,Nordeste,6916.71,7200
Loja 175,Minas Gerais,Sudeste,6212.87,8000
Loja 176,Amapá,Norte,9176.47,7500
Loja 177,Ceará,Nordeste,8730.94,8200
Loja 178,Paraná,Sul,8998.57,7200
Loja 179,Paraná,Sul,9827.57,7000
Loja 180,São Paulo,Sudeste,8777.52,8000
Loja 181,Mato Grosso,Centro-Oeste,8083.65,7200
Loja 182,Rio de Janeiro,Sudeste,7125.77,8000
Loja 183,Rondônia,Norte,6864.38,8000
Loja 184,Amapá,Norte,6686.65,7500
Loja 185,Bahia,Nordeste,6529.66,7000
Loja 186,Minas Gerais,Sudeste,9060.52,7200
Loja 187,Paraíba,Nordeste,7548.13,8000
Loja 188,Paraná,Sul,7055.77,8500
