Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9132.18,7000
Loja 2,Amapá,Norte,7144.78,8000
Loja 3,Acre,Norte,6254.41,7000
Loja 4,Bahia,Nordeste,8645.15,8200
Loja 5,Alagoas,Nordeste,9130.75,8200
Loja 6,Roraima,Norte,6770.5,7200
Loja 7,Santa Catarina,Sul,8019.12,8500
Loja 8,Bahia,Nordeste,7259.75,7500
Loja 9,Tocantins,Norte,6939.35,8000
Loja 10,Rondônia,Norte,6277.77,7200
Loja 11,Espírito Santo,Sudeste,6642.93,7200
Loja 12,Amapá,Norte,6591.62,7500
Loja 13,Paraná,Sul,8716.82,7800
Loja 14,Bahia,Nordeste,8092.11,7000
Loja 15,Mato Grosso,Centro-Oeste,9058.85,8500
Loja 16,Pernambuco,Nordeste,7042.48,7500
Loja 17,Rio Grande do Sul,Sul,9401.48,8500
Loja 18,Santa Catarina,Sul,6512.9,8000
Loja 19,Amapá,Norte,8350.0,8500
Loja 20,Pará,Norte,9084.52,7000
Loja 21,Maranhão,Nordeste,6317.67,8200
Loja 22,Paraíba,Nordeste,6377.25,7800
Loja 23,Tocantins,Norte,7349.58,7500
Loja 24,Mato Grosso,Centro-Oeste,9332.29,7200
Loja 25,Santa Catarina,Sul,7143.9,8200
Loja 26,Tocantins,Norte,8034.08,8200
Loja 27,Pará,Norte,6143.97,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8743.22,8200
Loja 29,Espírito Santo,Sudeste,9822.04,8200
Loja 30,Rio de Janeiro,Sudeste,8128.4,7000
Loja 31,Minas Gerais,Sudeste,6242.18,7200
Loja 32,Goiás,Centro-Oeste,6573.02,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7990.44,7500
Loja 34,Piauí,Nordeste,6886.16,7200
Loja 35,Minas Gerais,Sudeste,6369.92,7500
Loja 36,Pernambuco,Nordeste,7613.21,7000
Loja 37,Santa Catarina,Sul,8835.35,7500
Loja 38,Pará,Norte,6837.11,8200
Loja 39,Piauí,Nordeste,6678.31,7200
Loja 40,Rondônia,Norte,8941.12,7500
Loja 41,Rio Grande do Sul,Sul,9517.14,7800
Loja 42,Amapá,Norte,7366.74,7000
Loja 43,Alagoas,Nordeste,7753.9,7200
Loja 44,Espírito Santo,Sudeste,8459.47,7800
Loja 45,Pará,Norte,6032.36,7500
Loja 46,Espírito Santo,Sudeste,9863.33,7500
Loja 47,Rio Grande do Sul,Sul,8669.98,7800
Loja 48,Acre,Norte,9540.07,8500
Loja 49,Rondônia,Norte,7886.52,7000
Loja 50,Roraima,Norte,7594.55,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6415.61,8500
Loja 52,Acre,Norte,7518.43,8200
Loja 53,Maranhão,Nordeste,8125.36,8000
Loja 54,São Paulo,Sudeste,8628.47,7500
Loja 55,Ceará,Nordeste,6907.66,7200
Loja 56,Rio Grande do Norte,Nordeste,6573.06,8500
Loja 57,Mato Grosso,Centro-Oeste,8353.33,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8303.55,7800
Loja 59,Paraíba,Nordeste,7473.47,8200
Loja 60,Santa Catarina,Sul,6468.8,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,7795.76,8200
Loja 62,Goiás,Centro-Oeste,6981.9,7800
Loja 63,Rondônia,Norte,8545.65,8500
Loja 64,Piauí,Nordeste,9170.57,8200
Loja 65,Amazonas,Norte,9477.13,7000
Loja 66,Espírito Santo,Sudeste,7033.61,8000
Loja 67,Santa Catarina,Sul,6189.69,7000
Loja 68,Piauí,Nordeste,7500.6,8500
Loja 69,Minas Gerais,Sudeste,6857.94,7800
Loja 70,Rondônia,Norte,8373.54,8000
Loja 71,Rio Grande do Sul,Sul,9428.99,8000
Loja 72,Espírito Santo,Sudeste,8810.68,8500
Loja 73,Bahia,Nordeste,6428.81,8200
Loja 74,Paraná,Sul,8105.94,7000
Loja 75,Pará,Norte,8262.18,8500
Loja 76,Ceará,Nordeste,7567.44,8500
Loja 77,Goiás,Centro-Oeste,9568.54,7200
Loja 78,Espírito Santo,Sudeste,9649.28,7500
Loja 79,Pará,Norte,6393.99,8200
Loja 80,Goiás,Centro-Oeste,9477.76,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8916.95,8500
Loja 82,Mato Grosso,Centro-Oeste,7116.45,7500
Loja 83,Goiás,Centro-Oeste,9965.01,7800
Loja 84,Rio Grande do Sul,Sul,8427.43,7800
Loja 85,Amazonas,Norte,8535.21,7800
Loja 86,Mato Grosso,Centro-Oeste,9847.89,8000
Loja 87,Rio Grande do Sul,Sul,8787.34,8500
Loja 88,Mato Grosso,Centro-Oeste,9110.01,7200
Loja 89,Maranhão,Nordeste,6194.96,8000
Loja 90,Rio Grande do Norte,Nordeste,7171.38,7000
Loja 91,Santa Catarina,Sul,8228.4,7800
Loja 92,Rondônia,Norte,9143.57,7500
Loja 93,Mato Grosso,Centro-Oeste,7413.99,8200
Loja 94,Bahia,Nordeste,6976.55,8500
Loja 95,Rio de Janeiro,Sudeste,7186.42,8500
Loja 96,Sergipe,Nordeste,7901.7,7500
Loja 97,Roraima,Norte,7776.64,7500
Loja 98,Alagoas,Nordeste,8683.65,7000
Loja 99,Rio Grande do Norte,Nordeste,8081.79,8200
Loja 100,Santa Catarina,Sul,8394.61,7200
Loja 101,Rio Grande do Norte,Nordeste,7381.52,7800
Loja 102,Santa Catarina,Sul,9739.4,8200
Loja 103,Pernambuco,Nordeste,7719.79,7500
Loja 104,Minas Gerais,Sudeste,8805.17,8000
Loja 105,Alagoas,Nordeste,6250.22,8500
Loja 106,Espírito Santo,Sudeste,9833.28,8200
Loja 107,Piauí,Nordeste,6509.75,7000
Loja 108,Tocantins,Norte,8729.83,8000
Loja 109,Rio de Janeiro,Sudeste,9636.89,8200
Loja 110,Amazonas,Norte,6512.13,7800
Loja 111,Ceará,Nordeste,6476.56,7800
Loja 112,Rio Grande do Sul,Sul,8364.88,7800
Loja 113,Paraná,Sul,7549.24,8200
Loja 114,Goiás,Centro-Oeste,9894.34,8000
Loja 115,Rio Grande do Norte,Nordeste,9279.99,8200
Loja 116,Rio Grande do Norte,Nordeste,7995.79,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,6644.34,8500
Loja 118,Roraima,Norte,8647.71,7200
Loja 119,Piauí,Nordeste,6702.86,8000
Loja 120,Rio Grande do Sul,Sul,8091.7,8200
Loja 121,Bahia,Nordeste,7060.99,7200
Loja 122,Santa Catarina,Sul,6077.56,7500
Loja 123,Minas Gerais,Sudeste,7546.0,7200
Loja 124,Rio de Janeiro,Sudeste,6683.2,8500
Loja 125,Mato Grosso,Centro-Oeste,7258.01,8200
Loja 126,Alagoas,Nordeste,9167.28,8200
Loja 127,Roraima,Norte,6048.65,8500
Loja 128,Alagoas,Nordeste,8466.04,7800
Loja 129,Mato Grosso,Centro-Oeste,6994.04,7500
Loja 130,Alagoas,Nordeste,9785.79,8000
Loja 131,Pará,Norte,6275.21,8200
Loja 132,Pernambuco,Nordeste,6300.73,7800
Loja 133,Ceará,Nordeste,9561.8,7500
Loja 134,Santa Catarina,Sul,6418.1,7500
Loja 135,Rio Grande do Norte,Nordeste,8739.1,8200
Loja 136,Espírito Santo,Sudeste,7529.36,8200
Loja 137,Minas Gerais,Sudeste,6710.92,8500
Loja 138,Rondônia,Norte,9924.59,8200
Loja 139,Amazonas,Norte,9109.9,7200
Loja 140,Ceará,Nordeste,8812.56,7500
Loja 141,Tocantins,Norte,7465.87,8200
Loja 142,Mato Grosso,Centro-Oeste,6331.46,8500
Loja 143,Rondônia,Norte,9298.63,8000
Loja 144,Maranhão,Nordeste,8711.16,7200
Loja 145,Alagoas,Nordeste,9625.99,7500
Loja 146,Goiás,Centro-Oeste,8863.91,8200
