Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Goiás,Centro-Oeste,9758.76,7000
Loja 2,Santa Catarina,Sul,9534.38,7200
Loja 3,Ceará,Nordeste,9054.12,7000
Loja 4,Goiás,Centro-Oeste,6974.21,8200
Loja 5,Paraná,Sul,7366.73,8500
Loja 6,Tocantins,Norte,6695.9,8000
Loja 7,São Paulo,Sudeste,8323.89,7800
Loja 8,Paraná,Sul,6607.64,7800
Loja 9,Rio de Janeiro,Sudeste,6601.72,7500
Loja 10,Rio de Janeiro,Sudeste,9085.29,8000
Loja 11,Espírito Santo,Sudeste,7828.76,7200
Loja 12,Paraná,Sul,8339.18,7500
Loja 13,Alagoas,Nordeste,8249.61,7800
Loja 14,Paraná,Sul,7915.05,7800
Loja 15,Pernambuco,Nordeste,6691.95,7500
Loja 16,Espírito Santo,Sudeste,7037.21,7500
Loja 17,Espírito Santo,Sudeste,6568.07,8200
Loja 18,Espírito Santo,Sudeste,8289.35,8200
Loja 19,Piauí,Nordeste,7833.2,8000
Loja 20,Mato Grosso,Centro-Oeste,9892.43,7800
Loja 21,Rio de Janeiro,Sudeste,6649.45,8200
Loja 22,Bahia,Nordeste,8471.34,7200
Loja 23,Paraná,Sul,9243.83,7500
Loja 24,Goiás,Centro-Oeste,8201.55,8500
Loja 25,Pará,Norte,9448.93,7500
Loja 26,Acre,Norte,7774.21,7500
Loja 27,Bahia,Nordeste,9987.55,7000
Loja 28,São Paulo,Sudeste,7405.28,8500
Loja 29,Roraima,Norte,9799.78,7200
Loja 30,São Paulo,Sudeste,6277.68,7800
Loja 31,Goiás,Centro-Oeste,8624.33,8500
Loja 32,Rondônia,Norte,7941.41,7200
Loja 33,Amapá,Norte,7310.8,8500
Loja 34,Sergipe,Nordeste,7145.64,7500
Loja 35,Amazonas,Norte,6853.24,8000
Loja 36,Santa Catarina,Sul,8693.16,7200
Loja 37,Paraná,Sul,6689.77,8200
Loja 38,Roraima,Norte,6922.84,7800
Loja 39,Acre,Norte,7101.16,7000
Loja 40,Maranhão,Nordeste,9075.47,8000
Loja 41,Mato Grosso do Sul,Centro-Oeste,7298.1,7500
Loja 42,Rio Grande do Norte,Nordeste,8419.72,8500
Loja 43,Bahia,Nordeste,7246.24,7000
Loja 44,Rondônia,Norte,6050.67,7200
Loja 45,Amazonas,Norte,9225.03,7800
Loja 46,Minas Gerais,Sudeste,8343.28,8500
Loja 47,Bahia,Nordeste,8976.65,8200
Loja 48,Pará,Norte,7712.38,8000
Loja 49,Rio Grande do Sul,Sul,7761.69,7800
Loja 50,Santa Catarina,Sul,6912.62,7500
Loja 51,Bahia,Nordeste,6661.4,7800
Loja 52,Paraíba,Nordeste,6935.83,8000
Loja 53,Paraná,Sul,9475.97,8000
Loja 54,Sergipe,Nordeste,7216.64,8200
Loja 55,Mato Grosso,Centro-Oeste,9556.06,7500
Loja 56,Ceará,Nordeste,7176.09,7500
Loja 57,Minas Gerais,Sudeste,7752.51,7200
Loja 58,Tocantins,Norte,7654.08,7200
Loja 59,Piauí,Nordeste,7769.75,8000
Loja 60,Mato Grosso,Centro-Oeste,9835.0,8500
Loja 61,Espírito Santo,Sudeste,7264.97,7500
Loja 62,Mato Grosso,Centro-Oeste,9701.57,7800
Loja 63,Piauí,Nordeste,9389.33,7200
Loja 64,Paraíba,Nordeste,9802.62,7500
Loja 65,Rio Grande do Norte,Nordeste,6612.9,7000
Loja 66,Maranhão,Nordeste,8836.7,7000
Loja 67,Minas Gerais,Sudeste,6957.27,7500
Loja 68,Mato Grosso do Sul,Centro-Oeste,9531.32,8500
Loja 69,Roraima,Norte,8286.07,7800
Loja 70,Paraíba,Nordeste,7851.36,7200
Loja 71,Mato Grosso do Sul,Centro-Oeste,8495.97,8000
Loja 72,Rio Grande do Sul,Sul,8526.25,7200
Loja 73,Rio Grande do Sul,Sul,7974.82,7800
Loja 74,Minas Gerais,Sudeste,8678.66,7000
Loja 75,Paraíba,Nordeste,7234.23,7200
Loja 76,São Paulo,Sudeste,6071.97,8200
Loja 77,Roraima,Norte,6238.06,7500
Loja 78,Acre,Norte,9952.15,7200
Loja 79,São Paulo,Sudeste,6662.82,7200
Loja 80,Espírito Santo,Sudeste,8636.94,7500
Loja 81,Tocantins,Norte,6502.48,8200
Loja 82,Tocantins,Norte,9491.34,7500
Loja 83,Paraíba,Nordeste,8756.06,7200
Loja 84,Acre,Norte,8054.88,8500
Loja 85,Piauí,Nordeste,7228.78,7800
Loja 86,Amapá,Norte,7259.89,8200
Loja 87,Minas Gerais,Sudeste,8378.11,7800
Loja 88,Goiás,Centro-Oeste,6691.14,8500
Loja 89,Paraná,Sul,6166.91,7500
Loja 90,Pará,Norte,8434.52,8000
Loja 91,Maranhão,Nordeste,9171.01,7800
Loja 92,Santa Catarina,Sul,6756.0,8000
Loja 93,Minas Gerais,Sudeste,9211.34,7800
Loja 94,Piauí,Nordeste,9445.6,8000
Loja 95,Pará,Norte,9678.26,7000
Loja 96,Mato Grosso do Sul,Centro-Oeste,7840.19,7500
Loja 97,Rio Grande do Norte,Nordeste,7618.57,8500
Loja 98,Rio Grande do Sul,Sul,9078.17,8200
Loja 99,Roraima,Norte,9649.98,8500
Loja 100,Espírito Santo,Sudeste,7401.29,7000
Loja 101,Bahia,Nordeste,7704.68,8200
Loja 102,Tocantins,Norte,7633.76,7200
Loja 103,Maranhão,Nordeste,7855.61,8200
Loja 104,Goiás,Centro-Oeste,7871.81,7500
Loja 105,Roraima,Norte,7514.72,7500
Loja 106,Bahia,Nordeste,7761.72,7200
Loja 107,Mato Grosso do Sul,Centro-Oeste,8372.49,7200
Loja 108,Espírito Santo,Sudeste,6473.58,7000
Loja 109,Acre,Norte,9057.32,7800
Loja 110,São Paulo,Sudeste,8542.81,8200
Loja 111,Amapá,Norte,6923.72,8500
Loja 112,Santa Catarina,Sul,9143.84,8000
Loja 113,Paraíba,Nordeste,6801.18,8000
Loja 114,Rio de Janeiro,Sudeste,8903.18,7500
Loja 115,Paraná,Sul,9994.03,7800
Loja 116,Pará,Norte,9761.57,7000
Loja 117,Espírito Santo,Sudeste,7487.68,7500
Loja 118,Paraná,Sul,9803.23,8500
Loja 119,Rio de Janeiro,Sudeste,9582.22,8500
Loja 120,Rio Grande do Norte,Nordeste,8790.7,8500
Loja 121,Maranhão,Nordeste,6481.48,7000
Loja 122,Alagoas,Nordeste,9222.22,7000
Loja 123,Alagoas,Nordeste,8211.07,8200
Loja 124,Paraná,Sul,7270.38,8200
Loja 125,Piauí,Nordeste,9481.74,8000
Loja 126,Espírito Santo,Sudeste,9983.18,8500
Loja 127,Mato Grosso do Sul,Centro-Oeste,9046.22,7800
Loja 128,Goiás,Centro-Oeste,9299.96,7200
Loja 129,Amazonas,Norte,6542.74,8000
Loja 130,Roraima,Norte,7114.95,8200
Loja 131,Rio de Janeiro,Sudeste,7290.99,8500
Loja 132,Rio Grande do Norte,Nordeste,7477.47,8200
Loja 133,Amazonas,Norte,6530.87,7800
Loja 134,São Paulo,Sudeste,9607.8,8500
Loja 135,Paraná,Sul,7781.35,7000
Loja 136,Pará,Norte,6241.62,8200
Loja 137,Mato Grosso do Sul,Centro-Oeste,6421.47,7800
Loja 138,Bahia,Nordeste,9275.45,7200
Loja 139,Rondônia,Norte,9705.26,7000
Loja 140,Acre,Norte,6470.84,8000
Loja 141,Rondônia,Norte,8422.5,7200
Loja 142,Espírito Santo,Sudeste,9680.93,7800
Loja 143,Rio Grande do Sul,Sul,8482.25,7500
Loja 144,Espírito Santo,Sudeste,8176.21,8200
Loja 145,Santa Catarina,Sul,7120.12,8000
Loja 146,São Paulo,Sudeste,7689.3,7800
Loja 147,Amazonas,Norte,8665.56,7200
