Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Goiás,Centro-Oeste,9003.26,8500
Loja 2,Santa Catarina,Sul,7378.19,7800
Loja 3,Ceará,Nordeste,8737.89,7500
Loja 4,Goiás,Centro-Oeste,7589.77,8000
Loja 5,Paraná,Sul,6631.71,7500
Loja 6,Tocantins,Norte,6828.95,7800
Loja 7,São Paulo,Sudeste,6659.72,7200
Loja 8,Paraná,Sul,7337.06,8000
Loja 9,Rio de Janeiro,Sudeste,7383.96,7000
Loja 10,Rio de Janeiro,Sudeste,9754.95,7000
Loja 11,Espírito Santo,Sudeste,8055.57,7000
Loja 12,Paraná,Sul,8328.77,7200
Loja 13,Alagoas,Nordeste,8819.35,7000
Loja 14,Paraná,Sul,9623.28,8500
Loja 15,Pernambuco,Nordeste,9424.15,7200
Loja 16,Espírito Santo,Sudeste,8568.07,7000
Loja 17,Espírito Santo,Sudeste,6266.84,8000
Loja 18,Espírito Santo,Sudeste,7012.97,7800
Loja 19,Piauí,Nordeste,9280.43,8000
Loja 20,Mato Grosso,Centro-Oeste,6352.79,7800
Loja 21,Rio de Janeiro,Sudeste,6480.72,7800
Loja 22,Bahia,Nordeste,8800.61,8000
Loja 23,Paraná,Sul,6647.98,7800
Loja 24,Goiás,Centro-Oeste,8950.55,7200
Loja 25,Pará,Norte,9158.74,7000
Loja 26,Acre,Norte,7419.31,8000
Loja 27,Bahia,Nordeste,6480.06,8000
Loja 28,São Paulo,Sudeste,6194.89,7500
Loja 29,Roraima,Norte,7099.38,8500
Loja 30,São Paulo,Sudeste,8412.36,8200
Loja 31,Goiás,Centro-Oeste,7354.54,8000
Loja 32,Rondônia,Norte,8619.38,8500
Loja 33,Amapá,Norte,9008.43,8000
Loja 34,Sergipe,Nordeste,8070.67,7200
Loja 35,Amazonas,Norte,7192.33,7800
Loja 36,Santa Catarina,Sul,6963.42,7000
Loja 37,Paraná,Sul,6366.36,7500
Loja 38,Roraima,Norte,8821.3,7200
Loja 39,Acre,Norte,7704.93,8000
Loja 40,Maranhão,Nordeste,7358.89,7800
Loja 41,Mato Grosso do Sul,Centro-Oeste,6405.3,7800
Loja 42,Rio Grande do Norte,Nordeste,6914.06,7000
Loja 43,Bahia,Nordeste,8863.5,8000
Loja 44,Rondônia,Norte,9519.5,7000
Loja 45,Amazonas,Norte,9089.87,7500
Loja 46,Minas Gerais,Sudeste,7698.93,7200
Loja 47,Bahia,Nordeste,7368.3,8500
Loja 48,Pará,Norte,8510.49,7200
Loja 49,Rio Grande do Sul,Sul,8025.35,8200
Loja 50,Santa Catarina,Sul,9252.3,7800
Loja 51,Bahia,Nordeste,6802.61,7500
Loja 52,Paraíba,Nordeste,9059.34,7000
Loja 53,Paraná,Sul,9348.99,8500
Loja 54,Sergipe,Nordeste,6286.22,7800
Loja 55,Mato Grosso,Centro-Oeste,9271.51,8000
Loja 56,Ceará,Nordeste,7771.48,7000
Loja 57,Minas Gerais,Sudeste,9848.63,7200
Loja 58,Tocantins,Norte,7738.18,7800
Loja 59,Piauí,Nordeste,8040.84,7800
Loja 60,Mato Grosso,Centro-Oeste,6705.36,7800
Loja 61,Espírito Santo,Sudeste,6172.51,7500
Loja 62,Mato Grosso,Centro-Oeste,7640.97,8000
Loja 63,Piauí,Nordeste,7396.26,7500
Loja 64,Paraíba,Nordeste,9256.0,8000
Loja 65,Rio Grande do Norte,Nordeste,7530.06,7200
Loja 66,Maranhão,Nordeste,8231.17,7000
Loja 67,Minas Gerais,Sudeste,7590.51,8000
Loja 68,Mato Grosso do Sul,Centro-Oeste,7226.24,7000
Loja 69,Roraima,Norte,6643.73,8000
Loja 70,Paraíba,Nordeste,9627.45,7000
Loja 71,Mato Grosso do Sul,Centro-Oeste,9773.74,7000
Loja 72,Rio Grande do Sul,Sul,8398.06,7200
Loja 73,Rio Grande do Sul,Sul,6533.37,7000
Loja 74,Minas Gerais,Sudeste,9378.1,7000
Loja 75,Paraíba,Nordeste,9514.23,7500
Loja 76,São Paulo,Sudeste,8674.72,8000
Loja 77,Roraima,Norte,7773.7,8000
Loja 78,Acre,Norte,8172.26,7000
Loja 79,São Paulo,Sudeste,8039.68,7200
Loja 80,Espírito Santo,Sudeste,7305.14,8200
Loja 81,Tocantins,Norte,7997.22,7500
Loja 82,Tocantins,Norte,9862.73,8200
Loja 83,Paraíba,Nordeste,6040.57,8500
Loja 84,Acre,Norte,7513.97,7800
Loja 85,Piauí,Nordeste,9246.32,7800
Loja 86,Amapá,Norte,8337.38,8500
Loja 87,Minas Gerais,Sudeste,6008.9,7800
Loja 88,Goiás,Centro-Oeste,9362.0,7000
Loja 89,Paraná,Sul,6610.75,8000
Loja 90,Pará,Norte,8701.7,8200
Loja 91,Maranhão,Nordeste,7316.95,8000
Loja 92,Santa Catarina,Sul,6770.04,7000
Loja 93,Minas Gerais,Sudeste,8906.85,8500
Loja 94,Piauí,Nordeste,6582.35,8200
Loja 95,Pará,Norte,7033.1,8500
Loja 96,Mato Grosso do Sul,Centro-Oeste,6195.68,7000
Loja 97,Rio Grande do Norte,Nordeste,9495.05,7000
Loja 98,Rio Grande do Sul,Sul,9446.36,8500
Loja 99,Roraima,Norte,6517.1,7000
Loja 100,Espírito Santo,Sudeste,7301.38,7800
Loja 101,Bahia,Nordeste,9637.52,8000
Loja 102,Tocantins,Norte,9308.03,7200
Loja 103,Maranhão,Nordeste,6746.03,8500
Loja 104,Goiás,Centro-Oeste,6558.31,8200
Loja 105,Roraima,Norte,9938.48,7800
Loja 106,Bahia,Nordeste,7312.92,8000
Loja 107,Mato Grosso do Sul,Centro-Oeste,8187.35,7200
Loja 108,Espírito Santo,Sudeste,7576.54,7500
Loja 109,Acre,Norte,9091.02,7500
Loja 110,São Paulo,Sudeste,6647.79,8200
Loja 111,Amapá,Norte,7522.15,8200
Loja 112,Santa Catarina,Sul,9542.33,8500
Loja 113,Paraíba,Nordeste,6672.38,7500
Loja 114,Rio de Janeiro,Sudeste,7966.97,7500
Loja 115,Paraná,Sul,6855.5,7800
Loja 116,Pará,Norte,7823.38,8200
Loja 117,Espírito Santo,Sudeste,9962.11,7500
Loja 118,Paraná,Sul,6237.23,8200
Loja 119,Rio de Janeiro,Sudeste,7583.23,7200
Loja 120,Rio Grande do Norte,Nordeste,6752.79,7000
Loja 121,Maranhão,Nordeste,8871.63,8500
Loja 122,Alagoas,Nordeste,8139.11,7800
Loja 123,Alagoas,Nordeste,8915.24,8000
Loja 124,Paraná,Sul,9451.35,8500
Loja 125,Piauí,Nordeste,6223.6,8000
Loja 126,Espírito Santo,Sudeste,6311.94,8500
Loja 127,Mato Grosso do Sul,Centro-Oeste,6484.93,7800
Loja 128,Goiás,Centro-Oeste,6756.63,7500
Loja 129,Amazonas,Norte,8490.79,7800
Loja 130,Roraima,Norte,7859.53,8200
Loja 131,Rio de Janeiro,Sudeste,6189.7,7000
Loja 132,Rio Grande do Norte,Nordeste,9364.02,7200
Loja 133,Amazonas,Norte,7868.39,7500
Loja 134,São Paulo,Sudeste,6693.27,7000
Loja 135,Paraná,Sul,6622.66,7800
Loja 136,Pará,Norte,8001.84,7000
Loja 137,Mato Grosso do Sul,Centro-Oeste,6197.56,7000
Loja 138,Bahia,Nordeste,6975.71,8200
Loja 139,Rondônia,Norte,7886.35,8000
Loja 140,Acre,Norte,6980.03,7000
Loja 141,Rondônia,Norte,7679.83,8000
Loja 142,Espírito Santo,Sudeste,9934.54,7800
Loja 143,Rio Grande do Sul,Sul,9149.99,7000
Loja 144,Espírito Santo,Sudeste,9320.66,8500
Loja 145,Santa Catarina,Sul,6833.32,7000
Loja 146,São Paulo,Sudeste,8315.4,7800
Loja 147,Amazonas,Norte,8901.47,7000
Loja 148,Maranhão,Nordeste,8420.6,7800
Loja 149,Alagoas,Nordeste,7188.0,8200
Loja 150,Paraíba,Nordeste,9483.33,7800
Loja 151,Espírito Santo,Sudeste,6062.98,7800
Loja 152,Ceará,Nordeste,8867.39,8500
Loja 153,Piauí,Nordeste,8612.43,7200
Loja 154,Pará,Norte,6085.79,8500
Loja 155,Sergipe,Nordeste,8132.11,7000
Loja 156,Pará,Norte,7883.32,8000
Loja 157,Rio Grande do Norte,Nordeste,9416.22,8200
Loja 158,Ceará,Nordeste,6305.36,8200
Loja 159,Mato Grosso do Sul,Centro-Oeste,9193.85,7800
Loja 160,Rondônia,Norte,6626.94,7000
Loja 161,Roraima,Norte,9198.95,7800
Loja 162,Espírito Santo,Sudeste,7820.52,7500
Loja 163,Piauí,Nordeste,8966.65,8500
Loja 164,Rondônia,Norte,9977.96,7200
Loja 165,Paraná,Sul,8450.67,8500
Loja 166,São Paulo,Sudeste,9443.42,7200
Loja 167,Minas Gerais,Sudeste,8784.24,7000
Loja 168,Rio de Janeiro,Sudeste,7065.16,7000
Loja 169,Mato Grosso do Sul,Centro-Oeste,7838.34,7200
Loja 170,Alagoas,Nordeste,9655.79,7000
Loja 171,Amapá,Norte,8117.2,8200
Loja 172,Bahia,Nordeste,9321.55,8200
Loja 173,Ceará,Nordeste,7039.65,7500
Loja 174,Rio Grande do Sul,Sul,7066.32,7800
Loja 175,Alagoas,Nordeste,8077.9,7500
Loja 176,São Paulo,Sudeste,9853.0,8000
Loja 177,Minas Gerais,Sudeste,7723.96,7800
Loja 178,Espírito Santo,Sudeste,9137.5,7800
Loja 179,Paraíba,Nordeste,6995.58,7500
Loja 180,Mato Grosso do Sul,Centro-Oeste,7884.28,7000
Loja 181,Sergipe,Nordeste,6124.69,7000
Loja 182,Ceará,Nordeste,6900.5,8000
Loja 183,Maranhão,Nordeste,6822.85,8500
Loja 184,Rio Grande do Sul,Sul,8315.39,8500
Loja 185,Pará,Norte,8817.21,7500
Loja 186,Pernambuco,Nordeste,9626.61,7000
Loja 187,Rio Grande do Sul,Sul,9039.27,7800
Loja 188,Sergipe,Nordeste,9385.31,7800
Loja 189,Rio de Janeiro,Sudeste,8702.14,7200
Loja 190,Rio Grande do Sul,Sul,7660.21,8500
Loja 191,Mato Grosso do Sul,Centro-Oeste,9840.21,7200
Loja 192,Sergipe,Nordeste,8221.04,7800
Loja 193,Pernambuco,Nordeste,6406.16,8500
Loja 194,Rio Grande do Sul,Sul,9073.28,7500
Loja 195,Santa Catarina,Sul,8594.66,7200
Loja 196,Acre,Norte,6344.06,7500
Loja 197,Rio Grande do Norte,Nordeste,9677.51,7800
Loja 198,Santa Catarina,Sul,6025.57,8500
Loja 199,São Paulo,Sudeste,9447.24,7800
Loja 200,São Paulo,Sudeste,9973.3,8500
Loja 201,São Paulo,Sudeste,7498.11,8000
Loja 202,Rio Grande do Sul,Sul,8294.81,8500
Loja 203,Bahia,Nordeste,6225.04,8200
Loja 204,Mato Grosso do Sul,Centro-Oeste,8366.26,8200
Loja 205,Acre,Norte,7332.53,8200
Loja 206,Sergipe,Nordeste,9540.02,8200
Loja 207,Rondônia,Norte,9719.83,7800
Loja 208,Rondônia,Norte,8183.48,8200
Loja 209,Maranhão,Nordeste,8412.68,7000
Loja 210,Tocantins,Norte,9982.27,7200
Loja 211,Ceará,Nordeste,8241.87,8000
Loja 212,Santa Catarina,Sul,9521.91,8000
Loja 213,Rio Grande do Norte,Nordeste,8671.49,8200
Loja 214,Espírito Santo,Sudeste,7843.48,8500
Loja 215,Goiás,Centro-Oeste,6845.73,7000
Loja 216,Maranhão,Nordeste,8117.95,7500
Loja 217,Rio Grande do Sul,Sul,7337.24,7800
Loja 218,Rio de Janeiro,Sudeste,6455.83,8200
Loja 219,Maranhão,Nordeste,7254.48,7000
Loja 220,Santa Catarina,Sul,6159.61,7500
Loja 221,Rio Grande do Sul,Sul,9358.0,7200
Loja 222,Rio Grande do Norte,Nordeste,9679.3,7500
Loja 223,Tocantins,Norte,7262.59,8000
Loja 224,Bahia,Nordeste,9949.19,8200
Loja 225,Amapá,Norte,7391.04,7500
Loja 226,Maranhão,Nordeste,8621.6,7800
Loja 227,Minas Gerais,Sudeste,7704.77,7500
Loja 228,Paraíba,Nordeste,6613.66,7800
Loja 229,Alagoas,Nordeste,7598.74,8200
Loja 230,Goiás,Centro-Oeste,8348.24,8000
Loja 231,São Paulo,Sudeste,9199.77,8200
Loja 232,Santa Catarina,Sul,6533.48,7000
Loja 233,Pernambuco,Nordeste,8531.49,8000
Loja 234,Amazonas,Norte,9745.21,8500
Loja 235,Rondônia,Norte,6945.85,7200
Loja 236,Santa Catarina,Sul,6926.13,8000
Loja 237,Minas Gerais,Sudeste,8951.33,7200
Loja 238,Santa Catarina,Sul,6242.51,7800
Loja 239,Sergipe,Nordeste,8441.92,7800
Loja 240,Alagoas,Nordeste,8156.22,7500
Loja 241,Rio Grande do Norte,Nordeste,8249.63,8200
Loja 242,Espírito Santo,Sudeste,8570.52,7200
Loja 243,Pernambuco,Nordeste,7177.09,8500
Loja 244,Amapá,Norte,6611.05,8000
Loja 245,Amapá,Norte,8016.49,7200
Loja 246,Piauí,Nordeste,7966.73,7000
Loja 247,Goiás,Centro-Oeste,6278.43,8000
Loja 248,Mato Grosso,Centro-Oeste,9409.12,8500
Loja 249,Santa Catarina,Sul,9714.01,8500
Loja 250,Amapá,Norte,7651.93,8500
Loja 251,Rio Grande do Sul,Sul,6365.97,7800
Loja 252,Espírito Santo,Sudeste,7662.15,8000
Loja 253,Mato Grosso do Sul,Centro-Oeste,8807.58,8000
Loja 254,Ceará,Nordeste,6677.42,7000
Loja 255,Santa Catarina,Sul,9530.25,7800
Loja 256,Amapá,Norte,9950.36,7800
Loja 257,Bahia,Nordeste,7089.73,8500
Loja 258,Paraná,Sul,7640.11,7000
Loja 259,Acre,Norte,6476.32,7500
Loja 260,Rio de Janeiro,Sudeste,7136.37,7500
Loja 261,Rio de Janeiro,Sudeste,9010.48,7500
Loja 262,Rio Grande do Sul,Sul,6433.72,8000
Loja 263,Amazonas,Norte,9405.7,7800
Loja 264,Roraima,Norte,8528.79,7200
Loja 265,Minas Gerais,Sudeste,9692.58,7000
Loja 266,Bahia,Nordeste,6100.51,8500
Loja 267,Mato Grosso do Sul,Centro-Oeste,6149.37,7800
Loja 268,Tocantins,Norte,9521.06,7800
Loja 269,Rondônia,Norte,9917.99,7500
Loja 270,Paraíba,Nordeste,7901.63,7200
Loja 271,São Paulo,Sudeste,9862.8,8200
Loja 272,Tocantins,Norte,8083.98,8200
Loja 273,Rio Grande do Norte,Nordeste,7205.54,7800
Loja 274,Amazonas,Norte,8733.43,8500
Loja 275,Minas Gerais,Sudeste,7920.3,7200
Loja 276,Roraima,Norte,7804.48,8000
Loja 277,Maranhão,Nordeste,7324.26,7000
Loja 278,Rondônia,Norte,9959.66,8500
Loja 279,Piauí,Nordeste,8772.93,7800
Loja 280,Piauí,Nordeste,9792.43,7500
Loja 281,Pará,Norte,8294.96,8500
Loja 282,Roraima,Norte,6598.84,8000
Loja 283,Alagoas,Nordeste,7092.5,7000
