Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7765.49,7000
Loja 2,Amapá,Norte,9539.11,8000
Loja 3,Acre,Norte,9622.77,7000
Loja 4,Bahia,Nordeste,9401.95,8200
Loja 5,Alagoas,Nordeste,8312.56,8200
Loja 6,Roraima,Norte,9924.09,7200
Loja 7,Santa Catarina,Sul,8262.76,8500
Loja 8,Bahia,Nordeste,9886.04,7500
Loja 9,Tocantins,Norte,8251.64,8000
Loja 10,Rondônia,Norte,7745.66,7200
Loja 11,Espírito Santo,Sudeste,6345.35,7200
Loja 12,Amapá,Norte,9047.87,7500
Loja 13,Paraná,Sul,9892.65,7800
Loja 14,Bahia,Nordeste,8289.58,7000
Loja 15,Mato Grosso,Centro-Oeste,7881.52,8500
Loja 16,Pernambuco,Nordeste,6533.61,7500
Loja 17,Rio Grande do Sul,Sul,9244.87,8500
Loja 18,Santa Catarina,Sul,7143.51,8000
Loja 19,Amapá,Norte,8836.24,8500
Loja 20,Pará,Norte,8001.61,7000
Loja 21,Maranhão,Nordeste,6940.43,8200
Loja 22,Paraíba,Nordeste,8107.4,7800
Loja 23,Tocantins,Norte,7312.88,7500
Loja 24,Mato Grosso,Centro-Oeste,9574.29,7200
Loja 25,Santa Catarina,Sul,7252.37,8200
Loja 26,Tocantins,Norte,9619.43,8200
Loja 27,Pará,Norte,6832.33,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7549.04,8200
Loja 29,Espírito Santo,Sudeste,9010.02,8200
Loja 30,Rio de Janeiro,Sudeste,9071.54,7000
Loja 31,Minas Gerais,Sudeste,8386.94,7200
Loja 32,Goiás,Centro-Oeste,7879.8,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,6735.65,7500
Loja 34,Piauí,Nordeste,6962.81,7200
Loja 35,Minas Gerais,Sudeste,8433.75,7500
Loja 36,Pernambuco,Nordeste,8168.2,7000
Loja 37,Santa Catarina,Sul,6509.21,7500
Loja 38,Pará,Norte,6401.32,8200
Loja 39,Piauí,Nordeste,8687.99,7200
Loja 40,Rondônia,Norte,9079.76,7500
Loja 41,Rio Grande do Sul,Sul,7496.92,7800
Loja 42,Amapá,Norte,7432.6,7000
Loja 43,Alagoas,Nordeste,6403.44,7200
Loja 44,Espírito Santo,Sudeste,9148.72,7800
Loja 45,Pará,Norte,6910.63,7500
Loja 46,Espírito Santo,Sudeste,7080.26,7500
Loja 47,Rio Grande do Sul,Sul,6116.83,7800
Loja 48,Acre,Norte,8191.19,8500
Loja 49,Rondônia,Norte,6688.63,7000
Loja 50,Roraima,Norte,9989.23,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9390.44,8500
Loja 52,Acre,Norte,8553.99,8200
Loja 53,Maranhão,Nordeste,8770.35,8000
Loja 54,São Paulo,Sudeste,8986.09,7500
Loja 55,Ceará,Nordeste,8396.9,7200
Loja 56,Rio Grande do Norte,Nordeste,8094.35,8500
Loja 57,Mato Grosso,Centro-Oeste,7880.3,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8700.31,7800
Loja 59,Paraíba,Nordeste,6852.81,8200
Loja 60,Santa Catarina,Sul,7431.68,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,6502.47,8200
Loja 62,Goiás,Centro-Oeste,9704.77,7800
Loja 63,Rondônia,Norte,7519.87,8500
Loja 64,Piauí,Nordeste,6915.48,8200
Loja 65,Amazonas,Norte,6746.07,7000
Loja 66,Espírito Santo,Sudeste,6688.39,8000
Loja 67,Santa Catarina,Sul,6937.07,7000
Loja 68,Piauí,Nordeste,8694.9,8500
Loja 69,Minas Gerais,Sudeste,9867.58,7800
Loja 70,Rondônia,Norte,9781.83,8000
Loja 71,Rio Grande do Sul,Sul,8902.04,8000
Loja 72,Espírito Santo,Sudeste,7882.02,8500
Loja 73,Bahia,Nordeste,9737.25,8200
Loja 74,Paraná,Sul,6904.88,7000
Loja 75,Pará,Norte,7270.84,8500
Loja 76,Ceará,Nordeste,9085.0,8500
Loja 77,Goiás,Centro-Oeste,9969.72,7200
Loja 78,Espírito Santo,Sudeste,7192.41,7500
Loja 79,Pará,Norte,8003.39,8200
Loja 80,Goiás,Centro-Oeste,7507.15,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7841.03,8500
Loja 82,Mato Grosso,Centro-Oeste,7112.09,7500
Loja 83,Goiás,Centro-Oeste,9352.21,7800
Loja 84,Rio Grande do Sul,Sul,6679.32,7800
Loja 85,Amazonas,Norte,7771.35,7800
Loja 86,Mato Grosso,Centro-Oeste,8139.17,8000
Loja 87,Rio Grande do Sul,Sul,8786.26,8500
Loja 88,Mato Grosso,Centro-Oeste,6825.06,7200
Loja 89,Maranhão,Nordeste,8165.46,8000
Loja 90,Rio Grande do Norte,Nordeste,7950.51,7000
Loja 91,Santa Catarina,Sul,6023.95,7800
Loja 92,Rondônia,Norte,7368.51,7500
Loja 93,Mato Grosso,Centro-Oeste,7961.69,8200
Loja 94,Bahia,Nordeste,8762.06,8500
Loja 95,Rio de Janeiro,Sudeste,7927.25,8500
Loja 96,Sergipe,Nordeste,6228.89,7500
Loja 97,Roraima,Norte,7890.14,7500
