Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Maranhão,Nordeste,9375.32,7000
Loja 2,Amazonas,Norte,9005.05,7500
Loja 3,São Paulo,Sudeste,8154.41,8500
Loja 4,Minas Gerais,Sudeste,7456.4,7000
Loja 5,Pernambuco,Nordeste,8385.26,8000
Loja 6,Bahia,Nordeste,9091.84,8200
Loja 7,Paraíba,Nordeste,7084.92,7200
Loja 8,Roraima,Norte,6879.0,7800
Loja 9,Santa Catarina,Sul,9319.07,7200
Loja 10,Sergipe,Nordeste,9553.66,7800
Loja 11,Sergipe,Nordeste,7190.2,7200
Loja 12,Pernambuco,Nordeste,6973.31,8000
Loja 13,Amapá,Norte,6831.47,8000
Loja 14,Rio Grande do Sul,Sul,9614.42,7200
Loja 15,Espírito Santo,Sudeste,6377.72,7200
Loja 16,Ceará,Nordeste,8509.11,7000
Loja 17,Pará,Norte,6454.55,8200
Loja 18,Mato Grosso,Centro-Oeste,7449.52,8000
Loja 19,Paraná,Sul,9899.1,7500
Loja 20,Minas Gerais,Sudeste,7367.89,8200
Loja 21,Paraíba,Nordeste,7048.47,8500
Loja 22,Mato Grosso do Sul,Centro-Oeste,7584.48,8000
Loja 23,Rondônia,Norte,6068.53,7800
Loja 24,Santa Catarina,Sul,9404.58,8500
Loja 25,Ceará,Nordeste,9528.61,7000
Loja 26,Mato Grosso,Centro-Oeste,7943.52,7800
Loja 27,Piauí,Nordeste,7454.71,8000
Loja 28,Espírito Santo,Sudeste,8588.64,8200
Loja 29,Maranhão,Nordeste,8001.43,7500
Loja 30,Amapá,Norte,6076.07,7500
Loja 31,Roraima,Norte,9873.73,8200
Loja 32,Alagoas,Nordeste,7027.23,7000
Loja 33,Amazonas,Norte,8916.73,7000
Loja 34,Maranhão,Nordeste,6810.46,7000
Loja 35,Pernambuco,Nordeste,6399.64,8000
Loja 36,Ceará,Nordeste,6629.31,8500
Loja 37,Piauí,Nordeste,7737.68,7500
Loja 38,Rio Grande do Sul,Sul,7707.92,8000
Loja 39,Piauí,Nordeste,9072.56,8000
Loja 40,Roraima,Norte,7235.41,8200
Loja 41,Rio Grande do Sul,Sul,7258.5,8200
Loja 42,Paraíba,Nordeste,9994.85,7000
Loja 43,Piauí,Nordeste,9651.95,7200
Loja 44,São Paulo,Sudeste,7055.44,7200
Loja 45,Amapá,Norte,9706.69,7000
Loja 46,Santa Catarina,Sul,8015.29,7500
Loja 47,Sergipe,Nordeste,8705.94,7800
Loja 48,Tocantins,Norte,8355.62,8000
Loja 49,Ceará,Nordeste,7733.39,8000
Loja 50,Santa Catarina,Sul,6490.97,8000
Loja 51,Rondônia,Norte,7066.73,8000
Loja 52,Pernambuco,Nordeste,9642.62,8000
Loja 53,Alagoas,Nordeste,9335.26,8200
Loja 54,Maranhão,Nordeste,6321.7,7800
Loja 55,Paraná,Sul,6685.29,8500
Loja 56,Espírito Santo,Sudeste,6925.46,7800
Loja 57,Maranhão,Nordeste,9969.4,7800
Loja 58,Bahia,Nordeste,6750.02,7500
Loja 59,Pará,Norte,7074.33,8200
Loja 60,Roraima,Norte,6436.92,7000
Loja 61,Paraíba,Nordeste,9933.34,8200
Loja 62,Amapá,Norte,6887.22,7800
Loja 63,Mato Grosso,Centro-Oeste,6631.79,7800
Loja 64,Bahia,Nordeste,7864.01,8000
Loja 65,Rio de Janeiro,Sudeste,6772.26,8500
Loja 66,Mato Grosso,Centro-Oeste,7613.82,7000
Loja 67,Paraná,Sul,9469.85,7200
Loja 68,Pernambuco,Nordeste,6687.36,8500
Loja 69,Mato Grosso,Centro-Oeste,7595.46,7500
Loja 70,Bahia,Nordeste,7675.67,7000
Loja 71,Rio Grande do Norte,Nordeste,7221.64,7800
Loja 72,Maranhão,Nordeste,8585.72,7500
Loja 73,Roraima,Norte,6249.27,8500
Loja 74,Alagoas,Nordeste,7126.31,7200
Loja 75,Minas Gerais,Sudeste,8307.73,8200
Loja 76,Santa Catarina,Sul,6552.5,7800
Loja 77,Amapá,Norte,9864.55,7200
Loja 78,Goiás,Centro-Oeste,9292.02,7000
