Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,7995.0,7000
Loja 2,Amapá,Norte,7601.33,8000
Loja 3,Acre,Norte,9175.03,7000
Loja 4,Bahia,Nordeste,8971.99,8200
Loja 5,Alagoas,Nordeste,6986.49,8200
Loja 6,Roraima,Norte,7836.87,7200
Loja 7,Santa Catarina,Sul,8693.79,8500
Loja 8,Bahia,Nordeste,9069.56,7500
Loja 9,Tocantins,Norte,8343.77,8000
Loja 10,Rondônia,Norte,7589.32,7200
Loja 11,Espírito Santo,Sudeste,9235.26,7200
Loja 12,Amapá,Norte,8332.6,7500
Loja 13,Paraná,Sul,9495.17,7800
Loja 14,Bahia,Nordeste,6363.71,7000
Loja 15,Mato Grosso,Centro-Oeste,6670.97,8500
Loja 16,Pernambuco,Nordeste,7484.27,7500
Loja 17,Rio Grande do Sul,Sul,7941.15,8500
Loja 18,Santa Catarina,Sul,8800.82,8000
Loja 19,Amapá,Norte,7113.48,8500
Loja 20,Pará,Norte,8772.58,7000
Loja 21,Maranhão,Nordeste,9541.73,8200
Loja 22,Paraíba,Nordeste,6734.15,7800
Loja 23,Tocantins,Norte,8011.89,7500
Loja 24,Mato Grosso,Centro-Oeste,6538.32,7200
Loja 25,Santa Catarina,Sul,7717.18,8200
Loja 26,Tocantins,Norte,6269.92,8200
Loja 27,Pará,Norte,9804.51,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6844.11,8200
Loja 29,Espírito Santo,Sudeste,8543.93,8200
Loja 30,Rio de Janeiro,Sudeste,9807.99,7000
Loja 31,Minas Gerais,Sudeste,9938.03,7200
Loja 32,Goiás,Centro-Oeste,8623.82,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8541.91,7500
Loja 34,Piauí,Nordeste,6488.49,7200
Loja 35,Minas Gerais,Sudeste,7415.69,7500
Loja 36,Pernambuco,Nordeste,6437.67,7000
Loja 37,Santa Catarina,Sul,9637.55,7500
Loja 38,Pará,Norte,8714.52,8200
Loja 39,Piauí,Nordeste,8550.51,7200
Loja 40,Rondônia,Norte,6764.96,7500
Loja 41,Rio Grande do Sul,Sul,9379.72,7800
Loja 42,Amapá,Norte,8228.82,7000
Loja 43,Alagoas,Nordeste,8459.65,7200
Loja 44,Espírito Santo,Sudeste,9599.56,7800
Loja 45,Pará,Norte,8762.9,7500
Loja 46,Espírito Santo,Sudeste,6628.7,7500
Loja 47,Rio Grande do Sul,Sul,8143.61,7800
Loja 48,Acre,Norte,8780.02,8500
Loja 49,Rondônia,Norte,8276.82,7000
Loja 50,Roraima,Norte,8806.31,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,8247.77,8500
Loja 52,Acre,Norte,7297.0,8200
Loja 53,Maranhão,Nordeste,8528.39,8000
Loja 54,São Paulo,Sudeste,8796.63,7500
Loja 55,Ceará,Nordeste,6275.33,7200
Loja 56,Rio Grande do Norte,Nordeste,7550.29,8500
Loja 57,Mato Grosso,Centro-Oeste,9251.79,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,7969.59,7800
Loja 59,Paraíba,Nordeste,9441.84,8200
Loja 60,Santa Catarina,Sul,6852.73,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9022.12,8200
Loja 62,Goiás,Centro-Oeste,8352.63,7800
Loja 63,Rondônia,Norte,6193.01,8500
Loja 64,Piauí,Nordeste,6861.53,8200
Loja 65,Amazonas,Norte,9703.48,7000
Loja 66,Espírito Santo,Sudeste,8036.2,8000
Loja 67,Santa Catarina,Sul,7695.11,7000
Loja 68,Piauí,Nordeste,9647.97,8500
Loja 69,Minas Gerais,Sudeste,7582.77,7800
Loja 70,Rondônia,Norte,9532.65,8000
Loja 71,Rio Grande do Sul,Sul,7446.83,8000
Loja 72,Espírito Santo,Sudeste,7915.02,8500
Loja 73,Bahia,Nordeste,6386.85,8200
Loja 74,Paraná,Sul,9069.43,7000
Loja 75,Pará,Norte,9477.4,8500
Loja 76,Ceará,Nordeste,7860.77,8500
Loja 77,Goiás,Centro-Oeste,7797.43,7200
Loja 78,Espírito Santo,Sudeste,8947.88,7500
Loja 79,Pará,Norte,9181.05,8200
Loja 80,Goiás,Centro-Oeste,6805.05,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,9812.34,8500
