Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8783.14,7000
Loja 2,Amapá,Norte,8534.95,8000
Loja 3,Acre,Norte,6305.16,7000
Loja 4,Bahia,Nordeste,6079.98,8200
Loja 5,Alagoas,Nordeste,7594.82,8200
Loja 6,Roraima,Norte,9532.63,7200
Loja 7,Santa Catarina,Sul,9109.37,8500
Loja 8,Bahia,Nordeste,6820.84,7500
Loja 9,Tocantins,Norte,6125.6,8000
Loja 10,Rondônia,Norte,8988.64,7200
Loja 11,Espírito Santo,Sudeste,8528.23,7200
Loja 12,Amapá,Norte,6487.6,7500
Loja 13,Paraná,Sul,9660.88,7800
Loja 14,Bahia,Nordeste,9209.63,7000
Loja 15,Mato Grosso,Centro-Oeste,6936.4,8500
Loja 16,Pernambuco,Nordeste,6561.82,7500
Loja 17,Rio Grande do Sul,Sul,6901.64,8500
Loja 18,Santa Catarina,Sul,8296.14,8000
Loja 19,Amapá,Norte,7957.73,8500
Loja 20,Pará,Norte,6403.69,7000
Loja 21,Maranhão,Nordeste,9354.45,8200
Loja 22,Paraíba,Nordeste,9253.05,7800
Loja 23,Tocantins,Norte,8828.02,7500
Loja 24,Mato Grosso,Centro-Oeste,8358.51,7200
Loja 25,Santa Catarina,Sul,6814.67,8200
Loja 26,Tocantins,Norte,9584.8,8200
Loja 27,Pará,Norte,9846.35,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,8161.65,8200
Loja 29,Espírito Santo,Sudeste,6268.51,8200
Loja 30,Rio de Janeiro,Sudeste,9918.26,7000
Loja 31,Minas Gerais,Sudeste,9676.14,7200
Loja 32,Goiás,Centro-Oeste,8226.24,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8175.98,7500
Loja 34,Piauí,Nordeste,6272.52,7200
Loja 35,Minas Gerais,Sudeste,8275.85,7500
Loja 36,Pernambuco,Nordeste,7344.9,7000
Loja 37,Santa Catarina,Sul,8800.65,7500
Loja 38,Pará,Norte,9900.34,8200
Loja 39,Piauí,Nordeste,7831.84,7200
Loja 40,Rondônia,Norte,6772.4,7500
Loja 41,Rio Grande do Sul,Sul,8757.65,7800
Loja 42,Amapá,Norte,8177.16,7000
Loja 43,Alagoas,Nordeste,9481.21,7200
Loja 44,Espírito Santo,Sudeste,9393.7,7800
Loja 45,Pará,Norte,9179.69,7500
Loja 46,Espírito Santo,Sudeste,7976.29,7500
Loja 47,Rio Grande do Sul,Sul,6779.1,7800
Loja 48,Acre,Norte,8597.78,8500
Loja 49,Rondônia,Norte,9995.91,7000
Loja 50,Roraima,Norte,9753.13,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9945.38,8500
Loja 52,Acre,Norte,6627.12,8200
Loja 53,Maranhão,Nordeste,7921.35,8000
Loja 54,São Paulo,Sudeste,8144.64,7500
Loja 55,Ceará,Nordeste,6688.56,7200
Loja 56,Rio Grande do Norte,Nordeste,8141.45,8500
Loja 57,Mato Grosso,Centro-Oeste,7092.61,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8593.82,7800
Loja 59,Paraíba,Nordeste,7879.23,8200
Loja 60,Santa Catarina,Sul,8018.48,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9671.49,8200
Loja 62,Goiás,Centro-Oeste,8551.36,7800
Loja 63,Rondônia,Norte,6222.74,8500
Loja 64,Piauí,Nordeste,6755.92,8200
Loja 65,Amazonas,Norte,6111.53,7000
Loja 66,Espírito Santo,Sudeste,8178.28,8000
Loja 67,Santa Catarina,Sul,7637.71,7000
Loja 68,Piauí,Nordeste,6310.18,8500
Loja 69,Minas Gerais,Sudeste,9015.54,7800
Loja 70,Rondônia,Norte,8925.42,8000
Loja 71,Rio Grande do Sul,Sul,9320.25,8000
Loja 72,Espírito Santo,Sudeste,8772.21,8500
Loja 73,Bahia,Nordeste,7709.5,8200
Loja 74,Paraná,Sul,9243.27,7000
Loja 75,Pará,Norte,7569.97,8500
Loja 76,Ceará,Nordeste,9703.96,8500
Loja 77,Goiás,Centro-Oeste,9683.16,7200
Loja 78,Espírito Santo,Sudeste,6661.91,7500
Loja 79,Pará,Norte,6566.47,8200
Loja 80,Goiás,Centro-Oeste,9169.51,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,6059.89,8500
Loja 82,Mato Grosso,Centro-Oeste,9489.5,7500
Loja 83,Goiás,Centro-Oeste,8390.44,7800
Loja 84,Rio Grande do Sul,Sul,8482.64,7800
Loja 85,Amazonas,Norte,8241.66,7800
Loja 86,Mato Grosso,Centro-Oeste,8354.46,8000
Loja 87,Rio Grande do Sul,Sul,6073.92,8500
Loja 88,Mato Grosso,Centro-Oeste,6073.76,7200
Loja 89,Maranhão,Nordeste,9589.91,8000
Loja 90,Rio Grande do Norte,Nordeste,7215.54,7000
Loja 91,Santa Catarina,Sul,8658.85,7800
Loja 92,Rondônia,Norte,9532.27,7500
Loja 93,Mato Grosso,Centro-Oeste,8920.32,8200
Loja 94,Bahia,Nordeste,8185.15,8500
Loja 95,Rio de Janeiro,Sudeste,6741.67,8500
Loja 96,Sergipe,Nordeste,7197.29,7500
Loja 97,Roraima,Norte,9532.15,7500
Loja 98,Alagoas,Nordeste,8730.2,7000
Loja 99,Rio Grande do Norte,Nordeste,7372.93,8200
Loja 100,Santa Catarina,Sul,7682.17,7200
Loja 101,Rio Grande do Norte,Nordeste,7477.18,7800
Loja 102,Santa Catarina,Sul,8192.0,8200
Loja 103,Pernambuco,Nordeste,8704.05,7500
Loja 104,Minas Gerais,Sudeste,7293.32,8000
Loja 105,Alagoas,Nordeste,7386.68,8500
Loja 106,Espírito Santo,Sudeste,7473.56,8200
Loja 107,Piauí,Nordeste,9158.17,7000
Loja 108,Tocantins,Norte,6794.48,8000
Loja 109,Rio de Janeiro,Sudeste,6890.93,8200
