Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9515.15,7000
Loja 2,Amapá,Norte,7595.79,8000
Loja 3,Acre,Norte,9247.88,7000
Loja 4,Bahia,Nordeste,7844.95,8200
Loja 5,Alagoas,Nordeste,9576.79,8200
Loja 6,Roraima,Norte,6865.73,7200
Loja 7,Santa Catarina,Sul,7634.04,8500
Loja 8,Bahia,Nordeste,9130.85,7500
Loja 9,Tocantins,Norte,7724.57,8000
Loja 10,Rondônia,Norte,6061.21,7200
Loja 11,Espírito Santo,Sudeste,9365.9,7200
Loja 12,Amapá,Norte,9983.27,7500
Loja 13,Paraná,Sul,7086.51,7800
Loja 14,Bahia,Nordeste,6397.21,7000
Loja 15,Mato Grosso,Centro-Oeste,7823.68,8500
Loja 16,Pernambuco,Nordeste,9628.41,7500
Loja 17,Rio Grande do Sul,Sul,6488.2,8500
Loja 18,Santa Catarina,Sul,8461.23,8000
Loja 19,Amapá,Norte,8792.03,8500
Loja 20,Pará,Norte,6077.76,7000
Loja 21,Maranhão,Nordeste,7683.51,8200
Loja 22,Paraíba,Nordeste,9012.45,7800
Loja 23,Tocantins,Norte,9469.62,7500
Loja 24,Mato Grosso,Centro-Oeste,8211.5,7200
Loja 25,Santa Catarina,Sul,8427.15,8200
Loja 26,Tocantins,Norte,8655.14,8200
Loja 27,Pará,Norte,8810.27,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,9716.62,8200
Loja 29,Espírito Santo,Sudeste,8280.21,8200
Loja 30,Rio de Janeiro,Sudeste,6568.52,7000
Loja 31,Minas Gerais,Sudeste,8894.79,7200
Loja 32,Goiás,Centro-Oeste,7452.84,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,7941.84,7500
Loja 34,Piauí,Nordeste,7542.64,7200
Loja 35,Minas Gerais,Sudeste,6127.84,7500
Loja 36,Pernambuco,Nordeste,9404.56,7000
Loja 37,Santa Catarina,Sul,7692.78,7500
Loja 38,Pará,Norte,9873.32,8200
Loja 39,Piauí,Nordeste,8705.88,7200
Loja 40,Rondônia,Norte,6569.91,7500
Loja 41,Rio Grande do Sul,Sul,7178.2,7800
Loja 42,Amapá,Norte,7850.18,7000
Loja 43,Alagoas,Nordeste,6181.36,7200
Loja 44,Espírito Santo,Sudeste,7576.69,7800
Loja 45,Pará,Norte,7629.23,7500
Loja 46,Espírito Santo,Sudeste,6792.2,7500
Loja 47,Rio Grande do Sul,Sul,6305.97,7800
Loja 48,Acre,Norte,7776.12,8500
Loja 49,Rondônia,Norte,7278.08,7000
Loja 50,Roraima,Norte,6498.27,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,9948.71,8500
Loja 52,Acre,Norte,8576.21,8200
Loja 53,Maranhão,Nordeste,8286.75,8000
Loja 54,São Paulo,Sudeste,8124.17,7500
Loja 55,Ceará,Nordeste,6601.43,7200
Loja 56,Rio Grande do Norte,Nordeste,9766.49,8500
Loja 57,Mato Grosso,Centro-Oeste,9971.31,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8853.7,7800
Loja 59,Paraíba,Nordeste,7800.24,8200
Loja 60,Santa Catarina,Sul,9117.79,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,8837.5,8200
Loja 62,Goiás,Centro-Oeste,8556.91,7800
Loja 63,Rondônia,Norte,9804.18,8500
Loja 64,Piauí,Nordeste,9586.99,8200
Loja 65,Amazonas,Norte,8690.84,7000
Loja 66,Espírito Santo,Sudeste,8093.87,8000
Loja 67,Santa Catarina,Sul,8698.15,7000
Loja 68,Piauí,Nordeste,7458.52,8500
Loja 69,Minas Gerais,Sudeste,6326.3,7800
Loja 70,Rondônia,Norte,7885.25,8000
Loja 71,Rio Grande do Sul,Sul,9377.91,8000
Loja 72,Espírito Santo,Sudeste,9498.23,8500
Loja 73,Bahia,Nordeste,9083.92,8200
Loja 74,Paraná,Sul,9021.09,7000
Loja 75,Pará,Norte,8558.3,8500
Loja 76,Ceará,Nordeste,9627.46,8500
Loja 77,Goiás,Centro-Oeste,9198.44,7200
Loja 78,Espírito Santo,Sudeste,8795.32,7500
Loja 79,Pará,Norte,8761.21,8200
Loja 80,Goiás,Centro-Oeste,9943.78,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,8353.43,8500
Loja 82,Mato Grosso,Centro-Oeste,9825.04,7500
Loja 83,Goiás,Centro-Oeste,7110.26,7800
Loja 84,Rio Grande do Sul,Sul,8495.65,7800
Loja 85,Amazonas,Norte,8659.79,7800
Loja 86,Mato Grosso,Centro-Oeste,9627.63,8000
Loja 87,Rio Grande do Sul,Sul,7613.23,8500
Loja 88,Mato Grosso,Centro-Oeste,6032.08,7200
Loja 89,Maranhão,Nordeste,9732.44,8000
Loja 90,Rio Grande do Norte,Nordeste,6468.48,7000
Loja 91,Santa Catarina,Sul,6355.49,7800
Loja 92,Rondônia,Norte,8502.9,7500
Loja 93,Mato Grosso,Centro-Oeste,7054.91,8200
Loja 94,Bahia,Nordeste,7818.85,8500
Loja 95,Rio de Janeiro,Sudeste,8537.64,8500
Loja 96,Sergipe,Nordeste,9736.17,7500
Loja 97,Roraima,Norte,6917.22,7500
Loja 98,Alagoas,Nordeste,8257.12,7000
Loja 99,Rio Grande do Norte,Nordeste,6702.08,8200
Loja 100,Santa Catarina,Sul,6642.61,7200
Loja 101,Rio Grande do Norte,Nordeste,6204.23,7800
Loja 102,Santa Catarina,Sul,7762.96,8200
Loja 103,Pernambuco,Nordeste,8405.37,7500
Loja 104,Minas Gerais,Sudeste,7346.0,8000
Loja 105,Alagoas,Nordeste,8667.36,8500
Loja 106,Espírito Santo,Sudeste,6354.89,8200
Loja 107,Piauí,Nordeste,7852.96,7000
Loja 108,Tocantins,Norte,9519.14,8000
Loja 109,Rio de Janeiro,Sudeste,7624.1,8200
Loja 110,Amazonas,Norte,6425.37,7800
Loja 111,Ceará,Nordeste,9936.61,7800
Loja 112,Rio Grande do Sul,Sul,8576.82,7800
Loja 113,Paraná,Sul,7398.96,8200
Loja 114,Goiás,Centro-Oeste,9163.96,8000
Loja 115,Rio Grande do Norte,Nordeste,6630.64,8200
Loja 116,Rio Grande do Norte,Nordeste,9559.35,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,6849.14,8500
Loja 118,Roraima,Norte,8431.33,7200
Loja 119,Piauí,Nordeste,6307.89,8000
Loja 120,Rio Grande do Sul,Sul,7812.62,8200
Loja 121,Bahia,Nordeste,8775.17,7200
Loja 122,Santa Catarina,Sul,9940.83,7500
Loja 123,Minas Gerais,Sudeste,6171.89,7200
Loja 124,Rio de Janeiro,Sudeste,6964.53,8500
Loja 125,Mato Grosso,Centro-Oeste,7041.53,8200
Loja 126,Alagoas,Nordeste,8624.07,8200
Loja 127,Roraima,Norte,9432.91,8500
Loja 128,Alagoas,Nordeste,6205.57,7800
Loja 129,Mato Grosso,Centro-Oeste,8881.13,7500
Loja 130,Alagoas,Nordeste,7036.87,8000
Loja 131,Pará,Norte,9998.52,8200
Loja 132,Pernambuco,Nordeste,9393.07,7800
Loja 133,Ceará,Nordeste,7607.39,7500
Loja 134,Santa Catarina,Sul,6433.4,7500
Loja 135,Rio Grande do Norte,Nordeste,7707.62,8200
Loja 136,Espírito Santo,Sudeste,9114.83,8200
Loja 137,Minas Gerais,Sudeste,7249.69,8500
Loja 138,Rondônia,Norte,9742.03,8200
Loja 139,Amazonas,Norte,8843.25,7200
Loja 140,Ceará,Nordeste,7894.05,7500
Loja 141,Tocantins,Norte,8712.9,8200
Loja 142,Mato Grosso,Centro-Oeste,7221.81,8500
Loja 143,Rondônia,Norte,7425.34,8000
Loja 144,Maranhão,Nordeste,8119.93,7200
Loja 145,Alagoas,Nordeste,6598.29,7500
Loja 146,Goiás,Centro-Oeste,6206.88,8200
Loja 147,Santa Catarina,Sul,6115.66,8500
Loja 148,Mato Grosso,Centro-Oeste,6369.99,8500
Loja 149,Paraná,Sul,9873.47,7000
Loja 150,Bahia,Nordeste,8586.33,7500
Loja 151,Paraná,Sul,9799.24,7500
Loja 152,São Paulo,Sudeste,7726.85,7200
Loja 153,Goiás,Centro-Oeste,6175.59,8500
Loja 154,Roraima,Norte,9171.49,7500
Loja 155,Alagoas,Nordeste,9209.83,7200
Loja 156,Pernambuco,Nordeste,9951.47,7200
Loja 157,Amazonas,Norte,9153.04,7800
Loja 158,Espírito Santo,Sudeste,9490.68,8500
Loja 159,Mato Grosso do Sul,Centro-Oeste,8098.96,8200
Loja 160,Paraná,Sul,8381.0,7200
Loja 161,Rio de Janeiro,Sudeste,9903.86,8200
Loja 162,Ceará,Nordeste,7733.53,8000
Loja 163,Rondônia,Norte,6571.35,7800
Loja 164,Rio Grande do Norte,Nordeste,7333.85,7800
Loja 165,Rio Grande do Sul,Sul,7103.03,7500
Loja 166,Espírito Santo,Sudeste,7141.58,8500
Loja 167,Pernambuco,Nordeste,9950.7,7200
Loja 168,Amapá,Norte,8210.19,7500
Loja 169,Maranhão,Nordeste,8271.82,7200
Loja 170,Rio de Janeiro,Sudeste,8447.19,8000
Loja 171,Ceará,Nordeste,8962.96,8000
Loja 172,Espírito Santo,Sudeste,7187.91,7200
Loja 173,Piauí,Nordeste,7832.34,7000
Loja 174,Santa Catarina,Sul,8932.22,7000
Loja 175,Espírito Santo,Sudeste,7007.05,8200
Loja 176,Roraima,Norte,7572.82,7500
Loja 177,Sergipe,Nordeste,8805.9,8200
Loja 178,Tocantins,Norte,7807.73,7000
Loja 179,Tocantins,Norte,9295.64,8000
Loja 180,Maranhão,Nordeste,8611.57,7500
Loja 181,Mato Grosso,Centro-Oeste,8754.49,8200
Loja 182,Pernambuco,Nordeste,6843.92,8500
Loja 183,Acre,Norte,8435.27,8500
Loja 184,Rio Grande do Norte,Nordeste,8859.42,7200
Loja 185,Bahia,Nordeste,9674.26,8200
Loja 186,Rio Grande do Norte,Nordeste,9557.81,7000
Loja 187,Paraíba,Nordeste,6756.64,8200
Loja 188,Rondônia,Norte,6284.93,7000
Loja 189,Minas Gerais,Sudeste,9271.05,8200
Loja 190,São Paulo,Sudeste,8142.41,8200
Loja 191,Mato Grosso do Sul,Centro-Oeste,9677.64,7500
Loja 192,Ceará,Nordeste,7006.24,8200
Loja 193,Bahia,Nordeste,6215.49,8200
Loja 194,Amapá,Norte,6119.66,7800
Loja 195,Ceará,Nordeste,8770.83,8200
Loja 196,Espírito Santo,Sudeste,6665.88,8000
Loja 197,Ceará,Nordeste,9010.82,8000
Loja 198,Rio de Janeiro,Sudeste,7146.55,8000
Loja 199,Mato Grosso do Sul,Centro-Oeste,9677.89,8200
Loja 200,Mato Grosso do Sul,Centro-Oeste,7691.91,8000
Loja 201,São Paulo,Sudeste,8027.72,7000
Loja 202,Santa Catarina,Sul,8587.8,8000
Loja 203,Piauí,Nordeste,9156.86,7200
Loja 204,Ceará,Nordeste,7307.02,7800
Loja 205,Espírito Santo,Sudeste,9013.01,7000
Loja 206,Maranhão,Nordeste,9358.32,8200
Loja 207,Paraíba,Nordeste,6361.61,7000
Loja 208,Pará,Norte,6803.78,7200
Loja 209,Alagoas,Nordeste,9898.36,8200
Loja 210,Minas Gerais,Sudeste,8598.33,7500
Loja 211,Minas Gerais,Sudeste,7908.07,7200
Loja 212,Amazonas,Norte,6408.51,7200
Loja 213,Santa Catarina,Sul,9462.74,7000
Loja 214,Piauí,Nordeste,8204.61,7500
Loja 215,São Paulo,Sudeste,6827.8,8200
Loja 216,Roraima,Norte,9949.6,8200
Loja 217,Roraima,Norte,9325.13,8200
Loja 218,Maranhão,Nordeste,6917.11,7500
Loja 219,Piauí,Nordeste,7583.76,8000
Loja 220,Amapá,Norte,6489.21,7500
Loja 221,Bahia,Nordeste,7962.41,8500
Loja 222,Pernambuco,Nordeste,7871.83,8500
Loja 223,Minas Gerais,Sudeste,8707.61,7000
Loja 224,São Paulo,Sudeste,9223.51,7000
Loja 225,Rio de Janeiro,Sudeste,7602.02,7000
Loja 226,Goiás,Centro-Oeste,9205.93,7800
Loja 227,Paraíba,Nordeste,9188.46,7000
Loja 228,Rio Grande do Sul,Sul,8798.18,8000
Loja 229,São Paulo,Sudeste,6888.74,7200
Loja 230,Ceará,Nordeste,9152.89,8500
Loja 231,Piauí,Nordeste,7545.31,7200
Loja 232,Alagoas,Nordeste,6868.2,8500
Loja 233,Maranhão,Nordeste,6248.67,8000
Loja 234,Paraíba,Nordeste,6894.94,7500
Loja 235,Roraima,Norte,6020.33,7200
Loja 236,Roraima,Norte,6243.69,7000
Loja 237,Pernambuco,Nordeste,7157.59,7500
Loja 238,Rio de Janeiro,Sudeste,9765.93,8500
Loja 239,Paraíba,Nordeste,6792.67,8500
Loja 240,Sergipe,Nordeste,7742.54,7500
Loja 241,Rio Grande do Sul,Sul,9510.75,7800
Loja 242,Pernambuco,Nordeste,9539.63,8200
Loja 243,Sergipe,Nordeste,9180.73,8500
Loja 244,Sergipe,Nordeste,6201.81,8200
Loja 245,Mato Grosso,Centro-Oeste,9110.89,7000
Loja 246,Maranhão,Nordeste,6160.06,7500
Loja 247,Amapá,Norte,9101.17,7000
Loja 248,Mato Grosso,Centro-Oeste,8154.77,8500
Loja 249,Alagoas,Nordeste,8627.14,7800
Loja 250,Piauí,Nordeste,9795.27,8200
Loja 251,São Paulo,Sudeste,6188.34,7500
Loja 252,Amapá,Norte,9574.42,7200
Loja 253,Ceará,Nordeste,7730.0,8000
Loja 254,Goiás,Centro-Oeste,7346.38,8500
Loja 255,Acre,Norte,6907.58,7800
Loja 256,Mato Grosso,Centro-Oeste,7378.79,7000
Loja 257,Maranhão,Nordeste,9141.72,7200
Loja 258,Rio Grande do Sul,Sul,8201.93,7000
Loja 259,Pará,Norte,6787.97,8000
Loja 260,Tocantins,Norte,9759.81,8500
Loja 261,Alagoas,Nordeste,9812.73,7000
Loja 262,Amazonas,Norte,8210.29,7500
Loja 263,Rio Grande do Norte,Nordeste,6475.64,7200
Loja 264,Ceará,Nordeste,9011.69,8500
Loja 265,Bahia,Nordeste,6257.61,7500
Loja 266,Alagoas,Nordeste,8602.47,7200
Loja 267,Rondônia,Norte,9192.46,8500
Loja 268,Amapá,Norte,6741.03,7000
Loja 269,Sergipe,Nordeste,6524.12,7500
Loja 270,Rio Grande do Norte,Nordeste,8774.16,7000
Loja 271,Rio Grande do Sul,Sul,9594.14,7500
Loja 272,Goiás,Centro-Oeste,7650.2,7200
Loja 273,Rio Grande do Norte,Nordeste,6676.51,7000
Loja 274,Sergipe,Nordeste,7037.75,7000
Loja 275,Mato Grosso,Centro-Oeste,8218.9,7800
Loja 276,Goiás,Centro-Oeste,7946.39,8200
Loja 277,Rio de Janeiro,Sudeste,7374.88,7000
Loja 278,Rio Grande do Sul,Sul,6819.86,7800
Loja 279,Minas Gerais,Sudeste,8229.99,8000
Loja 280,Mato Grosso,Centro-Oeste,6390.07,8000
Loja 281,Alagoas,Nordeste,9320.37,7500
Loja 282,Roraima,Norte,8167.46,8200
Loja 283,Rondônia,Norte,8990.58,8000
Loja 284,Rio Grande do Sul,Sul,6097.53,8200
Loja 285,Ceará,Nordeste,7234.65,7000
Loja 286,Rondônia,Norte,6086.52,7500
Loja 287,Mato Grosso,Centro-Oeste,8382.19,7800
Loja 288,Amazonas,Norte,8637.75,8500
Loja 289,Pará,Norte,9709.74,8000
Loja 290,São Paulo,Sudeste,9918.7,8500
Loja 291,Acre,Norte,7599.67,7000
Loja 292,Ceará,Nordeste,8058.17,8000
Loja 293,Rio de Janeiro,Sudeste,9927.31,8200
Loja 294,São Paulo,Sudeste,9461.13,7800
Loja 295,Rio de Janeiro,Sudeste,9092.97,8500
Loja 296,Amapá,Norte,8316.99,8500
Loja 297,Rio de Janeiro,Sudeste,7392.77,7500
Loja 298,Goiás,Centro-Oeste,7703.34,8000
Loja 299,Pará,Norte,9086.54,7800
Loja 300,Goiás,Centro-Oeste,6303.98,7500
Loja 301,Santa Catarina,Sul,7831.73,8200
Loja 302,São Paulo,Sudeste,9878.79,7000
Loja 303,Mato Grosso do Sul,Centro-Oeste,6542.66,7200
Loja 304,Tocantins,Norte,8165.83,7200
Loja 305,Ceará,Nordeste,8104.44,8000
Loja 306,Paraíba,Nordeste,7865.1,8500
Loja 307,Minas Gerais,Sudeste,7579.54,8000
Loja 308,Piauí,Nordeste,6458.17,7000
Loja 309,Tocantins,Norte,8582.97,7800
Loja 310,Mato Grosso,Centro-Oeste,8381.66,7000
Loja 311,Mato Grosso,Centro-Oeste,6728.55,8000
Loja 312,Sergipe,Nordeste,7948.02,8000
Loja 313,Amapá,Norte,7385.35,8000
Loja 314,São Paulo,Sudeste,6617.04,8500
Loja 315,São Paulo,Sudeste,6796.99,8500
Loja 316,Bahia,Nordeste,8856.03,8200
Loja 317,Sergipe,Nordeste,7290.95,7200
Loja 318,Piauí,Nordeste,8339.66,7500
Loja 319,Espírito Santo,Sudeste,8588.19,7200
Loja 320,Goiás,Centro-Oeste,7907.96,7000
Loja 321,Paraíba,Nordeste,6849.26,7500
Loja 322,Mato Grosso do Sul,Centro-Oeste,9857.88,7800
Loja 323,Maranhão,Nordeste,8319.64,8200
Loja 324,Rio de Janeiro,Sudeste,6834.27,7500
Loja 325,Sergipe,Nordeste,6331.29,8200
Loja 326,Pernambuco,Nordeste,8833.43,8200
Loja 327,Minas Gerais,Sudeste,6934.23,7000
Loja 328,Rio Grande do Norte,Nordeste,8683.32,8500
Loja 329,Alagoas,Nordeste,8424.36,7000
Loja 330,Paraná,Sul,7580.83,7000
Loja 331,Pará,Norte,9514.75,7200
Loja 332,Rio de Janeiro,Sudeste,9299.87,7000
Loja 333,Pará,Norte,7178.83,7500
Loja 334,Paraná,Sul,8375.77,8200
Loja 335,Paraná,Sul,8621.51,8000
Loja 336,Paraná,Sul,9807.78,7200
Loja 337,Rondônia,Norte,9261.64,7200
Loja 338,Rio Grande do Sul,Sul,9536.37,8200
Loja 339,Amapá,Norte,8330.8,8500
Loja 340,Minas Gerais,Sudeste,6216.55,7200
Loja 341,Ceará,Nordeste,8892.59,8500
Loja 342,Piauí,Nordeste,9967.95,8500
Loja 343,Pará,Norte,7393.64,7800
Loja 344,Acre,Norte,6760.92,7800
Loja 345,Rondônia,Norte,8066.01,7000
Loja 346,Amazonas,Norte,7528.46,8200
Loja 347,Paraná,Sul,7389.68,8500
Loja 348,Amazonas,Norte,7344.07,7200
Loja 349,Piauí,Nordeste,7936.1,7000
Loja 350,Amapá,Norte,9354.85,7000
Loja 351,Minas Gerais,Sudeste,8041.07,8000
Loja 352,Mato Grosso,Centro-Oeste,8923.74,7800
Loja 353,Rio Grande do Sul,Sul,8047.79,8000
Loja 354,Pará,Norte,8784.2,7500
Loja 355,Rio de Janeiro,Sudeste,8336.23,8000
Loja 356,Maranhão,Nordeste,6606.2,8500
Loja 357,Rio de Janeiro,Sudeste,9734.57,7000
Loja 358,Rio de Janeiro,Sudeste,6049.38,7000
Loja 359,Alagoas,Nordeste,6283.86,7200
Loja 360,Ceará,Nordeste,8857.48,8200
Loja 361,Paraíba,Nordeste,6884.57,8500
Loja 362,Goiás,Centro-Oeste,9143.65,7000
