Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,9732.38,7000
Loja 2,Amapá,Norte,6605.12,8000
Loja 3,Acre,Norte,6490.76,7000
Loja 4,Bahia,Nordeste,9027.11,8200
Loja 5,Alagoas,Nordeste,7186.55,8200
Loja 6,Roraima,Norte,9261.0,7200
Loja 7,Santa Catarina,Sul,6226.26,8500
Loja 8,Bahia,Nordeste,8285.6,7500
Loja 9,Tocantins,Norte,7736.3,8000
Loja 10,Rondônia,Norte,6993.82,7200
Loja 11,Espírito Santo,Sudeste,9141.27,7200
Loja 12,Amapá,Norte,8061.66,7500
Loja 13,Paraná,Sul,9888.69,7800
Loja 14,Bahia,Nordeste,6603.5,7000
Loja 15,Mato Grosso,Centro-Oeste,7791.56,8500
Loja 16,Pernambuco,Nordeste,9330.09,7500
Loja 17,Rio Grande do Sul,Sul,8138.37,8500
Loja 18,Santa Catarina,Sul,8504.56,8000
Loja 19,Amapá,Norte,7920.54,8500
Loja 20,Pará,Norte,7709.3,7000
Loja 21,Maranhão,Nordeste,9510.47,8200
Loja 22,Paraíba,Nordeste,9878.71,7800
Loja 23,Tocantins,Norte,7680.14,7500
Loja 24,Mato Grosso,Centro-Oeste,8388.05,7200
Loja 25,Santa Catarina,Sul,9427.61,8200
Loja 26,Tocantins,Norte,9485.89,8200
Loja 27,Pará,Norte,7946.78,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,7419.36,8200
Loja 29,Espírito Santo,Sudeste,8111.67,8200
Loja 30,Rio de Janeiro,Sudeste,6506.25,7000
Loja 31,Minas Gerais,Sudeste,8721.1,7200
Loja 32,Goiás,Centro-Oeste,6723.16,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8423.36,7500
Loja 34,Piauí,Nordeste,6839.06,7200
Loja 35,Minas Gerais,Sudeste,6117.18,7500
Loja 36,Pernambuco,Nordeste,9767.22,7000
Loja 37,Santa Catarina,Sul,8265.61,7500
