Loja,Estado,Região,Valor vendido,Meta de Vendas
Loja 1,Amapá,Norte,8012.61,7000
Loja 2,Amapá,Norte,9046.43,8000
Loja 3,Acre,Norte,7442.24,7000
Loja 4,Bahia,Nordeste,7099.71,8200
Loja 5,Alagoas,Nordeste,6021.47,8200
Loja 6,Roraima,Norte,7810.5,7200
Loja 7,Santa Catarina,Sul,8889.27,8500
Loja 8,Bahia,Nordeste,7714.69,7500
Loja 9,Tocantins,Norte,7685.74,8000
Loja 10,Rondônia,Norte,8702.21,7200
Loja 11,Espírito Santo,Sudeste,9980.04,7200
Loja 12,Amapá,Norte,6950.76,7500
Loja 13,Paraná,Sul,6085.65,7800
Loja 14,Bahia,Nordeste,9425.06,7000
Loja 15,Mato Grosso,Centro-Oeste,7525.62,8500
Loja 16,Pernambuco,Nordeste,8691.84,7500
Loja 17,Rio Grande do Sul,Sul,7114.86,8500
Loja 18,Santa Catarina,Sul,6055.13,8000
Loja 19,Amapá,Norte,7221.96,8500
Loja 20,Pará,Norte,8626.69,7000
Loja 21,Maranhão,Nordeste,8568.32,8200
Loja 22,Paraíba,Nordeste,9580.09,7800
Loja 23,Tocantins,Norte,7631.67,7500
Loja 24,Mato Grosso,Centro-Oeste,7248.59,7200
Loja 25,Santa Catarina,Sul,8288.13,8200
Loja 26,Tocantins,Norte,9732.34,8200
Loja 27,Pará,Norte,6915.48,8000
Loja 28,Mato Grosso do Sul,Centro-Oeste,6971.58,8200
Loja 29,Espírito Santo,Sudeste,7133.25,8200
Loja 30,Rio de Janeiro,Sudeste,7220.73,7000
Loja 31,Minas Gerais,Sudeste,6856.84,7200
Loja 32,Goiás,Centro-Oeste,6820.87,7500
Loja 33,Mato Grosso do Sul,Centro-Oeste,8293.82,7500
Loja 34,Piauí,Nordeste,9179.5,7200
Loja 35,Minas Gerais,Sudeste,8568.85,7500
Loja 36,Pernambuco,Nordeste,9130.96,7000
Loja 37,Santa Catarina,Sul,8477.09,7500
Loja 38,Pará,Norte,8185.57,8200
Loja 39,Piauí,Nordeste,8850.28,7200
Loja 40,Rondônia,Norte,7914.74,7500
Loja 41,Rio Grande do Sul,Sul,9996.04,7800
Loja 42,Amapá,Norte,9254.72,7000
Loja 43,Alagoas,Nordeste,8027.77,7200
Loja 44,Espírito Santo,Sudeste,9663.55,7800
Loja 45,Pará,Norte,6210.04,7500
Loja 46,Espírito Santo,Sudeste,6163.32,7500
Loja 47,Rio Grande do Sul,Sul,6119.96,7800
Loja 48,Acre,Norte,8931.51,8500
Loja 49,Rondônia,Norte,7539.57,7000
Loja 50,Roraima,Norte,9700.1,8500
Loja 51,Mato Grosso do Sul,Centro-Oeste,6774.63,8500
Loja 52,Acre,Norte,7788.08,8200
Loja 53,Maranhão,Nordeste,9431.56,8000
Loja 54,São Paulo,Sudeste,9003.14,7500
Loja 55,Ceará,Nordeste,6385.62,7200
Loja 56,Rio Grande do Norte,Nordeste,6274.59,8500
Loja 57,Mato Grosso,Centro-Oeste,7233.93,8500
Loja 58,Mato Grosso do Sul,Centro-Oeste,8715.07,7800
Loja 59,Paraíba,Nordeste,6704.89,8200
Loja 60,Santa Catarina,Sul,7609.8,8500
Loja 61,Mato Grosso do Sul,Centro-Oeste,9045.0,8200
Loja 62,Goiás,Centro-Oeste,6039.09,7800
Loja 63,Rondônia,Norte,7882.45,8500
Loja 64,Piauí,Nordeste,9382.47,8200
Loja 65,Amazonas,Norte,9987.44,7000
Loja 66,Espírito Santo,Sudeste,8331.63,8000
Loja 67,Santa Catarina,Sul,6684.81,7000
Loja 68,Piauí,Nordeste,7993.32,8500
Loja 69,Minas Gerais,Sudeste,9041.72,7800
Loja 70,Rondônia,Norte,7269.93,8000
Loja 71,Rio Grande do Sul,Sul,8403.29,8000
Loja 72,Espírito Santo,Sudeste,7465.34,8500
Loja 73,Bahia,Nordeste,9670.41,8200
Loja 74,Paraná,Sul,8809.42,7000
Loja 75,Pará,Norte,9717.79,8500
Loja 76,Ceará,Nordeste,9579.91,8500
Loja 77,Goiás,Centro-Oeste,8320.61,7200
Loja 78,Espírito Santo,Sudeste,9448.91,7500
Loja 79,Pará,Norte,6997.61,8200
Loja 80,Goiás,Centro-Oeste,8959.97,8000
Loja 81,Mato Grosso do Sul,Centro-Oeste,7549.48,8500
Loja 82,Mato Grosso,Centro-Oeste,6295.38,7500
Loja 83,Goiás,Centro-Oeste,6733.26,7800
Loja 84,Rio Grande do Sul,Sul,7623.74,7800
Loja 85,Amazonas,Norte,9470.54,7800
Loja 86,Mato Grosso,Centro-Oeste,6850.71,8000
Loja 87,Rio Grande do Sul,Sul,7951.35,8500
Loja 88,Mato Grosso,Centro-Oeste,8359.83,7200
Loja 89,Maranhão,Nordeste,6398.28,8000
Loja 90,Rio Grande do Norte,Nordeste,6345.96,7000
Loja 91,Santa Catarina,Sul,7151.06,7800
Loja 92,Rondônia,Norte,7233.87,7500
Loja 93,Mato Grosso,Centro-Oeste,7580.67,8200
Loja 94,Bahia,Nordeste,8057.74,8500
Loja 95,Rio de Janeiro,Sudeste,8663.36,8500
Loja 96,Sergipe,Nordeste,9779.49,7500
Loja 97,Roraima,Norte,9500.12,7500
Loja 98,Alagoas,Nordeste,7301.7,7000
Loja 99,Rio Grande do Norte,Nordeste,8862.36,8200
Loja 100,Santa Catarina,Sul,8231.75,7200
Loja 101,Rio Grande do Norte,Nordeste,9495.74,7800
Loja 102,Santa Catarina,Sul,8044.12,8200
Loja 103,Pernambuco,Nordeste,6290.41,7500
Loja 104,Minas Gerais,Sudeste,9812.6,8000
Loja 105,Alagoas,Nordeste,8753.34,8500
Loja 106,Espírito Santo,Sudeste,6796.86,8200
Loja 107,Piauí,Nordeste,8461.36,7000
Loja 108,Tocantins,Norte,6209.92,8000
Loja 109,Rio de Janeiro,Sudeste,7440.07,8200
Loja 110,Amazonas,Norte,7065.76,7800
Loja 111,Ceará,Nordeste,7776.08,7800
Loja 112,Rio Grande do Sul,Sul,6484.59,7800
Loja 113,Paraná,Sul,8262.6,8200
Loja 114,Goiás,Centro-Oeste,7437.03,8000
Loja 115,Rio Grande do Norte,Nordeste,9979.89,8200
Loja 116,Rio Grande do Norte,Nordeste,8483.4,7200
Loja 117,Mato Grosso do Sul,Centro-Oeste,6912.56,8500
Loja 118,Roraima,Norte,8322.91,7200
Loja 119,Piauí,Nordeste,7648.7,8000
Loja 120,Rio Grande do Sul,Sul,8200.67,8200
Loja 121,Bahia,Nordeste,9055.08,7200
Loja 122,Santa Catarina,Sul,9437.85,7500
Loja 123,Minas Gerais,Sudeste,7112.65,7200
Loja 124,Rio de Janeiro,Sudeste,8501.37,8500
Loja 125,Mato Grosso,Centro-Oeste,9985.33,8200
Loja 126,Alagoas,Nordeste,7170.19,8200
Loja 127,Roraima,Norte,6819.69,8500
Loja 128,Alagoas,Nordeste,7959.23,7800
Loja 129,Mato Grosso,Centro-Oeste,8532.4,7500
Loja 130,Alagoas,Nordeste,7995.86,8000
Loja 131,Pará,Norte,9537.14,8200
Loja 132,Pernambuco,Nordeste,9677.53,7800
Loja 133,Ceará,Nordeste,7004.57,7500
Loja 134,Santa Catarina,Sul,6486.46,7500
Loja 135,Rio Grande do Norte,Nordeste,9096.84,8200
Loja 136,Espírito Santo,Sudeste,8993.01,8200
Loja 137,Minas Gerais,Sudeste,6620.08,8500
Loja 138,Rondônia,Norte,6453.32,8200
Loja 139,Amazonas,Norte,7361.02,7200
Loja 140,Ceará,Nordeste,7125.83,7500
Loja 141,Tocantins,Norte,9398.05,8200
Loja 142,Mato Grosso,Centro-Oeste,7293.77,8500
Loja 143,Rondônia,Norte,6082.77,8000
Loja 144,Maranhão,Nordeste,8619.25,7200
Loja 145,Alagoas,Nordeste,6768.06,7500
Loja 146,Goiás,Centro-Oeste,9037.38,8200
Loja 147,Santa Catarina,Sul,7079.11,8500
Loja 148,Mato Grosso,Centro-Oeste,8761.15,8500
Loja 149,Paraná,Sul,6794.2,7000
Loja 150,Bahia,Nordeste,6053.16,7500
Loja 151,Paraná,Sul,8638.85,7500
Loja 152,São Paulo,Sudeste,6560.17,7200
Loja 153,Goiás,Centro-Oeste,7686.26,8500
Loja 154,Roraima,Norte,9711.23,7500
Loja 155,Alagoas,Nordeste,7570.55,7200
Loja 156,Pernambuco,Nordeste,8343.42,7200
Loja 157,Amazonas,Norte,8130.11,7800
Loja 158,Espírito Santo,Sudeste,6488.42,8500
Loja 159,Mato Grosso do Sul,Centro-Oeste,8102.34,8200
Loja 160,Paraná,Sul,6569.49,7200
Loja 161,Rio de Janeiro,Sudeste,7520.39,8200
Loja 162,Ceará,Nordeste,8433.21,8000
Loja 163,Rondônia,Norte,6742.3,7800
Loja 164,Rio Grande do Norte,Nordeste,7652.32,7800
Loja 165,Rio Grande do Sul,Sul,7520.62,7500
Loja 166,Espírito Santo,Sudeste,8408.04,8500
Loja 167,Pernambuco,Nordeste,7496.23,7200
Loja 168,Amapá,Norte,7533.75,7500
Loja 169,Maranhão,Nordeste,9066.07,7200
Loja 170,Rio de Janeiro,Sudeste,7142.77,8000
Loja 171,Ceará,Nordeste,6469.19,8000
Loja 172,Espírito Santo,Sudeste,9370.22,7200
Loja 173,Piauí,Nordeste,7350.88,7000
Loja 174,Santa Catarina,Sul,6894.8,7000
Loja 175,Espírito Santo,Sudeste,9163.25,8200
Loja 176,Roraima,Norte,8414.07,7500
Loja 177,Sergipe,Nordeste,9894.99,8200
Loja 178,Tocantins,Norte,7666.89,7000
Loja 179,Tocantins,Norte,9766.79,8000
Loja 180,Maranhão,Nordeste,6830.06,7500
Loja 181,Mato Grosso,Centro-Oeste,9134.97,8200
Loja 182,Pernambuco,Nordeste,8142.21,8500
Loja 183,Acre,Norte,9039.89,8500
Loja 184,Rio Grande do Norte,Nordeste,8274.21,7200
Loja 185,Bahia,Nordeste,9151.38,8200
Loja 186,Rio Grande do Norte,Nordeste,7472.51,7000
Loja 187,Paraíba,Nordeste,9036.49,8200
Loja 188,Rondônia,Norte,9623.29,7000
Loja 189,Minas Gerais,Sudeste,9343.66,8200
Loja 190,São Paulo,Sudeste,9739.19,8200
Loja 191,Mato Grosso do Sul,Centro-Oeste,7108.31,7500
Loja 192,Ceará,Nordeste,8895.96,8200
Loja 193,Bahia,Nordeste,6657.66,8200
Loja 194,Amapá,Norte,6169.87,7800
Loja 195,Ceará,Nordeste,6601.02,8200
Loja 196,Espírito Santo,Sudeste,8335.41,8000
Loja 197,Ceará,Nordeste,7874.7,8000
Loja 198,Rio de Janeiro,Sudeste,8346.37,8000
Loja 199,Mato Grosso do Sul,Centro-Oeste,7808.6,8200
Loja 200,Mato Grosso do Sul,Centro-Oeste,8030.73,8000
Loja 201,São Paulo,Sudeste,6644.28,7000
Loja 202,Santa Catarina,Sul,7510.31,8000
Loja 203,Piauí,Nordeste,6346.66,7200
Loja 204,Ceará,Nordeste,7166.54,7800
Loja 205,Espírito Santo,Sudeste,8565.17,7000
Loja 206,Maranhão,Nordeste,9290.03,8200
Loja 207,Paraíba,Nordeste,7773.08,7000
Loja 208,Pará,Norte,7068.54,7200
Loja 209,Alagoas,Nordeste,9041.45,8200
Loja 210,Minas Gerais,Sudeste,8434.7,7500
Loja 211,Minas Gerais,Sudeste,7720.13,7200
Loja 212,Amazonas,Norte,6218.28,7200
Loja 213,Santa Catarina,Sul,6263.12,7000
Loja 214,Piauí,Nordeste,9846.68,7500
Loja 215,São Paulo,Sudeste,9483.08,8200
Loja 216,Roraima,Norte,6563.1,8200
Loja 217,Roraima,Norte,9510.61,8200
Loja 218,Maranhão,Nordeste,6254.41,7500
Loja 219,Piauí,Nordeste,9610.36,8000
Loja 220,Amapá,Norte,8995.41,7500
Loja 221,Bahia,Nordeste,9755.83,8500
Loja 222,Pernambuco,Nordeste,8764.51,8500
Loja 223,Minas Gerais,Sudeste,8597.91,7000
Loja 224,São Paulo,Sudeste,8073.92,7000
Loja 225,Rio de Janeiro,Sudeste,9224.75,7000
Loja 226,Goiás,Centro-Oeste,9658.37,7800
Loja 227,Paraíba,Nordeste,9428.84,7000
Loja 228,Rio Grande do Sul,Sul,7013.43,8000
Loja 229,São Paulo,Sudeste,8314.36,7200
Loja 230,Ceará,Nordeste,9119.86,8500
Loja 231,Piauí,Nordeste,7112.11,7200
Loja 232,Alagoas,Nordeste,6342.11,8500
Loja 233,Maranhão,Nordeste,8762.49,8000
Loja 234,Paraíba,Nordeste,8189.13,7500
Loja 235,Roraima,Norte,8269.35,7200
Loja 236,Roraima,Norte,8917.4,7000
Loja 237,Pernambuco,Nordeste,8860.1,7500
Loja 238,Rio de Janeiro,Sudeste,7493.05,8500
Loja 239,Paraíba,Nordeste,8315.76,8500
